"","gene","module_n","module_color"
"7757","Mecom",26,"darkorange"
"7758","EGFEM1P_containing_gene15217",5,"green"
"7759","Golim4",2,"blue"
"7760","Serpini1",8,"pink"
"7761","Pdcd10",17,"grey60"
"7762","Itga9",8,"pink"
"7763","Rab37",1,"turquoise"
"7764","Slc9a3r1",26,"darkorange"
"7765","Nat9",7,"black"
"7766","Tmem104",31,"paleturquoise"
"7767","Fdxr",20,"royalblue"
"7768","Fads6",3,"brown"
"7769","Ush1g",2,"blue"
"7770","Hid1",4,"yellow"
"7771","Cdr2l",2,"blue"
"7772","Mrpl58",1,"turquoise"
"7773","Atp5h",1,"turquoise"
"7774","Kctd2",1,"turquoise"
"7775","Armc7",3,"brown"
"7776","Nt5c",0,"grey"
"7777","Jpt1",1,"turquoise"
"7778","Sumo2",2,"blue"
"7779","Nup85",3,"brown"
"7780","Gga3",2,"blue"
"7781","Mrps7",1,"turquoise"
"7782","Mif4gd",4,"yellow"
"7783","Slc25a19",2,"blue"
"7784","Ctdspl",2,"blue"
"7785","Grb2",1,"turquoise"
"7786","Tmem94",4,"yellow"
"7787","Caskin2",3,"brown"
"7788","Tsen54",2,"blue"
"7789","Llgl2",2,"blue"
"7790","Myo15b",4,"yellow"
"7791","Recql5",2,"blue"
"7792","Smim5",8,"pink"
"7793","Sap30bp",3,"brown"
"7794","Itgb4",1,"turquoise"
"7795","Galk1",6,"red"
"7796","H3F3B",1,"turquoise"
"7797","Unk",19,"lightyellow"
"7798","Unc13d",39,"orangered4"
"7799","Wbp2",1,"turquoise"
"7800","Trim47",3,"brown"
"7801","Trim65",4,"yellow"
"7802","Mrpl38",1,"turquoise"
"7803","Plcd1",1,"turquoise"
"7804","Fbf1",1,"turquoise"
"7805","Acox1",1,"turquoise"
"7806","Ten1",0,"grey"
"7807","Evpl",1,"turquoise"
"7808","Srp68",3,"brown"
"7809","Exoc7",1,"turquoise"
"7810","Foxj1",22,"darkgreen"
"7811","Dlec1",25,"orange"
"7812","Rnf157",10,"purple"
"7813","Ubald2",3,"brown"
"7814","Prpsap1",1,"turquoise"
"7815","Sphk1",3,"brown"
"7816","Ube2o",3,"brown"
"7817","Orc4",2,"blue"
"7818","Cygb",1,"turquoise"
"7819","Prcd",5,"green"
"7820","LOC101970379",1,"turquoise"
"7821","St6galnac2",35,"sienna3"
"7822","Mxra7",0,"grey"
"7823","Jmjd6",2,"blue"
"7824","Mettl23",1,"turquoise"
"7825","Srsf2",5,"green"
"7826","Mfsd11",3,"brown"
"7827","ACAA1_like",1,"turquoise"
"7828","Mgat5b",9,"magenta"
"7829","LOC106145114",3,"brown"
"7830","Sec14l1",3,"brown"
"7831","UBE4A_gene15314",2,"blue"
"7832","Sept9",1,"turquoise"
"7833","Tnrc6c",2,"blue"
"7834","Tmc6",1,"turquoise"
"7835","Syngr2",3,"brown"
"7836","Tk1",1,"turquoise"
"7837","Afmid",7,"black"
"7838","LOC101975053",41,"lightsteelblue1"
"7839","Socs3",2,"blue"
"7840","Pgs1",6,"red"
"7841","Cyth1",2,"blue"
"7842","Usp36",3,"brown"
"7843","Timp2",1,"turquoise"
"7844","Lgals3bp",1,"turquoise"
"7845","Cant1",1,"turquoise"
"7846","C1qtnf1",0,"grey"
"7847","Engase",2,"blue"
"7848","Rbfox3",1,"turquoise"
"7849","Cbx2",2,"blue"
"7850","Cbx8",2,"blue"
"7851","Cbx4",9,"magenta"
"7852","Tbc1d16",2,"blue"
"7853","Ccdc40",3,"brown"
"7854","Gaa",1,"turquoise"
"7855","Eif4a3",3,"brown"
"7856","Oxsr1",2,"blue"
"7857","Sgsh",3,"brown"
"7858","Slc26a11",9,"magenta"
"7859","Rnf213",35,"sienna3"
"7860","Endov",7,"black"
"7861","Nptx1",9,"magenta"
"7862","Rptor",1,"turquoise"
"7863","Chmp6",3,"brown"
"7864","Baiap2",2,"blue"
"7865","Myd88",2,"blue"
"7866","Aatk",1,"turquoise"
"7867","Cep131",1,"turquoise"
"7868","Tepsin",3,"brown"
"7869","Ndufaf8",0,"grey"
"7870","Slc38a10",1,"turquoise"
"7871","LOC110598858",2,"blue"
"7872","Bahcc1",1,"turquoise"
"7873","Actg1",1,"turquoise"
"7874","Fscn2",1,"turquoise"
"7875","Faap100",3,"brown"
"7876","Nploc4",3,"brown"
"7877","Oxld1",1,"turquoise"
"7878","Ccdc137",2,"blue"
"7879","Arl16",6,"red"
"7880","Hgs",3,"brown"
"7881","Mrpl12",1,"turquoise"
"7882","Slc25a10",1,"turquoise"
"7883","Xylb",1,"turquoise"
"7884","Mcrip1",1,"turquoise"
"7885","P4hb",1,"turquoise"
"7886","Arhgdia",1,"turquoise"
"7887","Alyref",3,"brown"
"7888","Anapc11",1,"turquoise"
"7889","LOC110598859",2,"blue"
"7890","Pcyt2",3,"brown"
"7891","Acvr2b",2,"blue"
"7892","Sirt7",2,"blue"
"7893","Mafg",2,"blue"
"7894","Pycr1",36,"yellowgreen"
"7895","Notum",9,"magenta"
"7896","Aspscr1",1,"turquoise"
"7897","Cenpx",1,"turquoise"
"7898","Lrrc45",1,"turquoise"
"7899","Rac3",1,"turquoise"
"7900","Acvr2a",2,"blue"
"7901","Exog",2,"blue"
"7902","DCXR_like",0,"grey"
"7903","Rfng",1,"turquoise"
"7904","Gps1",7,"black"
"7905","Dus1l",2,"blue"
"7906","Fasn",2,"blue"
"7907","Ccdc57",4,"yellow"
"7908","LOC110598861",0,"grey"
"7909","Slc16a3",3,"brown"
"7910","Csnk1d",2,"blue"
"7911","Scn5a",19,"lightyellow"
"7912","LOC110598862",1,"turquoise"
"7913","LOC106145117",1,"turquoise"
"7914","Rnasek",1,"turquoise"
"7915","CUNH17orf49",1,"turquoise"
"7916","Bcl6b",3,"brown"
"7917","Slc16a13",2,"blue"
"7918","Slc16a11",7,"black"
"7919","Dlg4",6,"red"
"7920","Acadvl",1,"turquoise"
"7921","Dvl2",2,"blue"
"7922","Phf23",2,"blue"
"7923","Gabarap",1,"turquoise"
"7924","Ctdnep1",1,"turquoise"
"7925","Elp5",1,"turquoise"
"7926","Eif5a",1,"turquoise"
"7927","Gps2",3,"brown"
"7928","Neurl4",1,"turquoise"
"7929","Kctd11",5,"green"
"7930","Wdr48",1,"turquoise"
"7931","Plscr3",0,"grey"
"7932","Tmem256",1,"turquoise"
"7933","Nlgn2",7,"black"
"7934","Fgf11",5,"green"
"7935","Gorasp1",3,"brown"
"7936","Zbtb4",2,"blue"
"7937","Polr2a",1,"turquoise"
"7938","Tnfsf12",1,"turquoise"
"7939","Tnfsf13",4,"yellow"
"7940","Senp3",40,"mediumpurple3"
"7941","Eif4a1",3,"brown"
"7942","Cd68",5,"green"
"7943","Mpdu1",5,"green"
"7944","Sox15",1,"turquoise"
"7945","Ttc21a",1,"turquoise"
"7946","Fxr2",15,"midnightblue"
"7947","Sat2",1,"turquoise"
"7948","Atp1b2",9,"magenta"
"7949","Tp53",3,"brown"
"7950","Wrap53",1,"turquoise"
"7951","Efnb3",1,"turquoise"
"7952","Dnah2",4,"yellow"
"7953","Kdm6b",2,"blue"
"7954","Tmem88",1,"turquoise"
"7955","Csrnp1",1,"turquoise"
"7956","Naa38",1,"turquoise"
"7957","CYB5D1",1,"turquoise"
"7958","LOC110598868",1,"turquoise"
"7959","Chd3",4,"yellow"
"7960","RNF227_like",2,"blue"
"7961","Kcnab3",5,"green"
"7962","Trappc1",1,"turquoise"
"7963","Cntrob",2,"blue"
"7964","Gucy2d",10,"purple"
"7965","Aloxe3",20,"royalblue"
"7966","Cx3cr1",3,"brown"
"7967","Per1",25,"orange"
"7968","Vamp2",9,"magenta"
"7969","Tmem107",1,"turquoise"
"7970","Borcs6",5,"green"
"7971","Ctc1",4,"yellow"
"7972","Pfas",5,"green"
"7973","Rangrf",1,"turquoise"
"7974","Slc25a35",7,"black"
"7975","Slc25a38",3,"brown"
"7976","Arhgef15",3,"brown"
"7977","RPL37A_containing_gene15522",0,"grey"
"7978","Rpl26",1,"turquoise"
"7979","Ndel1",2,"blue"
"7980","Myh10",4,"yellow"
"7981","Mfsd6l",3,"brown"
"7982","Rpsa",1,"turquoise"
"7983","Pik3r5",3,"brown"
"7984","Ntn1",1,"turquoise"
"7985","Stx8",1,"turquoise"
"7986","Cfap52",2,"blue"
"7987","Usp43",1,"turquoise"
"7988","Mobp",8,"pink"
"7989","Gas7",1,"turquoise"
"7990","MYH1",13,"salmon"
"7991","SCO1_like",2,"blue"
"7992","Adprm",30,"steelblue"
"7993","Tmem220",5,"green"
"7994","Myrip",9,"magenta"
"7995","Pirt",4,"yellow"
"7996","SHISA6_containing",1,"turquoise"
"7997","Shisa6",41,"lightsteelblue1"
"7998","Dnah9",5,"green"
"7999","Znf18",0,"grey"
"8000","Map2k4",2,"blue"
"8001","Arhgap44",7,"black"
"8002","Eif1b",2,"blue"
"8003","Elac2",1,"turquoise"
"8004","Fyco1",2,"blue"
"8005","Entpd3",1,"turquoise"
"8006","Als2cl",1,"turquoise"
"8007","Tmie",44,"floralwhite"
"8008","Rpl14",1,"turquoise"
"8009","Pth1r",9,"magenta"
"8010","Ccdc12",1,"turquoise"
"8011","Nbeal2",20,"royalblue"
"8012","Znf619",2,"blue"
"8013","Setd2",3,"brown"
"8014","Kif9",34,"darkmagenta"
"8015","Klhl18",2,"blue"
"8016","LOC101961563",3,"brown"
"8017","Ptpn23",3,"brown"
"8018","Scap",1,"turquoise"
"8019","Elp6",12,"tan"
"8020","Cspg5",1,"turquoise"
"8021","Smarcc1",1,"turquoise"
"8022","ZNF621_like",2,"blue"
"8023","Dhx30",1,"turquoise"
"8024","Map4",4,"yellow"
"8025","Cdc25a",2,"blue"
"8026","ZNF20_like",2,"blue"
"8027","Znf14",2,"blue"
"8028","Atp13a1",1,"turquoise"
"8029","Gmip",3,"brown"
"8030","Lpar2",1,"turquoise"
"8031","Pbx4",4,"yellow"
"8032","RPL21_gene15619",1,"turquoise"
"8033","Yjefn3",1,"turquoise"
"8034","Ndufa13",1,"turquoise"
"8035","Gatad2a",3,"brown"
"8036","Mau2",3,"brown"
"8037","Sugp1",4,"yellow"
"8038","Tm6sf2",1,"turquoise"
"8039","Hapln4",9,"magenta"
"8040","Ncan",1,"turquoise"
"8041","Ctnnb1",1,"turquoise"
"8042","Nr2c2ap",3,"brown"
"8043","Rfxank",3,"brown"
"8044","Borcs8",1,"turquoise"
"8045","Tmem161a",7,"black"
"8046","Slc25a42",2,"blue"
"8047","Armc6",1,"turquoise"
"8048","Sugp2",2,"blue"
"8049","Homer3",1,"turquoise"
"8050","Ddx49",2,"blue"
"8051","Ulk4",2,"blue"
"8052","Cope",1,"turquoise"
"8053","Cers1",1,"turquoise"
"8054","Gdf1",1,"turquoise"
"8055","Upf1",2,"blue"
"8056","Crtc1",15,"midnightblue"
"8057","Klhl26",3,"brown"
"8058","Tmem59l",9,"magenta"
"8059","REX1BD",1,"turquoise"
"8060","Uba52",1,"turquoise"
"8061","Kxd1",1,"turquoise"
"8062","Fkbp8",1,"turquoise"
"8063","Ell",2,"blue"
"8064","Isyna1",12,"tan"
"8065","Ssbp4",7,"black"
"8066","Pgpep1",2,"blue"
"8067","Lsm4",0,"grey"
"8068","Trak1",3,"brown"
"8069","Rab3a",9,"magenta"
"8070","Mpv17l2",3,"brown"
"8071","Ifi30",3,"brown"
"8072","Pik3r2",3,"brown"
"8073","Mast3",15,"midnightblue"
"8074","Arrdc2",8,"pink"
"8075","Kcnn1",9,"magenta"
"8076","Ccdc124",7,"black"
"8077","Slc5a5",12,"tan"
"8078","Rpl18a",1,"turquoise"
"8079","Fcho1",7,"black"
"8080","Map1s",3,"brown"
"8081","Tardbp",2,"blue"
"8082","Unc13a",32,"violet"
"8083","Colgalt1",2,"blue"
"8084","Pgls",6,"red"
"8085","Slc27a1",7,"black"
"8086","Mvb12a",3,"brown"
"8087","Plvap",6,"red"
"8088","Gtpbp3",1,"turquoise"
"8089","Ano8",43,"ivory"
"8090","Dda1",1,"turquoise"
"8091","Mrpl34",40,"mediumpurple3"
"8092","Abhd8",7,"black"
"8093","Babam1",1,"turquoise"
"8094","Ushbp1",1,"turquoise"
"8095","Nr2f6",2,"blue"
"8096","Ocel1",4,"yellow"
"8097","Use1",1,"turquoise"
"8098","Srm",3,"brown"
"8099","Myo9b",1,"turquoise"
"8100","Haus8",3,"brown"
"8101","Sin3b",3,"brown"
"8102","Nwd1",2,"blue"
"8103","Tmem38a",3,"brown"
"8104","Smim7",1,"turquoise"
"8105","Med26",3,"brown"
"8106","Exosc10",1,"turquoise"
"8107","Slc35e1",2,"blue"
"8108","Cherp",1,"turquoise"
"8109","CUNH19orf44",2,"blue"
"8110","Eps15l1",1,"turquoise"
"8111","Ap1m1",1,"turquoise"
"8112","Fam32a",6,"red"
"8113","Rab8a",3,"brown"
"8114","Mtor",6,"red"
"8115","Tpm4",5,"green"
"8116","ZNF627_containing_gene15723",19,"lightyellow"
"8117","ZNF443_like",2,"blue"
"8118","ZNF14_like",2,"blue"
"8119","ZNF709_containing_gene15728",2,"blue"
"8120","Angptl7",3,"brown"
"8121","ZNF709_containing_gene15730",2,"blue"
"8122","ZNF709_containing_gene15731",2,"blue"
"8123","ZNF709_containing_gene15733",2,"blue"
"8124","ZNF709_like_gene15735",0,"grey"
"8125","ZNF709_containing_gene15736",2,"blue"
"8126","CYP4F3",3,"brown"
"8127","Ubiad1",40,"mediumpurple3"
"8128","Rasal3",8,"pink"
"8129","Wiz",2,"blue"
"8130","Akap8l",1,"turquoise"
"8131","Akap8",1,"turquoise"
"8132","LOC106145120",10,"purple"
"8133","Brd4",3,"brown"
"8134","Ephx3",12,"tan"
"8135","Notch3",1,"turquoise"
"8136","Disp3",15,"midnightblue"
"8137","Ilvbl",1,"turquoise"
"8138","Syde1",2,"blue"
"8139","Fbxo2",1,"turquoise"
"8140","Slc1a6",7,"black"
"8141","Fbxo44",7,"black"
"8142","PGBD2",2,"blue"
"8143","Cplx2",9,"magenta"
"8144","Thoc3",3,"brown"
"8145","Shcbp1",8,"pink"
"8146","Simc1",2,"blue"
"8147","Fbxo6",1,"turquoise"
"8148","Kiaa1191",1,"turquoise"
"8149","Arl10",3,"brown"
"8150","Nop16",3,"brown"
"8151","Higd2a",1,"turquoise"
"8152","Cltb",1,"turquoise"
"8153","Faf2",1,"turquoise"
"8154","Rnf44",20,"royalblue"
"8155","Cdhr2",4,"yellow"
"8156","Gprin1",3,"brown"
"8157","Mad2l2",1,"turquoise"
"8158","Sncb",9,"magenta"
"8159","Tspan17",0,"grey"
"8160","Unc5a",19,"lightyellow"
"8161","Hk3",1,"turquoise"
"8162","Uimc1",2,"blue"
"8163","Znf346",1,"turquoise"
"8164","Nsd1",3,"brown"
"8165","Rab24",4,"yellow"
"8166","Prelid1",1,"turquoise"
"8167","Lman2",3,"brown"
"8168","Rgs14",7,"black"
"8169","Grk6",2,"blue"
"8170","Prr7",7,"black"
"8171","Dbn1",3,"brown"
"8172","Pdlim7",1,"turquoise"
"8173","Ddx41",1,"turquoise"
"8174","Fam193b",2,"blue"
"8175","B4galt7",21,"darkred"
"8176","Camlg",3,"brown"
"8177","Agtrap",1,"turquoise"
"8178","LOC106145123",1,"turquoise"
"8179","DDX46_like",1,"turquoise"
"8180","CUNH5orf24",2,"blue"
"8181","Txndc15",1,"turquoise"
"8182","Pcbd2",1,"turquoise"
"8183","Pitx1",6,"red"
"8184","H2AFY",1,"turquoise"
"8185","Cxcl14",9,"magenta"
"8186","Slc25a48",4,"yellow"
"8187","Fbxl21",2,"blue"
"8188","Tgfbi",12,"tan"
"8189","Mthfr",1,"turquoise"
"8190","Smad5",2,"blue"
"8191","Trpc7",2,"blue"
"8192","Spock1",1,"turquoise"
"8193","Klhl3",19,"lightyellow"
"8194","Hnrnpa0",21,"darkred"
"8195","NPY6R_like",2,"blue"
"8196","Clcn6",2,"blue"
"8197","Dcp2",3,"brown"
"8198","DCP2_containing",2,"blue"
"8199","Mcc",2,"blue"
"8200","Ythdc2",10,"purple"
"8201","SDAD1",44,"floralwhite"
"8202","Naaa",4,"yellow"
"8203","Uso1",6,"red"
"8204","G3bp2",6,"red"
"8205","Cdkl2",6,"red"
"8206","Thap6",2,"blue"
"8207","Rchy1",41,"lightsteelblue1"
"8208","Parm1",1,"turquoise"
"8209","Mthfd2l",37,"skyblue3"
"8210","Kiaa2013",3,"brown"
"8211","Rassf6",35,"sienna3"
"8212","Plod1",6,"red"
"8213","Ankrd17",2,"blue"
"8214","COX18_like",0,"grey"
"8215","Adamts3",2,"blue"
"8216","Slc4a4",1,"turquoise"
"8217","Mfn2",1,"turquoise"
"8218","Dck",0,"grey"
"8219","Mob1b",2,"blue"
"8220","Grsf1",2,"blue"
"8221","Rufy3",6,"red"
"8222","Jchain",1,"turquoise"
"8223","Utp3",6,"red"
"8224","Miip",1,"turquoise"
"8225","SULT1B1_containing_gene15921",4,"yellow"
"8226","Tnfrsf1b",3,"brown"
"8227","SHANK2_like",19,"lightyellow"
"8228","Cttn",1,"turquoise"
"8229","Ppfia1",3,"brown"
"8230","Fadd",2,"blue"
"8231","Ano1",7,"black"
"8232","Vps13d",2,"blue"
"8233","LOC106145129",0,"grey"
"8234","Oraov1",1,"turquoise"
"8235","Tpcn2",4,"yellow"
"8236","Mrgprf",12,"tan"
"8237","Ighmbp2",0,"grey"
"8238","Mrpl21",1,"turquoise"
"8239","Cpt1a",1,"turquoise"
"8240","Gal",28,"skyblue"
"8241","Ppp6r3",3,"brown"
"8242","Lrp5",2,"blue"
"8243","CUNH11orf24",3,"brown"
"8244","Kmt5b",2,"blue"
"8245","Chka",6,"red"
"8246","Tcirg1",7,"black"
"8247","Ndufs8",1,"turquoise"
"8248","Dhrs3",42,"lightcyan1"
"8249","Aldh3b1",4,"yellow"
"8250","Unc93b1",1,"turquoise"
"8251","Nudt8",1,"turquoise"
"8252","DOC2GP_containing",27,"white"
"8253","Ndufv1",1,"turquoise"
"8254","Gstp1",1,"turquoise"
"8255","Cdk2ap2",2,"blue"
"8256","Pitpnm1",7,"black"
"8257","Aip",4,"yellow"
"8258","Tmem134",1,"turquoise"
"8259","Coro1b",1,"turquoise"
"8260","Rps6kb2",3,"brown"
"8261","Carns1",8,"pink"
"8262","Ppp1ca",1,"turquoise"
"8263","Rad9a",3,"brown"
"8264","Clcf1",1,"turquoise"
"8265","Pold4",1,"turquoise"
"8266","Ssh3",4,"yellow"
"8267","Ankrd13d",7,"black"
"8268","Grk2",7,"black"
"8269","Kdm2a",2,"blue"
"8270","Syt12",15,"midnightblue"
"8271","Pc",1,"turquoise"
"8272","HSP90AA1_gene15992",4,"yellow"
"8273","Lrfn4",3,"brown"
"8274","Rce1",2,"blue"
"8275","Sptbn2",7,"black"
"8276","RBM4B",2,"blue"
"8277","RBM4_like",2,"blue"
"8278","Rbm14",2,"blue"
"8279","Ccs",3,"brown"
"8280","Ctsf",1,"turquoise"
"8281","Actn3",1,"turquoise"
"8282","Zdhhc24",2,"blue"
"8283","Bbs1",2,"blue"
"8284","Dpp3",1,"turquoise"
"8285","Peli3",3,"brown"
"8286","Mrpl11",1,"turquoise"
"8287","Npas4",22,"darkgreen"
"8288","Slc29a2",2,"blue"
"8289","B4gat1",7,"black"
"8290","Brms1",3,"brown"
"8291","Rin1",38,"plum1"
"8292","Cd248",7,"black"
"8293","Tmem151a",8,"pink"
"8294","Yif1a",1,"turquoise"
"8295","Cnih2",7,"black"
"8296","Rab1b",1,"turquoise"
"8297","Klc2",9,"magenta"
"8298","Pacs1",3,"brown"
"8299","Sf3b2",1,"turquoise"
"8300","Gal3st3",15,"midnightblue"
"8301","Banf1",1,"turquoise"
"8302","Eif1ad",3,"brown"
"8303","Sart1",1,"turquoise"
"8304","Tsga10ip",1,"turquoise"
"8305","Drap1",7,"black"
"8306","CUNH11orf68",1,"turquoise"
"8307","Ccdc85b",15,"midnightblue"
"8308","Fibp",1,"turquoise"
"8309","Efemp2",8,"pink"
"8310","Pdpn",3,"brown"
"8311","Mus81",8,"pink"
"8312","Cfl1",1,"turquoise"
"8313","LOC110598929",8,"pink"
"8314","Ap5b1",1,"turquoise"
"8315","Rnaseh2c",40,"mediumpurple3"
"8316","Kat5",1,"turquoise"
"8317","Rela",3,"brown"
"8318","Sipa1",2,"blue"
"8319","Pcnx3",1,"turquoise"
"8320","Map3k11",3,"brown"
"8321","Ehbp1l1",1,"turquoise"
"8322","Sssca1",3,"brown"
"8323","Ltbp3",4,"yellow"
"8324","Scyl1",3,"brown"
"8325","NEAT1_containing",26,"darkorange"
"8326","LOC106145130",2,"blue"
"8327","Frmd8",3,"brown"
"8328","Prdm2",2,"blue"
"8329","Dpf2",2,"blue"
"8330","Pola2",3,"brown"
"8331","Capn1",1,"turquoise"
"8332","Syvn1",1,"turquoise"
"8333","Mrpl49",2,"blue"
"8334","Fau",1,"turquoise"
"8335","Znhit2",15,"midnightblue"
"8336","PRDM2_like_gene1607",2,"blue"
"8337","Tm7sf2",1,"turquoise"
"8338","Vps51",1,"turquoise"
"8339","Zfpl1",1,"turquoise"
"8340","Sac3d1",2,"blue"
"8341","Snx15",45,"darkorange2"
"8342","Arl2",7,"black"
"8343","Ppp2r5b",7,"black"
"8344","Atg2a",12,"tan"
"8345","LOC110598932",1,"turquoise"
"8346","Ehd1",3,"brown"
"8347","Cdc42bpg",1,"turquoise"
"8348","Men1",2,"blue"
"8349","Kazn",15,"midnightblue"
"8350","Map4k2",5,"green"
"8351","Sf1",2,"blue"
"8352","Pygm",5,"green"
"8353","Rasgrp2",5,"green"
"8354","Nrxn2",7,"black"
"8355","Rps6ka4",3,"brown"
"8356","Ccdc88b",30,"steelblue"
"8357","Prdx5",7,"black"
"8358","Zeb2",8,"pink"
"8359","Tmem51",8,"pink"
"8360","Trmt112",1,"turquoise"
"8361","Esrra",2,"blue"
"8362","Kcnk4",5,"green"
"8363","Gpr137",1,"turquoise"
"8364","Bad",1,"turquoise"
"8365","Plcb3",4,"yellow"
"8366","Ppp1r14b",2,"blue"
"8367","Fkbp2",4,"yellow"
"8368","Vegfb",6,"red"
"8369","Fhad1",1,"turquoise"
"8370","Dnajc4",1,"turquoise"
"8371","Nudt22",12,"tan"
"8372","Trpt1",1,"turquoise"
"8373","Fermt3",1,"turquoise"
"8374","Stip1",2,"blue"
"8375","Macrod1",4,"yellow"
"8376","Flrt1",1,"turquoise"
"8377","Otub1",1,"turquoise"
"8378","COX8A_like",1,"turquoise"
"8379","Naa40",2,"blue"
"8380","Efhd2",3,"brown"
"8381","Rcor2",7,"black"
"8382","Mark2",2,"blue"
"8383","SPINDOC_containing",2,"blue"
"8384","CUNH11orf95",2,"blue"
"8385","Rtn3",1,"turquoise"
"8386","Atl3",2,"blue"
"8387","Pla2g16",1,"turquoise"
"8388","Sorcs3",3,"brown"
"8389","Gsto1",1,"turquoise"
"8390","Cfap43",25,"orange"
"8391","Sfr1",6,"red"
"8392","Col17a1",1,"turquoise"
"8393","Slk",2,"blue"
"8394","Stn1",1,"turquoise"
"8395","Sh3pxd2a",2,"blue"
"8396","Neurl1",3,"brown"
"8397","Pdcd11",10,"purple"
"8398","Usmg5",1,"turquoise"
"8399","Taf5",2,"blue"
"8400","Pcgf6",1,"turquoise"
"8401","Ina",11,"greenyellow"
"8402","Casp9",2,"blue"
"8403","Nt5c2",2,"blue"
"8404","Cnnm2",1,"turquoise"
"8405","As3mt",1,"turquoise"
"8406","Borcs7",1,"turquoise"
"8407","Wbp1l",2,"blue"
"8408","Sfxn2",2,"blue"
"8409","Arl3",1,"turquoise"
"8410","Trim8",1,"turquoise"
"8411","Dnajc16",2,"blue"
"8412","Sufu",2,"blue"
"8413","Actr1a",1,"turquoise"
"8414","Mfsd13a",1,"turquoise"
"8415","Cuedc2",1,"turquoise"
"8416","Fbxl15",3,"brown"
"8417","Psd",1,"turquoise"
"8418","Nfkb2",3,"brown"
"8419","Gbf1",1,"turquoise"
"8420","Nolc1",2,"blue"
"8421","Pprc1",2,"blue"
"8422","Ldb1",19,"lightyellow"
"8423","Hps6",2,"blue"
"8424","ARMH3_like",1,"turquoise"
"8425","Kcnip2",8,"pink"
"8426","Mgea5",1,"turquoise"
"8427","Npm3",2,"blue"
"8428","DDI2",2,"blue"
"8429","Fbxw4",7,"black"
"8430","Dpcd",4,"yellow"
"8431","Poll",7,"black"
"8432","Btrc",11,"greenyellow"
"8433","Plekhm2",7,"black"
"8434","Kazald1",14,"cyan"
"8435","Sfxn3",1,"turquoise"
"8436","Pdzd7",4,"yellow"
"8437","Lzts2",8,"pink"
"8438","Twnk",2,"blue"
"8439","Mrpl43",6,"red"
"8440","Sema4g",7,"black"
"8441","Slf2",2,"blue"
"8442","Slc25a34",2,"blue"
"8443","Hif1an",2,"blue"
"8444","Ndufb8",1,"turquoise"
"8445","Sec31b",4,"yellow"
"8446","Wnt8b",0,"grey"
"8447","SCD_containing_gene16206",3,"brown"
"8448","SCD_like",8,"pink"
"8449","SCD_containing_gene16210",1,"turquoise"
"8450","SCD_containing_gene16211",8,"pink"
"8451","Hells",1,"turquoise"
"8452","Tbc1d12",1,"turquoise"
"8453","Noc3l",2,"blue"
"8454","Plce1",1,"turquoise"
"8455","Slc35g1",2,"blue"
"8456","Lgi1",4,"yellow"
"8457","FRA10AC1_like",2,"blue"
"8458","Spen",2,"blue"
"8459","Rbp4",1,"turquoise"
"8460","Myof",1,"turquoise"
"8461","Exoc6",1,"turquoise"
"8462","Zbtb17",7,"black"
"8463","Ide",23,"darkturquoise"
"8464","March5",6,"red"
"8465","Cpeb3",3,"brown"
"8466","Btaf1",2,"blue"
"8467","CUNH1orf64",1,"turquoise"
"8468","Tnks2",2,"blue"
"8469","Ppp1r3c",2,"blue"
"8470","Hectd2",2,"blue"
"8471","LOC110598943",4,"yellow"
"8472","Pcgf5",33,"darkolivegreen"
"8473","Rpp30",1,"turquoise"
"8474","Htr7",9,"magenta"
"8475","LOC110598944",8,"pink"
"8476","SNRPB",1,"turquoise"
"8477","Kif20b",32,"violet"
"8478","FLJ37201_like",2,"blue"
"8479","Pank1",2,"blue"
"8480","Slc16a12",12,"tan"
"8481","Ifit5",2,"blue"
"8482","IFIT1",35,"sienna3"
"8483","LOC110598940",23,"darkturquoise"
"8484","Ifit3",35,"sienna3"
"8485","IFIT2_like",2,"blue"
"8486","Fam131c",3,"brown"
"8487","LOC101960407",4,"yellow"
"8488","LIPA_like",23,"darkturquoise"
"8489","Gprin2",1,"turquoise"
"8490","Syt15",5,"green"
"8491","Fam35a",17,"grey60"
"8492","Glud1",9,"magenta"
"8493","LOC110598947",2,"blue"
"8494","Gtdc1",45,"darkorange2"
"8495","Epha2",1,"turquoise"
"8496","LOC106145134",2,"blue"
"8497","Chchd4",7,"black"
"8498","Tmem43",3,"brown"
"8499","Xpc",3,"brown"
"8500","Lsm3",3,"brown"
"8501","Slc6a6",3,"brown"
"8502","Grip2",15,"midnightblue"
"8503","Ccdc174",2,"blue"
"8504","Fgd5",1,"turquoise"
"8505","Arhgef19",10,"purple"
"8506","Nr2c2",1,"turquoise"
"8507","Mrps25",1,"turquoise"
"8508","Rbsn",3,"brown"
"8509","Trh",7,"black"
"8510","Tmcc1",3,"brown"
"8511","Plxnd1",1,"turquoise"
"8512","Ift122",12,"tan"
"8513","Rsg1",1,"turquoise"
"8514","Mbd4",0,"grey"
"8515","Efcab12",0,"grey"
"8516","Rpl32",1,"turquoise"
"8517","Cand2",13,"salmon"
"8518","Raf1",1,"turquoise"
"8519","Mkrn2",6,"red"
"8520","Tsen2",0,"grey"
"8521","Fbxo42",2,"blue"
"8522","Syn2",7,"black"
"8523","Tamm41",16,"lightcyan"
"8524","Vgll4",2,"blue"
"8525","LOC110598949",17,"grey60"
"8526","Atg7",11,"greenyellow"
