"","gene","module_n","module_color"
"10287","Smim12",1,"turquoise"
"10288","Cacna1b",3,"brown"
"10289","Ehmt1",3,"brown"
"10290","Arrdc1",2,"blue"
"10291","Zmynd19",6,"red"
"10292","Dlgap3",3,"brown"
"10293","Dph7",8,"pink"
"10294","Mrpl41",1,"turquoise"
"10295","Pnpla7",1,"turquoise"
"10296","Nsmf",3,"brown"
"10297","Nrarp",2,"blue"
"10298","Tor4a",2,"blue"
"10299","Nelfb",1,"turquoise"
"10300","Tmem35b",2,"blue"
"10301","Tubb4b",1,"turquoise"
"10302","Cysrt1",1,"turquoise"
"10303","Rnf208",21,"darkred"
"10304","Ndor1",12,"tan"
"10305","Tmem203",1,"turquoise"
"10306","Tprn",17,"grey60"
"10307","Ssna1",4,"yellow"
"10308","Zmym6",11,"greenyellow"
"10309","Anapc2",12,"tan"
"10310","Grin1",3,"brown"
"10311","Man1b1",12,"tan"
"10312","Dpp7",1,"turquoise"
"10313","Uap1l1",2,"blue"
"10314","Sapcd2",2,"blue"
"10315","Entpd2",11,"greenyellow"
"10316","Npdc1",8,"pink"
"10317","Zmym1",1,"turquoise"
"10318","Abca2",21,"darkred"
"10319","Paxx",1,"turquoise"
"10320","Ptgds",25,"orange"
"10321","Fbxw5",21,"darkred"
"10322","Traf2",2,"blue"
"10323","Sfpq",9,"magenta"
"10324","Edf1",13,"salmon"
"10325","AJM1_containing",11,"greenyellow"
"10326","Phpt1",1,"turquoise"
"10327","Rabl6",8,"pink"
"10328","CCDC183_like",11,"greenyellow"
"10329","Lcn15",1,"turquoise"
"10330","Fam69b",1,"turquoise"
"10331","Agpat2",4,"yellow"
"10332","Egfl7",1,"turquoise"
"10333","Notch1",2,"blue"
"10334","Sec16a",2,"blue"
"10335","Inpp5e",12,"tan"
"10336","Pmpca",4,"yellow"
"10337","Sdccag3",1,"turquoise"
"10338","Snapc4",12,"tan"
"10339","Card9",2,"blue"
"10340","Dnlz",18,"lightgreen"
"10341","Gpsm1",23,"darkturquoise"
"10342","Qsox2",3,"brown"
"10343","Lhx3",6,"red"
"10344","Tmem250",18,"lightgreen"
"10345","Nacc2",5,"green"
"10346","Ubac1",1,"turquoise"
"10347","Zmym4",2,"blue"
"10348","LOC106145248",24,"darkgrey"
"10349","Camsap1",8,"pink"
"10350","Kcnt1",2,"blue"
"10351","Sohlh1",2,"blue"
"10352","Mrps2",4,"yellow"
"10353","CUNH9orf116",4,"yellow"
"10354","Kiaa0319l",1,"turquoise"
"10355","Ppp1r26",8,"pink"
"10356","Olfm1",3,"brown"
"10357","Col5a1",31,"paleturquoise"
"10358","Rxra",2,"blue"
"10359","Wdr5",3,"brown"
"10360","Brd3",2,"blue"
"10361","Vav2",2,"blue"
"10362","Sardh",1,"turquoise"
"10363","Fam163b",8,"pink"
"10364","Adamtsl2",1,"turquoise"
"10365","Slc2a6",21,"darkred"
"10366","Cacfd1",3,"brown"
"10367","Rexo4",2,"blue"
"10368","Ncdn",11,"greenyellow"
"10369","Surf4",4,"yellow"
"10370","Surf2",1,"turquoise"
"10371","SURF1_like",13,"salmon"
"10372","LOC110599284",6,"red"
"10373","Rpl7a",1,"turquoise"
"10374","Med22",2,"blue"
"10375","Surf6",1,"turquoise"
"10376","Arhgap28",15,"midnightblue"
"10377","LOC101960809",1,"turquoise"
"10378","Lama1",12,"tan"
"10379","Ptprm",10,"purple"
"10380","Rab12",7,"black"
"10381","Psmb2",1,"turquoise"
"10382","Mtcl1",3,"brown"
"10383","Ndufv2",1,"turquoise"
"10384","Ankrd12",14,"cyan"
"10385","Nrsn1",18,"lightgreen"
"10386","Dcdc2",3,"brown"
"10387","Mrs2",4,"yellow"
"10388","Gpld1",11,"greenyellow"
"10389","Aldh5a1",5,"green"
"10390","Acot13",1,"turquoise"
"10391","CUNH6orf62",12,"tan"
"10392","CUNH1orf216",3,"brown"
"10393","Gmnn",1,"turquoise"
"10394","Ripor2",23,"darkturquoise"
"10395","Carmil1",12,"tan"
"10396","LOC110599291",0,"grey"
"10397","Clspn",27,"white"
"10398","Trim38",1,"turquoise"
"10399","Ago4",2,"blue"
"10400","HIST1H1C_containing",1,"turquoise"
"10401","Hfe",16,"lightcyan"
"10402","HIST1H2BC_containing",1,"turquoise"
"10403","HIST1H2AC_containing",4,"yellow"
"10404","LOC101975916",1,"turquoise"
"10405","AGO1_like",2,"blue"
"10406","LOC101978141",1,"turquoise"
"10407","HIST1H1E_containing",1,"turquoise"
"10408","AGO3_gene1944",9,"magenta"
"10409","Tekt2",25,"orange"
"10410","Btn3a3",19,"lightyellow"
"10411","BTN2A1_like",5,"green"
"10412","BTN1A1_like",17,"grey60"
"10413","Adprhl2",1,"turquoise"
"10414","Abt1",2,"blue"
"10415","Znf322",6,"red"
"10416","Trappc3",1,"turquoise"
"10417","Map7d1",8,"pink"
"10418","Rab3gap1",1,"turquoise"
"10419","Thrap3",2,"blue"
"10420","ZNF391_containing",2,"blue"
"10421","LOC110599302",10,"purple"
"10422","Znf184",4,"yellow"
"10423","Stk40",2,"blue"
"10424","Lsm10",6,"red"
"10425","Oscp1",14,"cyan"
"10426","Mrps15",1,"turquoise"
"10427","Csf3r",2,"blue"
"10428","ZNF56_containing_gene19573",15,"midnightblue"
"10429","Dlgap1",3,"brown"
"10430","Tgif1",3,"brown"
"10431","MYL12B",1,"turquoise"
"10432","MYL12A_gene19579",4,"yellow"
"10433","Grik3",2,"blue"
"10434","Myom1",13,"salmon"
"10435","Lpin2",10,"purple"
"10436","Emilin2",17,"grey60"
"10437","Smchd1",5,"green"
"10438","Mettl4",2,"blue"
"10439","RBX1_gene19589",1,"turquoise"
"10440","Adcyap1",1,"turquoise"
"10441","Dph6",7,"black"
"10442","Znf770",2,"blue"
"10443","Aqr",5,"green"
"10444","Gjd2",2,"blue"
"10445","Scg5",13,"salmon"
"10446","Fmn1",15,"midnightblue"
"10447","Ryr3",11,"greenyellow"
"10448","Aven",1,"turquoise"
"10449","Emc7",1,"turquoise"
"10450","Katnbl1",6,"red"
"10451","Meaf6",1,"turquoise"
"10452","Emc4",1,"turquoise"
"10453","Slc12a6",2,"blue"
"10454","Nop10",1,"turquoise"
"10455","Lpcat4",23,"darkturquoise"
"10456","Snip1",2,"blue"
"10457","Dnali1",1,"turquoise"
"10458","Gnl2",4,"yellow"
"10459","Cwc15",1,"turquoise"
"10460","Amotl1",22,"darkgreen"
"10461","Piwil4",1,"turquoise"
"10462","Fut4",2,"blue"
"10463","Ankrd49",2,"blue"
"10464","Mre11",13,"salmon"
"10465","CUNH1orf109",6,"red"
"10466","Gpr83",3,"brown"
"10467","Panx1",2,"blue"
"10468","Cdca8",4,"yellow"
"10469","Med17",0,"grey"
"10470","CUNH11orf54",1,"turquoise"
"10471","Taf1d",6,"red"
"10472","Cep295",9,"magenta"
"10473","Slc36a4",4,"yellow"
"10474","Fat3",9,"magenta"
"10475","FAT3_like",9,"magenta"
"10476","Epha10",2,"blue"
"10477","Stmn4",11,"greenyellow"
"10478","Trim35",12,"tan"
"10479","Ptk2b",3,"brown"
"10480","Ephx2",1,"turquoise"
"10481","EPHA10_like",2,"blue"
"10482","Adam2",4,"yellow"
"10483","Clu",1,"turquoise"
"10484","Scara3",1,"turquoise"
"10485","Ccdc25",1,"turquoise"
"10486","Elp3",10,"purple"
"10487","Map3k19",22,"darkgreen"
"10488","Maneal",1,"turquoise"
"10489","Pnoc",17,"grey60"
"10490","Znf395",2,"blue"
"10491","Fbxo16",13,"salmon"
"10492","Fzd3",9,"magenta"
"10493","LOC110599382",2,"blue"
"10494","Extl3",2,"blue"
"10495","Ints9",2,"blue"
"10496","Hmbox1",17,"grey60"
"10497","Yrdc",1,"turquoise"
"10498","Kif13b",2,"blue"
"10499","OGA",10,"purple"
"10500","LINC00599_containing",2,"blue"
"10501","LOC110599384",11,"greenyellow"
"10502","Msra",3,"brown"
"10503","CUNH1orf122",1,"turquoise"
"10504","Sox7",11,"greenyellow"
"10505","Pinx1",11,"greenyellow"
"10506","Mtmr9",1,"turquoise"
"10507","Fam167a",2,"blue"
"10508","Mtf1",2,"blue"
"10509","Sdad1",1,"turquoise"
"10510","Nup54",2,"blue"
"10511","Scarb2",1,"turquoise"
"10512","Fam47e",1,"turquoise"
"10513","Shroom3",24,"darkgrey"
"10514","Sowahb",5,"green"
"10515","Sept11",3,"brown"
"10516","Ccni",1,"turquoise"
"10517","Ccng2",6,"red"
"10518","Cnot6l",2,"blue"
"10519","Inpp5b",2,"blue"
"10520","Mrpl1",1,"turquoise"
"10521","Fras1",3,"brown"
"10522","Anxa3",1,"turquoise"
"10523","Bmp2k",4,"yellow"
"10524","Paqr3",4,"yellow"
"10525","Sf3a3",4,"yellow"
"10526","Fhl3",1,"turquoise"
"10527","Aspa",25,"orange"
"10528","Trpv3",30,"steelblue"
"10529","Trpv1",2,"blue"
"10530","Shpk",1,"turquoise"
"10531","Ctns",12,"tan"
"10532","Tax1bp3",2,"blue"
"10533","Emc6",1,"turquoise"
"10534","Utp11",2,"blue"
"10535","P2rx5",3,"brown"
"10536","Itgae",4,"yellow"
"10537","Ncbp3",2,"blue"
"10538","Camkk1",3,"brown"
"10539","Atp2a3",18,"lightgreen"
"10540","Zzef1",12,"tan"
"10541","CYB5D2_containing",2,"blue"
"10542","Ankfy1",2,"blue"
"10543","Spns2",18,"lightgreen"
"10544","Mybbp1a",12,"tan"
"10545","Smtnl2",3,"brown"
"10546","Tekt1",3,"brown"
"10547","Ccnt2",2,"blue"
"10548","Slc13a5",10,"purple"
"10549","Med31",1,"turquoise"
"10550","Txndc17",1,"turquoise"
"10551","Kiaa0753",2,"blue"
"10552","LOC110599393",2,"blue"
"10553","Pitpnm3",3,"brown"
"10554","Wscd1",1,"turquoise"
"10555","Nlrp1",23,"darkturquoise"
"10556","LOC106145267",5,"green"
"10557","Mis12",6,"red"
"10558","Derl2",4,"yellow"
"10559","Dhx33",2,"blue"
"10560","Mycbp",4,"yellow"
"10561","C1qbp",1,"turquoise"
"10562","Rpain",3,"brown"
"10563","Nup88",1,"turquoise"
"10564","Rabep1",7,"black"
"10565","Znf594",1,"turquoise"
"10566","Znf232",2,"blue"
"10567","Zfp3",2,"blue"
"10568","Kif1c",10,"purple"
"10569","Inca1",1,"turquoise"
"10570","Camta2",3,"brown"
"10571","Spag7",1,"turquoise"
"10572","Pfn1",1,"turquoise"
"10573","Rnf167",1,"turquoise"
"10574","Slc25a11",1,"turquoise"
"10575","Mink1",3,"brown"
"10576","Pld2",1,"turquoise"
"10577","Psmb6",1,"turquoise"
"10578","ARF4",7,"black"
"10579","Cxcl16",2,"blue"
"10580","Med11",1,"turquoise"
"10581","Arrb2",1,"turquoise"
"10582","Pelp1",12,"tan"
"10583","Vopp1",3,"brown"
"10584","Lancl2",13,"salmon"
"10585","Egfr",9,"magenta"
"10586","Akirin1",6,"red"
"10587","Sec61g",7,"black"
"10588","Vstm2a",3,"brown"
"10589","MFSD4B_like_gene19882",2,"blue"
"10590","Rev3l",9,"magenta"
"10591","Traf3ip2",36,"yellowgreen"
"10592","Fyn",1,"turquoise"
"10593","Tube1",16,"lightcyan"
"10594","Fam229b",1,"turquoise"
"10595","Lama4",12,"tan"
"10596","Ndufs5",1,"turquoise"
"10597","Marcks",7,"black"
"10598","Hdac2",1,"turquoise"
"10599","LOC106145272",7,"black"
"10600","Hs3st5",1,"turquoise"
"10601","Macf1",9,"magenta"
"10602","Ntrk2",1,"turquoise"
"10603","Agtpbp1",9,"magenta"
"10604","Naa35",1,"turquoise"
"10605","Golm1",1,"turquoise"
"10606","BCAT1",5,"green"
"10607","Kiaa0754",0,"grey"
"10608","Isca1",1,"turquoise"
"10609","Zcchc6",9,"magenta"
"10610","Dapk1",3,"brown"
"10611","LOC110599400",5,"green"
"10612","Pabpc4",4,"yellow"
"10613","LOC110599401",5,"green"
"10614","Pcdh10",8,"pink"
"10615","Klhl14",3,"brown"
"10616","Garem1",13,"salmon"
"10617","Rnf138",6,"red"
"10618","Heyl",24,"darkgrey"
"10619","Rnf125",5,"green"
"10620","Trappc8",13,"salmon"
"10621","LOC101977599",4,"yellow"
"10622","B4galt6",3,"brown"
"10623","Ttr",22,"darkgreen"
"10624","Dsg2",22,"darkgreen"
"10625","Nt5c1a",18,"lightgreen"
"10626","NAP1L2_containing",14,"cyan"
"10627","Nap1l2",1,"turquoise"
"10628","Hpcal4",3,"brown"
"10629","Chic1",2,"blue"
"10630","XIST_containing_gene19958",0,"grey"
"10631","LOC110599403",0,"grey"
"10632","Slc16a2",3,"brown"
"10633","Rlim",7,"black"
"10634","Nexmif",9,"magenta"
"10635","Ppie",1,"turquoise"
"10636","Abcb7",10,"purple"
"10637","Uprt",1,"turquoise"
"10638","Zdhhc15",5,"green"
"10639","Magee2",5,"green"
"10640","LOC106145277",13,"salmon"
"10641","Pbdc1",28,"skyblue"
"10642","Magee1",1,"turquoise"
"10643","MIR325HG_containing",1,"turquoise"
"10644","Trit1",16,"lightcyan"
"10645","Atrx",9,"magenta"
"10646","Magt1",4,"yellow"
"10647","COX7B_gene19995",1,"turquoise"
"10648","Atp7a",5,"green"
"10649","Rasgrf2",3,"brown"
"10650","AIDA_gene200",1,"turquoise"
"10651","DNAJB6_gene20002",1,"turquoise"
"10652","B3gat1",3,"brown"
"10653","LOC101977326",1,"turquoise"
"10654","Acad8",10,"purple"
"10655","Mycl",3,"brown"
"10656","Thyn1",1,"turquoise"
"10657","Vps26b",13,"salmon"
"10658","Ncapd3",2,"blue"
"10659","Jam3",36,"yellowgreen"
"10660","Igsf9b",2,"blue"
"10661","ABCG2_like_gene20019",24,"darkgrey"
"10662","Mfsd2a",1,"turquoise"
"10663","ABCG2_gene20020",5,"green"
"10664","ABCG2_gene20021",6,"red"
"10665","ABCG2_like_gene20024",1,"turquoise"
"10666","Ppm1k",3,"brown"
"10667","Pigy",1,"turquoise"
"10668","Pyurf",1,"turquoise"
"10669","Herc3",1,"turquoise"
"10670","Nap1l5",1,"turquoise"
"10671","Fam13a",2,"blue"
"10672","Tigd2",6,"red"
"10673","Cap1",28,"skyblue"
"10674","Gprin3",9,"magenta"
"10675","Snca",3,"brown"
"10676","Mmrn1",5,"green"
"10677","Ccser1",0,"grey"
"10678","Cobl",3,"brown"
"10679","Grb10",5,"green"
"10680","Ddc",1,"turquoise"
"10681","Ppt1",1,"turquoise"
"10682","Ikzf1",34,"darkmagenta"
"10683","Vwc2",5,"green"
"10684","Rlf",1,"turquoise"
"10685","Grid2",1,"turquoise"
"10686","Smarcad1",6,"red"
"10687","Hpgds",1,"turquoise"
"10688","Pdlim5",7,"black"
"10689","Bmpr1b",1,"turquoise"
"10690","Unc5c",2,"blue"
"10691","LOC101976208",9,"magenta"
"10692","Shisa2",2,"blue"
"10693","Atp8a2",1,"turquoise"
"10694","Spdl1",22,"darkgreen"
"10695","Nup58",2,"blue"
"10696","Mtmr6",6,"red"
"10697","Amer2",9,"magenta"
"10698","Zmpste24",7,"black"
"10699","Spata13",24,"darkgrey"
"10700","Mipep",1,"turquoise"
"10701","Tnfrsf19",2,"blue"
"10702","Sacs",9,"magenta"
"10703","Sgcg",29,"saddlebrown"
"10704","Dclk2",31,"paleturquoise"
"10705","Col9a2",20,"royalblue"
"10706","Lrba",25,"orange"
"10707","Rps3a",1,"turquoise"
"10708","Sh3d19",2,"blue"
"10709","Fam160a1",2,"blue"
"10710","Gatb",10,"purple"
"10711","Smap2",8,"pink"
"10712","Fbxw7",3,"brown"
"10713","Tigd4",6,"red"
"10714","Arfip1",6,"red"
"10715","Fhdc1",31,"paleturquoise"
"10716","Zfp69b",6,"red"
"10717","Wdr77",1,"turquoise"
"10718","Atp5f1",1,"turquoise"
"10719","Rap1a",1,"turquoise"
"10720","Fam212b",3,"brown"
"10721","Ddx20",14,"cyan"
"10722","Zfp69",1,"turquoise"
"10723","Kcnd3",5,"green"
"10724","Cttnbp2nl",2,"blue"
"10725","St7l",7,"black"
"10726","Wnt2b",3,"brown"
"10727","Capza1",5,"green"
"10728","Mov10",19,"lightyellow"
"10729","Rhoc",4,"yellow"
"10730","Exo5",2,"blue"
"10731","Slc16a1",1,"turquoise"
"10732","Lrig2",9,"magenta"
"10733","Magi3",17,"grey60"
"10734","Phtf1",5,"green"
"10735","Rsbn1",2,"blue"
"10736","Bcl2l15",2,"blue"
"10737","Ap4b1",1,"turquoise"
"10738","Dclre1b",2,"blue"
"10739","Hipk1",2,"blue"
"10740","Olfml3",4,"yellow"
"10741","Syt6",1,"turquoise"
"10742","Trim33",6,"red"
"10743","Bcas2",4,"yellow"
"10744","Dennd2c",6,"red"
"10745","Znf75d",5,"green"
"10746","Rims3",11,"greenyellow"
"10747","Smim10",5,"green"
"10748","RTL8A_like",1,"turquoise"
"10749","Mospd1",4,"yellow"
"10750","Fam122b",13,"salmon"
"10751","Nfyc",8,"pink"
"10752","Hprt1",7,"black"
"10753","Phf6",2,"blue"
"10754","Gpc3",24,"darkgrey"
"10755","Gpc4",13,"salmon"
"10756","Kcnq4",3,"brown"
"10757","Hs6st2",5,"green"
"10758","Rap2c",6,"red"
"10759","Stk26",6,"red"
"10760","Usp1",3,"brown"
"10761","Dock7",4,"yellow"
"10762","Atg4c",7,"black"
"10763","Alg6",7,"black"
"10764","Efcab7",10,"purple"
"10765","Ctps1",2,"blue"
"10766","Pgm1",4,"yellow"
"10767","Ube2u",1,"turquoise"
"10768","Cachd1",5,"green"
"10769","Raver2",2,"blue"
"10770","Jak1",1,"turquoise"
"10771","Ak4",6,"red"
"10772","Dnajc6",7,"black"
"10773","Leprot",1,"turquoise"
"10774","Nmral1",1,"turquoise"
"10775","Dnaja3",4,"yellow"
"10776","Scmh1",12,"tan"
"10777","CORO7",3,"brown"
"10778","Vasn",1,"turquoise"
"10779","Pam16",18,"lightgreen"
"10780","Glis2",2,"blue"
"10781","Tfap4",3,"brown"
"10782","Srl",8,"pink"
"10783","Adcy9",23,"darkturquoise"
"10784","Crebbp",2,"blue"
"10785","Trap1",8,"pink"
"10786","Dnase1",2,"blue"
"10787","Foxo6",3,"brown"
"10788","Slx4",12,"tan"
"10789","Cluap1",6,"red"
"10790","Naa60",8,"pink"
"10791","Znf597",2,"blue"
"10792","Znf174",6,"red"
"10793","OR2C1_containing",2,"blue"
"10794","Znf75a",6,"red"
"10795","Tigd7",14,"cyan"
"10796","Znf263",2,"blue"
"10797","Znf200",2,"blue"
"10798","Hivep3",2,"blue"
"10799","Znf213",1,"turquoise"
"10800","Znf205",8,"pink"
"10801","Thoc6",21,"darkred"
"10802","Hcfc1r1",13,"salmon"
"10803","Paqr4",21,"darkred"
"10804","Flywch1",5,"green"
"10805","Flywch2",4,"yellow"
"10806","Srrm2",20,"royalblue"
"10807","Elob",1,"turquoise"
"10808","Kctd5",4,"yellow"
"10809","Pdpk1",3,"brown"
"10810","Amdhd2",1,"turquoise"
"10811","Atp6v0c",1,"turquoise"
"10812","Tbc1d24",8,"pink"
"10813","CUNH16orf59",3,"brown"
"10814","Ccnf",2,"blue"
"10815","ABCA17P_containing",2,"blue"
"10816","ABCA3_like",8,"pink"
"10817","Rnps1",8,"pink"
"10818","Eci1",1,"turquoise"
"10819","Dnase1l2",2,"blue"
"10820","E4f1",23,"darkturquoise"
"10821","Pgp",5,"green"
"10822","Mlst8",8,"pink"
"10823","Caskin1",2,"blue"
"10824","Ccdc115",1,"turquoise"
"10825","Traf7",2,"blue"
"10826","Rab26",3,"brown"
"10827","Pkd1",2,"blue"
"10828","Tsc2",21,"darkred"
"10829","Nthl1",4,"yellow"
"10830","Slc9a3r2",18,"lightgreen"
"10831","Znf598",4,"yellow"
"10832","Syngr3",11,"greenyellow"
"10833","Foxj3",4,"yellow"
"10834","Gfer",1,"turquoise"
"10835","Noxo1",2,"blue"
"10836","Tbl3",8,"pink"
"10837","Rps2",1,"turquoise"
"10838","Ndufb10",1,"turquoise"
"10839","Msrb1",4,"yellow"
"10840","Fahd1",1,"turquoise"
"10841","Hagh",1,"turquoise"
"10842","Igfals",2,"blue"
"10843","Nubp2",4,"yellow"
"10844","Spsb3",23,"darkturquoise"
"10845","Eme2",10,"purple"
"10846","Mrps34",1,"turquoise"
"10847","Nme3",8,"pink"
"10848","Mapk8ip3",8,"pink"
"10849","Jpt2",4,"yellow"
"10850","Rimkla",5,"green"
"10851","Cramp1",3,"brown"
"10852","Ift140",12,"tan"
"10853","Tmem204",6,"red"
"10854","Telo2",2,"blue"
"10855","Clcn7",12,"tan"
"10856","Ccdc154",2,"blue"
"10857","CUNH16orf91",1,"turquoise"
"10858","Zmynd12",1,"turquoise"
"10859","Unkl",2,"blue"
"10860","Gnptg",1,"turquoise"
"10861","Tsr3",1,"turquoise"
"10862","Baiap3",5,"green"
"10863","Ube2i",4,"yellow"
"10864","Ppcs",0,"grey"
"10865","Cacna1h",2,"blue"
"10866","Lztfl1",1,"turquoise"
"10867","Slc6a20",32,"violet"
"10868","Sacm1l",5,"green"
"10869","LOC110599450",1,"turquoise"
"10870","LOC110596899",15,"midnightblue"
"10871","Limd1",4,"yellow"
"10872","Lars2",5,"green"
"10873","Tmem158",2,"blue"
"10874","Clec3b",0,"grey"
"10875","Exosc7",18,"lightgreen"
"10876","Zdhhc3",1,"turquoise"
"10877","Ccdc30",14,"cyan"
"10878","Tmem42",7,"black"
"10879","Kiaa1143",7,"black"
"10880","Znf197",2,"blue"
"10881","Znf35",2,"blue"
"10882","Zkscan7",2,"blue"
"10883","Znf445",2,"blue"
"10884","Ppih",1,"turquoise"
"10885","Tcaim",1,"turquoise"
"10886","Abhd5",2,"blue"
"10887","Ano10",1,"turquoise"
"10888","Snrk",5,"green"
"10889","Pomgnt2",2,"blue"
"10890","Fam198a",1,"turquoise"
"10891","Ybx1",1,"turquoise"
"10892","Higd1a",1,"turquoise"
"10893","Ccdc13",11,"greenyellow"
"10894","Hhatl",1,"turquoise"
"10895","Zbtb47",21,"darkred"
"10896","Nktr",16,"lightcyan"
"10897","Imp4",1,"turquoise"
"10898","Ss18l2",1,"turquoise"
"10899","Sec22c",6,"red"
"10900","Vipr1",3,"brown"
"10901","Cck",3,"brown"
"10902","LOC110599459",19,"lightyellow"
"10903","Slitrk1",3,"brown"
"10904","P3h1",2,"blue"
"10905","Lgals3",1,"turquoise"
"10906","Mapk1ip1l",3,"brown"
"10907","Socs4",2,"blue"
"10908","Wdhd1",6,"red"
"10909","Samd4a",5,"green"
"10910","Cgrrf1",1,"turquoise"
"10911","Gmfb",7,"black"
"10912","CUNH1orf50",5,"green"
"10913","Cnih1",1,"turquoise"
"10914","Bmp4",2,"blue"
"10915","Ddhd1",5,"green"
"10916","Fermt2",4,"yellow"
"10917","Gnpnat1",2,"blue"
"10918","Styx",2,"blue"
"10919","Psmc6",1,"turquoise"
"10920","Ero1a",4,"yellow"
"10921","Gpr137c",7,"black"
"10922","Txndc16",4,"yellow"
"10923","Syt1",3,"brown"
"10924","Ppp1r12a",2,"blue"
"10925","Svbp",5,"green"
"10926","Lin7a",2,"blue"
"10927","Acss3",7,"black"
"10928","Ppfia2",3,"brown"
"10929","Mms22l",1,"turquoise"
"10930","Klhl32",9,"magenta"
"10931","Ndufaf4",5,"green"
"10932","Gpr63",2,"blue"
"10933","Ufl1",7,"black"
"10934","Fut9",9,"magenta"
"10935","Znf691",2,"blue"
"10936","Manea",6,"red"
"10937","Jrkl",2,"blue"
"10938","Ccdc82",7,"black"
"10939","MAML2_gene20478",28,"skyblue"
"10940","MAML2_gene20479",16,"lightcyan"
"10941","Slc2a1",1,"turquoise"
"10942","Mtmr2",6,"red"
"10943","Cep57",4,"yellow"
"10944","Fam76b",1,"turquoise"
"10945","Sesn3",9,"magenta"
"10946","Endod1",1,"turquoise"
"10947","LOC110599462",0,"grey"
"10948","Alcam",3,"brown"
"10949","Cblb",24,"darkgrey"
"10950","Ptpn18",0,"grey"
"10951","Zc2hc1a",6,"red"
"10952","Pkia",3,"brown"
"10953","Pex2",1,"turquoise"
"10954","Zfhx4",2,"blue"
"10955","NLGN1_gene20512",27,"white"
"10956","Nlgn1",10,"purple"
"10957","Fam102b",13,"salmon"
"10958","Henmt1",9,"magenta"
"10959","Prpf38b",2,"blue"
"10960","Stxbp3",7,"black"
"10961","Gpsm2",1,"turquoise"
"10962","Clcc1",1,"turquoise"
"10963","Wdr47",3,"brown"
"10964","Taf13",6,"red"
"10965","Tmem167b",1,"turquoise"
"10966","Kiaa1324",2,"blue"
"10967","Sars",1,"turquoise"
"10968","Celsr2",3,"brown"
"10969","Psrc1",2,"blue"
"10970","Mybphl",11,"greenyellow"
"10971","Sort1",3,"brown"
"10972","Psma5",1,"turquoise"
"10973","Atxn7l2",3,"brown"
"10974","CYB561D1_containing",20,"royalblue"
"10975","Amigo1",17,"grey60"
"10976","Gpr61",3,"brown"
"10977","Gnai3",1,"turquoise"
"10978","Ampd2",2,"blue"
"10979","Gstm4",1,"turquoise"
"10980","GSTM2_like",1,"turquoise"
"10981","GSTM4_like_gene20552",11,"greenyellow"
"10982","GSTM2_containing",11,"greenyellow"
"10983","Gstm3",1,"turquoise"
"10984","Csf1",2,"blue"
"10985","Ahcyl1",1,"turquoise"
"10986","Strip1",8,"pink"
"10987","Slc6a17",3,"brown"
"10988","Kcnc4",5,"green"
"10989","Rbm15",2,"blue"
"10990","Slc16a4",1,"turquoise"
"10991","Lamtor5",1,"turquoise"
"10992","Kcna2",17,"grey60"
"10993","Kcna3",9,"magenta"
"10994","Cd53",7,"black"
"10995","Lrif1",6,"red"
"10996","Ebna1bp2",0,"grey"
"10997","Dram2",4,"yellow"
"10998","Cept1",4,"yellow"
"10999","Pcdh20",3,"brown"
"11000","Cfap57",15,"midnightblue"
"11001","Diaph3",3,"brown"
"11002","Ceacam1",2,"blue"
"11003","Lipe",32,"violet"
"11004","Megf8",8,"pink"
"11005","Tmem145",21,"darkred"
"11006","Prr19",1,"turquoise"
"11007","Pafah1b3",1,"turquoise"
"11008","Cic",12,"tan"
"11009","Erf",2,"blue"
"11010","Gsk3a",8,"pink"
"11011","Znf526",2,"blue"
"11012","Dedd2",2,"blue"
"11013","Pou2f2",2,"blue"
"11014","Tmem125",1,"turquoise"
"11015","Znf574",2,"blue"
"11016","Grik5",3,"brown"
"11017","Atp1a3",21,"darkred"
"11018","Rabac1",1,"turquoise"
"11019","Arhgef1",20,"royalblue"
"11020","Rps19",1,"turquoise"
"11021","Lypd3",13,"salmon"
"11022","Phldb3",19,"lightyellow"
"11023","Ethe1",1,"turquoise"
"11024","Znf575",8,"pink"
"11025","Xrcc1",1,"turquoise"
"11026","Tie1",21,"darkred"
"11027","Irgq",8,"pink"
"11028","Znf576",2,"blue"
"11029","Znf428",8,"pink"
"11030","LOC110599473",15,"midnightblue"
"11031","Cadm4",1,"turquoise"
"11032","Smg9",8,"pink"
"11033","Mpl",1,"turquoise"
"11034","Lypd5",8,"pink"
"11035","Znf283",6,"red"
"11036","Znf404",6,"red"
"11037","Znf45",2,"blue"
"11038","ZNF227",2,"blue"
"11039","LOC101958527",15,"midnightblue"
"11040","ZNF284_containing",2,"blue"
"11041","ZNF235_containing",2,"blue"
"11042","Cdc20",34,"darkmagenta"
"11043","Znf180",2,"blue"
"11044","LOC110599476",18,"lightgreen"
"11045","LOC101965492",2,"blue"
"11046","Bcl3",2,"blue"
"11047","Bcam",21,"darkred"
"11048","Nectin2",8,"pink"
"11049","Elovl1",1,"turquoise"
"11050","Tomm40",1,"turquoise"
"11051","Apoe",1,"turquoise"
"11052","Apoc1",4,"yellow"
"11053","Clptm1",1,"turquoise"
"11054","RPS15A_gene20666",1,"turquoise"
"11055","Relb",23,"darkturquoise"
"11056","LOC101968480",10,"purple"
"11057","Clasrp",12,"tan"
"11058","Med8",4,"yellow"
