"","gene","n","module_n","module_color"
"867","Fam117b",6,1,"turquoise"
"868","FAM120A_gene4703",45,3,"brown"
"869","Fam126a",58,1,"turquoise"
"870","Fam126b",248,1,"turquoise"
"871","Fam135a",198,1,"turquoise"
"872","Fam136a",394,1,"turquoise"
"873","Fam13a",31,1,"turquoise"
"874","Fam160b1",106,1,"turquoise"
"875","Fam169a",1,6,"red"
"876","Fam172a",22,2,"blue"
"877","Fam189b",11,1,"turquoise"
"878","Fam199x",11,1,"turquoise"
"879","Fam208b",104,1,"turquoise"
"880","Fam219a",25,2,"blue"
"881","Fam222b",326,1,"turquoise"
"882","FAM222B",323,1,"turquoise"
"883","Fam234b",2,10,"purple"
"884","FAM241B_containing",3,3,"brown"
"885","Fam3a",25,2,"blue"
"886","Fam43a",10,8,"pink"
"887","Fam46a",441,1,"turquoise"
"888","Fam49a",16,1,"turquoise"
"889","Fam49b",18,6,"red"
"890","Fam53c",21,1,"turquoise"
"891","Fam57a",236,1,"turquoise"
"892","Fam69b",11,2,"blue"
"893","Fam78b",39,8,"pink"
"894","FAM84A",3,8,"pink"
"895","Fam8a1",50,1,"turquoise"
"896","Fam98a",98,1,"turquoise"
"897","Fars2",29,4,"yellow"
"898","Farsa",18,3,"brown"
"899","Fastk",105,2,"blue"
"900","Fastkd1",33,1,"turquoise"
"901","Fau",21,2,"blue"
"902","Fbf1",7,4,"yellow"
"903","Fbxl14",263,1,"turquoise"
"904","Fbxl17",25,4,"yellow"
"905","Fbxl19",24,8,"pink"
"906","Fbxl5",17,2,"blue"
"907","Fbxo21",5,3,"brown"
"908","Fbxo22",5,5,"green"
"909","Fbxo28",524,1,"turquoise"
"910","Fbxo30",422,1,"turquoise"
"911","Fbxo33",88,1,"turquoise"
"912","Fbxo42",9,1,"turquoise"
"913","Fbxo46",52,1,"turquoise"
"914","Fbxo6",12,2,"blue"
"915","Fbxo7",5,13,"salmon"
"916","Fcf1",6,2,"blue"
"917","Fem1a",106,2,"blue"
"918","Fez1",3,13,"salmon"
"919","FGF2_containing",64,1,"turquoise"
"920","Fgfr1",9,1,"turquoise"
"921","Fgfr1op2",183,1,"turquoise"
"922","Fgfr2",15,18,"lightgreen"
"923","FGFR2",7,18,"lightgreen"
"924","Fgfr3",19,4,"yellow"
"925","Fgfrl1",37,2,"blue"
"926","Fibp",73,2,"blue"
"927","Fkbp1a",4,2,"blue"
"928","Fkbp8",13,2,"blue"
"929","Flii",6,1,"turquoise"
"930","Flna",6,3,"brown"
"931","Flrt2",77,1,"turquoise"
"932","FLRT2_like",131,1,"turquoise"
"933","Flrt3",123,1,"turquoise"
"934","Flvcr1",20,1,"turquoise"
"935","Fmnl2",4,0,"grey"
"936","Fn1",7,16,"lightcyan"
"937","Fndc3a",3,14,"cyan"
"938","Fnip1",5,1,"turquoise"
"939","Fnip2",187,1,"turquoise"
"940","Focad",6,6,"red"
"941","Folh1b",15,12,"tan"
"942","Fos",3,0,"grey"
"943","Fosb",5,2,"blue"
"944","Foxo3",79,1,"turquoise"
"945","Foxo4",7,11,"greenyellow"
"946","Frat1",7,8,"pink"
"947","Fryl",11,1,"turquoise"
"948","Fsd1",6,7,"black"
"949","Fsd1l",11,1,"turquoise"
"950","FSTL5_like_gene23539",26,4,"yellow"
"951","Ftl",17,2,"blue"
"952","Ftsj1",45,1,"turquoise"
"953","Fubp1",92,1,"turquoise"
"954","Fubp3",12,2,"blue"
"955","Fuk",6,4,"yellow"
"956","Fut11",316,1,"turquoise"
"957","Fuz",12,11,"greenyellow"
"958","Fxr1",72,1,"turquoise"
"959","Fyco1",79,1,"turquoise"
"960","Fzd2",6,11,"greenyellow"
"961","Fzd4",91,1,"turquoise"
"962","Fzd8",136,1,"turquoise"
"963","G10437",12,8,"pink"
"964","G10440",6,9,"magenta"
"965","G10765",22,4,"yellow"
"966","G10915",309,1,"turquoise"
"967","G10933",4,15,"midnightblue"
"968","G11838",4,1,"turquoise"
"969","G1232",9,0,"grey"
"970","G12628",8,2,"blue"
"971","G1274",3,1,"turquoise"
"972","G13329",32,8,"pink"
"973","G13487",80,1,"turquoise"
"974","G13793",15,18,"lightgreen"
"975","G13856",14,11,"greenyellow"
"976","G1404",78,2,"blue"
"977","G14093",3,9,"magenta"
"978","G14323",35,1,"turquoise"
"979","G14485",22,1,"turquoise"
"980","G14765",110,2,"blue"
"981","G14950",491,1,"turquoise"
"982","G15124",5,2,"blue"
"983","G15718",4,14,"cyan"
"984","G15737",26,4,"yellow"
"985","G16110",3,8,"pink"
"986","G1619",8,1,"turquoise"
"987","G16353",38,8,"pink"
"988","G16444",269,1,"turquoise"
"989","G16448",306,1,"turquoise"
"990","G16467",308,2,"blue"
"991","G16591",9,0,"grey"
"992","G16730",3,0,"grey"
"993","G1686",18,1,"turquoise"
"994","G16932",7,1,"turquoise"
"995","G17062",4,9,"magenta"
"996","G17099",12,8,"pink"
"997","G17390",107,2,"blue"
"998","G17997",49,4,"yellow"
"999","G18437",9,0,"grey"
"1000","G18539",191,1,"turquoise"
"1001","G18565",9,0,"grey"
"1002","G18625",50,1,"turquoise"
"1003","G18628",436,1,"turquoise"
"1004","G18649",333,1,"turquoise"
"1005","G18650",400,1,"turquoise"
"1006","G18681",5,8,"pink"
"1007","G18683",5,8,"pink"
"1008","G18732",3,8,"pink"
"1009","G18986",8,1,"turquoise"
"1010","G19206",24,1,"turquoise"
"1011","G19629",2,1,"turquoise"
"1012","G19946",12,1,"turquoise"
"1013","G2032",50,1,"turquoise"
"1014","G20343",198,1,"turquoise"
"1015","G20356",5,16,"lightcyan"
"1016","G20364",6,2,"blue"
"1017","G20435",15,2,"blue"
"1018","G20768",11,1,"turquoise"
"1019","G2094",79,2,"blue"
"1020","G2127",59,1,"turquoise"
"1021","G21460",22,4,"yellow"
"1022","G21786",25,1,"turquoise"
"1023","G21802",62,2,"blue"
"1024","G21808",100,1,"turquoise"
"1025","G21909",5,8,"pink"
"1026","G22128",4,8,"pink"
"1027","G22219",135,1,"turquoise"
"1028","G22390",51,1,"turquoise"
"1029","G22451",3,8,"pink"
"1030","G22579",3,4,"yellow"
"1031","G22714",4,8,"pink"
"1032","G23225",86,1,"turquoise"
"1033","G23226",1,8,"pink"
"1034","G2338",12,1,"turquoise"
"1035","G23598",7,1,"turquoise"
"1036","G23820",17,1,"turquoise"
"1037","G23855",3,0,"grey"
"1038","G23864",3,0,"grey"
"1039","G23882",58,1,"turquoise"
"1040","G24004",5,2,"blue"
"1041","G24336",6,2,"blue"
"1042","G245",233,2,"blue"
"1043","G25067",12,8,"pink"
"1044","G2529",47,1,"turquoise"
"1045","G25301",110,1,"turquoise"
"1046","G25309",14,1,"turquoise"
"1047","G25348",2,0,"grey"
"1048","G25363",67,1,"turquoise"
"1049","G26094",10,0,"grey"
"1050","G26225",92,1,"turquoise"
"1051","G26479",21,1,"turquoise"
"1052","G26558",10,11,"greenyellow"
"1053","G26671",211,1,"turquoise"
"1054","G26744",3,8,"pink"
"1055","G26777",33,1,"turquoise"
"1056","G2704",334,1,"turquoise"
"1057","G27318",3,1,"turquoise"
"1058","G27912",229,1,"turquoise"
"1059","G27940",291,1,"turquoise"
"1060","G28043",4,9,"magenta"
"1061","G28173",223,1,"turquoise"
"1062","G28345",31,8,"pink"
"1063","G29246",178,1,"turquoise"
"1064","G2979",4,8,"pink"
"1065","G30359",9,2,"blue"
"1066","G30498",109,2,"blue"
"1067","G30667",36,4,"yellow"
"1068","G30723",10,0,"grey"
"1069","G3097",36,4,"yellow"
"1070","G30984",55,2,"blue"
"1071","G31367",86,1,"turquoise"
"1072","G31494",451,2,"blue"
"1073","G3182",373,1,"turquoise"
"1074","G31954",181,1,"turquoise"
"1075","G31955",197,1,"turquoise"
"1076","G32610",11,1,"turquoise"
"1077","G32880",40,2,"blue"
"1078","G33032",80,2,"blue"
"1079","G33097",3,2,"blue"
"1080","G3353",2,2,"blue"
"1081","G34488",335,1,"turquoise"
"1082","G34695",232,4,"yellow"
"1083","G34824",20,2,"blue"
"1084","G34932",24,2,"blue"
"1085","G34945",36,2,"blue"
"1086","G34984",9,1,"turquoise"
"1087","G35244",5,18,"lightgreen"
"1088","G35392",1,4,"yellow"
"1089","G35393",1,4,"yellow"
"1090","G35404",230,1,"turquoise"
"1091","G35682",161,1,"turquoise"
"1092","G36203",4,1,"turquoise"
"1093","G37171",126,2,"blue"
"1094","G37222",169,2,"blue"
"1095","G37286",3,8,"pink"
"1096","G37336",4,8,"pink"
"1097","G37467",19,1,"turquoise"
"1098","G3795",108,1,"turquoise"
"1099","G38115",257,1,"turquoise"
"1100","G38196",14,2,"blue"
"1101","G3859",257,1,"turquoise"
"1102","G3860",247,1,"turquoise"
"1103","G3868",5,1,"turquoise"
"1104","G38978",483,2,"blue"
"1105","G39395",64,1,"turquoise"
"1106","G3940",25,4,"yellow"
"1107","G39619",41,8,"pink"
"1108","G39662",188,2,"blue"
"1109","G39681",127,2,"blue"
"1110","G3bp1",99,1,"turquoise"
"1111","G40024",272,1,"turquoise"
"1112","G40490",406,1,"turquoise"
"1113","G40691",52,1,"turquoise"
"1114","G40961",299,1,"turquoise"
"1115","G40994",5,15,"midnightblue"
"1116","G41047",10,0,"grey"
"1117","G41049",9,0,"grey"
"1118","G4177",6,2,"blue"
"1119","G4530",23,1,"turquoise"
"1120","G5074",24,2,"blue"
"1121","G5158",216,1,"turquoise"
"1122","G5224",38,2,"blue"
"1123","G5665",21,12,"tan"
"1124","G5822",144,1,"turquoise"
"1125","G6121",3,8,"pink"
"1126","G6195",4,5,"green"
"1127","G6222",5,1,"turquoise"
"1128","G6407",85,2,"blue"
"1129","G6814",10,8,"pink"
"1130","G6825",18,8,"pink"
"1131","G6830",6,8,"pink"
"1132","G6841",5,8,"pink"
"1133","G7215",27,2,"blue"
"1134","G7345",10,1,"turquoise"
"1135","G7359",7,2,"blue"
"1136","G7372",90,2,"blue"
"1137","G7611",11,8,"pink"
"1138","G7656",59,1,"turquoise"
"1139","G8062",9,1,"turquoise"
"1140","G8360",12,1,"turquoise"
"1141","G8462",106,2,"blue"
"1142","G8491",75,2,"blue"
"1143","G8579",3,4,"yellow"
"1144","G8879",38,18,"lightgreen"
"1145","G8955",3,0,"grey"
"1146","G8956",3,0,"grey"
"1147","G8982",9,1,"turquoise"
"1148","G924",4,3,"brown"
"1149","G9543",8,1,"turquoise"
"1150","G9747",18,1,"turquoise"
"1151","G9748",4,1,"turquoise"
"1152","G9749",24,1,"turquoise"
"1153","G9756",14,1,"turquoise"
"1154","Gaa",3,2,"blue"
"1155","Gab2",5,13,"salmon"
"1156","Gabarap",51,2,"blue"
"1157","Gabbr1",13,9,"magenta"
"1158","Gabbr2",19,4,"yellow"
"1159","Gabra1",6,9,"magenta"
"1160","Gabra2",5,8,"pink"
"1161","Gabrb2",4,9,"magenta"
"1162","Gabrg1",3,9,"magenta"
"1163","Gadd45b",17,2,"blue"
"1164","Galk2",5,6,"red"
"1165","Galnt17",3,10,"purple"
"1166","Galnt6",10,12,"tan"
"1167","Galnt7",4,8,"pink"
"1168","Galnt9",2,7,"black"
"1169","Galt",15,2,"blue"
"1170","Gap43",13,9,"magenta"
"1171","GAP43_gene23432",8,7,"black"
"1172","Gapdh",42,2,"blue"
"1173","Gapvd1",27,5,"green"
"1174","Gas6",21,2,"blue"
"1175","Gatad1",131,1,"turquoise"
"1176","GATD3A_containing",113,2,"blue"
"1177","Gbf1",4,6,"red"
"1178","Gcc1",369,1,"turquoise"
"1179","Gcc2",48,1,"turquoise"
"1180","Gclc",3,1,"turquoise"
"1181","Gclm",6,5,"green"
"1182","GCNT2_like_gene10637",2,1,"turquoise"
"1183","Gdf11",9,8,"pink"
"1184","Gdi1",3,2,"blue"
"1185","Gdpd2",34,8,"pink"
"1186","Gemin4",16,1,"turquoise"
"1187","Gemin5",160,1,"turquoise"
"1188","Gemin6",5,5,"green"
"1189","Get4",25,2,"blue"
"1190","Gfod1",9,1,"turquoise"
"1191","Gga2",183,1,"turquoise"
"1192","Ggt7",8,11,"greenyellow"
"1193","Ghdc",238,2,"blue"
"1194","Ghitm",12,6,"red"
"1195","Gid4",57,1,"turquoise"
"1196","Gid8",7,3,"brown"
"1197","Gigyf2",80,1,"turquoise"
"1198","Ginm1",5,3,"brown"
"1199","GJA1",6,8,"pink"
"1200","Gjb1",8,12,"tan"
"1201","Gjb2",5,16,"lightcyan"
"1202","Gjc2",25,12,"tan"
"1203","Gkap1",51,1,"turquoise"
"1204","Glcci1",190,1,"turquoise"
"1205","Glis2",9,1,"turquoise"
"1206","Glt1d1",7,4,"yellow"
"1207","Gltp",5,12,"tan"
"1208","Gmpr2",4,2,"blue"
"1209","Gna12",51,3,"brown"
"1210","Gnai3",14,3,"brown"
"1211","Gnao1",5,13,"salmon"
"1212","Gnaq",14,5,"green"
"1213","GNAS_gene10323",9,7,"black"
"1214","Gnb1",136,2,"blue"
"1215","Gnb2",19,2,"blue"
"1216","Gng2",2,6,"red"
"1217","Gng3",3,7,"black"
"1218","Gnl2",3,3,"brown"
"1219","Gnpda1",6,5,"green"
"1220","Gnpda2",96,1,"turquoise"
"1221","Gnpnat1",170,1,"turquoise"
"1222","Gnptg",9,2,"blue"
"1223","Gns",4,3,"brown"
"1224","Golga2",4,2,"blue"
"1225","Golga4",3,14,"cyan"
"1226","Gon4l",53,1,"turquoise"
"1227","Gopc",189,1,"turquoise"
"1228","Gorasp2",3,6,"red"
"1229","Gosr2",11,3,"brown"
"1230","GOT2_gene26236",4,2,"blue"
"1231","Gpatch2",318,1,"turquoise"
"1232","Gpatch2l",15,1,"turquoise"
"1233","Gpatch8",1,1,"turquoise"
"1234","Gpbp1l1",23,1,"turquoise"
"1235","Gpi",9,6,"red"
"1236","GPM6B_like",11,11,"greenyellow"
"1237","Gpn2",98,1,"turquoise"
"1238","Gpr107",8,3,"brown"
"1239","Gpr108",121,4,"yellow"
"1240","Gpr137",12,2,"blue"
"1241","GPR158",3,8,"pink"
"1242","Gpr162",5,10,"purple"
"1243","Gpr22",59,1,"turquoise"
"1244","GPR26_containing",29,1,"turquoise"
"1245","Gpr37",4,12,"tan"
"1246","Gpr6",77,1,"turquoise"
"1247","Gpr85",4,8,"pink"
"1248","Gprasp1",11,9,"magenta"
"1249","Gpx4",4,2,"blue"
"1250","Gramd1b",11,1,"turquoise"
"1251","Gramd2b",3,2,"blue"
"1252","Gramd4",72,1,"turquoise"
"1253","Grb2",31,3,"brown"
"1254","Greb1l",2,1,"turquoise"
"1255","Grhpr",96,3,"brown"
"1256","Gria2",3,8,"pink"
"1257","Gria3",5,9,"magenta"
"1258","Grid1",65,4,"yellow"
"1259","Grina",1,7,"black"
"1260","Grk4",6,2,"blue"
"1261","Grk5",4,1,"turquoise"
"1262","Grm3",8,4,"yellow"
"1263","Grm5",3,8,"pink"
"1264","Grm7",48,4,"yellow"
"1265","GRM7_like",8,4,"yellow"
"1266","Grm8",4,10,"purple"
"1267","Grn",4,3,"brown"
"1268","Grpel1",3,5,"green"
"1269","Gskip",58,1,"turquoise"
"1270","Gspt2",4,1,"turquoise"
"1271","Gsta4",20,2,"blue"
"1272","GSTM2_containing",3,8,"pink"
"1273","Gsto1",8,2,"blue"
"1274","Gstp1",95,2,"blue"
"1275","Gstz1",73,2,"blue"
"1276","Gtf2e1",20,1,"turquoise"
"1277","Gtf2f2",4,3,"brown"
"1278","Gtf2h1",6,3,"brown"
"1279","Gtf2h3",9,3,"brown"
"1280","Gtf2ird1",32,2,"blue"
"1281","Gtpbp2",10,1,"turquoise"
"1282","Gucd1",214,1,"turquoise"
"1283","Guk1",17,2,"blue"
"1284","GXYLT1_containing",8,1,"turquoise"
"1285","H1F0_gene5906",75,2,"blue"
"1286","H2AFJ",105,2,"blue"
"1287","H3F3B",14,2,"blue"
"1288","H6pd",4,3,"brown"
"1289","Hacd3",4,17,"grey60"
"1290","Hadha",40,3,"brown"
"1291","Hadhb",16,3,"brown"
"1292","Hagh",34,2,"blue"
"1293","Haghl",4,11,"greenyellow"
"1294","Hapln2",4,12,"tan"
"1295","Hapln3",37,2,"blue"
"1296","Hapln4",4,9,"magenta"
"1297","HARS2_like",43,1,"turquoise"
"1298","Haus1",17,2,"blue"
"1299","Haus3",13,1,"turquoise"
"1300","Hbp1",35,1,"turquoise"
"1301","Hcfc1",33,2,"blue"
"1302","Hcn4",56,1,"turquoise"
"1303","Hdac3",8,3,"brown"
"1304","Hdac4",363,1,"turquoise"
"1305","Hdac5",4,8,"pink"
"1306","Hdac6",3,2,"blue"
"1307","Hdgf",6,2,"blue"
"1308","Hdlbp",29,3,"brown"
"1309","Heatr1",242,1,"turquoise"
"1310","Heatr3",127,1,"turquoise"
"1311","Hecw2",3,1,"turquoise"
"1312","Helz",17,1,"turquoise"
"1313","Herc1",3,1,"turquoise"
"1314","Hexa",52,3,"brown"
"1315","Hexb",14,5,"green"
"1316","Hexim1",8,1,"turquoise"
"1317","Hif1an",245,1,"turquoise"
"1318","Hilpda",7,1,"turquoise"
"1319","Hip1",4,13,"salmon"
"1320","Hipk3",284,1,"turquoise"
"1321","Hirip3",74,1,"turquoise"
"1322","HIST1H1C_containing",116,2,"blue"
"1323","HIST1H1E_containing",10,2,"blue"
"1324","HIST2H2BE_containing_gene13999",3,2,"blue"
"1325","HIST3H2BB_containing",194,2,"blue"
"1326","Hk1",18,2,"blue"
"1327","Hk2",14,1,"turquoise"
"1328","Hmox1",6,5,"green"
"1329","Hmox2",6,3,"brown"
"1330","Hnrnpa2b1",65,8,"pink"
"1331","Hnrnpf",41,5,"green"
"1332","Hnrnph3",136,1,"turquoise"
"1333","Hnrnpl",84,2,"blue"
"1334","Hnrnpu",3,11,"greenyellow"
"1335","Hnrnpul1",22,2,"blue"
"1336","Homer1",8,8,"pink"
"1337","Hrh1",8,1,"turquoise"
"1338","Hrh3",4,1,"turquoise"
"1339","HRK_containing",8,8,"pink"
"1340","Hsbp1",2,2,"blue"
"1341","Hspa12a",3,9,"magenta"
"1342","HSPA14_like",415,1,"turquoise"
"1343","Hspa4",2,14,"cyan"
"1344","Hspa8",6,14,"cyan"
"1345","Hspa9",101,3,"brown"
"1346","Hspb6",18,3,"brown"
"1347","Hspbp1",15,2,"blue"
"1348","HSPBP1_like",9,2,"blue"
"1349","Hspd1",10,14,"cyan"
"1350","HSPD1_like",4,14,"cyan"
"1351","Hsph1",29,14,"cyan"
"1352","HSPH1",7,17,"grey60"
"1353","Htra3",1,2,"blue"
"1354","Hus1",12,1,"turquoise"
"1355","Ick",158,1,"turquoise"
"1356","Icmt",46,5,"green"
"1357","Id2",11,2,"blue"
"1358","Id3",3,4,"yellow"
"1359","ID4",9,4,"yellow"
"1360","Idh3a",7,3,"brown"
"1361","Idh3b",164,2,"blue"
"1362","Idh3g",190,2,"blue"
"1363","Iffo2",5,1,"turquoise"
"1364","Ifnar1",4,2,"blue"
"1365","Ift172",7,4,"yellow"
"1366","Ift74",26,2,"blue"
"1367","Ift81",3,2,"blue"
"1368","Igf1r",16,1,"turquoise"
"1369","Igf2",6,16,"lightcyan"
"1370","Igip",8,8,"pink"
"1371","Ikzf4",209,1,"turquoise"
"1372","Immt",104,2,"blue"
"1373","Impdh2",2,2,"blue"
"1374","Inafm2",53,5,"green"
"1375","Inf2",5,12,"tan"
"1376","Ing2",236,1,"turquoise"
"1377","Ing3",7,1,"turquoise"
"1378","Ing4",172,1,"turquoise"
"1379","Inpp4b",21,8,"pink"
"1380","Inpp5a",10,1,"turquoise"
"1381","Inpp5f",6,8,"pink"
"1382","Inpp5k",29,3,"brown"
"1383","Insig2",3,1,"turquoise"
"1384","Insm1",162,1,"turquoise"
"1385","Insr",199,1,"turquoise"
"1386","Ints11",14,3,"brown"
"1387","Ints9",2,1,"turquoise"
"1388","Ip6k2",9,1,"turquoise"
"1389","Ipo13",72,2,"blue"
"1390","Ipo4",3,2,"blue"
"1391","Ipo9",5,2,"blue"
"1392","Iqce",38,2,"blue"
"1393","Iqgap1",15,3,"brown"
"1394","Irak1",80,2,"blue"
"1395","Irak1bp1",21,1,"turquoise"
"1396","Ireb2",115,1,"turquoise"
"1397","Irf1",68,1,"turquoise"
"1398","Irf2",4,1,"turquoise"
"1399","Irf2bp2",43,1,"turquoise"
"1400","Irs1",119,1,"turquoise"
"1401","Iscu",3,2,"blue"
"1402","Isg20l2",22,1,"turquoise"
"1403","Isl1",9,1,"turquoise"
"1404","Ist1",35,1,"turquoise"
"1405","Itch",18,1,"turquoise"
"1406","Itgb8",27,1,"turquoise"
"1407","Itpkb",23,2,"blue"
"1408","Itpkc",34,1,"turquoise"
"1409","ITSN1",4,8,"pink"
"1410","Itsn2",151,1,"turquoise"
"1411","Ivns1abp",268,1,"turquoise"
"1412","Jade2",4,1,"turquoise"
"1413","Jagn1",25,1,"turquoise"
"1414","Jmjd4",89,1,"turquoise"
"1415","Jmjd6",228,1,"turquoise"
"1416","Jmy",288,1,"turquoise"
"1417","Jrkl",158,1,"turquoise"
"1418","Junb",3,2,"blue"
"1419","Kansl2",70,1,"turquoise"
"1420","Kars",53,3,"brown"
"1421","Kat7",2,17,"grey60"
"1422","Katnbl1",57,1,"turquoise"
"1423","Kbtbd2",252,1,"turquoise"
"1424","KBTBD7",176,1,"turquoise"
"1425","KCNA3",13,8,"pink"
"1426","KCNA3_containing",6,8,"pink"
"1427","KCNA6_gene16541",2,0,"grey"
"1428","KCNB1_containing_G30156",103,1,"turquoise"
"1429","KCNB1_containing_G30158",232,1,"turquoise"
"1430","Kcnc2",4,9,"magenta"
"1431","Kcnd2",3,9,"magenta"
"1432","Kcnip4",10,9,"magenta"
"1433","KCNIP4",4,9,"magenta"
"1434","Kcnj2",235,1,"turquoise"
"1435","Kcnk9",2,9,"magenta"
"1436","Kctd10",2,5,"green"
"1437","Kctd21",269,1,"turquoise"
"1438","Kctd4",9,18,"lightgreen"
"1439","Kdelr1",4,3,"brown"
"1440","Kdelr2",41,5,"green"
"1441","Kdm2a",41,1,"turquoise"
"1442","Kdm3a",59,1,"turquoise"
"1443","Kdm4c",68,8,"pink"
"1444","Kdm5a",462,1,"turquoise"
"1445","Kdm5b",465,1,"turquoise"
"1446","Kdm7a",44,1,"turquoise"
"1447","Khsrp",16,1,"turquoise"
"1448","Kiaa0319l",6,4,"yellow"
"1449","Kiaa0355",4,1,"turquoise"
"1450","Kiaa0408",19,1,"turquoise"
"1451","Kiaa0556",9,2,"blue"
"1452","Kiaa1147",33,18,"lightgreen"
"1453","Kiaa1211",3,20,"royalblue"
"1454","Kiaa1551",76,1,"turquoise"
"1455","KIAA1958_containing",20,1,"turquoise"
"1456","Kiaa2013",7,3,"brown"
"1457","Kif13b",8,18,"lightgreen"
"1458","Kif1a",4,7,"black"
"1459","Kif1c",5,12,"tan"
"1460","Kifc2",22,11,"greenyellow"
"1461","Kin",53,1,"turquoise"
"1462","Klc1",11,2,"blue"
"1463","Klc2",4,9,"magenta"
"1464","Klf10",28,2,"blue"
"1465","KLF15_like",164,1,"turquoise"
"1466","Klhdc1",7,8,"pink"
"1467","Klhdc3",3,2,"blue"
"1468","Klhl1",11,4,"yellow"
"1469","Klhl12",14,3,"brown"
"1470","Klhl15",22,1,"turquoise"
"1471","Klhl18",44,1,"turquoise"
"1472","Klhl20",139,1,"turquoise"
"1473","Klhl21",313,1,"turquoise"
"1474","Klhl24",273,1,"turquoise"
"1475","KLHL28_like",30,1,"turquoise"
"1476","Klhl4",17,12,"tan"
"1477","Klhl7",160,1,"turquoise"
"1478","Klhl9",189,1,"turquoise"
"1479","Klk6",4,12,"tan"
"1480","Kmt2a",37,1,"turquoise"
"1481","Kmt2d",20,1,"turquoise"
"1482","Kmt2e",285,1,"turquoise"
"1483","KMT2E-AS1_containing",131,1,"turquoise"
"1484","Kmt5b",90,1,"turquoise"
"1485","Kndc1",10,9,"magenta"
"1486","Kpna2",16,5,"green"
"1487","Kpna3",11,1,"turquoise"
"1488","Kpnb1",53,5,"green"
"1489","Krit1",315,1,"turquoise"
"1490","Krt80",5,4,"yellow"
"1491","L3mbtl3",4,1,"turquoise"
"1492","Lamc1",10,3,"brown"
"1493","Lamp1",205,2,"blue"
"1494","Lamtor1",174,2,"blue"
"1495","Laptm4a",3,2,"blue"
"1496","Larp4",140,1,"turquoise"
"1497","Larp4b",44,1,"turquoise"
"1498","Larp7",46,2,"blue"
"1499","Lars",20,2,"blue"
"1500","Lats2",11,18,"lightgreen"
"1501","Lca5",84,1,"turquoise"
"1502","Lcmt1",28,3,"brown"
"1503","Ldb3",5,12,"tan"
"1504","Ldha",12,3,"brown"
"1505","Lemd3",65,8,"pink"
"1506","Leng8",2,4,"yellow"
"1507","Letmd1",7,2,"blue"
"1508","Lgals3",26,2,"blue"
"1509","Lgi1",5,4,"yellow"
"1510","Lgi3",38,4,"yellow"
"1511","Lhfpl4",8,2,"blue"
"1512","Lhx1",19,8,"pink"
"1513","Lifr",230,1,"turquoise"
"1514","LIFR",220,1,"turquoise"
"1515","Lig4",451,1,"turquoise"
"1516","Lime1",7,1,"turquoise"
"1517","Limk2",20,5,"green"
"1518","Lin37",15,1,"turquoise"
"1519","Lin52",4,1,"turquoise"
"1520","Lin7c",17,1,"turquoise"
"1521","LINC00461_gene35",202,1,"turquoise"
"1522","LINC00599_containing",56,1,"turquoise"
"1523","LINC02035_containing",219,1,"turquoise"
"1524","Lingo1",3,7,"black"
"1525","Lingo2",116,4,"yellow"
"1526","Lins1",475,1,"turquoise"
"1527","Lix1l",12,1,"turquoise"
"1528","Lman2l",7,14,"cyan"
"1529","Lmln",8,1,"turquoise"
"1530","Lnx2",10,1,"turquoise"
"1531","LOC101955110",47,2,"blue"
"1532","LOC101955775",10,0,"grey"
"1533","LOC101956912",8,1,"turquoise"
"1534","LOC101958269",3,12,"tan"
"1535","LOC101960968",37,1,"turquoise"
"1536","LOC101963015",123,1,"turquoise"
"1537","LOC101963449",8,2,"blue"
"1538","LOC101965332",14,12,"tan"
"1539","LOC101967169",74,4,"yellow"
"1540","LOC101968910",10,1,"turquoise"
"1541","LOC101971023",4,4,"yellow"
"1542","LOC101975916",4,2,"blue"
"1543","LOC101976508",64,1,"turquoise"
"1544","LOC101977326",6,15,"midnightblue"
"1545","LOC101977679",112,1,"turquoise"
"1546","LOC101977890",75,1,"turquoise"
"1547","LOC106144648",78,8,"pink"
"1548","LOC106145166",3,1,"turquoise"
"1549","LOC106145427",3,2,"blue"
"1550","LOC110596965",6,11,"greenyellow"
"1551","LOC110597129",4,11,"greenyellow"
"1552","LOC110597196",251,1,"turquoise"
"1553","LOC110597259",4,8,"pink"
"1554","LOC110597760",8,15,"midnightblue"
"1555","LOC110598126",79,8,"pink"
"1556","LOC110598614",22,8,"pink"
"1557","LOC110598749",10,4,"yellow"
"1558","LOC110599093",14,1,"turquoise"
"1559","LOC110599459",10,0,"grey"
"1560","Lonp1",78,2,"blue"
"1561","Lrch3",5,1,"turquoise"
"1562","Lrif1",205,1,"turquoise"
"1563","Lrig1",198,2,"blue"
"1564","Lrp1b",16,8,"pink"
"1565","Lrp3",13,2,"blue"
"1566","Lrp5",21,1,"turquoise"
"1567","Lrp6",141,1,"turquoise"
"1568","LRP6_containing",17,1,"turquoise"
"1569","Lrpprc",19,6,"red"
"1570","Lrrc20",7,2,"blue"
"1571","Lrrc75b",3,4,"yellow"
"1572","Lrrc8c",32,1,"turquoise"
"1573","Lrrtm2",6,1,"turquoise"
"1574","Lrrtm4",46,4,"yellow"
"1575","Lrsam1",6,4,"yellow"
"1576","Lsm11",37,1,"turquoise"
"1577","Lsr",38,2,"blue"
"1578","Lta4h",8,5,"green"
"1579","Ltbp4",12,4,"yellow"
"1580","Luc7l3",18,8,"pink"
"1581","Luzp1",93,8,"pink"
