"","gene","n","module_n","module_color"
"738","COX14_like_G25155",10,1,"turquoise"
"739","COX20_like",23,1,"turquoise"
"740","COX4I1_like",173,1,"turquoise"
"741","COX5A",4,9,"magenta"
"742","COX5B_like_gene22048",246,1,"turquoise"
"743","COX6A1",98,1,"turquoise"
"744","COX6B1_gene11475",87,1,"turquoise"
"745","COX7A2",54,1,"turquoise"
"746","COX7A2L_containing",39,1,"turquoise"
"747","COX7B_gene19995",44,1,"turquoise"
"748","COX7C_like",89,1,"turquoise"
"749","COX8A_like",171,1,"turquoise"
"750","Cpd",4,3,"brown"
"751","Cpeb2",7,5,"green"
"752","Cpeb3",31,7,"black"
"753","Cpeb4",38,5,"green"
"754","Cplx1",3,9,"magenta"
"755","Cpm",218,2,"blue"
"756","Cpne9",3,9,"magenta"
"757","Cpsf1",6,1,"turquoise"
"758","Cpsf2",40,3,"brown"
"759","Cpsf6",34,3,"brown"
"760","Cpt1c",5,1,"turquoise"
"761","Crat",13,1,"turquoise"
"762","Crbn",118,1,"turquoise"
"763","Crcp",8,1,"turquoise"
"764","Creb3l2",9,2,"blue"
"765","Crebl2",8,3,"brown"
"766","Crebrf",52,3,"brown"
"767","CREBRF_like",3,2,"blue"
"768","Creg1",8,1,"turquoise"
"769","Creg2",68,5,"green"
"770","Crim1",13,6,"red"
"771","CRIPT",3,1,"turquoise"
"772","Crkl",27,0,"grey"
"773","Crlf3",7,2,"blue"
"774","Crnkl1",48,2,"blue"
"775","Crocc",2,21,"darkred"
"776","Crtc3",25,2,"blue"
"777","Cs",180,6,"red"
"778","Csde1",50,6,"red"
"779","CSDE1_G5021",23,1,"turquoise"
"780","Cse1l",3,6,"red"
"781","Csf1",29,2,"blue"
"782","Csmd2",6,0,"grey"
"783","Csnk1a1",31,1,"turquoise"
"784","Csnk1g1",44,2,"blue"
"785","Csnk2a2",3,1,"turquoise"
"786","Csnk2b",269,1,"turquoise"
"787","Cspg5",7,1,"turquoise"
"788","Csrnp2",119,2,"blue"
"789","Csrnp3",41,5,"green"
"790","Csrp1",4,4,"yellow"
"791","Csrp2",11,4,"yellow"
"792","Cstb",158,1,"turquoise"
"793","Cstf1",47,1,"turquoise"
"794","Cstf2t",14,3,"brown"
"795","Ctbp1",119,1,"turquoise"
"796","Ctdnep1",17,1,"turquoise"
"797","Ctdsp2",190,2,"blue"
"798","Ctdspl2",5,3,"brown"
"799","Ctif",3,20,"royalblue"
"800","CTNNA3_containing",24,8,"pink"
"801","Ctnnbip1",3,1,"turquoise"
"802","Ctnnbl1",50,1,"turquoise"
"803","Ctnnd1",40,2,"blue"
"804","Ctr9",16,2,"blue"
"805","Ctsa",4,1,"turquoise"
"806","Ctsd",61,1,"turquoise"
"807","Ctsk",29,8,"pink"
"808","Cttnbp2",3,2,"blue"
"809","Cttnbp2nl",146,2,"blue"
"810","Ctu2",8,1,"turquoise"
"811","Cuedc2",79,4,"yellow"
"812","Cul1",10,6,"red"
"813","Cul3",28,6,"red"
"814","Cul5",37,3,"brown"
"815","Cul9",6,25,"orange"
"816","CUNH11orf24",13,1,"turquoise"
"817","CUNH11orf49",3,4,"yellow"
"818","CUNH11orf58",12,1,"turquoise"
"819","CUNH11orf68",118,1,"turquoise"
"820","CUNH11orf87",6,5,"green"
"821","CUNH11orf96",15,1,"turquoise"
"822","CUNH11orf98",6,1,"turquoise"
"823","CUNH12orf10",10,1,"turquoise"
"824","CUNH12orf57",63,1,"turquoise"
"825","CUNH14orf2",34,1,"turquoise"
"826","CUNH14orf28",177,2,"blue"
"827","CUNH15orf40",14,1,"turquoise"
"828","CUNH16orf45",55,9,"magenta"
"829","CUNH16orf58",124,1,"turquoise"
"830","CUNH16orf91",12,1,"turquoise"
"831","CUNH17orf49",53,1,"turquoise"
"832","CUNH18orf25",3,2,"blue"
"833","CUNH18orf54",145,2,"blue"
"834","CUNH19orf25",9,1,"turquoise"
"835","CUNH19orf66",44,1,"turquoise"
"836","CUNH19orf70",50,1,"turquoise"
"837","CUNH1orf122",11,1,"turquoise"
"838","CUNH1orf123",3,1,"turquoise"
"839","CUNH1orf198",7,1,"turquoise"
"840","CUNH1orf216",6,1,"turquoise"
"841","CUNH1orf35",3,10,"purple"
"842","CUNH20orf194",11,3,"brown"
"843","CUNH20orf27",30,1,"turquoise"
"844","CUNH21orf91",68,2,"blue"
"845","CUNH3orf18",23,1,"turquoise"
"846","CUNH3orf38",11,3,"brown"
"847","CUNH5orf15",13,1,"turquoise"
"848","CUNH5orf24",21,2,"blue"
"849","CUNH6orf136",202,1,"turquoise"
"850","CUNH6orf47",32,2,"blue"
"851","CUNH6orf89",7,1,"turquoise"
"852","CUNH7orf26",3,1,"turquoise"
"853","CUNH7orf43",10,1,"turquoise"
"854","CUNH8orf59",11,1,"turquoise"
"855","CUNH9orf16",157,1,"turquoise"
"856","CUNH9orf3",30,2,"blue"
"857","CUNH9orf78",67,1,"turquoise"
"858","CUNHXorf38",6,1,"turquoise"
"859","Cuta",198,1,"turquoise"
"860","Cux1",3,0,"grey"
"861","Cxxc5",2,1,"turquoise"
"862","CYB561_containing",3,0,"grey"
"863","CYB561D1_containing",8,2,"blue"
"864","CYB5B_like",3,7,"black"
"865","CYB5D2_containing",3,5,"green"
"866","CYB5R3_like",17,1,"turquoise"
"867","CYBA_like",6,1,"turquoise"
"868","CYC1_like",175,1,"turquoise"
"869","CYCS_gene22737",43,1,"turquoise"
"870","Cyfip2",138,5,"green"
"871","CYFIP2_like",3,4,"yellow"
"872","Cygb",57,1,"turquoise"
"873","Cyld",43,5,"green"
"874","CYP1B1_containing",30,15,"midnightblue"
"875","CYP2S1_like",6,1,"turquoise"
"876","CYP2U1_containing",5,2,"blue"
"877","D2hgdh",6,1,"turquoise"
"878","Daam1",5,11,"greenyellow"
"879","Dab1",13,5,"green"
"880","Dact3",4,4,"yellow"
"881","Dad1",17,4,"yellow"
"882","Dagla",2,1,"turquoise"
"883","Dap3",42,1,"turquoise"
"884","Dars",20,1,"turquoise"
"885","Dazap2",149,1,"turquoise"
"886","Dbi",7,4,"yellow"
"887","Dbndd2",53,1,"turquoise"
"888","Dbnl",12,1,"turquoise"
"889","Dbx2",2,3,"brown"
"890","DCAF10_like",80,2,"blue"
"891","Dcaf12",83,2,"blue"
"892","Dcaf7",9,7,"black"
"893","Dcaf8",41,1,"turquoise"
"894","Dcc",23,5,"green"
"895","Dclk1",77,5,"green"
"896","Dclre1a",46,2,"blue"
"897","Dcp1a",36,3,"brown"
"898","Dctn1",98,1,"turquoise"
"899","Dctn2",134,1,"turquoise"
"900","Dctn3",173,1,"turquoise"
"901","Dctn5",30,1,"turquoise"
"902","Dcun1d2",12,1,"turquoise"
"903","Dcun1d3",33,2,"blue"
"904","Dda1",190,1,"turquoise"
"905","Ddb1",110,1,"turquoise"
"906","Ddhd2",10,6,"red"
"907","Ddit3",6,1,"turquoise"
"908","Ddost",46,1,"turquoise"
"909","Ddr1",14,1,"turquoise"
"910","Ddr2",3,16,"lightcyan"
"911","Ddx1",35,1,"turquoise"
"912","Ddx17",72,17,"grey60"
"913","DDX19A",4,7,"black"
"914","Ddx21",11,7,"black"
"915","Ddx24",40,13,"salmon"
"916","DDX46_like",29,11,"greenyellow"
"917","Ddx55",4,1,"turquoise"
"918","Ddx56",10,1,"turquoise"
"919","Ddx6",3,7,"black"
"920","Deaf1",6,1,"turquoise"
"921","Dedd",19,2,"blue"
"922","Def8",3,21,"darkred"
"923","Dennd1a",3,1,"turquoise"
"924","Dennd1c",64,1,"turquoise"
"925","Dennd4a",45,3,"brown"
"926","Dennd6b",10,1,"turquoise"
"927","Denr",42,1,"turquoise"
"928","Derl1",16,1,"turquoise"
"929","Desi2",11,3,"brown"
"930","Dffa",10,1,"turquoise"
"931","Dfna5",5,6,"red"
"932","Dgat1",11,1,"turquoise"
"933","Dgcr2",51,6,"red"
"934","Dgcr8",34,8,"pink"
"935","Dgkd",28,2,"blue"
"936","Dgki",6,3,"brown"
"937","Dguok",3,1,"turquoise"
"938","Dhdds",172,1,"turquoise"
"939","Dhrs11",14,1,"turquoise"
"940","DHRS4_like",8,1,"turquoise"
"941","Dhrsx",21,1,"turquoise"
"942","Dhx30",34,1,"turquoise"
"943","Dhx33",25,3,"brown"
"944","Dhx36",16,6,"red"
"945","Dhx8",36,7,"black"
"946","Dicer1",5,3,"brown"
"947","Dido1",5,0,"grey"
"948","Dip2b",35,3,"brown"
"949","Dip2c",91,5,"green"
"950","DIPK2A_like",169,2,"blue"
"951","Diras1",9,9,"magenta"
"952","Diras3",14,9,"magenta"
"953","Disp2",71,6,"red"
"954","Dixdc1",140,2,"blue"
"955","Dkk3",99,13,"salmon"
"956","Dlat",42,5,"green"
"957","Dld",81,6,"red"
"958","Dlg1",19,3,"brown"
"959","Dlg2",2,0,"grey"
"960","Dlg5",21,0,"grey"
"961","Dlk1",36,20,"royalblue"
"962","Dll4",56,2,"blue"
"963","Dlst",84,1,"turquoise"
"964","Dmap1",132,1,"turquoise"
"965","Dmd",19,2,"blue"
"966","DMD",82,2,"blue"
"967","Dmtn",13,9,"magenta"
"968","Dmwd",71,1,"turquoise"
"969","Dmxl1",12,3,"brown"
"970","Dmxl2",88,5,"green"
"971","Dnaaf2",11,1,"turquoise"
"972","Dnah5",13,15,"midnightblue"
"973","Dnaja2",6,13,"salmon"
"974","Dnaja3",8,1,"turquoise"
"975","Dnajb14",60,5,"green"
"976","DNAJB14_containing",7,1,"turquoise"
"977","DNAJB6_gene20002",9,1,"turquoise"
"978","Dnajc18",86,5,"green"
"979","Dnajc19",3,1,"turquoise"
"980","Dnajc27",46,5,"green"
"981","Dnajc30",4,1,"turquoise"
"982","Dnajc5",11,6,"red"
"983","Dnajc6",120,5,"green"
"984","Dnajc7",96,1,"turquoise"
"985","Dnajc8",18,1,"turquoise"
"986","Dnase1l2",70,2,"blue"
"987","Dner",27,6,"red"
"988","Dnm1",5,9,"magenta"
"989","Dnm1l",17,6,"red"
"990","Dnm2",15,1,"turquoise"
"991","Dnm3",111,5,"green"
"992","Dnmt1",32,0,"grey"
"993","Dnmt3a",4,0,"grey"
"994","Dnpep",24,1,"turquoise"
"995","Dock10",1,3,"brown"
"996","Dock3",81,5,"green"
"997","DOCK3",5,1,"turquoise"
"998","Dock8",178,2,"blue"
"999","Dok6",9,5,"green"
"1000","DOK6",34,5,"green"
"1001","Dolk",43,1,"turquoise"
"1002","Dolpp1",3,1,"turquoise"
"1003","Dopey1",19,2,"blue"
"1004","Dot1l",2,17,"grey60"
"1005","Dph7",6,1,"turquoise"
"1006","Dpm3",8,1,"turquoise"
"1007","Dpp3",21,1,"turquoise"
"1008","Dpp7",5,1,"turquoise"
"1009","Dpy30",8,1,"turquoise"
"1010","Dpysl2",30,5,"green"
"1011","Drap1",6,1,"turquoise"
"1012","Drg1",31,1,"turquoise"
"1013","Drg2",7,1,"turquoise"
"1014","Dscr3",34,1,"turquoise"
"1015","Dst",16,3,"brown"
"1016","Dstn",10,1,"turquoise"
"1017","Dstyk",14,7,"black"
"1018","Dtd1",66,1,"turquoise"
"1019","Dtnb",3,1,"turquoise"
"1020","Dtx2",3,10,"purple"
"1021","Dusp1",164,1,"turquoise"
"1022","Dusp11",4,2,"blue"
"1023","Dusp26",91,1,"turquoise"
"1024","Dusp3",101,6,"red"
"1025","Dusp6",62,2,"blue"
"1026","DUSP7_gene26322",91,2,"blue"
"1027","Dvl1",4,21,"darkred"
"1028","Dvl2",145,2,"blue"
"1029","Dxo",2,1,"turquoise"
"1030","Dync1i2",5,14,"cyan"
"1031","Dync1li2",7,11,"greenyellow"
"1032","Dynll1",6,4,"yellow"
"1033","Dyrk1a",7,6,"red"
"1034","Dysf",5,1,"turquoise"
"1035","Dzank1",2,5,"green"
"1036","Eaf1",2,7,"black"
"1037","Ebf3",5,5,"green"
"1038","Ech1",170,1,"turquoise"
"1039","Eci1",5,1,"turquoise"
"1040","Eci2",46,1,"turquoise"
"1041","Ecsit",218,1,"turquoise"
"1042","Edem3",38,3,"brown"
"1043","Edf1",48,1,"turquoise"
"1044","Eea1",23,3,"brown"
"1045","Eed",28,2,"blue"
"1046","Eef1a2",6,9,"magenta"
"1047","Eef1b2",8,1,"turquoise"
"1048","Eef1d",21,1,"turquoise"
"1049","Eef2k",99,2,"blue"
"1050","Efemp2",6,1,"turquoise"
"1051","Efr3a",5,0,"grey"
"1052","Efr3b",13,5,"green"
"1053","Efs",4,1,"turquoise"
"1054","Eftud2",38,1,"turquoise"
"1055","Ehd1",3,1,"turquoise"
"1056","Ehd3",25,1,"turquoise"
"1057","Eid1",36,1,"turquoise"
"1058","Eif1",11,1,"turquoise"
"1059","Eif1ax",56,6,"red"
"1060","Eif2a",59,1,"turquoise"
"1061","Eif2ak1",92,1,"turquoise"
"1062","Eif2ak4",5,5,"green"
"1063","Eif2b2",2,12,"tan"
"1064","Eif2b3",3,1,"turquoise"
"1065","Eif2b5",42,1,"turquoise"
"1066","Eif2d",54,1,"turquoise"
"1067","Eif2s1",7,1,"turquoise"
"1068","Eif2s3",3,6,"red"
"1069","Eif3a",28,7,"black"
"1070","Eif3b",9,1,"turquoise"
"1071","EIF3CL",138,1,"turquoise"
"1072","Eif3d",67,1,"turquoise"
"1073","Eif3f",18,1,"turquoise"
"1074","Eif3g",26,1,"turquoise"
"1075","Eif3h",13,1,"turquoise"
"1076","Eif3i",83,1,"turquoise"
"1077","Eif3k",192,1,"turquoise"
"1078","Eif3l",246,1,"turquoise"
"1079","Eif3m",9,1,"turquoise"
"1080","Eif4a1",3,1,"turquoise"
"1081","Eif4a3",8,1,"turquoise"
"1082","Eif4b",16,6,"red"
"1083","Eif4ebp2",40,2,"blue"
"1084","Eif4g1",5,5,"green"
"1085","Eif4g2",37,5,"green"
"1086","Eif4g3",92,5,"green"
"1087","Eif4h",107,1,"turquoise"
"1088","Eif5",4,6,"red"
"1089","Eif5a",49,1,"turquoise"
"1090","Eif5b",7,19,"lightyellow"
"1091","Eif6",29,1,"turquoise"
"1092","Eipr1",19,1,"turquoise"
"1093","Elac1",3,5,"green"
"1094","Elac2",16,1,"turquoise"
"1095","Elavl1",7,3,"brown"
"1096","Elavl2",19,6,"red"
"1097","Elf2",6,2,"blue"
"1098","Elk4",24,3,"brown"
"1099","Ell",7,2,"blue"
"1100","Ell2",98,2,"blue"
"1101","Elmod1",7,6,"red"
"1102","Elmod3",76,1,"turquoise"
"1103","Elmsan1",165,2,"blue"
"1104","Eln",29,4,"yellow"
"1105","Elob",76,1,"turquoise"
"1106","Eloc",4,1,"turquoise"
"1107","Elof1",12,1,"turquoise"
"1108","Elovl4",3,13,"salmon"
"1109","Elovl7",18,15,"midnightblue"
"1110","Elp1",13,6,"red"
"1111","Elp5",46,1,"turquoise"
"1112","Emc3",23,1,"turquoise"
"1113","Emc6",14,1,"turquoise"
"1114","Emc7",46,1,"turquoise"
"1115","Emc8",8,1,"turquoise"
"1116","Emd",25,1,"turquoise"
"1117","Eml1",9,18,"lightgreen"
"1118","Eml2",14,9,"magenta"
"1119","Eml5",12,3,"brown"
"1120","Emsy",144,2,"blue"
"1121","Enah",4,3,"brown"
"1122","Enho",22,1,"turquoise"
"1123","Eno1",124,1,"turquoise"
"1124","Eno2",46,13,"salmon"
"1125","Enoph1",3,6,"red"
"1126","Enpp2",44,15,"midnightblue"
"1127","Enpp4",6,8,"pink"
"1128","Enpp5",82,6,"red"
"1129","Ensa",24,1,"turquoise"
"1130","ENSSTOG00000014826",52,1,"turquoise"
"1131","ENSSTOG00000031411",4,2,"blue"
"1132","ENSSTOG00000032645",9,0,"grey"
"1133","ENSSTOG00000034702",218,2,"blue"
"1134","Entpd4",62,6,"red"
"1135","Eny2",7,1,"turquoise"
"1136","Ep300",53,0,"grey"
"1137","Ep400",4,5,"green"
"1138","Epb41",37,8,"pink"
"1139","Epb41l4b",11,5,"green"
"1140","Epb41l5",57,2,"blue"
"1141","Epdr1",13,1,"turquoise"
"1142","Epg5",9,3,"brown"
"1143","Ephb1",44,6,"red"
"1144","Epm2aip1",29,5,"green"
"1145","Epn1",113,1,"turquoise"
"1146","EPS15_gene25602",7,16,"lightcyan"
"1147","Eps15l1",10,1,"turquoise"
"1148","Erbb3",35,2,"blue"
"1149","Erbb4",4,11,"greenyellow"
"1150","Erbin",5,3,"brown"
"1151","Erc1",5,3,"brown"
"1152","Ercc1",42,1,"turquoise"
"1153","Ercc3",10,1,"turquoise"
"1154","Ercc4",11,0,"grey"
"1155","Ercc6",3,11,"greenyellow"
"1156","Ergic3",104,1,"turquoise"
"1157","Eri3",110,1,"turquoise"
"1158","Erich1",3,20,"royalblue"
"1159","Erlec1",6,13,"salmon"
"1160","Ern1",96,2,"blue"
"1161","Ero1a",15,7,"black"
"1162","Erp29",73,1,"turquoise"
"1163","Esco1",49,2,"blue"
"1164","Esf1",5,2,"blue"
"1165","Etaa1",18,2,"blue"
"1166","Etf1",31,7,"black"
"1167","Etfa",12,1,"turquoise"
"1168","Ethe1",113,1,"turquoise"
"1169","Etv3",15,2,"blue"
"1170","Evi2a",11,4,"yellow"
"1171","Evi5",4,3,"brown"
"1172","Evi5l",6,1,"turquoise"
"1173","Evl",36,9,"magenta"
"1174","Exoc3",67,1,"turquoise"
"1175","EXOC4_like_gene13945",39,1,"turquoise"
"1176","EXOC4_like_gene13947",15,5,"green"
"1177","Exoc5",9,7,"black"
"1178","Exoc7",23,1,"turquoise"
"1179","Exosc4",194,1,"turquoise"
"1180","Exosc9",6,1,"turquoise"
"1181","Extl1",42,1,"turquoise"
"1182","Extl2",43,1,"turquoise"
"1183","Eya3",60,2,"blue"
"1184","Ezr",38,15,"midnightblue"
"1185","Fa2h",4,8,"pink"
"1186","Faah",11,5,"green"
"1187","Faap20",19,1,"turquoise"
"1188","Fadd",168,2,"blue"
"1189","Fads3",4,1,"turquoise"
"1190","Faf1",204,1,"turquoise"
"1191","Fah",2,4,"yellow"
"1192","Faim2",7,9,"magenta"
"1193","Fam117a",14,15,"midnightblue"
"1194","FAM120C",51,3,"brown"
"1195","Fam124a",9,0,"grey"
"1196","Fam126a",25,3,"brown"
"1197","Fam126b",9,0,"grey"
"1198","Fam131c",3,1,"turquoise"
"1199","Fam135a",54,2,"blue"
"1200","Fam135b",23,5,"green"
"1201","Fam136a",9,10,"purple"
"1202","Fam13a",26,0,"grey"
"1203","Fam160a1",14,15,"midnightblue"
"1204","Fam160b1",4,3,"brown"
"1205","Fam162a",4,1,"turquoise"
"1206","Fam163b",4,1,"turquoise"
"1207","Fam168a",61,5,"green"
"1208","Fam168b",87,5,"green"
"1209","Fam169a",92,5,"green"
"1210","Fam171b",61,11,"greenyellow"
"1211","Fam173a",22,4,"yellow"
"1212","Fam181a",4,1,"turquoise"
"1213","Fam189a1",4,6,"red"
"1214","Fam192a",25,1,"turquoise"
"1215","Fam199x",36,3,"brown"
"1216","Fam208b",29,3,"brown"
"1217","Fam217b",14,5,"green"
"1218","Fam219a",59,5,"green"
"1219","FAM219A_containing",34,1,"turquoise"
"1220","Fam222b",15,0,"grey"
"1221","FAM222B",15,10,"purple"
"1222","Fam234b",5,6,"red"
"1223","FAM241B_containing",105,1,"turquoise"
"1224","Fam43a",109,2,"blue"
"1225","Fam46a",123,2,"blue"
"1226","Fam49b",100,1,"turquoise"
"1227","Fam50a",20,1,"turquoise"
"1228","Fam53c",4,0,"grey"
"1229","Fam57a",34,2,"blue"
"1230","Fam69a",41,1,"turquoise"
"1231","Fam69b",74,1,"turquoise"
"1232","Fam69c",4,1,"turquoise"
"1233","Fam78b",2,8,"pink"
"1234","Fam8a1",21,3,"brown"
"1235","Fam98c",11,1,"turquoise"
"1236","Far1",16,16,"lightcyan"
"1237","Farsa",112,1,"turquoise"
"1238","Fastk",97,1,"turquoise"
"1239","Fastkd1",51,2,"blue"
"1240","Fat1",4,16,"lightcyan"
"1241","Fat3",3,17,"grey60"
"1242","Fau",104,1,"turquoise"
"1243","Faxc",65,5,"green"
"1244","Fbxl14",169,2,"blue"
"1245","Fbxl15",6,1,"turquoise"
"1246","Fbxl16",3,9,"magenta"
"1247","Fbxl17",2,6,"red"
"1248","Fbxl20",6,11,"greenyellow"
"1249","FBXL20_like",3,1,"turquoise"
"1250","Fbxl5",2,14,"cyan"
"1251","Fbxo11",24,7,"black"
"1252","Fbxo21",13,7,"black"
"1253","Fbxo3",7,7,"black"
"1254","Fbxo30",215,2,"blue"
"1255","Fbxo31",13,1,"turquoise"
"1256","Fbxo41",4,23,"darkturquoise"
"1257","Fbxo44",65,1,"turquoise"
"1258","Fbxo45",3,0,"grey"
"1259","Fbxo46",37,2,"blue"
"1260","Fbxo6",124,1,"turquoise"
"1261","Fbxo7",6,1,"turquoise"
"1262","Fbxw11",47,5,"green"
"1263","Fbxw5",3,1,"turquoise"
"1264","Fbxw8",34,1,"turquoise"
"1265","Fcho1",6,1,"turquoise"
"1266","Fcho2",16,16,"lightcyan"
"1267","Fem1a",96,1,"turquoise"
"1268","Fem1b",10,7,"black"
"1269","Fez1",15,1,"turquoise"
"1270","Fgd4",6,16,"lightcyan"
"1271","Fgf12",120,6,"red"
"1272","Fgf13",4,0,"grey"
"1273","Fgf14",37,5,"green"
"1274","FGF2_containing",65,2,"blue"
"1275","Fgfr2",60,2,"blue"
"1276","FGFR2",3,10,"purple"
"1277","Fh",30,1,"turquoise"
"1278","Fhl1",9,1,"turquoise"
"1279","Fhod3",18,6,"red"
"1280","Fibp",190,1,"turquoise"
"1281","Fign",33,3,"brown"
"1282","Fip1l1",5,7,"black"
"1283","Fis1",24,4,"yellow"
"1284","Fitm2",9,1,"turquoise"
"1285","Fiz1",20,10,"purple"
"1286","Fkbp1a",93,1,"turquoise"
"1287","Fkbp2",16,4,"yellow"
"1288","Fkbp3",13,1,"turquoise"
"1289","Fkbp8",151,1,"turquoise"
"1290","Fkrp",32,1,"turquoise"
"1291","Fktn",3,3,"brown"
"1292","Flot1",51,1,"turquoise"
"1293","Flot2",7,1,"turquoise"
"1294","Flrt2",4,2,"blue"
"1295","FLRT2_like",10,2,"blue"
"1296","Flt1",3,16,"lightcyan"
"1297","Flywch1",30,1,"turquoise"
"1298","Fmnl2",17,2,"blue"
"1299","FMNL3_containing",2,10,"purple"
"1300","Fn3k",3,1,"turquoise"
"1301","Fn3krp",63,1,"turquoise"
"1302","Fnbp1l",2,16,"lightcyan"
"1303","Fndc10",5,9,"magenta"
"1304","Fndc3a",27,7,"black"
"1305","Fndc4",4,1,"turquoise"
"1306","Fndc9",7,0,"grey"
"1307","Fnip1",24,3,"brown"
"1308","Fnip2",25,2,"blue"
"1309","Focad",32,15,"midnightblue"
"1310","Foxj3",47,5,"green"
"1311","Foxk1",3,23,"darkturquoise"
"1312","Foxn2",18,2,"blue"
"1313","Foxn3",5,3,"brown"
"1314","Foxo3",8,3,"brown"
"1315","Foxo4",36,8,"pink"
"1316","Frem1",46,15,"midnightblue"
"1317","Frmpd3",6,5,"green"
"1318","Frrs1l",136,5,"green"
"1319","Frs2",4,2,"blue"
"1320","Fry",140,5,"green"
"1321","Fryl",41,3,"brown"
"1322","Fsd1",3,1,"turquoise"
"1323","Fsd1l",3,3,"brown"
"1324","FSTL5_like_gene24532",58,5,"green"
"1325","Fubp1",139,2,"blue"
"1326","Fuca1",36,1,"turquoise"
"1327","Fut11",121,2,"blue"
"1328","FUT9_containing",2,16,"lightcyan"
"1329","Fuz",6,21,"darkred"
"1330","Fxyd1",4,4,"yellow"
"1331","Fyco1",171,2,"blue"
"1332","Fyttd1",21,7,"black"
"1333","Fzd3",9,3,"brown"
"1334","FZD3_containing",4,2,"blue"
"1335","Fzd4",7,2,"blue"
"1336","G10744",5,17,"grey60"
"1337","G10810",37,17,"grey60"
"1338","G11048",40,6,"red"
"1339","G11838",3,2,"blue"
"1340","G12251",11,17,"grey60"
"1341","G12252",44,16,"lightcyan"
"1342","G1232",9,0,"grey"
"1343","G12343",11,3,"brown"
"1344","G12628",24,1,"turquoise"
"1345","G13115",4,4,"yellow"
"1346","G13286",7,1,"turquoise"
"1347","G13329",29,2,"blue"
"1348","G13487",3,2,"blue"
"1349","G1366",2,4,"yellow"
"1350","G13793",41,2,"blue"
"1351","G13856",16,4,"yellow"
"1352","G13867",13,5,"green"
"1353","G1404",25,1,"turquoise"
"1354","G1425",37,8,"pink"
"1355","G14318",68,18,"lightgreen"
"1356","G14332",4,1,"turquoise"
"1357","G14771",14,5,"green"
"1358","G14778",13,2,"blue"
"1359","G14901",23,2,"blue"
"1360","G14950",284,2,"blue"
"1361","G15132",13,1,"turquoise"
"1362","G15528",5,4,"yellow"
"1363","G15624",5,8,"pink"
"1364","G16112",7,16,"lightcyan"
"1365","G1619",4,2,"blue"
"1366","G16353",132,2,"blue"
"1367","G16444",244,2,"blue"
"1368","G16591",9,0,"grey"
"1369","G1686",22,2,"blue"
"1370","G17099",5,8,"pink"
"1371","G17258",25,2,"blue"
"1372","G17997",6,11,"greenyellow"
"1373","G1808",90,5,"green"
"1374","G18437",9,0,"grey"
"1375","G18539",162,2,"blue"
"1376","G18565",9,0,"grey"
"1377","G18625",53,3,"brown"
"1378","G18628",154,2,"blue"
"1379","G18649",137,2,"blue"
"1380","G18650",231,2,"blue"
"1381","G18664",17,17,"grey60"
"1382","G18681",4,2,"blue"
"1383","G19941",3,2,"blue"
"1384","G19946",47,2,"blue"
"1385","G19955",2,1,"turquoise"
"1386","G2032",3,2,"blue"
"1387","G20343",99,2,"blue"
"1388","G20619",21,2,"blue"
"1389","G21322",4,8,"pink"
"1390","G21623",22,1,"turquoise"
"1391","G21638",14,6,"red"
"1392","G21728",194,2,"blue"
"1393","G21909",8,2,"blue"
"1394","G21914",5,0,"grey"
"1395","G22000",8,1,"turquoise"
"1396","G22219",129,2,"blue"
"1397","G22390",3,2,"blue"
"1398","G22416",14,3,"brown"
"1399","G22579",6,6,"red"
"1400","G2293",86,1,"turquoise"
"1401","G23081",5,2,"blue"
"1402","G23171",62,2,"blue"
"1403","G23225",109,8,"pink"
"1404","G23226",97,2,"blue"
"1405","G2338",7,0,"grey"
"1406","G23786",4,0,"grey"
"1407","G23820",5,2,"blue"
"1408","G23855",5,17,"grey60"
"1409","G23864",4,17,"grey60"
"1410","G23874",4,17,"grey60"
"1411","G23882",102,8,"pink"
"1412","G23924",20,2,"blue"
"1413","G23925",27,2,"blue"
"1414","G24004",5,1,"turquoise"
"1415","G24066",3,17,"grey60"
"1416","G24079",3,0,"grey"
"1417","G24336",4,6,"red"
"1418","G24680",5,7,"black"
"1419","G2529",5,2,"blue"
"1420","G25309",3,0,"grey"
"1421","G25440",3,2,"blue"
"1422","G26094",3,0,"grey"
"1423","G26225",61,2,"blue"
"1424","G26744",160,2,"blue"
"1425","G2704",22,2,"blue"
"1426","G27163",58,2,"blue"
"1427","G27581",1,1,"turquoise"
"1428","G27891",5,0,"grey"
"1429","G28000",56,3,"brown"
"1430","G28117",21,2,"blue"
"1431","G28173",43,2,"blue"
"1432","G28224",38,14,"cyan"
"1433","G28345",70,3,"brown"
"1434","G29122",3,2,"blue"
"1435","G29696",6,17,"grey60"
"1436","G29984",4,2,"blue"
"1437","G2e3",3,6,"red"
"1438","G30359",77,1,"turquoise"
"1439","G30498",5,1,"turquoise"
"1440","G30723",9,0,"grey"
"1441","G30823",48,2,"blue"
"1442","G3089",10,12,"tan"
"1443","G30983",10,6,"red"
"1444","G30984",5,1,"turquoise"
"1445","G311",7,1,"turquoise"
"1446","G31341",8,4,"yellow"
"1447","G31494",140,1,"turquoise"
"1448","G31577",2,0,"grey"
"1449","G31605",26,1,"turquoise"
"1450","G3182",89,2,"blue"
"1451","G31908",4,14,"cyan"
"1452","G31954",116,2,"blue"
"1453","G31955",236,2,"blue"
