"","topcorgene","module_color","module_n","module_genes","membership"
"546","Ldb3","white",27,93,0.870121784381909
"547","ARMH3_like","white",27,93,0.85564909819768
"548","G27632","white",27,93,0.852867545068453
"549","Dmtf1","white",27,93,0.843815163044776
"550","Fars2","white",27,93,0.843129757097178
"551","Lrrtm4","white",27,93,0.84200107043161
"552","Rars2","white",27,93,0.841260799158537
"553","Grm7","white",27,93,0.839224283700793
"554","Shpk","white",27,93,0.83744512899335
"555","Cdc42bpa","white",27,93,0.831816732375343
"556","Ssbp2","white",27,93,0.830089393104492
"557","Cenpj","white",27,93,0.827292953081007
"558","Ttc3","white",27,93,0.827059703129654
"559","Ccdc15","white",27,93,0.824533672731003
"560","Plpp3","white",27,93,0.824098819560437
"561","Ptpra","skyblue",28,93,0.936128803097971
"562","Brk1","skyblue",28,93,0.920682829170277
"563","Scg5","skyblue",28,93,0.906561995539425
"564","Id2","skyblue",28,93,0.904127397839038
"565","Cfl1","skyblue",28,93,0.888230233362869
"566","Ppia","skyblue",28,93,0.882917277543206
"567","Arl3","skyblue",28,93,0.880680294389014
"568","Ywhae","skyblue",28,93,0.856722757618409
"569","Klc1","skyblue",28,93,0.854315925568068
"570","Eef1a1","skyblue",28,93,0.853253746793932
"571","Hsp90ab1","skyblue",28,93,0.85114166566119
"572","Amz2","skyblue",28,93,0.849542653677387
"573","Mkks","skyblue",28,93,0.846137732151894
"574","NME1","skyblue",28,93,0.831943173122331
"575","CUNH12orf57","skyblue",28,93,0.829533144657105
"576","Baalc","skyblue",28,93,0.828063085708924
"577","Atl1","skyblue",28,93,0.826538850762806
"578","Eri3","skyblue",28,93,0.824246812201555
"579","H2AFZ_like_gene9100","skyblue",28,93,0.820191192264247
"580","Atxn7l3b","skyblue",28,93,0.817490547708973
"581","Vezf1","saddlebrown",29,78,0.895625272021212
"582","Nefh","saddlebrown",29,78,0.886190467193697
"583","Hif1a","saddlebrown",29,78,0.88475120538219
"584","Plekhd1","saddlebrown",29,78,0.866791018848077
"585","Acly","saddlebrown",29,78,0.861026609218772
"586","Abtb2","saddlebrown",29,78,0.859108477877591
"587","Sema6a","saddlebrown",29,78,0.854616601274469
"588","Itpkb","saddlebrown",29,78,0.849871725280259
"589","Gtf2ird1","saddlebrown",29,78,0.844791281680371
"590","Pxk","saddlebrown",29,78,0.844746493721927
"591","Znf536","saddlebrown",29,78,0.838226121342745
"592","Trim56","saddlebrown",29,78,0.834201537387719
"593","Limch1","saddlebrown",29,78,0.825011530955486
"594","Tgoln2","saddlebrown",29,78,0.823787486005244
"595","Relt","saddlebrown",29,78,0.822232879458955
"596","Otud7b","saddlebrown",29,78,0.821846107351442
"597","Srgap1","saddlebrown",29,78,0.818534651903394
"598","Mboat2","saddlebrown",29,78,0.81657204216557
"599","Tgfbr2","saddlebrown",29,78,0.816194926973917
"600","Ano6","saddlebrown",29,78,0.815920314801005
"601","Abhd8","steelblue",30,78,0.934236353980545
"602","SEMA6B","steelblue",30,78,0.923286976391833
"603","Ccdc85b","steelblue",30,78,0.911584461715312
"604","Znf771","steelblue",30,78,0.9079644402755
"605","Aes","steelblue",30,78,0.902876211250426
"606","Nat14","steelblue",30,78,0.88604391927362
"607","Palm","steelblue",30,78,0.881001988549019
"608","Npdc1","steelblue",30,78,0.8703731840395
"609","Akt1s1","steelblue",30,78,0.843160065443348
"610","Csnk1g2","steelblue",30,78,0.842861026603395
"611","Znf787","steelblue",30,78,0.842496803460596
"612","Gna11","steelblue",30,78,0.841387456893675
"613","G31432","steelblue",30,78,0.840141530347735
"614","Tmem240","steelblue",30,78,0.83620969821382
"615","Ift27","steelblue",30,78,0.835666656973001
"616","Klf13","steelblue",30,78,0.831748958306985
"617","Mfsd12","steelblue",30,78,0.828071041678831
"618","Cbarp","steelblue",30,78,0.826864733369985
"619","Znf428","steelblue",30,78,0.808856430254288
"620","Nbl1","steelblue",30,78,0.802927874567062
"621","Pan3","paleturquoise",31,66,0.930399241705619
"622","Srsf11","paleturquoise",31,66,0.919609217172853
"623","Luc7l","paleturquoise",31,66,0.889451253167456
"624","Ap4e1","paleturquoise",31,66,0.855504545122449
"625","Sf3b1","paleturquoise",31,66,0.851105688644674
"626","G24722","paleturquoise",31,66,0.848097714805864
"627","CUNH1orf61","paleturquoise",31,66,0.845652878835555
"628","Tia1","paleturquoise",31,66,0.831651825367323
"629","CUNH1orf112","paleturquoise",31,66,0.825018103421291
"630","G1289","paleturquoise",31,66,0.818181505636765
"631","G8491","paleturquoise",31,66,0.817021524303748
"632","Alg6","paleturquoise",31,66,0.816472387681781
"633","Wdr35","paleturquoise",31,66,0.816143458551852
"634","Nktr","paleturquoise",31,66,0.78617225163434
"635","Setx","paleturquoise",31,66,0.784890820950601
"636","Slc38a9","paleturquoise",31,66,0.781046857022787
"637","G34945","paleturquoise",31,66,0.777274574363297
"638","Ppip5k2","paleturquoise",31,66,0.776983269032169
"639","G7482","paleturquoise",31,66,0.775507468940747
"640","G37183","paleturquoise",31,66,0.77042210204206
"641","Mbd3","violet",32,57,0.866995967165468
"642","Gadd45gip1","violet",32,57,0.840617876373888
"643","Usf1","violet",32,57,0.827833919783981
"644","Itgb1bp1","violet",32,57,0.814611970613197
"645","Dnlz","violet",32,57,0.809356256809547
"646","Senp3","violet",32,57,0.809033450466652
"647","Hras","violet",32,57,0.804632948177789
"648","Ube2q1","violet",32,57,0.801536039845448
"649","Armc6","violet",32,57,0.78552656700904
"650","Ssbp3","violet",32,57,0.784016449357208
"651","Tada3","violet",32,57,0.777373778554252
"652","Iba57","violet",32,57,0.765054378513766
"653","Avpi1","violet",32,57,0.764594129917868
"654","Gmpr","violet",32,57,0.76402985287509
"655","Mon1a","violet",32,57,0.761013551002825
"656","Slc25a19","violet",32,57,0.758458806311105
"657","Nrsn1","violet",32,57,0.755701793125484
"658","Cog4","violet",32,57,0.755233471074913
"659","Fam58a","violet",32,57,0.751694725389828
"660","Tmub2","violet",32,57,0.749410371805282
