"","topcorgene","module_color","module_n","module_genes","membership"
"258","Mcrip2","tan",12,254,0.833495984678335
"259","Snapc2","tan",12,254,0.833371517556004
"260","Creb3","tan",12,254,0.833209110043532
"261","Rtn4","salmon",13,237,0.950627961186682
"262","Ndfip1","salmon",13,237,0.938032018327771
"263","Atp6ap2","salmon",13,237,0.93520900354675
"264","Vdac1","salmon",13,237,0.933721245818085
"265","Ociad1","salmon",13,237,0.928765186914573
"266","Ywhaz","salmon",13,237,0.905213215507749
"267","Mllt11","salmon",13,237,0.902266188592418
"268","Zc3h15","salmon",13,237,0.890703912777944
"269","Prps1","salmon",13,237,0.888195599340834
"270","Got1","salmon",13,237,0.885969256806827
"271","MORF4L1_gene1122","salmon",13,237,0.884815919967896
"272","Zcchc12","salmon",13,237,0.877590523088861
"273","Nap1l5","salmon",13,237,0.877277945580121
"274","Eno2","salmon",13,237,0.876320757982342
"275","Saraf","salmon",13,237,0.875448652298814
"276","Fam204a","salmon",13,237,0.872749531546965
"277","Zcchc18","salmon",13,237,0.872223454018377
"278","Vps35","salmon",13,237,0.871998446986999
"279","Scoc","salmon",13,237,0.87160278276819
"280","Hprt1","salmon",13,237,0.865068362816071
"281","CABCOCO1_like","cyan",14,194,0.911827054570042
"282","Pop4","cyan",14,194,0.897840344836962
"283","Gstz1","cyan",14,194,0.891069320777721
"284","Rhno1","cyan",14,194,0.888394500795289
"285","Prkag1","cyan",14,194,0.885097821344761
"286","Acat1","cyan",14,194,0.884719318348632
"287","Alg5","cyan",14,194,0.883603601957108
"288","Scfd1","cyan",14,194,0.877739320212331
"289","Anapc15","cyan",14,194,0.876547289249908
"290","Nrdc","cyan",14,194,0.873923376269127
"291","Cep112","cyan",14,194,0.871533188310684
"292","Maged2","cyan",14,194,0.870547504523786
"293","G28224","cyan",14,194,0.868699268394971
"294","Ino80c","cyan",14,194,0.867096681767777
"295","Rars2","cyan",14,194,0.866664120533034
"296","Thap7","cyan",14,194,0.865516622194889
"297","Cep63","cyan",14,194,0.865004421220068
"298","Mindy3","cyan",14,194,0.864488190494556
"299","G31908","cyan",14,194,0.86406658643539
"300","Sil1","cyan",14,194,0.862223055186387
"301","Slc4a5","midnightblue",15,189,0.970869202681007
"302","Enpp2","midnightblue",15,189,0.970454783617493
"303","Kcnj13","midnightblue",15,189,0.970157760553123
"304","Otx2","midnightblue",15,189,0.967614025264242
"305","St6galnac2","midnightblue",15,189,0.966163645446518
"306","Prr32","midnightblue",15,189,0.962629619654412
"307","Frem1","midnightblue",15,189,0.961408180553777
"308","Mfrp","midnightblue",15,189,0.9607160138489
"309","Kl","midnightblue",15,189,0.958775331594098
"310","Slc4a2","midnightblue",15,189,0.955700032517168
"311","Focad","midnightblue",15,189,0.951158666703516
"312","Serpinf1","midnightblue",15,189,0.950319611263345
"313","Msx1","midnightblue",15,189,0.946229356960429
"314","Cgnl1","midnightblue",15,189,0.943595211902819
"315","Sfrp1","midnightblue",15,189,0.942766170322106
"316","Ttr","midnightblue",15,189,0.938686395643469
"317","Ezr","midnightblue",15,189,0.933248856815486
"318","Strip2","midnightblue",15,189,0.933243116161462
"319","Sulf1","midnightblue",15,189,0.933079840164184
"320","Slc22a8","midnightblue",15,189,0.93088411340572
"321","Myo6","lightcyan",16,157,0.930893275692214
"322","ZNF546_containing","lightcyan",16,157,0.927509718941512
"323","Fgd4","lightcyan",16,157,0.916934741596531
"324","Rnf141","lightcyan",16,157,0.914056897441359
"325","G12252","lightcyan",16,157,0.912627355471431
"326","Ogt","lightcyan",16,157,0.912499354265154
"327","Sf3b1","lightcyan",16,157,0.908931412847443
"328","EPS15_gene25602","lightcyan",16,157,0.908352144278093
"329","Ptprb","lightcyan",16,157,0.905726077522257
"330","Fnbp1l","lightcyan",16,157,0.900560203163043
"331","Sos1","lightcyan",16,157,0.898598664541617
"332","Lrp1b","lightcyan",16,157,0.889614681034307
"333","Pcnx4","lightcyan",16,157,0.87827350953597
"334","Ptpn13","lightcyan",16,157,0.878071143025993
"335","Mmd2","lightcyan",16,157,0.874916911245007
