"","topcorgene","module_color","module_n","module_genes","membership"
"249","Slc6a9","tan",12,240,0.909921412484633
"250","Rtkn","tan",12,240,0.903119303227514
"251","Gjc2","tan",12,240,0.903080775210513
"252","Galnt6","tan",12,240,0.901104138382904
"253","Csrp1","tan",12,240,0.896579659545522
"254","Pcsk6","tan",12,240,0.895942440973011
"255","Cers2","tan",12,240,0.895082563001675
"256","Arsb","tan",12,240,0.893599993003563
"257","Tyro3","tan",12,240,0.890950269352838
"258","LOC101965332","tan",12,240,0.886235208636486
"259","Enpp2","tan",12,240,0.883961427414383
"260","Sept4","tan",12,240,0.874996616395757
"261","Gnao1","salmon",13,211,0.954203987948776
"262","TMSB4X_G3417","salmon",13,211,0.937940514891995
"263","Pla2g16","salmon",13,211,0.906439184458193
"264","TF","salmon",13,211,0.899292412692768
"265","Rassf2","salmon",13,211,0.897128865580058
"266","Hadh","salmon",13,211,0.896113065681206
"267","Myo1d","salmon",13,211,0.883606822241717
"268","Fez1","salmon",13,211,0.883132487770902
"269","Cercam","salmon",13,211,0.880001457047215
"270","Gsn","salmon",13,211,0.879973768870989
"271","Bcas1","salmon",13,211,0.876173010111122
"272","Dnm2","salmon",13,211,0.868673727813087
"273","Nmral1","salmon",13,211,0.868155013595482
"274","Adh7","salmon",13,211,0.867179642388232
"275","Myrf","salmon",13,211,0.86693018524265
"276","Dbndd2","salmon",13,211,0.866763009841999
"277","Hip1","salmon",13,211,0.866701948117869
"278","Fgf1","salmon",13,211,0.864343415232321
"279","Fbxo7","salmon",13,211,0.860800617017233
"280","Cdc42bpg","salmon",13,211,0.853943025382485
"281","Hspd1","cyan",14,204,0.946674515552638
"282","Ubqln1","cyan",14,204,0.930274975858299
"283","Papola","cyan",14,204,0.919899664195059
"284","Cops2","cyan",14,204,0.902075840768796
"285","HSPD1_like","cyan",14,204,0.90021682222469
"286","Washc5","cyan",14,204,0.897702210874468
"287","Cct4","cyan",14,204,0.897386940089491
"288","Caprin1","cyan",14,204,0.893638143060756
"289","Hspa4","cyan",14,204,0.891543224566847
"290","Ncbp1","cyan",14,204,0.88491666782455
"291","Cct5","cyan",14,204,0.884395790101093
"292","Golga4","cyan",14,204,0.87378140184136
"293","Jak1","cyan",14,204,0.871649535037142
"294","Pnpla8","cyan",14,204,0.871561097167872
"295","Cct6a","cyan",14,204,0.869729107932739
"296","Fam114a2","cyan",14,204,0.862940523675934
"297","Ube2d3","cyan",14,204,0.853724388441983
"298","Dnaja1","cyan",14,204,0.853316290473566
"299","Copb1","cyan",14,204,0.851597203350903
"300","Eaf1","cyan",14,204,0.851315069424856
"301","G40994","midnightblue",15,158,0.906856508686419
"302","G37446","midnightblue",15,158,0.885231828249158
"303","Trim37","midnightblue",15,158,0.878823863983732
"304","Mdc1","midnightblue",15,158,0.875093172811382
"305","LOC101977326","midnightblue",15,158,0.861842016399539
"306","Cast","midnightblue",15,158,0.860625341857682
"307","Agrn","midnightblue",15,158,0.855386326078328
"308","Nktr","midnightblue",15,158,0.855266411732015
"309","Dnah6","midnightblue",15,158,0.853407184789332
"310","LOC110597760","midnightblue",15,158,0.853296139382718
"311","CCDC9B_containing","midnightblue",15,158,0.851367699465639
"312","Cfap46","midnightblue",15,158,0.833970388520482
"313","G27380","midnightblue",15,158,0.823888975192891
"314","Pnma3","midnightblue",15,158,0.823564469450188
"315","FER1L4_like","midnightblue",15,158,0.819200802974089
"316","Nphp4","midnightblue",15,158,0.81503909462457
"317","Cep70","midnightblue",15,158,0.81451630535844
"318","Shpk","midnightblue",15,158,0.811946329212582
"319","Idua","midnightblue",15,158,0.811785811283126
"320","Rev1","midnightblue",15,158,0.803293193348698
"321","Slc6a13","lightcyan",16,141,0.954660919319338
"322","Slc13a4","lightcyan",16,141,0.942367373745525
"323","Fn1","lightcyan",16,141,0.922699076640473
"324","Serpind1","lightcyan",16,141,0.917123366076768
"325","Crabp2","lightcyan",16,141,0.911051344582738
"326","Col1a2","lightcyan",16,141,0.904516402670365
"327","Isyna1","lightcyan",16,141,0.896235230256543
"328","Colec12","lightcyan",16,141,0.89542162790384
"329","Slc22a6","lightcyan",16,141,0.89037336452879
"330","Clec3b","lightcyan",16,141,0.884208418329276
"331","Adgra2","lightcyan",16,141,0.884028695939435
"332","Aebp1","lightcyan",16,141,0.883620631978812
"333","Emilin1","lightcyan",16,141,0.864974341813831
"334","Fbln1","lightcyan",16,141,0.8602120743818
"335","Pcolce","lightcyan",16,141,0.860033323117313
"336","Pear1","lightcyan",16,141,0.858037582777939
"337","Ptgds","lightcyan",16,141,0.852646851414476
"338","Igf2","lightcyan",16,141,0.84679200150234
"339","G20356","lightcyan",16,141,0.846313193937568
"340","Mpzl2","lightcyan",16,141,0.841128671337529
"341","Ipo7","grey60",17,140,0.885448459250524
"342","RAB3C_containing_gene3505","grey60",17,140,0.872220769396957
"343","Efr3a","grey60",17,140,0.869426089778898
"344","Hacd3","grey60",17,140,0.862402575842148
"345","Wdr47","grey60",17,140,0.850678343957058
"346","Snx16","grey60",17,140,0.850662606828783
"347","G34280","grey60",17,140,0.848258203607247
"348","Ppm1a","grey60",17,140,0.841838344460171
"349","Znf280d","grey60",17,140,0.838491130310048
"350","Vps50","grey60",17,140,0.834849184855486
"351","Ppid","grey60",17,140,0.832531322654462
"352","Mat2b","grey60",17,140,0.830542597345539
"353","PDK3_like","grey60",17,140,0.8303538858471
"354","Ahcyl2","grey60",17,140,0.827601866506072
"355","Fbxo34","grey60",17,140,0.82738943712676
"356","B3galnt1","grey60",17,140,0.825304844501244
"357","Jkamp","grey60",17,140,0.819836632645006
"358","Pcsk1","grey60",17,140,0.819077799762923
"359","Nars2","grey60",17,140,0.810917665899849
"360","Syt4","grey60",17,140,0.806678233695377
"361","Stard13","lightgreen",18,119,0.939614476213375
"362","Rapgef5","lightgreen",18,119,0.939292348812246
"363","G13793","lightgreen",18,119,0.931944551860992
"364","Kif13b","lightgreen",18,119,0.926711161660844
"365","Lats2","lightgreen",18,119,0.917402923766519
"366","Mtmr10","lightgreen",18,119,0.916766205755837
"367","Ell2","lightgreen",18,119,0.910054748681117
"368","Ankrd44","lightgreen",18,119,0.907840098158584
"369","RAB30_containing","lightgreen",18,119,0.903604605261381
"370","Pik3r1","lightgreen",18,119,0.901105040125155
"371","MIR219A2_containing","lightgreen",18,119,0.89819746788802
"372","Mid1ip1","lightgreen",18,119,0.898087603272674
"373","Kiaa1147","lightgreen",18,119,0.89381622746504
"374","Tp53inp2","lightgreen",18,119,0.890899035444604
"375","Ankrd40","lightgreen",18,119,0.889896670871111
"376","G35244","lightgreen",18,119,0.888580143495414
"377","Tmem98","lightgreen",18,119,0.88796389260914
"378","Sass6","lightgreen",18,119,0.887249422706285
"379","Plekhh1","lightgreen",18,119,0.887189039641168
"380","CECR2","lightgreen",18,119,0.879822686706564
"381","Slc14a1","lightyellow",19,108,0.910940136815712
"382","ACSM1_containing","lightyellow",19,108,0.85901303165381
"383","Gjb6","lightyellow",19,108,0.851057390324102
"384","ZNF391_containing","lightyellow",19,108,0.843608133041633
"385","Rab30","lightyellow",19,108,0.830316157272714
"386","Nfkbia","lightyellow",19,108,0.826726367167013
"387","ACY1_like","lightyellow",19,108,0.822748731311232
"388","Col4a5","lightyellow",19,108,0.818178798224632
"389","S100a1","lightyellow",19,108,0.812393990444599
"390","Ltbp2","lightyellow",19,108,0.810018244001668
"391","GSTM4_like_gene20552","lightyellow",19,108,0.80978376498577
"392","Hif3a","lightyellow",19,108,0.789555748523346
"393","Nedd9","lightyellow",19,108,0.789221657783681
"394","Ctgf","lightyellow",19,108,0.788624705337805
"395","Arhgap31","lightyellow",19,108,0.78597801689888
"396","Ccsap","lightyellow",19,108,0.785223441667196
"397","SGK1","lightyellow",19,108,0.784853436335627
"398","Ptgfr","lightyellow",19,108,0.779350913549191
"399","Crem","lightyellow",19,108,0.779247514200753
"400","Adgra3","lightyellow",19,108,0.779191496793375
"401","Katnb1","royalblue",20,106,0.904423727098801
"402","Cmip","royalblue",20,106,0.904262880661447
"403","Mta1","royalblue",20,106,0.893704328663372
"404","Pom121c","royalblue",20,106,0.874724615210484
"405","Pomgnt2","royalblue",20,106,0.858787677114845
"406","Fbxl15","royalblue",20,106,0.853821027262125
"407","Pdxp","royalblue",20,106,0.851592858865205
"408","Rnf126","royalblue",20,106,0.847061133173249
"409","Dtx1","royalblue",20,106,0.843437692398459
"410","Dlgap4","royalblue",20,106,0.837126605166292
"411","CRMP1_gene2946","royalblue",20,106,0.826039060704383
"412","Gnaz","royalblue",20,106,0.822086625899338
"413","Itpk1","royalblue",20,106,0.820158844145617
"414","Map1s","royalblue",20,106,0.818300985297394
"415","Cacng4","royalblue",20,106,0.810792554358914
"416","Phyhip","royalblue",20,106,0.805669635824637
"417","Agap3","royalblue",20,106,0.803849714270463
"418","Nup62","royalblue",20,106,0.800921731327802
"419","Camsap1","royalblue",20,106,0.800318683847494
"420","Ngef","royalblue",20,106,0.795462461996491
"421","Ppa2","darkred",21,81,0.864336810966907
"422","Npepps","darkred",21,81,0.860477829529685
"423","G3bp2","darkred",21,81,0.834071540914935
"424","Ckap5","darkred",21,81,0.830954737930259
"425","Zmat3","darkred",21,81,0.828239728105694
"426","Rngtt","darkred",21,81,0.827248182881811
"427","Enpp5","darkred",21,81,0.804323766495602
"428","Gtf2i","darkred",21,81,0.80164541183811
"429","Kif3a","darkred",21,81,0.789310334327451
"430","Trappc8","darkred",21,81,0.782648907281835
"431","Gfm1","darkred",21,81,0.77638001805156
"432","Tax1bp1","darkred",21,81,0.775601748797035
"433","Atp6v1c1","darkred",21,81,0.773846934253353
"434","Med14","darkred",21,81,0.77267860616513
"435","Hnrnpc","darkred",21,81,0.766302363050259
"436","G11663","darkred",21,81,0.762968078389092
"437","Gdpd1","darkred",21,81,0.762192113375895
"438","Rnf150","darkred",21,81,0.754637773601923
"439","Rab2b","darkred",21,81,0.753714986176846
"440","Crebl2","darkred",21,81,0.75294040171764
