"","topcorgene","module_color","module_n","module_genes","membership"
"328","Slbp","lightcyan",16,177,0.828456532860304
"329","Cers6","lightcyan",16,177,0.825730720771297
"330","Agfg1","lightcyan",16,177,0.820405727456337
"331","Gemin6","lightcyan",16,177,0.818456435747515
"332","Rbm27","lightcyan",16,177,0.814760268948028
"333","Tmem181","lightcyan",16,177,0.814642762323634
"334","Ugcg","lightcyan",16,177,0.812979808029602
"335","Bzw2","lightcyan",16,177,0.806619731885606
"336","Kdelr2","lightcyan",16,177,0.805939986211493
"337","Rwdd4","lightcyan",16,177,0.805373244592318
"338","Fbxo22","lightcyan",16,177,0.804089820723463
"339","Ipo5","lightcyan",16,177,0.800988225526069
"340","Seh1l","lightcyan",16,177,0.799916355127401
"341","Zmiz1","grey60",17,171,0.904226771283968
"342","Slc22a23","grey60",17,171,0.893175096371671
"343","Hmbox1","grey60",17,171,0.89316895873303
"344","Igdcc4","grey60",17,171,0.89306603029127
"345","Sik3","grey60",17,171,0.891823744354379
"346","Flnb","grey60",17,171,0.886625685661704
"347","Ano8","grey60",17,171,0.875935183245873
"348","Cdh24","grey60",17,171,0.865559011988528
"349","Kcnk9","grey60",17,171,0.857994823309866
"350","Hid1","grey60",17,171,0.853738760670122
"351","Spire2","grey60",17,171,0.853653977169303
"352","Sipa1l2","grey60",17,171,0.85068316562205
"353","Kdm6b","grey60",17,171,0.850196501741835
"354","Dab2ip","grey60",17,171,0.849310921109395
"355","Svil","grey60",17,171,0.848023103216928
"356","Myo1c","grey60",17,171,0.845483089148796
"357","Abcf3","grey60",17,171,0.844001334151755
"358","Abcg4","grey60",17,171,0.843046770312075
"359","Plekha6","grey60",17,171,0.842917025516312
"360","B3galt5","grey60",17,171,0.84185030819049
"361","G32880","lightgreen",18,166,0.931737000657525
"362","Paxx","lightgreen",18,166,0.916560238741507
"363","ENSSTOG00000032137","lightgreen",18,166,0.902454918470089
"364","Phb2","lightgreen",18,166,0.899517675618183
"365","Grb2","lightgreen",18,166,0.894945032969122
"366","Tbc1d20","lightgreen",18,166,0.883760068475072
"367","Get4","lightgreen",18,166,0.871597495682089
"368","R3hcc1","lightgreen",18,166,0.870785755157539
"369","Ldoc1","lightgreen",18,166,0.867985726315455
"370","Crat","lightgreen",18,166,0.864716979863132
"371","Pop7","lightgreen",18,166,0.863308334142142
"372","Atp6v0d1","lightgreen",18,166,0.860976327646548
"373","Arf1","lightgreen",18,166,0.85800708541064
"374","SERPINB8_like","lightgreen",18,166,0.851277992022337
"375","Ppp1r15a","lightgreen",18,166,0.850824618374909
"376","LOC106145343","lightgreen",18,166,0.849293474530812
"377","Dusp3","lightgreen",18,166,0.843129177853454
"378","Emd","lightgreen",18,166,0.84049491433721
"379","Mrpl38","lightgreen",18,166,0.838894824624545
"380","Rnf185","lightgreen",18,166,0.838337091684912
"381","Qrich1","lightyellow",19,162,0.93136107151858
"382","Prpf8","lightyellow",19,162,0.929097116002554
"383","Tbrg4","lightyellow",19,162,0.901815428685086
"384","Brd8","lightyellow",19,162,0.884888816140883
"385","Ddb1","lightyellow",19,162,0.882342934512623
"386","Ipo4","lightyellow",19,162,0.87870030616177
"387","Fam219a","lightyellow",19,162,0.873505406367145
