"","gene","r","module_color","module_n"
"9478","Azin1",0.635411066270216,"yellow",4
"9479","Micall1",0.64759653820958,"darkred",21
"9480","Eif3l",0.784156905682768,"turquoise",1
"9481","Ankrd54",0.654725616486229,"blue",2
"9482","Gcat",0.650431023135223,"violet",32
"9483","H1F0_gene5906",0.796084186315316,"pink",8
"9484","Triobp",0.214643039655856,"grey",0
"9485","Nol12",0.474333836952252,"pink",8
"9486","Lgals1",0.649951842475037,"turquoise",1
"9487","Klf10",0.500601920878093,"magenta",9
"9488","Pdxp",0.677089548064482,"brown",3
"9489","Gga1",0.760371702534005,"midnightblue",15
"9490","Cdc42ep1",0.582969723186788,"darkorange",26
"9491","Card10",0.668787411189235,"darkgreen",22
"9492","Elfn2",0.838178385938127,"blue",2
"9493","Sstr3",0.650781886324847,"brown",3
"9494","Kctd17",0.861747814692391,"magenta",9
"9495","Mpst",0.724020724122283,"violet",32
"9496","Tst",0.668516191193527,"turquoise",1
"9497","Pvalb",0.808863722767283,"green",5
"9498","Ift27",0.656163983500645,"cyan",14
"9499","Cacng2",0.263728932088733,"grey",0
"9500","Eif3d",0.692298565459546,"turquoise",1
"9501","Foxred2",0.697188699956107,"blue",2
"9502","Txn2",0.79370131814801,"pink",8
"9503","Myh9",0.819360774497117,"tan",12
"9504","Ubr5",0.784554887173831,"saddlebrown",29
"9505","Rbfox2",0.497209830598651,"magenta",9
"9506","Rasd2",0.77233674334232,"magenta",9
"9507","Mcm5",0.616414198620421,"lightyellow",19
"9508","Tom1",0.624718055274564,"pink",8
"9509","Hmgxb4",0.598243083631597,"blue",2
"9510","Rrm2b",0.700705556745293,"turquoise",1
"9511","Large1",0.934611480471102,"magenta",9
"9512","Syn3",0.763184683440713,"darkgreen",22
"9513","Timp3",0.788035069798979,"green",5
"9514","Fbxo7",0.863058039950583,"turquoise",1
"9515","Ncald",0.77708851239375,"brown",3
"9516","Rtcb",0.870586266554296,"royalblue",20
"9517","Prdm4",0.76024279232666,"royalblue",20
"9518","Pwp1",0.745865840298715,"turquoise",1
