"","gene","r","module_color","module_n"
"6455","Ackr1",-0.132918451178692,"grey",0
"6456","Cadm3",0.554422182833246,"blue",2
"6457","LOC101956130",0.483419669798105,"black",7
"6458","Znf423",0.507500949422127,"pink",8
"6459","Kcnj12",0.518691014334365,"darkred",21
"6460","Map2k3",0.592839906265259,"turquoise",1
"6461","Natd1",0.531867314786385,"purple",10
"6462","Tmem11",0.848227799605736,"cyan",14
"6463","Dhrs7b",0.581853521405566,"yellow",4
"6464","Usp22",0.711838854254373,"brown",3
"6465","Mprip",0.758079660812303,"lightgreen",18
"6466","Flcn",0.798612667904639,"purple",10
"6467","Cops3",0.593569542599885,"blue",2
"6468","Nt5m",0.725766591007459,"black",7
"6469","Cnep1r1",0.711648075726414,"turquoise",1
"6470","Med9",0.597174480500715,"blue",2
"6471","Rai1",0.481381518013901,"turquoise",1
"6472","Srebf1",0.898172784756262,"salmon",13
"6473","Tom1l2",0.896742179602462,"midnightblue",15
"6474","Atpaf2",0.687469187904474,"yellow",4
"6475","Gid4",0.788783621322513,"turquoise",1
"6476","Drg2",0.736317888464362,"blue",2
"6477","Hs6st1",-0.139909926570753,"grey",0
"6478","Heatr3",0.734634134364272,"turquoise",1
"6479","Alkbh5",0.810972174427722,"white",27
"6480","Llgl1",0.639298356978831,"pink",8
"6481","Flii",0.536883656777928,"purple",10
"6482","Mief2",0.673074004104758,"white",27
"6483","Top3a",0.803408978667224,"lightgreen",18
"6484","Smcr8",0.903610931518468,"lightyellow",19
"6485","Papd5",0.74995611682278,"turquoise",1
"6486","Trim36",0.584810563126903,"red",6
"6487","Pggt1b",0.914790511430733,"turquoise",1
"6488","Ccdc112",0.560774846086502,"saddlebrown",29
"6489","Fem1c",0.7933048017383,"red",6
"6490","Tmed7",0.348739828445178,"grey",0
"6491","Cdo1",0.651131719822435,"tan",12
"6492","Atg12",0.100302474561279,"grey",0
"6493","Ap3s1",0.735764785333273,"darkgreen",22
"6494","Commd10",0.21831702660323,"grey",0
"6495","Sema6a",0.453386470524939,"brown",3
"6496","Adcy7",0.700733275721473,"purple",10
"6497","Vwa5a",0.52656062741983,"yellow",4
"6498","Brd7",0.381030939540677,"yellow",4
"6499","Cyld",0.883687440307789,"brown",3
"6500","TBRG1_like",0.535008824302666,"yellow",4
"6501","Siae",0.209273171379052,"grey",0
"6502","Nrgn",0.684112628643791,"magenta",9
"6503","Esam",0.704101105890935,"greenyellow",11
"6504","Msantd2",0.786172755062729,"green",5
"6505","Ccnh",0.668297665309401,"blue",2
"6506","Uggt1",0.592490487309214,"turquoise",1
"6507","Sall1",0.904475255580603,"turquoise",1
