"","gene","n","module_n","module_color"
"1901","Klhl2",131,3,"brown"
"1902","Klhl20",32,2,"blue"
"1903","Klhl21",193,2,"blue"
"1904","KLHL23_like",29,3,"brown"
"1905","Klhl24",12,4,"yellow"
"1906","Klhl26",34,2,"blue"
"1907","Klhl28",14,4,"yellow"
"1908","Klhl29",3,2,"blue"
"1909","Klhl3",13,2,"blue"
"1910","Klhl4",4,1,"turquoise"
"1911","Klhl42",7,2,"blue"
"1912","Klhl5",5,1,"turquoise"
"1913","Klhl9",73,4,"yellow"
"1914","Klk6",16,5,"green"
"1915","Kmt2a",75,2,"blue"
"1916","Kmt2b",22,12,"tan"
"1917","Kmt2c",20,2,"blue"
"1918","Kmt2d",269,2,"blue"
"1919","Kmt2e",194,2,"blue"
"1920","KMT2E-AS1_like",43,4,"yellow"
"1921","Kmt5a",108,4,"yellow"
"1922","Kmt5b",3,3,"brown"
"1923","Kmt5c",62,2,"blue"
"1924","Kpna2",5,4,"yellow"
"1925","Kpna3",15,16,"lightcyan"
"1926","Kpnb1",6,4,"yellow"
"1927","Kras",38,3,"brown"
"1928","Krba1",12,2,"blue"
"1929","Kremen1",64,2,"blue"
"1930","Krit1",77,4,"yellow"
"1931","Krt10",4,1,"turquoise"
"1932","Krtcap2",5,5,"green"
"1933","Ksr1",67,2,"blue"
"1934","Ksr2",98,2,"blue"
"1935","Ktn1",12,1,"turquoise"
"1936","KTN1_like",9,6,"red"
"1937","Kyat1",20,22,"darkgreen"
"1938","L2hgdh",30,4,"yellow"
"1939","L3mbtl1",4,12,"tan"
"1940","L3mbtl3",6,4,"yellow"
"1941","Lamp1",80,1,"turquoise"
"1942","Lamp2",28,1,"turquoise"
"1943","Lamtor1",44,1,"turquoise"
"1944","Lamtor5",20,1,"turquoise"
"1945","Lap3",33,1,"turquoise"
"1946","Laptm4a",18,6,"red"
"1947","Laptm4b",9,5,"green"
"1948","Large1",115,9,"magenta"
"1949","Larp4",89,4,"yellow"
"1950","Larp4b",4,16,"lightcyan"
"1951","Larp7",37,1,"turquoise"
"1952","Lars",35,1,"turquoise"
"1953","Lcn15",6,5,"green"
"1954","Lcor",10,25,"orange"
"1955","Ldb1",17,7,"black"
"1956","Ldb2",59,3,"brown"
"1957","Ldb3",6,5,"green"
"1958","Ldha",3,1,"turquoise"
"1959","Ldhb",35,1,"turquoise"
"1960","Ldlrad3",4,1,"turquoise"
"1961","Ldoc1",7,18,"lightgreen"
"1962","LEFTY2_like",18,1,"turquoise"
"1963","Lekr1",15,1,"turquoise"
"1964","Lemd2",3,2,"blue"
"1965","Lemd3",41,3,"brown"
"1966","Leng8",28,12,"tan"
"1967","Leprot",37,1,"turquoise"
"1968","Leprotl1",22,1,"turquoise"
"1969","Lgals3bp",10,1,"turquoise"
"1970","Lgals8",8,27,"white"
"1971","Lgi1",36,3,"brown"
"1972","Lgi2",12,5,"green"
"1973","Lgi3",67,5,"green"
"1974","LHFPL3_like",16,1,"turquoise"
"1975","Lhx2",165,3,"brown"
"1976","Lhx6",82,3,"brown"
"1977","Lias",28,1,"turquoise"
"1978","Lig4",279,4,"yellow"
"1979","Limd2",18,3,"brown"
"1980","Limk1",10,17,"grey60"
"1981","Limk2",9,4,"yellow"
"1982","Lims1",5,10,"purple"
"1983","Lin37",7,2,"blue"
"1984","Lin7b",2,14,"cyan"
"1985","Lin7c",35,6,"red"
"1986","LINC00461_gene35",55,3,"brown"
"1987","LINC00599_containing",52,2,"blue"
"1988","LINC00643_like",131,3,"brown"
"1989","LINC01578_containing",47,1,"turquoise"
"1990","Lingo1",122,3,"brown"
"1991","Lingo2",27,5,"green"
"1992","Lingo3",8,9,"magenta"
"1993","Lins1",277,4,"yellow"
"1994","Lman2l",10,2,"blue"
"1995","Lmbr1l",36,2,"blue"
"1996","Lmbrd1",79,1,"turquoise"
"1997","Lmo3",50,3,"brown"
"1998","Lmo4",150,3,"brown"
"1999","Lmo7",125,3,"brown"
"2000","Lmtk2",5,3,"brown"
"2001","Lmtk3",17,11,"greenyellow"
"2002","Lnpep",25,29,"saddlebrown"
"2003","Lnpk",3,6,"red"
"2004","LOC101955110",5,1,"turquoise"
"2005","LOC101955775",9,0,"grey"
"2006","LOC101957084",112,2,"blue"
"2007","LOC101958159",4,10,"purple"
"2008","LOC101959835",71,1,"turquoise"
"2009","LOC101961988",17,1,"turquoise"
"2010","LOC101963449",13,1,"turquoise"
"2011","LOC101965332",34,5,"green"
"2012","LOC101965479",6,26,"darkorange"
"2013","LOC101965492",4,7,"black"
"2014","LOC101974202",23,0,"grey"
"2015","LOC101975536",37,3,"brown"
"2016","LOC101976365",33,4,"yellow"
"2017","LOC101976508",10,4,"yellow"
"2018","LOC101976653",88,4,"yellow"
"2019","LOC101977890",3,2,"blue"
"2020","LOC101978248",8,5,"green"
"2021","LOC106144950",3,1,"turquoise"
"2022","LOC106145104",6,2,"blue"
"2023","LOC106145120",2,4,"yellow"
"2024","LOC106145208",2,21,"darkred"
"2025","LOC106145545",4,9,"magenta"
"2026","LOC110596896",7,25,"orange"
"2027","LOC110596965",3,9,"magenta"
"2028","LOC110597129",3,9,"magenta"
"2029","LOC110597191",3,7,"black"
"2030","LOC110597196",74,2,"blue"
"2031","LOC110597285",3,2,"blue"
"2032","LOC110597457",7,3,"brown"
"2033","LOC110597606",6,3,"brown"
"2034","LOC110598120",10,2,"blue"
"2035","LOC110598126",9,9,"magenta"
"2036","LOC110598270",4,9,"magenta"
"2037","LOC110598278",7,3,"brown"
"2038","LOC110598452",3,0,"grey"
"2039","LOC110598458",29,2,"blue"
"2040","LOC110598472",46,5,"green"
"2041","LOC110598733",1,0,"grey"
"2042","LOC110599013",47,2,"blue"
"2043","LOC110599093",5,2,"blue"
"2044","LOC110599143",15,3,"brown"
"2045","LOC110599206",42,9,"magenta"
"2046","LOC110599226",12,9,"magenta"
"2047","LOC110599393",117,2,"blue"
"2048","LOC110599459",9,0,"grey"
"2049","Lpcat1",9,7,"black"
"2050","Lpcat4",14,2,"blue"
"2051","Lpin1",5,27,"white"
"2052","Lrch2",7,16,"lightcyan"
"2053","Lrfn1",4,2,"blue"
"2054","Lrfn2",3,9,"magenta"
"2055","Lrfn5",5,1,"turquoise"
"2056","Lrif1",17,4,"yellow"
"2057","Lrig1",8,5,"green"
"2058","Lrp1",28,17,"grey60"
"2059","Lrp1b",2,29,"saddlebrown"
"2060","Lrp6",53,4,"yellow"
"2061","Lrp8",13,2,"blue"
"2062","Lrpprc",52,1,"turquoise"
"2063","Lrrc4",111,3,"brown"
"2064","Lrrc42",3,3,"brown"
"2065","Lrrc49",37,5,"green"
"2066","Lrrc4b",10,2,"blue"
"2067","Lrrc7",95,3,"brown"
"2068","Lrrc75b",4,5,"green"
"2069","Lrrc8a",10,17,"grey60"
"2070","Lrrc8c",10,4,"yellow"
"2071","Lrrfip1",6,2,"blue"
"2072","Lrrn1",2,5,"green"
"2073","Lrrn2",20,11,"greenyellow"
"2074","Lrrtm1",43,2,"blue"
"2075","Lrrtm2",11,3,"brown"
"2076","Lrrtm3",4,3,"brown"
"2077","Lrtm2",18,9,"magenta"
"2078","Lsm11",22,2,"blue"
"2079","Lsm14a",3,10,"purple"
"2080","Lsm14b",3,3,"brown"
"2081","Ltbp4",24,2,"blue"
"2082","Ltn1",4,6,"red"
"2083","Ltv1",6,1,"turquoise"
"2084","Luc7l",2,30,"steelblue"
"2085","Luzp1",4,17,"grey60"
"2086","Luzp2",12,1,"turquoise"
"2087","Lxn",11,1,"turquoise"
"2088","Lypd6",15,5,"green"
"2089","Lyrm9",107,1,"turquoise"
"2090","Lysmd3",192,4,"yellow"
"2091","Lzic",43,1,"turquoise"
"2092","Lztfl1",19,1,"turquoise"
"2093","Lzts1",182,9,"magenta"
"2094","Lzts3",190,9,"magenta"
"2095","Macf1",1,0,"grey"
"2096","Macrod2",3,3,"brown"
"2097","Madd",3,11,"greenyellow"
"2098","Mafg",139,2,"blue"
"2099","Mafk",30,2,"blue"
"2100","Mag",40,5,"green"
"2101","Maged2",41,1,"turquoise"
"2102","Magee1",4,5,"green"
"2103","Magee2",5,5,"green"
"2104","Magi1",17,4,"yellow"
"2105","Magt1",4,10,"purple"
"2106","Mal2",32,3,"brown"
"2107","Malsu1",4,1,"turquoise"
"2108","Maml1",52,2,"blue"
"2109","Man1c1",109,9,"magenta"
"2110","Man2a2",5,2,"blue"
"2111","Maoa",17,10,"purple"
"2112","Map1b",6,5,"green"
"2113","Map2k1",22,3,"brown"
"2114","Map2k2",11,8,"pink"
"2115","Map2k3",13,2,"blue"
"2116","Map2k7",4,0,"grey"
"2117","Map3k10",89,9,"magenta"
"2118","Map3k11",2,7,"black"
"2119","Map3k12",54,9,"magenta"
"2120","Map3k13",144,4,"yellow"
"2121","MAP3K13_containing",27,1,"turquoise"
"2122","Map3k14",121,2,"blue"
"2123","Map3k3",75,2,"blue"
"2124","Map3k4",24,2,"blue"
"2125","Map3k5",15,3,"brown"
"2126","Map4",16,8,"pink"
"2127","Map4k3",10,30,"steelblue"
"2128","Map6",5,2,"blue"
"2129","Map6d1",40,5,"green"
"2130","Map7d2",67,5,"green"
"2131","Mapk1",47,3,"brown"
"2132","Mapk11",17,9,"magenta"
"2133","Mapk14",318,4,"yellow"
"2134","Mapk15",6,2,"blue"
"2135","Mapk1ip1l",101,3,"brown"
"2136","MAPK6_gene10703",3,27,"white"
"2137","Mapk8ip3",6,15,"midnightblue"
"2138","Mapkbp1",22,2,"blue"
"2139","Mapre1",12,1,"turquoise"
"2140","Mapt",8,15,"midnightblue"
"2141","March2",18,1,"turquoise"
"2142","March7",3,6,"red"
"2143","Marf1",4,2,"blue"
"2144","Mark2",103,2,"blue"
"2145","Mark4",4,11,"greenyellow"
"2146","Mast1",4,31,"paleturquoise"
"2147","Mast3",165,9,"magenta"
"2148","Mat2a",16,4,"yellow"
"2149","Matk",4,11,"greenyellow"
"2150","Matr3",39,3,"brown"
"2151","Mau2",25,2,"blue"
"2152","Max",177,4,"yellow"
"2153","Maz",4,9,"magenta"
"2154","Mbd6",35,12,"tan"
"2155","Mbip",3,6,"red"
"2156","Mblac2",18,4,"yellow"
"2157","Mbnl1",11,4,"yellow"
"2158","Mbp",4,21,"darkred"
"2159","Mbtps1",12,0,"grey"
"2160","Mccc1",57,1,"turquoise"
"2161","Mcee",54,1,"turquoise"
"2162","Mcf2",20,5,"green"
"2163","Mcf2l",27,2,"blue"
"2164","Mcf2l2",7,21,"darkred"
"2165","Mcrs1",9,24,"darkgrey"
"2166","Mcub",6,1,"turquoise"
"2167","Mdh1",97,1,"turquoise"
"2168","Mdh2",112,1,"turquoise"
"2169","Mdm1",5,4,"yellow"
"2170","Mdm2",4,4,"yellow"
"2171","Mdn1",11,2,"blue"
"2172","Me1",22,1,"turquoise"
"2173","Mea1",5,1,"turquoise"
"2174","Meaf6",7,1,"turquoise"
"2175","Med12",6,31,"paleturquoise"
"2176","Med12l",47,2,"blue"
"2177","Med13",11,25,"orange"
"2178","Med13l",90,2,"blue"
"2179","Med15",8,15,"midnightblue"
"2180","Med16",20,2,"blue"
"2181","Med20",3,4,"yellow"
"2182","Med22",12,4,"yellow"
"2183","Med23",3,0,"grey"
"2184","Med6",32,1,"turquoise"
"2185","Mef2c",166,3,"brown"
"2186","Mef2d",51,2,"blue"
"2187","MEF2D_containing",77,2,"blue"
"2188","MEG3_containing",6,12,"tan"
"2189","Megf8",9,15,"midnightblue"
"2190","Megf9",157,1,"turquoise"
"2191","Meis3",3,2,"blue"
"2192","Men1",33,2,"blue"
"2193","Mepce",4,2,"blue"
"2194","Metap2",70,1,"turquoise"
"2195","Mettl14",5,4,"yellow"
"2196","Mettl26",11,14,"cyan"
"2197","Mex3c",321,4,"yellow"
"2198","Mex3d",47,2,"blue"
"2199","Mfap3",57,4,"yellow"
"2200","Mff",278,1,"turquoise"
"2201","Mfrp",3,0,"grey"
"2202","Mfsd14a",3,4,"yellow"
"2203","Mfsd14b",7,4,"yellow"
"2204","Mfsd4a",153,3,"brown"
"2205","MFSD4B_like_gene19882",189,4,"yellow"
"2206","Mga",3,25,"orange"
"2207","Mgat3",4,2,"blue"
"2208","Mgat4a",9,3,"brown"
"2209","Mgat4b",4,2,"blue"
"2210","Mgat5b",121,9,"magenta"
"2211","Mgea5",2,13,"salmon"
"2212","Mgst1",63,1,"turquoise"
"2213","Mgst3",65,1,"turquoise"
"2214","MIAT_containing",42,9,"magenta"
"2215","Mib2",43,9,"magenta"
"2216","Mical2",194,3,"brown"
"2217","Mical3",7,12,"tan"
"2218","Micu1",5,1,"turquoise"
"2219","Micu2",44,1,"turquoise"
"2220","Micu3",8,6,"red"
"2221","Mid1ip1",1,21,"darkred"
"2222","Midn",57,2,"blue"
"2223","Mief1",4,7,"black"
"2224","Mier1",16,4,"yellow"
"2225","Mier2",8,12,"tan"
"2226","Mier3",30,4,"yellow"
"2227","MIGA1_containing",26,6,"red"
"2228","Mindy2",15,25,"orange"
"2229","Mindy3",21,6,"red"
"2230","Mink1",81,11,"greenyellow"
"2231","Minos1",30,1,"turquoise"
"2232","Mipep",4,1,"turquoise"
"2233","MIR100HG_like",3,0,"grey"
"2234","MIR138-1",7,2,"blue"
"2235","MIR138-2_containing",88,2,"blue"
"2236","Mis12",11,4,"yellow"
"2237","Mitd1",15,4,"yellow"
"2238","Mkl1",57,2,"blue"
"2239","Mkl2",267,2,"blue"
"2240","Mknk1",3,2,"blue"
"2241","Mknk2",230,2,"blue"
"2242","Mlec",4,4,"yellow"
"2243","Mlf2",26,8,"pink"
"2244","Mlh1",28,1,"turquoise"
"2245","Mlh3",20,4,"yellow"
"2246","Mlip",23,3,"brown"
"2247","Mllt1",182,2,"blue"
"2248","Mllt10",6,12,"tan"
"2249","Mllt11",4,3,"brown"
"2250","Mllt6",116,9,"magenta"
"2251","Mlxip",60,2,"blue"
"2252","Mmadhc",170,1,"turquoise"
"2253","Mmd",41,3,"brown"
"2254","Mmgt1",152,1,"turquoise"
"2255","Mmp15",41,5,"green"
"2256","Mmp17",29,2,"blue"
"2257","Mn1",6,9,"magenta"
"2258","Mnt",43,2,"blue"
"2259","Moap1",4,1,"turquoise"
"2260","Mob1a",45,4,"yellow"
"2261","Mob1b",15,6,"red"
"2262","Mobp",5,21,"darkred"
"2263","Mog",11,5,"green"
"2264","Mogs",275,2,"blue"
"2265","Morc2",25,4,"yellow"
"2266","MORF4L1_ENSSTOG00000009157",6,1,"turquoise"
"2267","MORF4L1_G12041",4,1,"turquoise"
"2268","MORF4L1_gene1122",181,1,"turquoise"
"2269","MORF4L2",194,1,"turquoise"
"2270","MOSMO_G239",30,4,"yellow"
"2271","MOSMO_like",4,4,"yellow"
"2272","Mpc1",102,1,"turquoise"
"2273","Mphosph9",62,4,"yellow"
"2274","Mpp2",156,9,"magenta"
"2275","Mpped1",239,9,"magenta"
"2276","Mprip",7,2,"blue"
"2277","Mpv17l",56,3,"brown"
"2278","Mras",64,3,"brown"
"2279","MRFAP1",35,1,"turquoise"
"2280","Mroh5",146,9,"magenta"
"2281","Mrpl1",49,1,"turquoise"
"2282","Mrpl10",15,1,"turquoise"
"2283","Mrpl15",28,1,"turquoise"
"2284","Mrpl18",13,1,"turquoise"
"2285","Mrpl2",8,20,"royalblue"
"2286","Mrpl21",11,1,"turquoise"
"2287","Mrpl22",59,1,"turquoise"
"2288","Mrpl23",3,1,"turquoise"
"2289","Mrpl24",11,1,"turquoise"
"2290","Mrpl27",22,1,"turquoise"
"2291","Mrpl3",15,1,"turquoise"
"2292","Mrpl38",7,18,"lightgreen"
"2293","Mrpl4",15,8,"pink"
"2294","Mrpl40",64,1,"turquoise"
"2295","Mrpl42",47,1,"turquoise"
"2296","Mrpl45",9,5,"green"
"2297","Mrpl46",3,5,"green"
"2298","Mrpl48",19,1,"turquoise"
"2299","Mrpl51",22,1,"turquoise"
"2300","Mrpl58",16,1,"turquoise"
"2301","Mrps15",56,5,"green"
"2302","Mrps21",89,1,"turquoise"
"2303","Mrps23",53,10,"purple"
"2304","Mrps36",6,1,"turquoise"
"2305","Mrps7",117,1,"turquoise"
"2306","Mrrf",5,1,"turquoise"
"2307","MSANTD3-TMEFF1",15,1,"turquoise"
"2308","Msantd4",21,4,"yellow"
"2309","Msl1",21,2,"blue"
"2310","Msl2",14,4,"yellow"
"2311","Msn",9,19,"lightyellow"
"2312","Msra",3,3,"brown"
"2313","Mtch1",4,14,"cyan"
"2314","Mtch2",8,1,"turquoise"
"2315","Mtcl1",109,2,"blue"
"2316","Mterf4",9,1,"turquoise"
"2317","Mtf1",40,2,"blue"
"2318","Mtf2",141,4,"yellow"
"2319","Mtif2",6,5,"green"
"2320","Mtmr12",157,3,"brown"
"2321","Mtmr4",13,7,"black"
"2322","Mtmr6",16,6,"red"
"2323","Mtmr7",54,1,"turquoise"
"2324","Mtmr9",18,1,"turquoise"
"2325","Mtpn",31,3,"brown"
"2326","Mtrr",91,2,"blue"
"2327","Mtss1l",27,8,"pink"
"2328","Mtx1",70,1,"turquoise"
"2329","Mtx2",29,6,"red"
"2330","Mum1l1",89,5,"green"
"2331","Mvk",3,2,"blue"
"2332","Mxd4",77,2,"blue"
"2333","Myadm",11,2,"blue"
"2334","Mybbp1a",4,12,"tan"
"2335","Mycbp2",4,29,"saddlebrown"
"2336","Myh10",16,9,"magenta"
"2337","Myh9",42,12,"tan"
"2338","MYL12B",17,1,"turquoise"
"2339","Myl6",4,1,"turquoise"
"2340","Mylip",153,4,"yellow"
"2341","Mynn",6,4,"yellow"
"2342","Myo10",3,0,"grey"
"2343","Myo16",12,2,"blue"
"2344","Myo1c",4,17,"grey60"
"2345","Myo1d",26,5,"green"
"2346","Myo9a",6,25,"orange"
"2347","Mypop",69,2,"blue"
"2348","Myrf",21,5,"green"
"2349","Mysm1",5,33,"darkolivegreen"
"2350","Myt1l",143,9,"magenta"
"2351","MZT2A_containing",108,1,"turquoise"
"2352","N4bp1",215,2,"blue"
"2353","Naa15",62,4,"yellow"
"2354","Nab2",189,2,"blue"
"2355","Naca",66,1,"turquoise"
"2356","Nacad",13,22,"darkgreen"
"2357","Nacc2",87,5,"green"
"2358","Nadk",37,2,"blue"
"2359","Nadk2",5,10,"purple"
"2360","Nae1",40,1,"turquoise"
"2361","Naf1",4,6,"red"
"2362","Nalcn",18,9,"magenta"
"2363","Nap1l1",8,6,"red"
"2364","Nap1l2",32,1,"turquoise"
"2365","Nap1l3",8,5,"green"
"2366","Nap1l5",109,5,"green"
"2367","Napg",11,1,"turquoise"
"2368","Narf",183,4,"yellow"
"2369","Nars",126,1,"turquoise"
"2370","Nasp",12,4,"yellow"
"2371","Nat16",28,2,"blue"
"2372","Nav1",107,2,"blue"
"2373","Nav2",103,12,"tan"
"2374","Nav3",53,3,"brown"
"2375","Nbea",18,3,"brown"
"2376","Nbeal1",21,29,"saddlebrown"
"2377","NBEAL1",32,1,"turquoise"
"2378","Nbeal2",52,2,"blue"
"2379","Ncald",10,3,"brown"
"2380","Ncam2",4,13,"salmon"
"2381","NCAM2_containing_gene23294",8,13,"salmon"
"2382","Ncapd3",3,7,"black"
"2383","Ncdn",12,9,"magenta"
"2384","Nckap1",28,3,"brown"
"2385","Nckap5l",39,2,"blue"
"2386","Ncoa3",98,4,"yellow"
"2387","Ncoa4",4,16,"lightcyan"
"2388","Ncoa6",43,2,"blue"
"2389","Ncor1",4,11,"greenyellow"
"2390","Ncor2",3,12,"tan"
"2391","Ncstn",13,8,"pink"
"2392","Ndfip1",68,6,"red"
"2393","Ndfip2",37,6,"red"
"2394","Ndor1",6,12,"tan"
"2395","Ndrg1",5,5,"green"
"2396","Ndrg2",5,5,"green"
"2397","Ndufa1",58,1,"turquoise"
"2398","Ndufa10",16,1,"turquoise"
"2399","Ndufa11",100,1,"turquoise"
"2400","Ndufa13",42,1,"turquoise"
"2401","Ndufa2",5,1,"turquoise"
"2402","Ndufa4",110,1,"turquoise"
"2403","Ndufa5",92,6,"red"
"2404","Ndufa6",123,1,"turquoise"
"2405","Ndufa7",21,1,"turquoise"
"2406","Ndufa8",174,1,"turquoise"
"2407","Ndufa9",3,1,"turquoise"
"2408","Ndufaf6",64,1,"turquoise"
"2409","Ndufb10",3,1,"turquoise"
"2410","Ndufb11",10,1,"turquoise"
"2411","Ndufb2",11,1,"turquoise"
"2412","Ndufb3",90,1,"turquoise"
"2413","Ndufb4",87,1,"turquoise"
"2414","Ndufb5",16,1,"turquoise"
"2415","Ndufb6",6,1,"turquoise"
"2416","Ndufb7",3,1,"turquoise"
"2417","Ndufb8",123,1,"turquoise"
"2418","Ndufb9",9,1,"turquoise"
"2419","Ndufc1",13,6,"red"
"2420","Ndufc2",97,1,"turquoise"
"2421","Ndufs1",102,1,"turquoise"
"2422","Ndufs3",49,1,"turquoise"
"2423","Ndufs4",285,1,"turquoise"
"2424","Ndufs5",26,1,"turquoise"
"2425","Ndufv1",4,1,"turquoise"
"2426","Ndufv2",247,1,"turquoise"
"2427","Necab1",7,3,"brown"
"2428","Nectin1",14,2,"blue"
"2429","Nedd4l",80,2,"blue"
"2430","Nedd8",28,1,"turquoise"
"2431","Nefh",91,5,"green"
"2432","Nefl",13,5,"green"
"2433","Nefm",52,5,"green"
"2434","Negr1",29,3,"brown"
"2435","Nek1",17,1,"turquoise"
"2436","Nek11",11,1,"turquoise"
"2437","Nell2",39,3,"brown"
"2438","Neto1",75,3,"brown"
"2439","Neurl1",104,9,"magenta"
"2440","Neurl1b",194,2,"blue"
"2441","Neurl4",7,12,"tan"
"2442","Neurod1",5,3,"brown"
"2443","Neurod2",154,3,"brown"
"2444","Neurod6",97,3,"brown"
"2445","Nexmif",9,29,"saddlebrown"
"2446","Nf2",5,2,"blue"
"2447","Nfasc",5,31,"paleturquoise"
"2448","Nfatc2ip",9,2,"blue"
"2449","Nfatc3",6,2,"blue"
"2450","Nfe2l2",3,4,"yellow"
"2451","Nfic",97,2,"blue"
"2452","Nfix",3,11,"greenyellow"
"2453","Nfkbie",23,4,"yellow"
"2454","Nfkbil1",6,8,"pink"
"2455","Nfrkb",16,2,"blue"
"2456","Nfs1",23,5,"green"
"2457","Ngef",119,3,"brown"
"2458","Ngly1",3,1,"turquoise"
"2459","Ngrn",20,1,"turquoise"
"2460","Nhlrc2",9,4,"yellow"
"2461","Nhsl2",4,3,"brown"
"2462","Nifk",83,1,"turquoise"
"2463","Nin",98,3,"brown"
"2464","Ninl",12,1,"turquoise"
"2465","Nipa1",25,1,"turquoise"
"2466","Nipa2",22,1,"turquoise"
"2467","Nipal2",31,5,"green"
"2468","Nipal3",3,1,"turquoise"
"2469","Nipbl",4,25,"orange"
"2470","Nipsnap1",84,1,"turquoise"
"2471","Nipsnap2",86,1,"turquoise"
"2472","Nisch",13,15,"midnightblue"
"2473","Nit2",7,1,"turquoise"
"2474","Nkiras1",16,5,"green"
"2475","Nkiras2",313,2,"blue"
"2476","Nlgn1",13,24,"darkgrey"
"2477","Nlgn2",8,11,"greenyellow"
"2478","Nlgn3",5,11,"greenyellow"
"2479","Nlk",46,3,"brown"
"2480","Nln",4,10,"purple"
"2481","Nme2",238,1,"turquoise"
"2482","Nmral1",30,1,"turquoise"
"2483","Nmt2",172,3,"brown"
"2484","Nnt",12,20,"royalblue"
"2485","Nob1",5,4,"yellow"
"2486","Nol4",101,3,"brown"
"2487","Nol4l",4,2,"blue"
"2488","Nol6",41,12,"tan"
"2489","Nol7",3,1,"turquoise"
"2490","Nol9",14,2,"blue"
"2491","Nop10",6,1,"turquoise"
"2492","Nop53",2,1,"turquoise"
"2493","Nop56",5,2,"blue"
"2494","NORAD_like_G16291",12,6,"red"
"2495","NORAD_like_G39191",4,13,"salmon"
"2496","Nov",69,3,"brown"
"2497","Nova1",12,5,"green"
"2498","Nova2",26,2,"blue"
"2499","Npas2",103,2,"blue"
"2500","Npc1",7,10,"purple"
"2501","Npc2",7,1,"turquoise"
"2502","Npepl1",107,1,"turquoise"
"2503","Npff",6,2,"blue"
"2504","Nphp4",6,12,"tan"
"2505","Npm1",174,1,"turquoise"
"2506","NPM1_G37307",29,1,"turquoise"
"2507","Npm3",6,4,"yellow"
"2508","Nptn",4,3,"brown"
"2509","Nptx1",187,3,"brown"
"2510","Nptxr",174,3,"brown"
"2511","Npy",67,3,"brown"
"2512","Npy1r",44,3,"brown"
"2513","Npy2r",9,3,"brown"
"2514","Nr1d2",62,4,"yellow"
"2515","Nr1h2",6,1,"turquoise"
"2516","Nr2c2",12,9,"magenta"
"2517","Nr3c1",3,3,"brown"
"2518","Nr4a1",70,2,"blue"
"2519","Nr4a2",43,3,"brown"
"2520","Nr6a1",8,12,"tan"
"2521","Nrarp",14,4,"yellow"
"2522","Nras",47,1,"turquoise"
"2523","Nrbf2",62,4,"yellow"
"2524","Nrcam",80,3,"brown"
"2525","Nrdc",23,30,"steelblue"
"2526","Nrde2",98,1,"turquoise"
"2527","Nrf1",27,2,"blue"
"2528","Nrg1",3,5,"green"
"2529","Nrgn",222,3,"brown"
"2530","Nrip2",8,1,"turquoise"
"2531","Nrsn2",33,3,"brown"
"2532","Nrxn1",18,24,"darkgrey"
"2533","Nsa2",13,1,"turquoise"
"2534","Nsd2",33,2,"blue"
"2535","Nsd3",2,25,"orange"
"2536","Nsg1",15,5,"green"
"2537","Nsg2",12,9,"magenta"
"2538","Nsmce1",19,1,"turquoise"
"2539","Nsmf",198,3,"brown"
"2540","Nsun5",18,2,"blue"
"2541","Nt5c3a",17,1,"turquoise"
"2542","Nt5c3b",137,5,"green"
"2543","Nt5dc3",143,3,"brown"
"2544","Ntm",2,5,"green"
"2545","Ntn1",1,5,"green"
"2546","Ntrk3",41,2,"blue"
"2547","Nubp1",5,8,"pink"
"2548","Nucb1",36,5,"green"
"2549","Nudcd1",4,4,"yellow"
"2550","Nudt9",8,4,"yellow"
"2551","Nufip2",181,4,"yellow"
"2552","Numa1",42,2,"blue"
"2553","Numbl",164,2,"blue"
"2554","Nup153",1,7,"black"
"2555","Nup155",6,19,"lightyellow"
"2556","Nup188",89,2,"blue"
"2557","Nup214",4,12,"tan"
"2558","Nup50",81,4,"yellow"
"2559","Nup54",6,4,"yellow"
"2560","Nup58",303,4,"yellow"
"2561","Nup98",28,0,"grey"
"2562","Nxf1",11,2,"blue"
"2563","Nxph1",13,5,"green"
"2564","Nyap1",75,9,"magenta"
"2565","Oaf",36,3,"brown"
"2566","Oaz1",4,6,"red"
"2567","Oaz2",122,1,"turquoise"
"2568","Ociad1",26,1,"turquoise"
"2569","Odc1",3,1,"turquoise"
"2570","OGA",5,13,"salmon"
"2571","Ogfr",64,2,"blue"
"2572","Ogfrl1",10,6,"red"
"2573","Ola1",61,1,"turquoise"
"2574","Olfm1",186,3,"brown"
"2575","Olig1",113,5,"green"
"2576","Olig2",19,5,"green"
"2577","Omg",176,1,"turquoise"
"2578","Opa1",17,6,"red"
"2579","Opalin",2,5,"green"
"2580","Opcml",42,3,"brown"
"2581","Oplah",1,17,"grey60"
"2582","Oprd1",4,9,"magenta"
"2583","Oprl1",31,2,"blue"
"2584","OPTN_like_gene25473",106,1,"turquoise"
"2585","Orai3",16,2,"blue"
"2586","Orc4",7,10,"purple"
"2587","Osbpl5",4,12,"tan"
"2588","Osbpl6",7,0,"grey"
"2589","Osbpl7",14,15,"midnightblue"
"2590","Osbpl8",3,6,"red"
"2591","Osbpl9",81,1,"turquoise"
"2592","Ost4",26,1,"turquoise"
"2593","Ostm1",3,1,"turquoise"
"2594","Otud1",4,3,"brown"
"2595","Otud3",84,4,"yellow"
"2596","Otud4",192,4,"yellow"
"2597","Oxr1",2,6,"red"
"2598","Oxsr1",224,4,"yellow"
"2599","P2rx5",14,2,"blue"
"2600","P4ha1",132,4,"yellow"
