"","gene","n","module_n","module_color"
"1436","Galnt16",10,15,"midnightblue"
"1437","Galnt17",35,2,"blue"
"1438","Galnt2",11,2,"blue"
"1439","Gamt",7,4,"yellow"
"1440","Gapdh",69,2,"blue"
"1441","Gapvd1",194,1,"turquoise"
"1442","Gars",17,2,"blue"
"1443","Gas6",56,2,"blue"
"1444","Gatad1",73,1,"turquoise"
"1445","Gatad2b",7,1,"turquoise"
"1446","GATD3A_containing",124,2,"blue"
"1447","Gbf1",3,15,"midnightblue"
"1448","Gcc1",121,1,"turquoise"
"1449","Gcc2",30,1,"turquoise"
"1450","Gcn1",4,1,"turquoise"
"1451","Gdap1",61,3,"brown"
"1452","Gdap1l1",105,2,"blue"
"1453","Gdi1",91,9,"magenta"
"1454","Gdpd1",17,3,"brown"
"1455","Gemin5",122,1,"turquoise"
"1456","GEMIN8_like",4,4,"yellow"
"1457","Get4",38,2,"blue"
"1458","Gfap",4,5,"green"
"1459","Gfpt1",52,6,"red"
"1460","Gfra1",21,17,"grey60"
"1461","Gga2",145,1,"turquoise"
"1462","Ghdc",5,13,"salmon"
"1463","Ghitm",24,2,"blue"
"1464","Gid4",72,1,"turquoise"
"1465","Gid8",2,2,"blue"
"1466","Gigyf2",178,1,"turquoise"
"1467","Gipc1",3,2,"blue"
"1468","Git2",24,1,"turquoise"
"1469","Gjb1",13,4,"yellow"
"1470","Gjc2",7,5,"green"
"1471","Glcci1",41,1,"turquoise"
"1472","Glg1",91,3,"brown"
"1473","Gli3",4,6,"red"
"1474","Glis2",22,1,"turquoise"
"1475","Glra1",34,3,"brown"
"1476","Glrb",9,3,"brown"
"1477","GLRX5_containing",50,4,"yellow"
"1478","Gltp",9,5,"green"
"1479","Glyr1",21,3,"brown"
"1480","Gmfb",3,0,"grey"
"1481","Gmnn",11,4,"yellow"
"1482","Gmpr2",14,2,"blue"
"1483","GMPR2",10,4,"yellow"
"1484","Gnai2",23,5,"green"
"1485","Gnaq",29,3,"brown"
"1486","GNAS_gene10323",3,9,"magenta"
"1487","Gnb1",21,2,"blue"
"1488","Gnb2",49,2,"blue"
"1489","Gne",16,1,"turquoise"
"1490","Gng2",22,3,"brown"
"1491","Gng3",30,9,"magenta"
"1492","Gng5",15,4,"yellow"
"1493","Gnl1",13,3,"brown"
"1494","Gnl2",50,2,"blue"
"1495","Gnl3",8,2,"blue"
"1496","Gnl3l",58,1,"turquoise"
"1497","Gnptab",5,3,"brown"
"1498","Gnptg",6,9,"magenta"
"1499","Gns",26,3,"brown"
"1500","Golga2",15,17,"grey60"
"1501","Golga3",15,3,"brown"
"1502","Golga4",31,3,"brown"
"1503","Golgb1",2,1,"turquoise"
"1504","Golim4",84,1,"turquoise"
"1505","Golm1",3,2,"blue"
"1506","Golt1b",28,1,"turquoise"
"1507","Gon4l",36,1,"turquoise"
"1508","Gopc",56,1,"turquoise"
"1509","Gorasp2",13,2,"blue"
"1510","Gosr1",51,1,"turquoise"
"1511","Got1",12,2,"blue"
"1512","Got2",56,3,"brown"
"1513","Gpat4",18,3,"brown"
"1514","Gpatch11",7,4,"yellow"
"1515","Gpatch2",19,1,"turquoise"
"1516","Gpatch2l",93,1,"turquoise"
"1517","Gpatch8",47,1,"turquoise"
"1518","Gpbp1l1",80,1,"turquoise"
"1519","Gpc1",4,10,"purple"
"1520","Gpc5",6,1,"turquoise"
"1521","Gpi",31,9,"magenta"
"1522","GPM6B_like",2,1,"turquoise"
"1523","Gpn2",3,1,"turquoise"
"1524","Gpr108",5,4,"yellow"
"1525","Gpr137",79,2,"blue"
"1526","Gpr137c",5,17,"grey60"
"1527","Gpr158",138,3,"brown"
"1528","Gpr162",2,26,"darkorange"
"1529","Gpr75",7,1,"turquoise"
"1530","Gpr89a",22,2,"blue"
"1531","Gprasp1",6,3,"brown"
"1532","Gprasp2",12,3,"brown"
"1533","Gprin3",3,3,"brown"
"1534","Gps1",35,9,"magenta"
"1535","Gpt",5,5,"green"
"1536","Gpx1",4,4,"yellow"
"1537","Gpx3",6,9,"magenta"
"1538","Gpx4",34,4,"yellow"
"1539","Gramd1a",3,9,"magenta"
"1540","Gramd4",13,10,"purple"
"1541","Grb2",56,2,"blue"
"1542","Grem2",8,3,"brown"
"1543","Grhpr",65,2,"blue"
"1544","Gria2",26,6,"red"
"1545","Gria4",21,3,"brown"
"1546","Grid1",17,15,"midnightblue"
"1547","Grik3",10,3,"brown"
"1548","Grin2a",127,3,"brown"
"1549","Grin3a",7,6,"red"
"1550","Grina",65,9,"magenta"
"1551","Grk2",13,7,"black"
"1552","Grk5",46,1,"turquoise"
"1553","Grm1",3,3,"brown"
"1554","Grpel1",18,2,"blue"
"1555","Gsg1l",3,9,"magenta"
"1556","Gsk3a",108,9,"magenta"
"1557","Gsk3b",108,3,"brown"
"1558","Gsn",10,4,"yellow"
"1559","Gspt1",7,0,"grey"
"1560","Gsta4",59,2,"blue"
"1561","GSTM2_containing",19,5,"green"
"1562","Gstm3",7,4,"yellow"
"1563","Gsto1",3,2,"blue"
"1564","Gstp1",48,2,"blue"
"1565","Gstz1",56,4,"yellow"
"1566","Gtf2e1",67,1,"turquoise"
"1567","Gtf2f1",17,2,"blue"
"1568","Gtf2f2",10,2,"blue"
"1569","Gtf2h3",2,2,"blue"
"1570","Gtf3c2",78,10,"purple"
"1571","Gtf3c4",11,6,"red"
"1572","Gtpbp2",41,10,"purple"
"1573","Gtpbp4",4,2,"blue"
"1574","Gucd1",171,1,"turquoise"
"1575","Gucy1a3",16,3,"brown"
"1576","Gucy1b3",17,20,"royalblue"
"1577","Guk1",219,2,"blue"
"1578","Gulp1",32,12,"tan"
"1579","GUSBP1_containing",3,1,"turquoise"
"1580","GVQW3_gene6781",3,1,"turquoise"
"1581","Gyg1",8,2,"blue"
"1582","Gzf1",19,1,"turquoise"
"1583","H1F0_gene5906",55,13,"salmon"
"1584","H2AFX_containing",5,7,"black"
"1585","H3F3B",3,2,"blue"
"1586","Hacd3",5,20,"royalblue"
"1587","Hace1",20,1,"turquoise"
"1588","Hadh",3,4,"yellow"
"1589","Hagh",81,2,"blue"
"1590","Haus3",110,1,"turquoise"
"1591","Hax1",7,4,"yellow"
"1592","Hbp1",133,1,"turquoise"
"1593","Hcfc1",11,3,"brown"
"1594","Hcfc1r1",22,2,"blue"
"1595","Hcn1",22,3,"brown"
"1596","Hdac1",14,5,"green"
"1597","Hdac3",49,2,"blue"
"1598","Hdac4",67,1,"turquoise"
"1599","Hdac5",17,5,"green"
"1600","Hdac9",9,1,"turquoise"
"1601","Hdgf",22,2,"blue"
"1602","Hdgfl2",4,14,"cyan"
"1603","Hdgfl3",3,3,"brown"
"1604","Heatr1",101,1,"turquoise"
"1605","Heatr3",28,1,"turquoise"
"1606","Heatr5a",24,1,"turquoise"
"1607","Heatr5b",129,3,"brown"
"1608","Hectd1",64,3,"brown"
"1609","Hectd4",32,1,"turquoise"
"1610","Hecw1",82,3,"brown"
"1611","Hecw2",87,1,"turquoise"
"1612","Heg1",3,6,"red"
"1613","Hells",10,3,"brown"
"1614","Helz",219,1,"turquoise"
"1615","Hepacam",8,5,"green"
"1616","Herc1",33,1,"turquoise"
"1617","Herc2",102,1,"turquoise"
"1618","Herpud2",12,2,"blue"
"1619","Hexim1",5,7,"black"
"1620","Hic1",51,1,"turquoise"
"1621","Hif1a",13,3,"brown"
"1622","Hif1an",17,1,"turquoise"
"1623","Higd1a",19,2,"blue"
"1624","Higd2a",66,2,"blue"
"1625","Hint1",36,4,"yellow"
"1626","Hint2",11,4,"yellow"
"1627","Hip1r",2,13,"salmon"
"1628","Hipk1",19,1,"turquoise"
"1629","Hipk2",38,1,"turquoise"
"1630","Hipk3",26,1,"turquoise"
"1631","Hirip3",3,7,"black"
"1632","HIST1H1C_containing",31,2,"blue"
"1633","Hivep1",41,1,"turquoise"
"1634","Hivep2",9,3,"brown"
"1635","Hivep3",17,3,"brown"
"1636","Hk1",9,2,"blue"
"1637","Hk2",102,1,"turquoise"
"1638","HLA-B_containing",4,1,"turquoise"
"1639","Hltf",6,3,"brown"
"1640","Hm13",15,14,"cyan"
"1641","Hmbox1",31,1,"turquoise"
"1642","Hmg20b",3,4,"yellow"
"1643","HMGB1_gene8864",7,4,"yellow"
"1644","Hmgcr",5,1,"turquoise"
"1645","Hmgcs1",6,1,"turquoise"
"1646","Hmgn1",3,11,"greenyellow"
"1647","Hmgxb3",2,19,"lightyellow"
"1648","Hmox1",7,2,"blue"
"1649","Hmox2",120,2,"blue"
"1650","Hnrnpa2b1",111,1,"turquoise"
"1651","Hnrnpa3",6,3,"brown"
"1652","Hnrnpd",6,4,"yellow"
"1653","Hnrnpf",5,1,"turquoise"
"1654","Hnrnph1",3,1,"turquoise"
"1655","Hnrnph3",89,1,"turquoise"
"1656","Hnrnpl",61,2,"blue"
"1657","Hnrnpm",5,7,"black"
"1658","Hnrnpu",14,1,"turquoise"
"1659","Homer2",35,1,"turquoise"
"1660","Hook2",3,5,"green"
"1661","Hook3",7,6,"red"
"1662","Hoxa4",4,9,"magenta"
"1663","Hoxb3",4,21,"darkred"
"1664","Hoxb5",8,9,"magenta"
"1665","Hoxc4",3,9,"magenta"
"1666","Hoxd3",33,1,"turquoise"
"1667","Hoxd4",91,1,"turquoise"
"1668","Hpcal1",17,9,"magenta"
"1669","Hpn",12,5,"green"
"1670","Hprt1",7,2,"blue"
"1671","Hras",10,14,"cyan"
"1672","Hrh3",1,27,"white"
"1673","Hs6st2",33,3,"brown"
"1674","Hs6st3",23,3,"brown"
"1675","Hsbp1",3,4,"yellow"
"1676","Hsf1",2,26,"darkorange"
"1677","Hspa12a",19,3,"brown"
"1678","Hspa12b",7,1,"turquoise"
"1679","Hspa13",38,0,"grey"
"1680","Hspa1a",7,7,"black"
"1681","Hspa4",26,3,"brown"
"1682","Hspa9",8,2,"blue"
"1683","Hspb1",3,7,"black"
"1684","Hspb6",29,4,"yellow"
"1685","Hspbp1",28,9,"magenta"
"1686","Hspd1",2,3,"brown"
"1687","Hspe1",3,4,"yellow"
"1688","Htatsf1",4,22,"darkgreen"
"1689","Htr2a",6,12,"tan"
"1690","Htr2c",19,12,"tan"
"1691","HTR2C",16,12,"tan"
"1692","Htt",15,18,"lightgreen"
"1693","Hus1",48,1,"turquoise"
"1694","Huwe1",11,3,"brown"
"1695","Hypk",3,4,"yellow"
"1696","Iars",4,0,"grey"
"1697","Ibtk",8,6,"red"
"1698","Ice1",15,1,"turquoise"
"1699","Ick",141,1,"turquoise"
"1700","Id2",115,13,"salmon"
"1701","Ide",7,3,"brown"
"1702","Idh2",3,4,"yellow"
"1703","Idh3a",100,2,"blue"
"1704","Idh3b",300,2,"blue"
"1705","Idh3g",178,2,"blue"
"1706","Ids",6,3,"brown"
"1707","Idua",3,8,"pink"
"1708","Iffo2",4,1,"turquoise"
"1709","Ifngr1",111,1,"turquoise"
"1710","Ift172",8,8,"pink"
"1711","Ift46",3,2,"blue"
"1712","Ift74",8,22,"darkgreen"
"1713","Igbp1",3,2,"blue"
"1714","Igf1r",64,1,"turquoise"
"1715","Iglon5",5,26,"darkorange"
"1716","Igsf22",5,10,"purple"
"1717","Igsf3",4,3,"brown"
"1718","Igsf8",55,2,"blue"
"1719","Igsf9b",16,6,"red"
"1720","Ikbkb",33,10,"purple"
"1721","Ikbkg",32,1,"turquoise"
"1722","Ikzf4",76,1,"turquoise"
"1723","Ikzf5",30,1,"turquoise"
"1724","Il11ra",4,5,"green"
"1725","Il34",5,7,"black"
"1726","Il6r",6,1,"turquoise"
"1727","Il6st",10,1,"turquoise"
"1728","Ilf3",33,3,"brown"
"1729","Ilvbl",6,2,"blue"
"1730","Immt",284,2,"blue"
"1731","Impad1",75,3,"brown"
"1732","Impdh2",9,4,"yellow"
"1733","Inf2",2,8,"pink"
"1734","Ing3",13,1,"turquoise"
"1735","Ing4",83,1,"turquoise"
"1736","Inhba",32,1,"turquoise"
"1737","Ino80c",103,4,"yellow"
"1738","Ino80d",24,1,"turquoise"
"1739","Ino80e",29,9,"magenta"
"1740","Inpp4a",113,3,"brown"
"1741","Inpp5b",13,1,"turquoise"
"1742","Inpp5f",2,2,"blue"
"1743","INPP5F",3,17,"grey60"
"1744","Inpp5j",6,15,"midnightblue"
"1745","Insr",88,1,"turquoise"
"1746","Ints11",66,2,"blue"
"1747","Ints13",221,1,"turquoise"
"1748","Ip6k2",4,16,"lightcyan"
"1749","Ipo13",88,13,"salmon"
"1750","Ipo7",6,1,"turquoise"
"1751","Ipo8",33,1,"turquoise"
"1752","IPO8",3,1,"turquoise"
"1753","Ipo9",2,6,"red"
"1754","IPW_like",9,5,"green"
"1755","Iqsec1",3,3,"brown"
"1756","Iqsec2",22,9,"magenta"
"1757","Iqsec3",24,3,"brown"
"1758","Irak1",36,13,"salmon"
"1759","Irak2",14,1,"turquoise"
"1760","Irak3",83,1,"turquoise"
"1761","Ireb2",42,1,"turquoise"
"1762","Irf2",73,1,"turquoise"
"1763","Irf2bp2",21,1,"turquoise"
"1764","Irf3",2,11,"greenyellow"
"1765","Irs1",42,1,"turquoise"
"1766","Irs4",2,12,"tan"
"1767","Isca1",9,22,"darkgreen"
"1768","Iscu",55,9,"magenta"
"1769","Isg20l2",20,1,"turquoise"
"1770","Isoc2",11,2,"blue"
"1771","Ist1",77,1,"turquoise"
"1772","Itch",12,1,"turquoise"
"1773","Itfg1",59,3,"brown"
"1774","Itga6",16,1,"turquoise"
"1775","Itgav",5,6,"red"
"1776","Itgb8",213,1,"turquoise"
"1777","Itm2b",10,4,"yellow"
"1778","Itpk1",12,9,"magenta"
"1779","Itpr2",4,1,"turquoise"
"1780","Itsn1",104,1,"turquoise"
"1781","ITSN1_like",45,1,"turquoise"
"1782","Itsn2",148,1,"turquoise"
"1783","Ivns1abp",55,1,"turquoise"
"1784","Iws1",4,1,"turquoise"
"1785","Jak2",4,1,"turquoise"
"1786","Jcad",43,1,"turquoise"
"1787","Jdp2",39,7,"black"
"1788","Jmjd1c",59,1,"turquoise"
"1789","Jmjd4",113,1,"turquoise"
"1790","Jmjd6",187,1,"turquoise"
"1791","Jmy",140,1,"turquoise"
"1792","Jph1",20,12,"tan"
"1793","Jpt1",55,2,"blue"
"1794","Jtb",4,4,"yellow"
"1795","Jun",16,13,"salmon"
"1796","Junb",12,2,"blue"
"1797","Kank1",26,1,"turquoise"
"1798","Kansl1",5,1,"turquoise"
"1799","Kansl2",5,16,"lightcyan"
"1800","Kars",157,2,"blue"
"1801","Kat2b",21,6,"red"
"1802","Kat5",7,2,"blue"
"1803","Kat6a",118,1,"turquoise"
"1804","Kat6b",20,6,"red"
"1805","Katnal1",3,3,"brown"
"1806","Katnb1",5,2,"blue"
"1807","KBTBD7",225,1,"turquoise"
"1808","Kcna1",79,3,"brown"
"1809","Kcna2",134,3,"brown"
"1810","Kcna6",3,1,"turquoise"
"1811","KCNA6_G11483",6,1,"turquoise"
"1812","Kcnab2",3,26,"darkorange"
"1813","Kcnc2",5,3,"brown"
"1814","Kcnip1",9,4,"yellow"
"1815","Kcnj10",7,1,"turquoise"
"1816","Kcnj13",43,12,"tan"
"1817","Kcnj14",3,5,"green"
"1818","Kcnj2",201,1,"turquoise"
"1819","Kcnma1",9,3,"brown"
"1820","Kcnq3",27,3,"brown"
"1821","Kctd13",45,7,"black"
"1822","Kctd21",34,1,"turquoise"
"1823","Kctd3",4,1,"turquoise"
"1824","Kctd4",19,5,"green"
"1825","Kctd6",13,5,"green"
"1826","Kdm1b",15,1,"turquoise"
"1827","Kdm2a",57,10,"purple"
"1828","Kdm3a",3,1,"turquoise"
"1829","Kdm3b",52,1,"turquoise"
"1830","Kdm4a",4,3,"brown"
"1831","Kdm4c",40,1,"turquoise"
"1832","Kdm5a",213,1,"turquoise"
"1833","Kdm5b",191,1,"turquoise"
"1834","Kdm6b",14,10,"purple"
"1835","Kdm7a",77,1,"turquoise"
"1836","Khsrp",12,1,"turquoise"
"1837","Kiaa0100",34,3,"brown"
"1838","KIAA0232",59,1,"turquoise"
"1839","Kiaa0355",36,1,"turquoise"
"1840","Kiaa0408",52,1,"turquoise"
"1841","Kiaa0753",6,1,"turquoise"
"1842","Kiaa0754",27,1,"turquoise"
"1843","Kiaa0930",7,5,"green"
"1844","Kiaa1024",79,3,"brown"
"1845","Kiaa1024l",3,2,"blue"
"1846","Kiaa1109",49,6,"red"
"1847","Kiaa1147",66,1,"turquoise"
"1848","Kiaa1161",5,10,"purple"
"1849","Kiaa1211",97,3,"brown"
"1850","Kiaa1324l",53,3,"brown"
"1851","Kiaa1468",19,3,"brown"
"1852","Kiaa1551",3,1,"turquoise"
"1853","Kiaa1841",4,6,"red"
"1854","Kiaa1958",3,1,"turquoise"
"1855","KIAA1958_containing",61,1,"turquoise"
"1856","Kiaa2013",8,2,"blue"
"1857","Kiaa2026",63,1,"turquoise"
"1858","Kidins220",21,3,"brown"
"1859","Kif13a",3,6,"red"
"1860","Kif13b",198,1,"turquoise"
"1861","Kif1b",75,3,"brown"
"1862","Kif1c",26,5,"green"
"1863","Kif21a",12,3,"brown"
"1864","Kif21b",37,10,"purple"
"1865","KIF26B_like_gene9800",3,3,"brown"
"1866","Kif2a",25,3,"brown"
"1867","Kif3a",54,3,"brown"
"1868","Kif3c",96,3,"brown"
"1869","Kif5a",68,3,"brown"
"1870","Kif5b",3,6,"red"
"1871","Kif5c",160,3,"brown"
"1872","Kifc2",26,5,"green"
"1873","Kin",17,1,"turquoise"
"1874","Kl",45,12,"tan"
"1875","Klc2",4,26,"darkorange"
"1876","Klf10",13,17,"grey60"
"1877","Klf12",11,3,"brown"
"1878","Klhdc1",7,1,"turquoise"
"1879","Klhdc10",74,3,"brown"
"1880","Klhdc3",19,9,"magenta"
"1881","Klhl11",104,3,"brown"
"1882","Klhl12",23,2,"blue"
"1883","Klhl13",20,3,"brown"
"1884","Klhl17",6,10,"purple"
"1885","Klhl18",14,1,"turquoise"
"1886","Klhl2",57,1,"turquoise"
"1887","Klhl20",26,1,"turquoise"
"1888","Klhl21",50,1,"turquoise"
"1889","Klhl22",36,2,"blue"
"1890","Klhl24",70,1,"turquoise"
"1891","Klhl28",70,1,"turquoise"
"1892","Klhl42",20,3,"brown"
"1893","Klhl9",84,1,"turquoise"
"1894","Klk6",9,13,"salmon"
"1895","Kmt2a",177,1,"turquoise"
"1896","Kmt2b",7,8,"pink"
"1897","Kmt2c",126,1,"turquoise"
"1898","Kmt2d",117,10,"purple"
"1899","Kmt2e",180,1,"turquoise"
"1900","KMT2E-AS1_like",127,1,"turquoise"
"1901","Kmt5a",75,1,"turquoise"
"1902","Kmt5b",80,1,"turquoise"
"1903","Kmt5c",11,10,"purple"
"1904","Kpna1",4,3,"brown"
"1905","Kpna4",3,3,"brown"
"1906","Kpnb1",8,19,"lightyellow"
"1907","Kras",18,0,"grey"
"1908","Krit1",267,1,"turquoise"
"1909","Krr1",5,1,"turquoise"
"1910","Krtcap2",26,2,"blue"
"1911","Ksr1",8,1,"turquoise"
"1912","Ksr2",46,3,"brown"
"1913","Ktn1",2,6,"red"
"1914","Kxd1",36,2,"blue"
"1915","Kyat1",27,4,"yellow"
"1916","L1cam",3,15,"midnightblue"
"1917","L3mbtl1",15,5,"green"
"1918","L3mbtl2",16,2,"blue"
"1919","Lamc1",3,6,"red"
"1920","Lamp1",121,2,"blue"
"1921","Lamp5",30,2,"blue"
"1922","Lamtor1",109,2,"blue"
"1923","Lamtor4",53,11,"greenyellow"
"1924","Lamtor5",7,4,"yellow"
"1925","Lancl2",27,3,"brown"
"1926","Laptm4a",5,11,"greenyellow"
"1927","Laptm5",8,4,"yellow"
"1928","Larp1",76,3,"brown"
"1929","Larp4",15,1,"turquoise"
"1930","Larp4b",17,3,"brown"
"1931","Larp7",19,4,"yellow"
"1932","Lasp1",4,1,"turquoise"
"1933","Lats1",64,1,"turquoise"
"1934","Lats2",207,1,"turquoise"
"1935","Lca5",13,1,"turquoise"
"1936","Lcmt1",69,2,"blue"
"1937","Lcor",93,1,"turquoise"
"1938","Lcorl",30,1,"turquoise"
"1939","Ldhb",87,4,"yellow"
"1940","Ldhd",8,4,"yellow"
"1941","Ldlr",48,5,"green"
"1942","Ldoc1",6,0,"grey"
"1943","LEFTY2_like",40,4,"yellow"
"1944","Lemd3",73,1,"turquoise"
"1945","Leng1",18,7,"black"
"1946","Leng8",26,8,"pink"
"1947","Lgi1",11,5,"green"
"1948","Lgi2",113,3,"brown"
"1949","Lgi3",107,13,"salmon"
"1950","Lhfpl2",24,1,"turquoise"
"1951","Lifr",142,1,"turquoise"
"1952","Lig3",5,10,"purple"
"1953","Lig4",242,1,"turquoise"
"1954","Limch1",17,1,"turquoise"
"1955","Lime1",13,7,"black"
"1956","Lims1",7,6,"red"
"1957","Lin37",9,7,"black"
"1958","Lin52",25,1,"turquoise"
"1959","Lin7a",62,3,"brown"
"1960","Lin7b",22,4,"yellow"
"1961","LINC00461_gene35",252,1,"turquoise"
"1962","LINC00599_containing",22,5,"green"
"1963","LINC01578_containing",7,4,"yellow"
"1964","Lins1",228,1,"turquoise"
"1965","Litaf",5,4,"yellow"
"1966","Lix1l",38,1,"turquoise"
"1967","Llph",4,11,"greenyellow"
"1968","Lmbrd2",6,17,"grey60"
"1969","Lmtk2",131,3,"brown"
"1970","Lmtk3",7,2,"blue"
"1971","Lnpep",87,1,"turquoise"
"1972","LOC101955110",138,2,"blue"
"1973","LOC101955775",6,1,"turquoise"
"1974","LOC101956912",12,1,"turquoise"
"1975","LOC101958269",30,5,"green"
"1976","LOC101959835",3,13,"salmon"
"1977","LOC101960221",5,5,"green"
"1978","LOC101961988",42,4,"yellow"
"1979","LOC101963015",3,7,"black"
"1980","LOC101963449",36,2,"blue"
"1981","LOC101964185",5,4,"yellow"
"1982","LOC101964795",11,2,"blue"
"1983","LOC101965466",28,5,"green"
"1984","LOC101965479",3,7,"black"
"1985","LOC101971842",40,3,"brown"
"1986","LOC101972068",4,14,"cyan"
"1987","LOC101974202",184,1,"turquoise"
"1988","LOC101975916",14,2,"blue"
"1989","LOC101976365",6,1,"turquoise"
"1990","LOC101976508",175,1,"turquoise"
"1991","LOC101977890",67,1,"turquoise"
"1992","LOC106144648",47,1,"turquoise"
"1993","LOC106144925",20,1,"turquoise"
"1994","LOC106145104",22,7,"black"
"1995","LOC106145130",2,7,"black"
"1996","LOC106145166",15,10,"purple"
"1997","LOC106145259",15,5,"green"
"1998","LOC106145267",27,9,"magenta"
"1999","LOC106145343",4,2,"blue"
"2000","LOC106145427",3,4,"yellow"
"2001","LOC106145545",5,10,"purple"
"2002","LOC110596992",13,5,"green"
"2003","LOC110596996",135,1,"turquoise"
"2004","LOC110597051",4,1,"turquoise"
"2005","LOC110597148",5,1,"turquoise"
"2006","LOC110597196",226,1,"turquoise"
"2007","LOC110597796",3,5,"green"
"2008","LOC110597831",3,10,"purple"
"2009","LOC110597940",35,1,"turquoise"
"2010","LOC110597941",21,3,"brown"
"2011","LOC110597983",3,8,"pink"
"2012","LOC110598126",188,1,"turquoise"
"2013","LOC110598452",75,1,"turquoise"
"2014","LOC110598458",6,10,"purple"
"2015","LOC110598614",55,1,"turquoise"
"2016","LOC110598733",13,6,"red"
"2017","LOC110598749",7,5,"green"
"2018","LOC110598929",19,1,"turquoise"
"2019","LOC110599093",9,1,"turquoise"
"2020","LOC110599150",4,26,"darkorange"
"2021","LOC110599206",37,5,"green"
"2022","LOC110599226",47,5,"green"
"2023","LOC110599274",8,10,"purple"
"2024","LOC110599393",17,1,"turquoise"
"2025","LOC110599459",3,1,"turquoise"
"2026","Lonp1",173,2,"blue"
"2027","Lonrf3",3,1,"turquoise"
"2028","Loxl1",7,12,"tan"
"2029","Lpar1",2,25,"orange"
"2030","Lpin2",42,3,"brown"
"2031","Lrch1",90,1,"turquoise"
"2032","Lrch3",13,1,"turquoise"
"2033","Lrfn2",15,2,"blue"
"2034","Lrfn4",10,2,"blue"
"2035","Lrif1",64,1,"turquoise"
"2036","Lrp11",29,3,"brown"
"2037","Lrp12",2,3,"brown"
"2038","Lrp1b",30,1,"turquoise"
"2039","Lrp3",14,9,"magenta"
"2040","Lrp5",6,1,"turquoise"
"2041","Lrp6",214,1,"turquoise"
"2042","Lrpap1",19,4,"yellow"
"2043","Lrpprc",84,3,"brown"
"2044","Lrrc49",15,22,"darkgreen"
"2045","Lrrc58",26,6,"red"
"2046","Lrrc75b",17,5,"green"
"2047","Lrrk2",16,1,"turquoise"
"2048","Lrrn2",29,2,"blue"
"2049","Lrrtm2",8,1,"turquoise"
"2050","Lrwd1",5,2,"blue"
"2051","Lsamp",17,3,"brown"
"2052","Lsm14a",4,3,"brown"
"2053","Lsm3",4,2,"blue"
"2054","Lsm7",13,2,"blue"
"2055","Lsr",13,13,"salmon"
"2056","Lss",12,7,"black"
"2057","Lta4h",4,2,"blue"
"2058","Ltbp2",20,12,"tan"
"2059","Ltbp3",2,8,"pink"
"2060","Ltn1",34,3,"brown"
"2061","Luc7l3",171,1,"turquoise"
"2062","Luzp1",27,3,"brown"
"2063","Lxn",22,2,"blue"
"2064","Lyar",134,1,"turquoise"
"2065","Lynx1",5,9,"magenta"
"2066","Lyrm9",8,4,"yellow"
"2067","Lzts2",59,7,"black"
"2068","Lzts3",6,21,"darkred"
"2069","Macf1",67,1,"turquoise"
"2070","Mad2l2",18,2,"blue"
"2071","Madd",8,3,"brown"
"2072","Mafb",37,7,"black"
"2073","Mafk",9,1,"turquoise"
"2074","Maged1",83,2,"blue"
"2075","Maged2",20,4,"yellow"
"2076","Magee1",22,3,"brown"
"2077","Magi1",5,1,"turquoise"
"2078","Magi2",24,1,"turquoise"
"2079","MAGI2_G16473",18,11,"greenyellow"
"2080","Magt1",3,6,"red"
"2081","Mak16",11,1,"turquoise"
"2082","Mall",3,18,"lightgreen"
"2083","Malsu1",67,2,"blue"
"2084","Maml1",32,1,"turquoise"
"2085","Man2a1",18,1,"turquoise"
"2086","Man2a2",4,1,"turquoise"
"2087","Manbal",23,4,"yellow"
"2088","Mansc1",27,2,"blue"
"2089","Maoa",20,3,"brown"
"2090","Map1b",72,3,"brown"
"2091","Map1lc3a",10,9,"magenta"
"2092","Map1s",6,9,"magenta"
"2093","Map2",48,1,"turquoise"
"2094","Map2k2",113,2,"blue"
"2095","Map2k3",5,1,"turquoise"
"2096","Map2k4",88,3,"brown"
"2097","Map3k10",4,7,"black"
"2098","Map3k13",38,1,"turquoise"
"2099","MAP3K13_containing",9,2,"blue"
"2100","Map3k14",7,1,"turquoise"
"2101","Map3k2",3,6,"red"
"2102","Map3k20",39,6,"red"
"2103","Map3k6",18,5,"green"
"2104","Map3k7",15,3,"brown"
"2105","Map3k9",3,3,"brown"
"2106","Map4",12,5,"green"
"2107","Map4k3",7,3,"brown"
"2108","Map4k5",6,1,"turquoise"
"2109","Map6d1",10,4,"yellow"
"2110","Map7d3",70,1,"turquoise"
"2111","Map9",43,3,"brown"
"2112","Mapk1",22,3,"brown"
"2113","Mapk10",34,3,"brown"
"2114","Mapk14",163,1,"turquoise"
"2115","Mapk1ip1l",219,1,"turquoise"
"2116","Mapk3",14,4,"yellow"
"2117","Mapk6",114,3,"brown"
"2118","Mapk8",10,3,"brown"
"2119","Mapk8ip1",10,0,"grey"
"2120","Mapk8ip2",12,9,"magenta"
"2121","Mapk8ip3",4,15,"midnightblue"
"2122","Mapk9",79,3,"brown"
"2123","Mapre3",6,26,"darkorange"
"2124","March2",41,4,"yellow"
"2125","March6",27,3,"brown"
"2126","March7",31,1,"turquoise"
"2127","March9",39,2,"blue"
"2128","Marcksl1",5,13,"salmon"
"2129","Marf1",69,1,"turquoise"
"2130","Mars",4,2,"blue"
"2131","Mars2",161,1,"turquoise"
"2132","Masp1",4,5,"green"
