"","topcorgene","module_color","module_n","module_genes","membership"
"546","Ranbp3l","white",27,75,0.864872214892637
"547","Bmp5","white",27,75,0.861714513780877
"548","Serpind1","white",27,75,0.859779943549463
"549","Col6a2","white",27,75,0.842767185530316
"550","Slc22a6","white",27,75,0.840584211972133
"551","Clec3b","white",27,75,0.839411176282545
"552","Mpzl2","white",27,75,0.837390293999682
"553","Crabp2","white",27,75,0.833037347621977
"554","Fn1","white",27,75,0.828254922152002
"555","Fbln1","white",27,75,0.822706650627191
"556","Efnb1","white",27,75,0.816099221860962
"557","Nid1","white",27,75,0.80873602098235
"558","Wnt4","white",27,75,0.808314484314787
"559","Nnat","white",27,75,0.807818727966952
"560","Slc6a13","white",27,75,0.802823024930039
"561","Jph3","skyblue",28,67,0.875522327991876
"562","Dlgap3","skyblue",28,67,0.852879036408002
"563","Tspan18","skyblue",28,67,0.833204110868968
"564","Ppp1r9b","skyblue",28,67,0.821245831325288
"565","Nyap1","skyblue",28,67,0.803076595184919
"566","Pnck","skyblue",28,67,0.798429846957296
"567","LOC110598270","skyblue",28,67,0.791008469757653
"568","Scrt1","skyblue",28,67,0.783418083165477
"569","Znf703","skyblue",28,67,0.773497307577637
"570","Panx2","skyblue",28,67,0.771097944701803
"571","Kcnk4","skyblue",28,67,0.770280227513477
"572","Doc2a","skyblue",28,67,0.763995318653554
"573","Spryd3","skyblue",28,67,0.762397616192662
"574","Cx3cl1","skyblue",28,67,0.759801983845032
"575","Strip1","skyblue",28,67,0.75465483098208
"576","Mypop","skyblue",28,67,0.751163555072019
"577","Nrgn","skyblue",28,67,0.745702967861406
"578","Ttyh3","skyblue",28,67,0.737053455215612
"579","Chrna4","skyblue",28,67,0.734693327177147
"580","Celf3","skyblue",28,67,0.731615448524951
