"","gene","n","module_n","module_color"
"2023","Pgam1",53,2,"blue"
"2024","Pgap3",7,9,"magenta"
"2025","Pgd",18,3,"brown"
"2026","Pggt1b",5,1,"turquoise"
"2027","Pgk1",10,3,"brown"
"2028","Pgls",5,2,"blue"
"2029","Pgm2l1",8,1,"turquoise"
"2030","Pgs1",4,3,"brown"
"2031","Phactr3",46,2,"blue"
"2032","Phactr4",106,1,"turquoise"
"2033","Phb",5,2,"blue"
"2034","Phb2",50,3,"brown"
"2035","Phc1",11,4,"yellow"
"2036","Phf13",185,1,"turquoise"
"2037","Phf20l1",358,1,"turquoise"
"2038","Phf23",394,1,"turquoise"
"2039","Phf3",207,1,"turquoise"
"2040","Phf6",14,1,"turquoise"
"2041","Phf8",24,1,"turquoise"
"2042","PHKA2_like",1,4,"yellow"
"2043","Phkg2",71,3,"brown"
"2044","Phldb1",5,11,"greenyellow"
"2045","Phlpp2",26,1,"turquoise"
"2046","PHYH_like",5,2,"blue"
"2047","Pi4k2a",10,6,"red"
"2048","Picalm",5,1,"turquoise"
"2049","Pick1",8,2,"blue"
"2050","Pigm",68,1,"turquoise"
"2051","Pigt",193,2,"blue"
"2052","Pik3cb",11,5,"green"
"2053","Pik3ip1",3,1,"turquoise"
"2054","Pik3r1",9,17,"grey60"
"2055","Pik3r3",23,1,"turquoise"
"2056","Pin1",24,2,"blue"
"2057","PIR_like",9,2,"blue"
"2058","Pitrm1",4,3,"brown"
"2059","Pja2",2,7,"black"
"2060","Pkdcc",75,1,"turquoise"
"2061","Pkm",5,2,"blue"
"2062","Pkn1",15,2,"blue"
"2063","Pkn2",111,1,"turquoise"
"2064","Pkp4",3,9,"magenta"
"2065","Pla2g16",3,14,"cyan"
"2066","Pla2g4b",7,9,"magenta"
"2067","Pla2g6",9,2,"blue"
"2068","Plagl2",281,1,"turquoise"
"2069","Plbd2",109,2,"blue"
"2070","Plcd1",8,2,"blue"
"2071","Plch2",14,9,"magenta"
"2072","Pld3",3,10,"purple"
"2073","Plekha3",72,1,"turquoise"
"2074","Plekha5",29,4,"yellow"
"2075","Plekha8",3,1,"turquoise"
"2076","PLEKHA8_like",448,1,"turquoise"
"2077","Plekhb1",10,11,"greenyellow"
"2078","Plekhg2",10,8,"pink"
"2079","Plekhg3",5,11,"greenyellow"
"2080","Plekhh1",12,17,"grey60"
"2081","Plekhm1",5,6,"red"
"2082","Plekhm2",3,2,"blue"
"2083","Plekhm3",32,1,"turquoise"
"2084","Plin2",14,3,"brown"
"2085","Pllp",2,11,"greenyellow"
"2086","Plp1",16,11,"greenyellow"
"2087","Plppr4",53,1,"turquoise"
"2088","Plxnd1",4,2,"blue"
"2089","Pmepa1",37,1,"turquoise"
"2090","Pml",43,1,"turquoise"
"2091","Pmp22",2,17,"grey60"
"2092","Pmpca",39,3,"brown"
"2093","Pmpcb",33,3,"brown"
"2094","Pnck",14,5,"green"
"2095","Pnkd",39,2,"blue"
"2096","Pnpla6",120,2,"blue"
"2097","Pnpla7",12,2,"blue"
"2098","Pnpla8",4,13,"salmon"
"2099","Pnrc1",296,1,"turquoise"
"2100","Pnrc2",387,1,"turquoise"
"2101","Podxl",3,4,"yellow"
"2102","Podxl2",2,10,"purple"
"2103","Pogk",48,1,"turquoise"
"2104","Pole4",4,4,"yellow"
"2105","Polg",78,2,"blue"
"2106","Polh",5,3,"brown"
"2107","Polr1a",90,1,"turquoise"
"2108","Polr1c",3,1,"turquoise"
"2109","Polr2b",3,3,"brown"
"2110","Polr2e",17,3,"brown"
"2111","Polr2f",5,2,"blue"
"2112","Polr3c",4,2,"blue"
"2113","Pomt1",7,2,"blue"
"2114","Pop1",204,1,"turquoise"
"2115","Pop4",136,2,"blue"
"2116","Ppcdc",5,2,"blue"
"2117","Ppdpf",34,2,"blue"
"2118","Ppfia2",6,5,"green"
"2119","Ppfia3",13,7,"black"
"2120","Ppfia4",13,4,"yellow"
"2121","Ppib",116,2,"blue"
"2122","Ppid",8,19,"lightyellow"
"2123","Ppif",9,6,"red"
"2124","Ppil3",34,1,"turquoise"
"2125","Ppm1d",283,1,"turquoise"
"2126","Ppme1",20,2,"blue"
"2127","Ppp1r12a",322,1,"turquoise"
"2128","Ppp1r14a",2,11,"greenyellow"
"2129","Ppp1r15a",8,8,"pink"
"2130","Ppp1r15b",182,1,"turquoise"
"2131","Ppp1r16a",24,2,"blue"
"2132","PPP1R3F_containing",391,1,"turquoise"
"2133","Ppp1r7",12,3,"brown"
"2134","Ppp1r8",13,6,"red"
"2135","Ppp2r1a",23,10,"purple"
"2136","Ppp2r1b",331,1,"turquoise"
"2137","Ppp2r2b",67,8,"pink"
"2138","PPP4R2_G15165",23,1,"turquoise"
"2139","Ppp4r3a",5,1,"turquoise"
"2140","PPP5C",73,2,"blue"
"2141","Pprc1",4,1,"turquoise"
"2142","Ppwd1",28,1,"turquoise"
"2143","Pqbp1",12,2,"blue"
"2144","Prcd",3,5,"green"
"2145","PRDM11_containing",77,1,"turquoise"
"2146","Prdm2",233,1,"turquoise"
"2147","PRDM2_like_gene1607",125,1,"turquoise"
"2148","Prdx1",19,3,"brown"
"2149","Prdx2",67,2,"blue"
"2150","Prdx5",2,10,"purple"
"2151","Preb",96,1,"turquoise"
"2152","Prelid1",42,2,"blue"
"2153","Prelid3a",12,1,"turquoise"
"2154","Prelid3b",4,3,"brown"
"2155","Prepl",3,7,"black"
"2156","Prickle1",123,1,"turquoise"
"2157","Prkaa2",15,1,"turquoise"
"2158","Prkaca",45,2,"blue"
"2159","Prkar2a",15,6,"red"
"2160","Prkar2b",3,2,"blue"
"2161","Prkcb",2,7,"black"
"2162","Prkce",2,7,"black"
"2163","Prkrip1",104,1,"turquoise"
"2164","Prmt2",20,2,"blue"
"2165","Proca1",4,9,"magenta"
"2166","Proser1",409,1,"turquoise"
"2167","Prpf18",31,1,"turquoise"
"2168","Prpf19",4,3,"brown"
"2169","Prpf3",4,1,"turquoise"
"2170","Prpf31",13,2,"blue"
"2171","Prpf40a",2,8,"pink"
"2172","Prpf40b",23,4,"yellow"
"2173","Prpf8",107,3,"brown"
"2174","Prr14l",4,8,"pink"
"2175","PRR18_containing",5,11,"greenyellow"
"2176","Prr3",11,1,"turquoise"
"2177","Prr5l",4,17,"grey60"
"2178","Prrc1",21,1,"turquoise"
"2179","Prrt2",3,7,"black"
"2180","Prune1",10,3,"brown"
"2181","Prune2",7,2,"blue"
"2182","Psap",19,2,"blue"
"2183","Psat1",3,2,"blue"
"2184","Psd2",87,2,"blue"
"2185","PSD2",25,2,"blue"
"2186","Psen1",8,1,"turquoise"
"2187","Psenen",5,2,"blue"
"2188","Psma1",6,3,"brown"
"2189","Psma3",57,3,"brown"
"2190","Psma4",48,3,"brown"
"2191","Psma5",13,3,"brown"
"2192","Psma6",11,3,"brown"
"2193","Psma7",79,3,"brown"
"2194","Psmb1",23,3,"brown"
"2195","Psmb2",52,3,"brown"
"2196","Psmb3",15,2,"blue"
"2197","Psmb4",47,2,"blue"
"2198","Psmb5",36,2,"blue"
"2199","Psmb6",131,2,"blue"
"2200","Psmb7",110,2,"blue"
"2201","Psmc1",11,3,"brown"
"2202","Psmc2",41,3,"brown"
"2203","Psmc4",7,3,"brown"
"2204","Psmc6",26,3,"brown"
"2205","Psmd12",15,3,"brown"
"2206","Psmd13",61,3,"brown"
"2207","Psmd14",11,3,"brown"
"2208","Psmd2",98,3,"brown"
"2209","Psmd3",13,3,"brown"
"2210","Psmd4",11,3,"brown"
"2211","Psmd5",3,6,"red"
"2212","Psmd6",25,3,"brown"
"2213","Psmd7",19,3,"brown"
"2214","Psmd8",60,2,"blue"
"2215","Psmd9",15,3,"brown"
"2216","Psme1",15,2,"blue"
"2217","Ptar1",38,1,"turquoise"
"2218","PTAR1_containing",325,1,"turquoise"
"2219","PTBP3_like",24,1,"turquoise"
"2220","Ptcd1",249,1,"turquoise"
"2221","Ptch1",118,1,"turquoise"
"2222","Ptdss2",3,2,"blue"
"2223","Ptgds",4,16,"lightcyan"
"2224","Ptger4",16,1,"turquoise"
"2225","Ptges2",6,2,"blue"
"2226","Ptgr2",18,4,"yellow"
"2227","Ptov1",4,2,"blue"
"2228","Ptp4a2",30,3,"brown"
"2229","Ptpa",48,2,"blue"
"2230","Ptpn1",32,1,"turquoise"
"2231","Ptpn12",191,1,"turquoise"
"2232","Ptpn9",5,1,"turquoise"
"2233","Ptprd",5,11,"greenyellow"
"2234","Ptprg",16,2,"blue"
"2235","Ptprm",38,4,"yellow"
"2236","Ptprn2",3,9,"magenta"
"2237","Ptprt",5,9,"magenta"
"2238","Pttg1ip",18,2,"blue"
"2239","Puf60",19,2,"blue"
"2240","Purb",10,1,"turquoise"
"2241","Pus3",65,1,"turquoise"
"2242","Pwp1",9,3,"brown"
"2243","Pwwp2a",339,1,"turquoise"
"2244","Pxdn",16,9,"magenta"
"2245","Pycr2",18,2,"blue"
"2246","Pygo1",485,1,"turquoise"
"2247","Pygo2",124,1,"turquoise"
"2248","Qki",7,8,"pink"
"2249","Qrich1",107,8,"pink"
"2250","R3hcc1",55,2,"blue"
"2251","R3hcc1l",22,1,"turquoise"
"2252","R3hdm2",69,4,"yellow"
"2253","Rab10",46,3,"brown"
"2254","Rab11fip1",124,1,"turquoise"
"2255","Rab11fip2",156,1,"turquoise"
"2256","Rab1b",21,2,"blue"
"2257","Rab21",12,6,"red"
"2258","Rab23",124,1,"turquoise"
"2259","RAB30_containing",51,5,"green"
"2260","Rab35",6,6,"red"
"2261","Rab3a",4,7,"black"
"2262","RAB3C_containing_gene3505",2,7,"black"
"2263","Rab40c",13,1,"turquoise"
"2264","Rab4a",9,2,"blue"
"2265","Rab4b",32,2,"blue"
"2266","Rab5b",3,2,"blue"
"2267","Rab5c",124,2,"blue"
"2268","Rab6a",3,2,"blue"
"2269","Rab7a",5,2,"blue"
"2270","Rab8b",7,6,"red"
"2271","Rabac1",3,2,"blue"
"2272","Rabep1",3,13,"salmon"
"2273","Rabl2b",3,2,"blue"
"2274","Rabl3",3,9,"magenta"
"2275","RABL3_containing",199,2,"blue"
"2276","Rabl6",12,4,"yellow"
"2277","Rack1",46,2,"blue"
"2278","Rad23a",15,2,"blue"
"2279","Rad23b",11,6,"red"
"2280","Rae1",16,3,"brown"
"2281","Rala",14,6,"red"
"2282","Ralbp1",9,6,"red"
"2283","Ralgps1",74,1,"turquoise"
"2284","Ranbp10",17,6,"red"
"2285","Rapgef5",13,17,"grey60"
"2286","Rars",3,6,"red"
"2287","Rars2",4,4,"yellow"
"2288","Rasa1",299,1,"turquoise"
"2289","Rasa3",6,3,"brown"
"2290","Rasd1",7,1,"turquoise"
"2291","Rasip1",6,2,"blue"
"2292","Rasl10b",2,10,"purple"
"2293","Rasl11b",207,1,"turquoise"
"2294","Rassf1",27,1,"turquoise"
"2295","Rassf10",5,5,"green"
"2296","Rassf2",4,14,"cyan"
"2297","Rassf5",85,1,"turquoise"
"2298","Rassf9",12,1,"turquoise"
"2299","Raver2",3,5,"green"
"2300","Rbbp5",9,1,"turquoise"
"2301","RBBP7",18,3,"brown"
"2302","Rbl2",439,1,"turquoise"
"2303","Rbm10",12,1,"turquoise"
"2304","Rbm12b",25,1,"turquoise"
"2305","Rbm14",41,1,"turquoise"
"2306","Rbm15",84,1,"turquoise"
"2307","Rbm18",3,6,"red"
"2308","Rbm25",13,4,"yellow"
"2309","Rbm27",6,6,"red"
"2310","Rbm33",15,8,"pink"
"2311","Rbm34",2,6,"red"
"2312","Rbm39",11,1,"turquoise"
"2313","RBM4_like",63,1,"turquoise"
"2314","RBM4B",140,1,"turquoise"
"2315","Rbmx",279,1,"turquoise"
"2316","Rbpj",69,1,"turquoise"
"2317","Rbsn",21,6,"red"
"2318","Rcan2",2,7,"black"
"2319","Rcc1",5,1,"turquoise"
"2320","Rcc1l",214,1,"turquoise"
"2321","Rcor1",12,1,"turquoise"
"2322","Reep1",10,3,"brown"
"2323","Reep2",14,10,"purple"
"2324","Reep3",14,11,"greenyellow"
"2325","Rell2",7,10,"purple"
"2326","Rer1",30,3,"brown"
"2327","Retreg2",62,2,"blue"
"2328","Rev3l",3,1,"turquoise"
"2329","Rexo4",4,1,"turquoise"
"2330","Rffl",9,17,"grey60"
"2331","Rfng",3,8,"pink"
"2332","Rfwd3",559,1,"turquoise"
"2333","Rfx2",16,2,"blue"
"2334","Rfxap",429,1,"turquoise"
"2335","Rgcc",4,1,"turquoise"
"2336","Rgma",267,2,"blue"
"2337","Rgs11",18,7,"black"
"2338","Rgs2",332,1,"turquoise"
"2339","Rgs8",2,5,"green"
"2340","Rhbdd2",4,2,"blue"
"2341","Rhbdd3",3,4,"yellow"
"2342","Rheb",4,8,"pink"
"2343","Rhoa",72,2,"blue"
"2344","Rhog",2,14,"cyan"
"2345","Rhpn2",2,1,"turquoise"
"2346","Rif1",86,1,"turquoise"
"2347","Rin2",276,1,"turquoise"
"2348","Riok3",4,3,"brown"
"2349","Rlbp1",6,2,"blue"
"2350","Rlim",23,1,"turquoise"
"2351","Rmnd5a",7,6,"red"
"2352","RN7SK_like",3,0,"grey"
"2353","RNA45SN3_containing",3,0,"grey"
"2354","RNA45SN5",3,0,"grey"
"2355","Rnd2",18,5,"green"
"2356","Rnf10",18,3,"brown"
"2357","Rnf111",194,1,"turquoise"
"2358","Rnf114",37,6,"red"
"2359","Rnf115",105,3,"brown"
"2360","Rnf123",5,10,"purple"
"2361","Rnf130",16,1,"turquoise"
"2362","Rnf145",3,1,"turquoise"
"2363","Rnf149",4,1,"turquoise"
"2364","Rnf20",3,6,"red"
"2365","Rnf219",24,1,"turquoise"
"2366","Rnf24",44,1,"turquoise"
"2367","Rnf26",36,2,"blue"
"2368","Rnf32",40,4,"yellow"
"2369","Rnf34",2,6,"red"
"2370","Rnf4",26,6,"red"
"2371","Rnf40",3,6,"red"
"2372","Rnft1",64,1,"turquoise"
"2373","Rnft2",23,4,"yellow"
"2374","Rnh1",79,2,"blue"
"2375","Rnpep",15,3,"brown"
"2376","Robo2",5,9,"magenta"
"2377","Romo1",5,2,"blue"
"2378","Rpain",7,1,"turquoise"
"2379","Rpgrip1l",6,1,"turquoise"
"2380","Rpia",14,1,"turquoise"
"2381","Rpl10",5,2,"blue"
"2382","Rpl10a",29,2,"blue"
"2383","Rpl13",7,2,"blue"
"2384","Rpl15",16,2,"blue"
"2385","Rpl18",4,2,"blue"
"2386","Rpl18a",12,2,"blue"
"2387","Rpl19",85,2,"blue"
"2388","Rpl26",2,2,"blue"
"2389","Rpl26l1",4,3,"brown"
"2390","Rpl27",8,2,"blue"
"2391","Rpl28",57,2,"blue"
"2392","Rpl29",13,2,"blue"
"2393","Rpl31",4,2,"blue"
"2394","Rpl35",5,2,"blue"
"2395","Rpl36",63,2,"blue"
"2396","Rpl36al",24,2,"blue"
"2397","Rpl38",16,2,"blue"
"2398","RPL5_gene21166",7,8,"pink"
"2399","Rpl7a",98,2,"blue"
"2400","Rpl7l1",32,1,"turquoise"
"2401","Rpl8",120,2,"blue"
"2402","Rpl9",8,2,"blue"
"2403","Rplp0",85,2,"blue"
"2404","Rpn2",6,2,"blue"
"2405","Rpp25l",140,1,"turquoise"
"2406","Rpp38",4,1,"turquoise"
"2407","Rprd1b",77,1,"turquoise"
"2408","Rps10",7,2,"blue"
"2409","Rps11",12,2,"blue"
"2410","Rps14",22,2,"blue"
"2411","Rps15",8,2,"blue"
"2412","Rps15a",13,8,"pink"
"2413","Rps17",55,2,"blue"
"2414","Rps18",5,2,"blue"
"2415","Rps19",3,2,"blue"
"2416","Rps2",62,2,"blue"
"2417","Rps23",2,2,"blue"
"2418","Rps26",29,2,"blue"
"2419","Rps28",14,2,"blue"
"2420","Rps5",6,2,"blue"
"2421","Rps6kb1",494,1,"turquoise"
"2422","Rps6kl1",27,9,"magenta"
"2423","Rptor",26,2,"blue"
"2424","Rraga",62,2,"blue"
"2425","Rragd",29,3,"brown"
"2426","Rras2",98,1,"turquoise"
"2427","Rrbp1",4,3,"brown"
"2428","Rrn3",10,6,"red"
"2429","Rrp7a",59,1,"turquoise"
"2430","Rrp8",283,1,"turquoise"
"2431","Rsbn1",374,1,"turquoise"
"2432","Rsbn1l",356,1,"turquoise"
"2433","Rsf1",12,1,"turquoise"
"2434","Rsl1d1",7,6,"red"
"2435","Rspry1",287,1,"turquoise"
"2436","Rsrc2",80,1,"turquoise"
"2437","RSRP1_containing",185,1,"turquoise"
"2438","Rtcb",24,3,"brown"
"2439","Rtf1",8,1,"turquoise"
"2440","Rtfdc1",70,3,"brown"
"2441","Rtkn",12,11,"greenyellow"
"2442","Rtl10",3,1,"turquoise"
"2443","Rtl5",46,1,"turquoise"
"2444","Rtl6",12,1,"turquoise"
"2445","RTRAF_containing",2,3,"brown"
"2446","Rubcn",47,1,"turquoise"
"2447","Rundc3a",6,10,"purple"
"2448","Runx1t1",89,1,"turquoise"
"2449","RYBP_like",272,1,"turquoise"
"2450","Ryr3",3,5,"green"
"2451","S100a6",9,8,"pink"
"2452","Sac3d1",4,1,"turquoise"
"2453","Sacs",23,1,"turquoise"
"2454","Sall1",13,17,"grey60"
"2455","Samd15",105,1,"turquoise"
"2456","Samd8",235,1,"turquoise"
"2457","Samm50",5,3,"brown"
"2458","Sap18",19,3,"brown"
"2459","Sap30l",4,1,"turquoise"
"2460","SAR1B_containing",7,3,"brown"
"2461","Sars",8,3,"brown"
"2462","Sars2",5,4,"yellow"
"2463","Sass6",33,17,"grey60"
"2464","Sat1",4,2,"blue"
"2465","Sav1",11,1,"turquoise"
"2466","Sbds",5,8,"pink"
"2467","Sbk1",18,1,"turquoise"
"2468","Sc5d",50,1,"turquoise"
"2469","Scaf11",7,1,"turquoise"
"2470","Scaf8",193,8,"pink"
"2471","Scg5",5,7,"black"
"2472","Scn2b",5,7,"black"
"2473","Scn7a",5,6,"red"
"2474","SCRN1_containing",7,22,"darkgreen"
"2475","SCRN1_G16600",5,22,"darkgreen"
"2476","Sdccag3",43,8,"pink"
"2477","Sdf4",83,2,"blue"
"2478","Sdhb",82,2,"blue"
"2479","Sdhc",22,2,"blue"
"2480","Sdhd",3,3,"brown"
"2481","Sdk1",10,4,"yellow"
"2482","Sds",14,5,"green"
"2483","Sec11a",3,6,"red"
"2484","Sec13",23,3,"brown"
"2485","Sec14l5",6,11,"greenyellow"
"2486","Sec16a",6,6,"red"
"2487","Sec16b",7,2,"blue"
"2488","Sec24c",2,6,"red"
"2489","Sec61a1",5,12,"tan"
"2490","Sec61a2",107,1,"turquoise"
"2491","Selenof",71,3,"brown"
"2492","Selenom",16,2,"blue"
"2493","Selenow",13,2,"blue"
"2494","Sem1",6,3,"brown"
"2495","Sema4a",3,2,"blue"
"2496","Sema4c",5,5,"green"
"2497","Senp6",4,8,"pink"
"2498","Senp7",305,1,"turquoise"
"2499","Sept11",12,5,"green"
"2500","Sept2",19,2,"blue"
"2501","Sept4",10,11,"greenyellow"
"2502","Sept8",21,11,"greenyellow"
"2503","Sept9",1,3,"brown"
"2504","Serbp1",14,1,"turquoise"
"2505","Serinc3",9,19,"lightyellow"
"2506","Serinc5",19,1,"turquoise"
"2507","SERP1",2,1,"turquoise"
"2508","Serpind1",14,16,"lightcyan"
"2509","Serpinh1",9,1,"turquoise"
"2510","Sestd1",9,1,"turquoise"
"2511","Setd1a",9,2,"blue"
"2512","Setd1b",3,1,"turquoise"
"2513","Setd3",14,3,"brown"
"2514","Setd7",228,1,"turquoise"
"2515","Setdb1",18,1,"turquoise"
"2516","SETMAR_like",9,1,"turquoise"
"2517","SETX_containing",70,1,"turquoise"
"2518","Sez6",2,10,"purple"
"2519","Sez6l2",4,10,"purple"
"2520","Sf3a3",7,6,"red"
"2521","Sf3b2",8,3,"brown"
"2522","Sfmbt2",36,1,"turquoise"
"2523","Sfxn5",2,10,"purple"
"2524","Sgcb",17,1,"turquoise"
"2525","Sgms1",14,1,"turquoise"
"2526","SGMS2_like",346,1,"turquoise"
"2527","Sgta",39,2,"blue"
"2528","Sh2b3",207,1,"turquoise"
"2529","Sh3bgrl3",3,2,"blue"
"2530","Sh3bp5l",138,1,"turquoise"
"2531","Sh3d19",136,1,"turquoise"
"2532","Sh3glb2",8,2,"blue"
"2533","Shank1",9,7,"black"
"2534","Shc2",14,4,"yellow"
"2535","Shh",22,1,"turquoise"
"2536","Shisa2",3,1,"turquoise"
"2537","Shprh",139,1,"turquoise"
"2538","Shroom4",25,1,"turquoise"
"2539","Sik1",9,5,"green"
"2540","Sike1",3,1,"turquoise"
"2541","Sil1",198,2,"blue"
"2542","Simc1",128,1,"turquoise"
"2543","Sipa1l2",3,1,"turquoise"
"2544","Sirt2",4,14,"cyan"
"2545","Sirt3",20,2,"blue"
"2546","Skil",56,1,"turquoise"
"2547","Skp1",2,2,"blue"
"2548","Slc10a3",11,2,"blue"
"2549","Slc12a5",5,7,"black"
"2550","SLC12A5",10,7,"black"
"2551","Slc13a3",3,16,"lightcyan"
"2552","Slc13a4",8,16,"lightcyan"
"2553","Slc16a12",3,16,"lightcyan"
"2554","Slc19a2",61,1,"turquoise"
"2555","Slc22a5",209,1,"turquoise"
"2556","Slc22a6",8,16,"lightcyan"
"2557","Slc22a8",5,16,"lightcyan"
"2558","Slc24a3",6,7,"black"
"2559","Slc25a3",3,2,"blue"
"2560","Slc25a30",196,1,"turquoise"
"2561","Slc25a4",253,2,"blue"
"2562","Slc25a42",56,1,"turquoise"
"2563","Slc25a44",3,1,"turquoise"
"2564","Slc25a48",6,4,"yellow"
"2565","SLC2A14_containing",29,1,"turquoise"
"2566","SLC2A3",115,1,"turquoise"
"2567","Slc31a1",50,1,"turquoise"
"2568","Slc35a1",130,1,"turquoise"
"2569","Slc35a3",45,1,"turquoise"
"2570","Slc35b1",146,3,"brown"
"2571","Slc35e1",4,1,"turquoise"
"2572","Slc35e4",76,1,"turquoise"
"2573","Slc35f5",5,1,"turquoise"
"2574","Slc35f6",103,2,"blue"
"2575","Slc36a1",128,1,"turquoise"
"2576","Slc38a10",3,2,"blue"
"2577","Slc38a2",284,1,"turquoise"
"2578","Slc38a3",5,4,"yellow"
"2579","Slc39a12",9,9,"magenta"
"2580","Slc39a6",3,3,"brown"
"2581","Slc41a1",12,3,"brown"
"2582","Slc44a1",3,11,"greenyellow"
"2583","Slc45a1",39,2,"blue"
"2584","Slc4a1ap",31,3,"brown"
"2585","Slc4a3",2,4,"yellow"
"2586","Slc4a4",83,4,"yellow"
"2587","Slc52a2",22,2,"blue"
"2588","Slc5a3",8,1,"turquoise"
"2589","Slc6a1",8,2,"blue"
"2590","Slc6a11",42,7,"black"
"2591","Slc6a12",5,2,"blue"
"2592","Slc6a13",12,16,"lightcyan"
"2593","Slc6a9",12,11,"greenyellow"
"2594","Slc7a2",51,9,"magenta"
"2595","Slc9a9",13,11,"greenyellow"
"2596","Slco1a2",4,11,"greenyellow"
"2597","Slco2b1",9,4,"yellow"
"2598","Slco3a1",8,6,"red"
"2599","Slf2",17,1,"turquoise"
"2600","Slit1",3,7,"black"
"2601","Slitrk2",9,5,"green"
"2602","Slitrk5",34,5,"green"
"2603","Slitrk6",53,1,"turquoise"
"2604","Slmap",3,6,"red"
"2605","Smad4",7,1,"turquoise"
"2606","Smad5",62,1,"turquoise"
"2607","SMAD5_like",54,1,"turquoise"
"2608","Smad7",75,1,"turquoise"
"2609","Smarca4",6,3,"brown"
"2610","Smarcad1",9,1,"turquoise"
"2611","Smarcc2",11,7,"black"
"2612","Smarcd2",10,1,"turquoise"
"2613","Smarce1",353,1,"turquoise"
"2614","Smcr8",3,6,"red"
"2615","Smg1",169,1,"turquoise"
"2616","Smg9",3,2,"blue"
"2617","Smim15",4,1,"turquoise"
"2618","Smim20",20,2,"blue"
"2619","Smim4",4,3,"brown"
"2620","Smndc1",127,1,"turquoise"
"2621","Smoc1",11,2,"blue"
"2622","Smpd1",8,2,"blue"
"2623","Smpd3",6,3,"brown"
"2624","Smurf1",29,1,"turquoise"
"2625","Smurf2",5,1,"turquoise"
"2626","Snap23",11,1,"turquoise"
"2627","Snap25",5,7,"black"
"2628","Snapc3",7,1,"turquoise"
"2629","Sncb",9,7,"black"
"2630","Snd1",18,2,"blue"
"2631","SNHG14_containing",35,2,"blue"
"2632","Snip1",287,1,"turquoise"
"2633","Snph",10,2,"blue"
"2634","SNRNP200",38,2,"blue"
"2635","Snrnp25",13,2,"blue"
"2636","Snrnp40",13,2,"blue"
"2637","Snrpb",4,8,"pink"
"2638","Snrpb2",17,3,"brown"
"2639","Snrpd2",52,2,"blue"
"2640","Snrpd3",19,3,"brown"
"2641","Snrpn",4,10,"purple"
"2642","Snurf",5,10,"purple"
"2643","Snx11",34,1,"turquoise"
"2644","Snx14",3,8,"pink"
"2645","Snx17",68,2,"blue"
"2646","Snx18",10,1,"turquoise"
"2647","SNX32_containing",181,1,"turquoise"
"2648","Snx8",3,1,"turquoise"
"2649","Socs3",8,1,"turquoise"
"2650","Socs4",97,1,"turquoise"
"2651","Sod1",53,2,"blue"
"2652","Sod2",11,3,"brown"
"2653","Son",33,8,"pink"
"2654","Sorcs2",9,4,"yellow"
"2655","SORL1_like",6,5,"green"
"2656","Sort1",2,17,"grey60"
"2657","SOX11_G8196",189,1,"turquoise"
"2658","SOX4_like",29,1,"turquoise"
"2659","Sox8",8,1,"turquoise"
"2660","Sp1",123,1,"turquoise"
"2661","SP1_like",159,1,"turquoise"
"2662","Sp2",145,4,"yellow"
"2663","Sp4",14,1,"turquoise"
"2664","SPAG16_like_gene14654",4,4,"yellow"
"2665","Spag7",176,2,"blue"
"2666","Sparcl1",4,5,"green"
"2667","Spcs1",25,2,"blue"
"2668","Specc1l",19,6,"red"
"2669","Spen",355,1,"turquoise"
"2670","Spg11",9,2,"blue"
"2671","Spg7",119,2,"blue"
"2672","SPINDOC_containing",8,1,"turquoise"
"2673","Spocd1",2,2,"blue"
"2674","Spop",30,5,"green"
"2675","SPOPL_like",280,1,"turquoise"
"2676","Spred1",5,1,"turquoise"
"2677","Sprtn",207,1,"turquoise"
"2678","Spry3",540,1,"turquoise"
"2679","Spryd4",202,1,"turquoise"
"2680","Spryd7",4,3,"brown"
"2681","Spty2d1",312,1,"turquoise"
"2682","Sqstm1",18,6,"red"
"2683","Srebf1",62,4,"yellow"
"2684","Srf",122,1,"turquoise"
"2685","Srrm2",5,9,"magenta"
"2686","Srsf1",155,1,"turquoise"
"2687","Srsf10",401,1,"turquoise"
"2688","SRSF10_like",14,1,"turquoise"
"2689","Srsf3",203,1,"turquoise"
"2690","SRSF3_G17416",9,1,"turquoise"
"2691","Srsf4",65,5,"green"
"2692","Srsf5",213,4,"yellow"
"2693","Srsf6",106,1,"turquoise"
"2694","Srsf7",408,1,"turquoise"
"2695","Ssh1",55,1,"turquoise"
"2696","Ssh2",12,1,"turquoise"
"2697","Ssr3",3,6,"red"
"2698","Sstr1",6,5,"green"
"2699","Ssu72",179,2,"blue"
"2700","St3gal5",2,2,"blue"
"2701","St3gal6",23,1,"turquoise"
"2702","ST6GAL2_containing",96,1,"turquoise"
"2703","St6galnac3",15,11,"greenyellow"
"2704","St6galnac6",50,10,"purple"
"2705","St8sia6",52,1,"turquoise"
"2706","Stag2",21,1,"turquoise"
"2707","Stam",4,6,"red"
"2708","Stam2",5,1,"turquoise"
"2709","Stard10",89,2,"blue"
"2710","Stard13",43,17,"grey60"
"2711","Stard7",36,3,"brown"
"2712","Stip1",15,19,"lightyellow"
"2713","Stk11",55,2,"blue"
"2714","Stk16",37,2,"blue"
"2715","Stk38",119,1,"turquoise"
"2716","Stk38l",195,1,"turquoise"
"2717","Stk4",318,1,"turquoise"
"2718","Stk40",6,1,"turquoise"
"2719","Stmn2",4,18,"lightgreen"
"2720","Stmn3",3,7,"black"
