"","gene","n","module_n","module_color"
"3008","Pex6",11,1,"turquoise"
"3009","Pex7",3,3,"brown"
"3010","Pfas",5,1,"turquoise"
"3011","Pfdn1",81,3,"brown"
"3012","Pfdn4",3,3,"brown"
"3013","Pfdn6",33,2,"blue"
"3014","Pfkfb3",1,9,"magenta"
"3015","Pfkm",3,3,"brown"
"3016","Pgam1",143,2,"blue"
"3017","Pgap1",10,17,"grey60"
"3018","Pgbd5",193,4,"yellow"
"3019","Pgd",39,7,"black"
"3020","Pggt1b",30,1,"turquoise"
"3021","Pgk1",26,3,"brown"
"3022","PGK1_G26565",22,11,"greenyellow"
"3023","Pgrmc1",117,0,"grey"
"3024","Phactr1",27,4,"yellow"
"3025","PHACTR1_like",67,4,"yellow"
"3026","Phactr3",2,13,"salmon"
"3027","Phb2",13,2,"blue"
"3028","Phc2",7,1,"turquoise"
"3029","Phc3",13,17,"grey60"
"3030","Phf12",4,9,"magenta"
"3031","Phf13",14,1,"turquoise"
"3032","Phf20",5,4,"yellow"
"3033","Phf20l1",15,1,"turquoise"
"3034","Phf21a",36,1,"turquoise"
"3035","Phf24",41,4,"yellow"
"3036","Phf3",8,6,"red"
"3037","Phf6",13,6,"red"
"3038","Phf8",101,1,"turquoise"
"3039","Phip",3,17,"grey60"
"3040","Phkg2",20,7,"black"
"3041","Phlpp1",3,10,"purple"
"3042","Phlpp2",12,1,"turquoise"
"3043","Phrf1",19,1,"turquoise"
"3044","PHYH_like",3,2,"blue"
"3045","Phyhip",176,4,"yellow"
"3046","Phykpl",6,2,"blue"
"3047","Pi4ka",3,0,"grey"
"3048","Pianp",27,4,"yellow"
"3049","Pias1",6,1,"turquoise"
"3050","Pias4",5,1,"turquoise"
"3051","Pick1",4,2,"blue"
"3052","Pigh",5,3,"brown"
"3053","Pigm",27,1,"turquoise"
"3054","Pigo",3,23,"darkturquoise"
"3055","Pigt",55,2,"blue"
"3056","Pik3c2a",3,17,"grey60"
"3057","Pik3ca",11,17,"grey60"
"3058","Pik3r1",4,14,"cyan"
"3059","Pik3r2",34,4,"yellow"
"3060","Pik3r3",8,32,"violet"
"3061","Pip4k2c",80,4,"yellow"
"3062","Pip5k1a",27,1,"turquoise"
"3063","Pip5k1c",11,20,"royalblue"
"3064","Pisd",13,1,"turquoise"
"3065","Pithd1",21,3,"brown"
"3066","Pitpnm2",175,4,"yellow"
"3067","Pitpnm3",80,4,"yellow"
"3068","Piwil4",114,2,"blue"
"3069","Pja2",16,3,"brown"
"3070","Pkd1",58,1,"turquoise"
"3071","Pkdcc",36,1,"turquoise"
"3072","Pkia",8,15,"midnightblue"
"3073","Pkib",3,3,"brown"
"3074","Pkig",27,4,"yellow"
"3075","Pkm",25,2,"blue"
"3076","Pkn2",15,6,"red"
"3077","Pknox2",119,4,"yellow"
"3078","Pla2g16",30,2,"blue"
"3079","PLA2G16",2,2,"blue"
"3080","Pla2g7",9,3,"brown"
"3081","Plagl2",329,1,"turquoise"
"3082","Plbd2",30,2,"blue"
"3083","Plcb1",66,4,"yellow"
"3084","Plcb4",8,5,"green"
"3085","Plcg1",21,20,"royalblue"
"3086","Plch1",25,5,"green"
"3087","Plch2",127,4,"yellow"
"3088","Plcl1",6,3,"brown"
"3089","Pld3",3,12,"tan"
"3090","Plekha1",5,6,"red"
"3091","Plekha3",30,1,"turquoise"
"3092","PLEKHA8_like",209,1,"turquoise"
"3093","Plekhb1",6,33,"darkolivegreen"
"3094","Plekhb2",26,3,"brown"
"3095","Plekhd1",18,2,"blue"
"3096","Plekhg2",2,9,"magenta"
"3097","Plekhm1",28,1,"turquoise"
"3098","Plekhm3",4,1,"turquoise"
"3099","Plk2",154,4,"yellow"
"3100","Pllp",11,5,"green"
"3101","Plpp1",16,7,"black"
"3102","Plpp2",3,2,"blue"
"3103","Plpp3",8,5,"green"
"3104","Plppr2",2,0,"grey"
"3105","Plppr4",133,1,"turquoise"
"3106","Plppr5",10,18,"lightgreen"
"3107","Plscr3",5,23,"darkturquoise"
"3108","Plxna1",76,1,"turquoise"
"3109","Plxna2",77,4,"yellow"
"3110","PLXNA2",10,4,"yellow"
"3111","PLXNA2_like",46,4,"yellow"
"3112","Plxna3",8,23,"darkturquoise"
"3113","Plxna4",44,1,"turquoise"
"3114","Plxnc1",8,4,"yellow"
"3115","Plxnd1",70,4,"yellow"
"3116","Pmp22",4,5,"green"
"3117","Pmpca",6,7,"black"
"3118","Pmpcb",10,2,"blue"
"3119","Pnck",37,4,"yellow"
"3120","Pnkd",17,2,"blue"
"3121","Pnma3",2,9,"magenta"
"3122","Pnma6a",11,2,"blue"
"3123","PNMA6E_containing",6,5,"green"
"3124","Pnn",7,1,"turquoise"
"3125","Pnpla2",27,1,"turquoise"
"3126","Pnpla7",13,0,"grey"
"3127","PNPLA8_containing",23,11,"greenyellow"
"3128","Pnrc1",92,1,"turquoise"
"3129","Pogk",11,1,"turquoise"
"3130","Pold4",53,2,"blue"
"3131","Poldip2",4,2,"blue"
"3132","Polg",3,31,"paleturquoise"
"3133","Polh",4,7,"black"
"3134","Polr1a",85,1,"turquoise"
"3135","Polr2a",3,36,"yellowgreen"
"3136","Polr2b",39,3,"brown"
"3137","Polr2e",16,2,"blue"
"3138","Polr2f",4,2,"blue"
"3139","Polr2g",5,8,"pink"
"3140","Polr2k",105,3,"brown"
"3141","Polr3c",7,7,"black"
"3142","Polr3e",6,1,"turquoise"
"3143","Pom121c",11,9,"magenta"
"3144","Pomgnt1",2,35,"sienna3"
"3145","Pomp",5,3,"brown"
"3146","Pon2",28,3,"brown"
"3147","Pop1",114,1,"turquoise"
"3148","Pop4",163,2,"blue"
"3149","Pop7",21,2,"blue"
"3150","Pou2f1",42,1,"turquoise"
"3151","Pou2f2",4,20,"royalblue"
"3152","Ppa1",3,3,"brown"
"3153","Ppard",11,1,"turquoise"
"3154","Ppcdc",20,2,"blue"
"3155","Ppdpf",4,2,"blue"
"3156","Ppfia1",30,1,"turquoise"
"3157","Ppfia2",33,4,"yellow"
"3158","Ppfia3",35,4,"yellow"
"3159","Ppib",119,2,"blue"
"3160","Ppif",8,10,"purple"
"3161","PPIG",5,11,"greenyellow"
"3162","Ppil1",53,3,"brown"
"3163","Ppil2",8,2,"blue"
"3164","Ppip5k1",3,5,"green"
"3165","Ppm1d",64,1,"turquoise"
"3166","PPM1H_containing",7,4,"yellow"
"3167","Ppm1k",10,4,"yellow"
"3168","Ppme1",12,2,"blue"
"3169","Ppp1cb",63,11,"greenyellow"
"3170","Ppp1r12a",125,1,"turquoise"
"3171","Ppp1r14a",10,5,"green"
"3172","Ppp1r15a",7,2,"blue"
"3173","Ppp1r15b",231,1,"turquoise"
"3174","Ppp1r1a",5,4,"yellow"
"3175","Ppp1r1b",14,4,"yellow"
"3176","PPP1R2_like",12,11,"greenyellow"
"3177","Ppp1r37",9,20,"royalblue"
"3178","Ppp1r9b",53,4,"yellow"
"3179","Ppp2ca",2,3,"brown"
"3180","Ppp2cb",24,3,"brown"
"3181","Ppp2r2b",2,15,"midnightblue"
"3182","Ppp2r2c",85,4,"yellow"
"3183","Ppp2r3c",30,3,"brown"
"3184","PPP2R5E_containing",9,1,"turquoise"
"3185","Ppp3ca",100,4,"yellow"
"3186","Ppp3cb",35,4,"yellow"
"3187","Ppp3r1",26,15,"midnightblue"
"3188","PPP5C",10,2,"blue"
"3189","Ppp6r1",4,1,"turquoise"
"3190","Pprc1",27,1,"turquoise"
"3191","Ppt1",29,3,"brown"
"3192","Ppt2",4,1,"turquoise"
"3193","Pqbp1",50,2,"blue"
"3194","Pqlc2",2,1,"turquoise"
"3195","Praf2",3,2,"blue"
"3196","Prcd",3,1,"turquoise"
"3197","PRDM11_containing",62,1,"turquoise"
"3198","Prdm15",112,1,"turquoise"
"3199","Prdm2",27,1,"turquoise"
"3200","PRDM2_like_gene1607",97,1,"turquoise"
"3201","Prdm5",8,5,"green"
"3202","Prdm8",131,4,"yellow"
"3203","Prdx1",132,2,"blue"
"3204","Prdx2",137,2,"blue"
"3205","Prdx3",3,3,"brown"
"3206","Prdx5",3,5,"green"
"3207","Preb",98,1,"turquoise"
"3208","Prelid1",12,2,"blue"
"3209","Prelid3a",5,1,"turquoise"
"3210","Prelid3b",4,8,"pink"
"3211","Prepl",14,3,"brown"
"3212","Prickle1",108,1,"turquoise"
"3213","Prickle2",31,4,"yellow"
"3214","PRICKLE2_containing",51,4,"yellow"
"3215","Prima1",3,5,"green"
"3216","Prkaa2",22,6,"red"
"3217","Prkaca",4,2,"blue"
"3218","Prkacb",32,11,"greenyellow"
"3219","Prkag1",60,2,"blue"
"3220","Prkar1a",18,11,"greenyellow"
"3221","Prkar1b",27,4,"yellow"
"3222","Prkar2b",3,15,"midnightblue"
"3223","Prkcb",5,4,"yellow"
"3224","Prkce",174,4,"yellow"
"3225","PRKCE",5,4,"yellow"
"3226","Prkcg",122,4,"yellow"
"3227","Prkcz",17,4,"yellow"
"3228","Prkd2",3,2,"blue"
"3229","Prkd3",31,3,"brown"
"3230","Prkra",7,3,"brown"
"3231","Prkrip1",82,1,"turquoise"
"3232","Prlr",5,38,"plum1"
"3233","Prmt2",5,24,"darkgrey"
"3234","Prmt3",2,3,"brown"
"3235","Prmt8",44,4,"yellow"
"3236","Prnp",73,2,"blue"
"3237","Proser1",237,1,"turquoise"
"3238","Proser3",44,1,"turquoise"
"3239","Prpf19",14,2,"blue"
"3240","Prpf31",17,2,"blue"
"3241","Prpf40a",8,0,"grey"
"3242","Prpf8",11,2,"blue"
"3243","Prps1",3,2,"blue"
"3244","Prr12",29,20,"royalblue"
"3245","Prr13",52,2,"blue"
"3246","Prr14",7,23,"darkturquoise"
"3247","Prr14l",3,2,"blue"
"3248","PRR18_containing",2,26,"darkorange"
"3249","Prr32",5,38,"plum1"
"3250","Prr7",3,0,"grey"
"3251","Prrc2a",14,20,"royalblue"
"3252","Prrc2b",13,20,"royalblue"
"3253","Prrc2c",4,23,"darkturquoise"
"3254","Prrg3",3,1,"turquoise"
"3255","Prrt1",27,4,"yellow"
"3256","Prrt2",11,4,"yellow"
"3257","Prrt3",8,4,"yellow"
"3258","Prtfdc1",7,3,"brown"
"3259","Prune2",56,5,"green"
"3260","Psap",20,2,"blue"
"3261","Psat1",17,8,"pink"
"3262","Psd",169,4,"yellow"
"3263","Psd2",16,2,"blue"
"3264","Psd3",61,4,"yellow"
"3265","Psenen",27,2,"blue"
"3266","Psma1",68,8,"pink"
"3267","Psma2",61,8,"pink"
"3268","Psma3",181,2,"blue"
"3269","Psma4",39,3,"brown"
"3270","Psma5",6,2,"blue"
"3271","Psma6",78,3,"brown"
"3272","Psma7",12,2,"blue"
"3273","Psmb1",17,2,"blue"
"3274","Psmb10",77,3,"brown"
"3275","Psmb2",46,2,"blue"
"3276","Psmb3",34,2,"blue"
"3277","Psmb4",222,2,"blue"
"3278","Psmb5",39,2,"blue"
"3279","Psmb6",137,2,"blue"
"3280","Psmb7",72,2,"blue"
"3281","Psmc1",20,7,"black"
"3282","Psmc2",103,3,"brown"
"3283","Psmc4",12,2,"blue"
"3284","Psmc5",2,5,"green"
"3285","Psmc6",84,8,"pink"
"3286","Psmd12",56,3,"brown"
"3287","Psmd13",179,2,"blue"
"3288","Psmd14",44,8,"pink"
"3289","Psmd2",14,7,"black"
"3290","Psmd3",31,2,"blue"
"3291","Psmd4",83,3,"brown"
"3292","Psmd7",83,2,"blue"
"3293","Psmd8",79,2,"blue"
"3294","Psmd9",3,7,"black"
"3295","Psme1",4,2,"blue"
"3296","Psme2",9,3,"brown"
"3297","Pspc1",7,0,"grey"
"3298","Ptar1",11,21,"darkred"
"3299","PTAR1_containing",18,6,"red"
"3300","Ptbp1",2,9,"magenta"
"3301","PTBP3_like",19,6,"red"
"3302","Ptcd1",51,1,"turquoise"
"3303","Ptch1",206,1,"turquoise"
"3304","Ptch2",10,1,"turquoise"
"3305","PTCHD4_containing",4,1,"turquoise"
"3306","Pten",4,4,"yellow"
"3307","Ptges3",6,3,"brown"
"3308","Ptgr2",23,0,"grey"
"3309","Ptk2b",190,4,"yellow"
"3310","Ptma",16,3,"brown"
"3311","Ptp4a1",8,11,"greenyellow"
"3312","Ptp4a2",15,2,"blue"
"3313","PTP4A2_containing",7,1,"turquoise"
"3314","Ptpn1",211,1,"turquoise"
"3315","Ptpn14",54,1,"turquoise"
"3316","Ptpn23",19,23,"darkturquoise"
"3317","Ptpn3",12,4,"yellow"
"3318","Ptpn5",30,0,"grey"
"3319","Ptpn7",6,4,"yellow"
"3320","Ptpn9",6,1,"turquoise"
"3321","Ptpra",7,22,"darkgreen"
"3322","Ptprj",19,1,"turquoise"
"3323","Ptprs",12,20,"royalblue"
"3324","PTPRS_containing",15,1,"turquoise"
"3325","Ptprt",24,4,"yellow"
"3326","Puf60",92,2,"blue"
"3327","Pura",29,17,"grey60"
"3328","Pus3",63,1,"turquoise"
"3329","Pvalb",4,5,"green"
"3330","Pwp1",7,8,"pink"
"3331","Pwp2",3,9,"magenta"
"3332","Pwwp2a",76,1,"turquoise"
"3333","Pxdn",23,4,"yellow"
"3334","Pxk",14,32,"violet"
"3335","Pxmp2",5,2,"blue"
"3336","Pxmp4",4,1,"turquoise"
"3337","Pxylp1",4,4,"yellow"
"3338","Pycr2",77,2,"blue"
"3339","Pygb",26,2,"blue"
"3340","Pygo1",45,6,"red"
"3341","Pygo2",138,1,"turquoise"
"3342","Pyroxd1",6,3,"brown"
"3343","Qki",44,7,"black"
"3344","QKI_containing_G38151",11,3,"brown"
"3345","Qpct",56,3,"brown"
"3346","Qrich1",8,2,"blue"
"3347","R3hcc1",40,2,"blue"
"3348","R3hcc1l",28,1,"turquoise"
"3349","R3hdm1",172,4,"yellow"
"3350","R3hdm2",27,4,"yellow"
"3351","Rab10",149,2,"blue"
"3352","Rab11a",34,3,"brown"
"3353","Rab11b",5,12,"tan"
"3354","Rab11fip2",122,4,"yellow"
"3355","Rab11fip3",12,1,"turquoise"
"3356","Rab12",39,11,"greenyellow"
"3357","Rab14",7,3,"brown"
"3358","Rab15",66,4,"yellow"
"3359","Rab18",72,3,"brown"
"3360","Rab1a",23,3,"brown"
"3361","Rab21",4,8,"pink"
"3362","Rab22a",5,3,"brown"
"3363","Rab26",3,4,"yellow"
"3364","Rab2a",88,3,"brown"
"3365","Rab33b",4,8,"pink"
"3366","Rab36",29,1,"turquoise"
"3367","Rab37",20,5,"green"
"3368","Rab3gap1",25,0,"grey"
"3369","Rab40c",176,1,"turquoise"
"3370","Rab4a",6,2,"blue"
"3371","Rab4b",5,2,"blue"
"3372","Rab5a",84,3,"brown"
"3373","Rab5b",11,5,"green"
"3374","Rab5c",85,2,"blue"
"3375","Rab6a",39,3,"brown"
"3376","Rab6b",6,4,"yellow"
"3377","Rab7a",5,2,"blue"
"3378","Rabl2b",21,2,"blue"
"3379","Rabl3",7,5,"green"
"3380","Rac1",95,0,"grey"
"3381","Rack1",75,2,"blue"
"3382","Rai1",34,20,"royalblue"
"3383","Ralb",3,7,"black"
"3384","Ralgapa1",5,5,"green"
"3385","Ralgds",8,1,"turquoise"
"3386","Ralgps1",64,1,"turquoise"
"3387","RALYL_like_gene18440",14,5,"green"
"3388","Ramp1",24,24,"darkgrey"
"3389","Ran",21,8,"pink"
"3390","Ranbp1",32,3,"brown"
"3391","Ranbp10",83,1,"turquoise"
"3392","Rap1a",125,3,"brown"
"3393","Rap1gap",10,0,"grey"
"3394","Rap1gap2",7,4,"yellow"
"3395","Rap1gds1",6,25,"orange"
"3396","Rap2b",42,4,"yellow"
"3397","Rap2c",3,18,"lightgreen"
"3398","Rapgef2",52,4,"yellow"
"3399","Rapgef5",60,1,"turquoise"
"3400","Rapgefl1",217,4,"yellow"
"3401","Rarb",9,4,"yellow"
"3402","Rasa1",4,1,"turquoise"
"3403","Rasa2",4,1,"turquoise"
"3404","Rasal1",148,4,"yellow"
"3405","Rasd1",32,1,"turquoise"
"3406","Rasd2",6,4,"yellow"
"3407","Rasgef1a",60,4,"yellow"
"3408","Rasgrf1",13,0,"grey"
"3409","Rasgrf2",118,4,"yellow"
"3410","Rasgrp1",188,4,"yellow"
"3411","Rasl10a",34,4,"yellow"
"3412","Rasl11a",23,1,"turquoise"
"3413","Rasl11b",68,1,"turquoise"
"3414","Rassf1",31,1,"turquoise"
"3415","Rassf2",36,2,"blue"
"3416","Rassf5",72,1,"turquoise"
"3417","Rassf8",7,3,"brown"
"3418","Raver1",4,23,"darkturquoise"
"3419","Raver2",28,1,"turquoise"
"3420","RBBP7",7,15,"midnightblue"
"3421","Rbfox1",36,4,"yellow"
"3422","Rbfox3",102,4,"yellow"
"3423","Rbl2",92,1,"turquoise"
"3424","Rbm14",16,1,"turquoise"
"3425","Rbm15",10,1,"turquoise"
"3426","Rbm24",57,1,"turquoise"
"3427","Rbm3",1,2,"blue"
"3428","Rbm33",2,9,"magenta"
"3429","Rbm34",6,18,"lightgreen"
"3430","RBM4_like",56,1,"turquoise"
"3431","Rbm43",6,3,"brown"
"3432","RBM4B",10,1,"turquoise"
"3433","Rbm5",4,1,"turquoise"
"3434","Rbm8a",11,7,"black"
"3435","Rbms3",10,5,"green"
"3436","Rbpj",5,10,"purple"
"3437","Rbsn",4,1,"turquoise"
"3438","Rcan2",15,5,"green"
"3439","Rcan3",24,32,"violet"
"3440","Rcbtb1",3,3,"brown"
"3441","Rcc1l",171,1,"turquoise"
"3442","Rcn1",9,3,"brown"
"3443","Rcn2",45,3,"brown"
"3444","Rcor2",32,4,"yellow"
"3445","Reep5",37,2,"blue"
"3446","Rell2",4,2,"blue"
"3447","Relt",16,2,"blue"
"3448","REPS2_like",17,4,"yellow"
"3449","Rer1",19,7,"black"
"3450","Rere",31,1,"turquoise"
"3451","Resp18",56,2,"blue"
"3452","Ret",17,5,"green"
"3453","Retreg2",3,2,"blue"
"3454","Rev3l",5,17,"grey60"
"3455","Rexo1",2,19,"lightyellow"
"3456","Rexo4",16,1,"turquoise"
"3457","Rffl",6,10,"purple"
"3458","Rfk",7,3,"brown"
"3459","Rfwd3",252,1,"turquoise"
"3460","Rfx1",119,1,"turquoise"
"3461","Rfx4",4,7,"black"
"3462","Rfx7",6,1,"turquoise"
"3463","Rfxap",77,1,"turquoise"
"3464","Rgma",69,2,"blue"
"3465","Rgs14",228,4,"yellow"
"3466","Rgs4",66,4,"yellow"
"3467","Rgs7",22,4,"yellow"
"3468","RGS9",4,4,"yellow"
"3469","RGS9_like",12,4,"yellow"
"3470","Rhbg",11,4,"yellow"
"3471","Rheb",24,3,"brown"
"3472","Rhno1",9,2,"blue"
"3473","Rhoa",160,2,"blue"
"3474","Rhobtb1",9,1,"turquoise"
"3475","Rhobtb2",61,4,"yellow"
"3476","Rhof",22,1,"turquoise"
"3477","Rhog",22,2,"blue"
"3478","Rhoq",156,3,"brown"
"3479","Rhot1",17,8,"pink"
"3480","Rhot2",5,23,"darkturquoise"
"3481","Rhou",11,1,"turquoise"
"3482","Rida",19,3,"brown"
"3483","Rif1",11,21,"darkred"
"3484","Rimbp2",85,4,"yellow"
"3485","Rims2",7,4,"yellow"
"3486","Rin1",35,4,"yellow"
"3487","Rin2",89,1,"turquoise"
"3488","Riok3",19,7,"black"
"3489","Ripor1",40,4,"yellow"
"3490","Rlbp1",4,2,"blue"
"3491","Rmnd5a",3,1,"turquoise"
"3492","Rnaseh2b",44,2,"blue"
"3493","Rnasek",16,2,"blue"
"3494","Rnaset2",18,2,"blue"
"3495","Rnd2",3,33,"darkolivegreen"
"3496","Rnf11",61,11,"greenyellow"
"3497","Rnf111",246,1,"turquoise"
"3498","Rnf112",109,4,"yellow"
"3499","Rnf115",63,2,"blue"
"3500","Rnf123",4,12,"tan"
"3501","Rnf128",6,3,"brown"
"3502","RNF130_containing",13,4,"yellow"
"3503","Rnf138",4,11,"greenyellow"
"3504","Rnf139",3,8,"pink"
"3505","Rnf149",7,10,"purple"
"3506","Rnf150",37,4,"yellow"
"3507","RNF150_like",68,4,"yellow"
"3508","Rnf165",109,1,"turquoise"
"3509","RNF165",95,1,"turquoise"
"3510","Rnf166",47,1,"turquoise"
"3511","Rnf185",17,0,"grey"
"3512","Rnf20",4,8,"pink"
"3513","Rnf216",17,1,"turquoise"
"3514","Rnf219",49,6,"red"
"3515","Rnf24",197,1,"turquoise"
"3516","Rnf26",18,2,"blue"
"3517","Rnf31",7,9,"magenta"
"3518","Rnf38",2,8,"pink"
"3519","Rnf4",8,9,"magenta"
"3520","Rnf44",60,4,"yellow"
"3521","Rnh1",37,2,"blue"
"3522","Rock2",40,4,"yellow"
"3523","Rogdi",5,12,"tan"
"3524","Romo1",21,2,"blue"
"3525","Rora",9,17,"grey60"
"3526","Rpa3",22,3,"brown"
"3527","Rpe65",23,2,"blue"
"3528","Rpgrip1l",3,6,"red"
"3529","Rpia",92,1,"turquoise"
"3530","Rpl10",43,3,"brown"
"3531","Rpl10a",62,3,"brown"
"3532","RPL10A",53,2,"blue"
"3533","Rpl11",15,3,"brown"
"3534","Rpl12",116,2,"blue"
"3535","Rpl13",6,3,"brown"
"3536","Rpl13a",51,3,"brown"
"3537","Rpl14",43,2,"blue"
"3538","Rpl15",120,3,"brown"
"3539","RPL17_gene6625",51,3,"brown"
"3540","Rpl18",27,3,"brown"
"3541","Rpl18a",50,2,"blue"
"3542","Rpl19",204,2,"blue"
"3543","Rpl21",24,3,"brown"
"3544","RPL21_gene15619",44,3,"brown"
"3545","Rpl22",32,3,"brown"
"3546","Rpl23",31,3,"brown"
"3547","Rpl23a",14,3,"brown"
"3548","Rpl26",63,3,"brown"
"3549","Rpl27",106,3,"brown"
"3550","Rpl27a",84,3,"brown"
"3551","RPL27A_containing_G5064",2,3,"brown"
"3552","Rpl28",15,2,"blue"
"3553","Rpl29",10,2,"blue"
"3554","Rpl3",84,3,"brown"
"3555","RPL30_like_gene6161",33,3,"brown"
"3556","Rpl31",29,3,"brown"
"3557","Rpl32",8,3,"brown"
"3558","Rpl34",23,3,"brown"
"3559","Rpl35",69,3,"brown"
"3560","Rpl35a",27,3,"brown"
"3561","Rpl36",21,2,"blue"
"3562","Rpl36a",39,3,"brown"
"3563","Rpl37",7,3,"brown"
"3564","Rpl38",24,3,"brown"
"3565","Rpl39",25,3,"brown"
"3566","RPL39_like_gene618",7,3,"brown"
"3567","Rpl4",54,3,"brown"
"3568","RPL41_G28914",51,3,"brown"
"3569","Rpl5",4,11,"greenyellow"
"3570","RPL5_G7135",2,2,"blue"
"3571","RPL5_gene21166",84,3,"brown"
"3572","Rpl6",7,3,"brown"
"3573","Rpl7",62,3,"brown"
"3574","Rpl7a",97,2,"blue"
"3575","Rpl8",19,2,"blue"
"3576","Rpl9",154,3,"brown"
"3577","Rplp0",151,2,"blue"
"3578","Rplp1",23,3,"brown"
"3579","Rplp2",12,3,"brown"
"3580","Rpn2",15,2,"blue"
"3581","Rpp25l",14,1,"turquoise"
"3582","Rprd1a",27,3,"brown"
"3583","Rprd1b",133,1,"turquoise"
"3584","Rprd2",39,1,"turquoise"
"3585","Rps10",44,3,"brown"
"3586","Rps11",46,3,"brown"
"3587","Rps12",10,3,"brown"
"3588","RPS12",32,3,"brown"
"3589","RPS12_like_G33084",9,3,"brown"
"3590","Rps13",54,3,"brown"
"3591","Rps14",8,3,"brown"
"3592","Rps15",4,24,"darkgrey"
"3593","Rps15a",93,3,"brown"
"3594","Rps16",31,3,"brown"
"3595","Rps17",55,3,"brown"
"3596","Rps18",60,3,"brown"
"3597","Rps19",28,3,"brown"
"3598","Rps2",23,2,"blue"
"3599","Rps21",22,3,"brown"
"3600","Rps23",30,3,"brown"
"3601","Rps24",30,3,"brown"
"3602","Rps25",18,3,"brown"
"3603","Rps26",101,2,"blue"
"3604","RPS27_gene10773",5,3,"brown"
"3605","Rps27a",41,3,"brown"
"3606","RPS27A_like",3,2,"blue"
"3607","Rps28",10,2,"blue"
"3608","Rps29",33,3,"brown"
"3609","Rps3",29,3,"brown"
"3610","RPS3A_gene1450",8,3,"brown"
"3611","Rps4x",6,3,"brown"
"3612","Rps5",26,2,"blue"
"3613","Rps6",22,3,"brown"
"3614","RPS6_ENSSTOG00000025963",11,2,"blue"
"3615","Rps6ka2",77,4,"yellow"
"3616","Rps6ka3",18,1,"turquoise"
"3617","Rps6kb1",207,1,"turquoise"
"3618","Rps6kc1",6,15,"midnightblue"
"3619","Rps7",35,3,"brown"
"3620","Rps8",118,3,"brown"
"3621","Rpsa",29,2,"blue"
"3622","Rraga",36,3,"brown"
"3623","Rragb",121,3,"brown"
"3624","Rras2",123,1,"turquoise"
"3625","Rrbp1",20,2,"blue"
"3626","Rrp36",50,2,"blue"
"3627","Rrp7a",12,1,"turquoise"
"3628","Rrp8",96,1,"turquoise"
"3629","Rsbn1",134,1,"turquoise"
"3630","Rsbn1l",11,21,"darkred"
"3631","Rsf1",12,21,"darkred"
"3632","RSL24D1_G38276",5,3,"brown"
"3633","Rspo2",15,4,"yellow"
"3634","Rspry1",78,1,"turquoise"
"3635","RSRP1_containing",3,1,"turquoise"
"3636","Rsu1",7,2,"blue"
"3637","Rtca",61,2,"blue"
"3638","Rtcb",24,7,"black"
"3639","Rtel1",5,23,"darkturquoise"
"3640","Rtfdc1",63,2,"blue"
"3641","Rtkn",3,5,"green"
"3642","Rtkn2",7,1,"turquoise"
"3643","Rtl5",164,1,"turquoise"
"3644","Rtl6",5,20,"royalblue"
"3645","Rtn1",10,15,"midnightblue"
"3646","Rtn4",2,13,"salmon"
"3647","Rtn4r",129,4,"yellow"
"3648","Rtn4rl2",80,4,"yellow"
"3649","RTRAF_containing",7,3,"brown"
"3650","Rubcn",46,1,"turquoise"
"3651","Rufy2",24,2,"blue"
"3652","Rufy3",10,3,"brown"
"3653","Rundc1",6,1,"turquoise"
"3654","Rundc3a",37,4,"yellow"
"3655","Runx1t1",310,1,"turquoise"
"3656","Rusc2",7,23,"darkturquoise"
"3657","Ruvbl1",4,24,"darkgrey"
"3658","Rxra",4,1,"turquoise"
"3659","RYBP_like",87,1,"turquoise"
"3660","Ryr2",39,1,"turquoise"
"3661","S100a16",9,2,"blue"
"3662","S100a6",19,2,"blue"
"3663","Sacm1l",4,25,"orange"
"3664","Sacs",2,21,"darkred"
"3665","Sall1",18,1,"turquoise"
"3666","Samd8",24,6,"red"
"3667","Samm50",22,2,"blue"
"3668","Sap18",73,3,"brown"
"3669","Saraf",68,0,"grey"
"3670","Sarnp",6,3,"brown"
"3671","Sars",11,2,"blue"
"3672","Sart1",3,2,"blue"
"3673","Sash1",54,7,"black"
"3674","Sat1",21,2,"blue"
"3675","Satb1",135,4,"yellow"
"3676","SATB1",10,11,"greenyellow"
"3677","SATB1_containing",9,4,"yellow"
"3678","Satb2",169,4,"yellow"
"3679","Sbds",187,2,"blue"
"3680","Sbk1",99,1,"turquoise"
"3681","Sbno2",29,1,"turquoise"
"3682","Scaf1",10,12,"tan"
"3683","Scai",21,17,"grey60"
"3684","Scamp1",3,3,"brown"
"3685","Scamp5",2,31,"paleturquoise"
"3686","Scarb2",148,3,"brown"
"3687","SCD_containing_gene16210",67,7,"black"
"3688","SCD_containing_gene16211",1,5,"green"
"3689","Scd5",4,5,"green"
"3690","Scfd1",74,3,"brown"
"3691","Scfd2",3,5,"green"
"3692","Scg5",2,22,"darkgreen"
"3693","SCHIP1",29,4,"yellow"
"3694","Scn2a",78,4,"yellow"
"3695","Scn2b",6,22,"darkgreen"
"3696","Scn3b",65,4,"yellow"
"3697","Scoc",50,11,"greenyellow"
"3698","Scpep1",3,32,"violet"
"3699","Scrg1",40,3,"brown"
"3700","SCRN1_containing",4,39,"orangered4"
"3701","Scrn3",6,3,"brown"
"3702","Scyl3",43,1,"turquoise"
"3703","SDAD1_like_G10180",4,3,"brown"
