"","gene","module_n","module_color"
"11070","UQCC2_like",1,"turquoise"
"11071","Itpr3",26,"darkorange"
"11072","Bak1",3,"brown"
"11073","Zbtb9",0,"grey"
"11074","Syngap1",21,"darkred"
"11075","Cuta",1,"turquoise"
"11076","Phf1",0,"grey"
"11077","Kifc1",1,"turquoise"
"11078","Daxx",3,"brown"
"11079","Zbtb22",13,"salmon"
"11080","Tapbp",6,"red"
"11081","Rgl2",7,"black"
"11082","Pfdn6",1,"turquoise"
"11083","Wdr46",1,"turquoise"
"11084","B3galt4",1,"turquoise"
"11085","Rps18",1,"turquoise"
"11086","Lypd1",2,"blue"
"11087","Vps52",10,"purple"
"11088","Ring1",1,"turquoise"
"11089","Hsd17b8",0,"grey"
"11090","Slc39a7",1,"turquoise"
"11091","Rxrb",0,"grey"
"11092","Col11a2",20,"royalblue"
"11093","HLA-DPB1",0,"grey"
"11094","HLA-DPA1_like",9,"magenta"
"11095","Brd2",3,"brown"
"11096","Nckap5",4,"yellow"
"11097","HLA-DMB",7,"black"
"11098","Tap1",0,"grey"
"11099","Psmb8",0,"grey"
"11100","Tap2",1,"turquoise"
"11101","HLA-H_containing_gene2867",0,"grey"
"11102","Stim2",6,"red"
"11103","Tbc1d19",2,"blue"
"11104","Rbpj",4,"yellow"
"11105","Smim20",1,"turquoise"
"11106","Sel1l3",2,"blue"
"11107","Anapc4",1,"turquoise"
"11108","Zcchc4",0,"grey"
"11109","Lgi2",2,"blue"
"11110","Ccdc149",0,"grey"
"11111","Dhx15",18,"lightgreen"
"11112","Ppargc1a",2,"blue"
"11113","Adgra3",7,"black"
"11114","Mgat5",2,"blue"
"11115","Kcnip4",0,"grey"
"11116","Pacrgl",4,"yellow"
"11117","Slit2",2,"blue"
"11118","Lcorl",4,"yellow"
"11119","Dcaf16",8,"pink"
"11120","Tmem163",1,"turquoise"
"11121","Fam184b",16,"lightcyan"
"11122","Med28",3,"brown"
"11123","Lap3",12,"tan"
"11124","Qdpr",1,"turquoise"
"11125","Ldb2",0,"grey"
"11126","Tapt1",0,"grey"
"11127","Prom1",3,"brown"
"11128","Cd38",3,"brown"
"11129","Bst1",10,"purple"
"11130","Fbxl5",1,"turquoise"
"11131","Cc2d2a",10,"purple"
"11132","Cpeb2",2,"blue"
"11133","Bod1l1",4,"yellow"
"11134","Rab28",3,"brown"
"11135","Hs3st1",3,"brown"
"11136","Znf518b",16,"lightcyan"
"11137","Wdr1",1,"turquoise"
"11138","Lyar",3,"brown"
"11139","Zbtb49",3,"brown"
"11140","Nsg1",6,"red"
"11141","Stx18",1,"turquoise"
"11142","Msx1",14,"cyan"
"11143","Stk32b",2,"blue"
"11144","Evc",1,"turquoise"
"11145","CRMP1_gene2946",0,"grey"
"11146","CUNH4orf50",21,"darkred"
"11147","JAKMIP1",1,"turquoise"
"11148","Wfs1",6,"red"
"11149","Ppp2r2c",24,"darkgrey"
"11150","Man2b2",1,"turquoise"
"11151","MRFAP1",1,"turquoise"
"11152","MRFAP1_containing",1,"turquoise"
"11153","Bloc1s4",12,"tan"
"11154","Tbc1d14",8,"pink"
"11155","Ccdc96",12,"tan"
"11156","Tada2b",4,"yellow"
"11157","Grpel1",1,"turquoise"
"11158","Sorcs2",10,"purple"
"11159","Afap1",4,"yellow"
"11160","Ablim2",1,"turquoise"
"11161","Sh3tc1",0,"grey"
"11162","Htra3",0,"grey"
"11163","Acox3",1,"turquoise"
"11164","Trmt44",12,"tan"
"11165","Lrpap1",1,"turquoise"
"11166","Dok7",0,"grey"
"11167","Rgs12",10,"purple"
"11168","Htt",26,"darkorange"
"11169","Grk4",1,"turquoise"
"11170","Nop14",12,"tan"
"11171","Mfsd10",1,"turquoise"
"11172","Add1",1,"turquoise"
"11173","Sh3bp2",0,"grey"
"11174","Tnip2",7,"black"
"11175","Fam193a",21,"darkred"
"11176","Rnf4",2,"blue"
"11177","Cfap99",25,"orange"
"11178","Zfyve28",1,"turquoise"
"11179","Mxd4",3,"brown"
"11180","Haus3",3,"brown"
"11181","Nat8l",6,"red"
"11182","Nelfa",1,"turquoise"
"11183","Nsd2",4,"yellow"
"11184","Letm1",2,"blue"
"11185","Tmem161b",8,"pink"
"11186","Fgfr3",10,"purple"
"11187","Tacc3",1,"turquoise"
"11188","Tmem129",3,"brown"
"11189","Slbp",12,"tan"
"11190","Fam53a",1,"turquoise"
"11191","Uvssa",8,"pink"
"11192","Maea",0,"grey"
"11193","Ctbp1",1,"turquoise"
"11194","Spon2",1,"turquoise"
"11195","Fgfrl1",10,"purple"
"11196","Idua",10,"purple"
"11197","Dgkq",1,"turquoise"
"11198","Tmem175",1,"turquoise"
"11199","Gak",6,"red"
"11200","Cplx1",1,"turquoise"
"11201","Pcgf3",3,"brown"
"11202","Mfsd7",10,"purple"
"11203","Atp5i",1,"turquoise"
"11204","Pigg",8,"pink"
"11205","ZNF717_containing_gene3029",1,"turquoise"
"11206","Tomm7",1,"turquoise"
"11207","Fam126a",4,"yellow"
"11208","Klhl7",4,"yellow"
"11209","Nupl2",6,"red"
"11210","Malsu1",1,"turquoise"
"11211","Tra2a",7,"black"
"11212","Ccdc126",0,"grey"
"11213","FAM221A_like",2,"blue"
"11214","Npy",28,"skyblue"
"11215","Mpp6",5,"green"
"11216","Dfna5",1,"turquoise"
"11217","Osbpl3",8,"pink"
"11218","CUNH7orf31",0,"grey"
"11219","Hnrnpa2b1",7,"black"
"11220","Cbx3",1,"turquoise"
"11221","Snx10",8,"pink"
"11222","Skap2",5,"green"
"11223","HOTAIRM1_containing",3,"brown"
"11224","Hoxa2",28,"skyblue"
"11225","Hoxa3",28,"skyblue"
"11226","Hoxa4",6,"red"
"11227","Hoxa5",6,"red"
"11228","Hoxa6",4,"yellow"
"11229","Hoxa7",0,"grey"
"11230","Hibadh",1,"turquoise"
"11231","Tax1bp1",1,"turquoise"
"11232","Jazf1",6,"red"
"11233","Creb5",5,"green"
"11234","Tril",20,"royalblue"
"11235","Chn2",11,"greenyellow"
"11236","Wipf3",11,"greenyellow"
"11237","Scrn1",2,"blue"
"11238","Plekha8",4,"yellow"
"11239","Mturn",18,"lightgreen"
"11240","LOC110597556",0,"grey"
"11241","Znrf2",18,"lightgreen"
"11242","Nod1",9,"magenta"
"11243","Ggct",1,"turquoise"
"11244","Gars",1,"turquoise"
"11245","Crhr2",14,"cyan"
"11246","Mindy4",6,"red"
"11247","Aqp1",14,"cyan"
"11248","Adcyap1r1",13,"salmon"
"11249","Neurod6",0,"grey"
"11250","Ppp1r17",0,"grey"
"11251","Pde1c",2,"blue"
"11252","Lsm5",1,"turquoise"
"11253","Avl9",2,"blue"
"11254","Kbtbd2",17,"grey60"
"11255","Rp9",12,"tan"
"11256","Fkbp9",0,"grey"
"11257","Nt5c3a",1,"turquoise"
"11258","Bbs9",1,"turquoise"
"11259","Atp6v1d",8,"pink"
"11260","Bmper",6,"red"
"11261","Dpy19l1",13,"salmon"
"11262","Herpud2",8,"pink"
"11263","Sept7",23,"darkturquoise"
"11264","Eepd1",10,"purple"
"11265","Kiaa0895",18,"lightgreen"
"11266","Anln",11,"greenyellow"
"11267","Aoah",15,"midnightblue"
"11268","Elmo1",6,"red"
"11269","Sfrp4",0,"grey"
"11270","Epdr1",1,"turquoise"
"11271","Stard3nl",12,"tan"
"11272","Amph",2,"blue"
"11273","Vps41",8,"pink"
"11274","Yae1d1",13,"salmon"
"11275","Rala",23,"darkturquoise"
"11276","HDHD2_gene3163",1,"turquoise"
"11277","Cdk13",4,"yellow"
"11278","Mplkip",12,"tan"
"11279","Inhba",7,"black"
"11280","Gli3",5,"green"
"11281","CUNH7orf25",19,"lightyellow"
"11282","Psma2",1,"turquoise"
"11283","Mrpl32",12,"tan"
"11284","Hecw1",2,"blue"
"11285","Stk17a",19,"lightyellow"
"11286","Blvra",23,"darkturquoise"
"11287","Mrps24",1,"turquoise"
"11288","URGCP",6,"red"
"11289","Ube2d4",9,"magenta"
"11290","Dbnl",6,"red"
"11291","Polm",1,"turquoise"
"11292","Aebp1",27,"white"
"11293","Pold2",1,"turquoise"
"11294","Ykt6",8,"pink"
"11295","Camk2b",2,"blue"
"11296","Nudcd3",6,"red"
"11297","Ddx56",8,"pink"
"11298","Tmed4",1,"turquoise"
"11299","Ogdh",6,"red"
"11300","Zmiz2",6,"red"
"11301","Ppia",9,"magenta"
"11302","H2AFV_gene3204",1,"turquoise"
"11303","Purb",18,"lightgreen"
"11304","LOC101963011",12,"tan"
"11305","Ccm2",1,"turquoise"
"11306","Nacad",1,"turquoise"
"11307","Tbrg4",1,"turquoise"
"11308","Ramp3",1,"turquoise"
"11309","Adcy1",2,"blue"
"11310","Igfbp3",0,"grey"
"11311","Tns3",5,"green"
"11312","Hus1",5,"green"
"11313","Upp1",0,"grey"
"11314","Igsf1",13,"salmon"
"11315","Arhgap36",1,"turquoise"
"11316","Enox2",1,"turquoise"
"11317","Rbmx2",5,"green"
"11318","Slc25a14",6,"red"
"11319","Znf280c",5,"green"
"11320","Rab33a",1,"turquoise"
"11321","Aifm1",1,"turquoise"
"11322","Elf4",3,"brown"
"11323","Bcorl1",4,"yellow"
"11324","Utp14a",17,"grey60"
"11325","Zdhhc9",13,"salmon"
"11326","Apln",1,"turquoise"
"11327","Ocrl",2,"blue"
"11328","Smarca1",8,"pink"
"11329","Prr32",14,"cyan"
"11330","Tenm1",2,"blue"
"11331","Stag2",4,"yellow"
"11332","Xiap",18,"lightgreen"
"11333","Thoc2",5,"green"
"11334","Gria3",0,"grey"
"11335","C1galt1c1",1,"turquoise"
"11336","Mcts1",1,"turquoise"
"11337","Cul4b",8,"pink"
"11338","Lamp2",0,"grey"
"11339","Tmem255a",8,"pink"
"11340","Zbtb33",11,"greenyellow"
"11341","Nkap",17,"grey60"
"11342","Ndufa1",1,"turquoise"
"11343","Rnf113a",1,"turquoise"
"11344","Upf3b",23,"darkturquoise"
"11345","Rpl39",1,"turquoise"
"11346","Sept6",6,"red"
"11347","Nkrf",2,"blue"
"11348","Ube2a",1,"turquoise"
"11349","CUNHXorf56",1,"turquoise"
"11350","Slc25a5",1,"turquoise"
"11351","Pgrmc1",1,"turquoise"
"11352","Lonrf3",11,"greenyellow"
"11353","Zcchc12",6,"red"
"11354","Dock11",17,"grey60"
"11355","Wdr44",8,"pink"
"11356","Klhl13",8,"pink"
"11357","Grm8",2,"blue"
"11358","Znf800",4,"yellow"
"11359","Gcc1",4,"yellow"
"11360","Arf5",1,"turquoise"
"11361","Snd1",1,"turquoise"
"11362","Lrrc4",6,"red"
"11363","Rbm28",12,"tan"
"11364","Prrt4",0,"grey"
"11365","Impdh1",1,"turquoise"
"11366","Hilpda",3,"brown"
"11367","Calu",5,"green"
"11368","Ccdc136",1,"turquoise"
"11369","Flnc",26,"darkorange"
"11370","Atp6v1f",1,"turquoise"
"11371","Kcp",10,"purple"
"11372","Lamb1",14,"cyan"
"11373","Dld",1,"turquoise"
"11374","Cbll1",4,"yellow"
"11375","Bcap29",2,"blue"
"11376","Cog5",1,"turquoise"
"11377","Gpr22",4,"yellow"
"11378","Hbp1",3,"brown"
"11379","Prkar2b",8,"pink"
"11380","Pik3cg",3,"brown"
"11381","Nampt",5,"green"
"11382","Sypl1",0,"grey"
"11383","Atxn7l1",16,"lightcyan"
"11384","Rint1",8,"pink"
"11385","Pus7",8,"pink"
"11386","Srpk2",2,"blue"
"11387","Kmt2e",11,"greenyellow"
"11388","LHFPL3_like",8,"pink"
"11389","Orc5",12,"tan"
"11390","Reln",26,"darkorange"
"11391","Psmc2",1,"turquoise"
"11392","Dnajc2",8,"pink"
"11393","Pmpcb",1,"turquoise"
"11394","Napepld",4,"yellow"
"11395","Armc10",2,"blue"
"11396","Fam185a",0,"grey"
"11397","Fgl2",11,"greenyellow"
"11398","Gsap",22,"darkgreen"
"11399","Ptpn12",4,"yellow"
"11400","Rsbn1l",4,"yellow"
"11401","Phtf2",0,"grey"
"11402","Magi2",5,"green"
"11403","Gtf2h2c",22,"darkgreen"
"11404","Ocln",14,"cyan"
"11405","Marveld2",21,"darkred"
"11406","Rad17",12,"tan"
"11407","Ak6",3,"brown"
"11408","Taf9",1,"turquoise"
"11409","Cdk7",3,"brown"
"11410","Mrps36",1,"turquoise"
"11411","Slc30a5",17,"grey60"
"11412","Pik3r1",4,"yellow"
"11413","Cd180",3,"brown"
"11414","Mast4",5,"green"
"11415","Srek1",5,"green"
"11416","Erbin",5,"green"
"11417","Nln",2,"blue"
"11418","Sgtb",8,"pink"
"11419","Trappc13",17,"grey60"
"11420","Trim23",4,"yellow"
"11421","Ppwd1",3,"brown"
"11422","Adamts6",22,"darkgreen"
"11423","Cwc27",1,"turquoise"
"11424","Rgs7bp",2,"blue"
"11425","RNF180",0,"grey"
"11426","Rnf180",2,"blue"
"11427","Htr1a",2,"blue"
"11428","Ipo11",1,"turquoise"
"11429","Dimt1",12,"tan"
"11430","Kif2a",2,"blue"
"11431","Zswim6",13,"salmon"
"11432","Smim15",3,"brown"
"11433","Ndufaf2",0,"grey"
"11434","ZNF208_containing_gene3499",11,"greenyellow"
"11435","LINC00461_gene35",3,"brown"
"11436","Ercc8",8,"pink"
"11437","Elovl7",14,"cyan"
"11438","Pde4d",2,"blue"
"11439","RAB3C_containing_gene3505",2,"blue"
"11440","Rab3c",2,"blue"
"11441","Znf250",0,"grey"
"11442","Plk2",14,"cyan"
"11443","Gpbp1",19,"lightyellow"
"11444","Mier3",4,"yellow"
"11445","Setd9",0,"grey"
"11446","Map3k1",5,"green"
"11447","Mrps35",23,"darkturquoise"
"11448","Rpl8",1,"turquoise"
"11449","Ankrd55",0,"grey"
"11450","Il6st",5,"green"
"11451","Slc38a9",5,"green"
"11452","Plpp1",1,"turquoise"
"11453","Skiv2l2",18,"lightgreen"
"11454","Dhx29",2,"blue"
"11455","Gpx8",1,"turquoise"
"11456","Znf7",7,"black"
"11457","LOC101962730",22,"darkgreen"
"11458","Snx18",11,"greenyellow"
"11459","Arl15",17,"grey60"
"11460","Ndufs4",1,"turquoise"
"11461","Commd5",0,"grey"
"11462","Mocs2",1,"turquoise"
"11463","Itga1",5,"green"
"11464","Pelo",3,"brown"
"11465","Parp8",4,"yellow"
"11466","Znf251",4,"yellow"
"11467","Emb",2,"blue"
"11468","Hcn1",2,"blue"
"11469","Mrps30",23,"darkturquoise"
"11470","Fgf10",7,"black"
"11471","Nnt",2,"blue"
"11472","LOC106144717",1,"turquoise"
"11473","Paip1",1,"turquoise"
"11474","CUNH5orf34",4,"yellow"
"11475","Hmgcs1",3,"brown"
"11476","Nim1k",0,"grey"
"11477","Znf131",3,"brown"
"11478","Znf622",0,"grey"
"11479","Arhgap39",0,"grey"
"11480","Retreg1",2,"blue"
"11481","Myo10",5,"green"
"11482","Basp1",2,"blue"
"11483","Cdh18",6,"red"
"11484","CUNH8orf82",7,"black"
"11485","LINC01351_containing",0,"grey"
"11486","Brinp3",1,"turquoise"
"11487","CFH_like",19,"lightyellow"
"11488","Pla2g4a",14,"cyan"
"11489","Mef2c",13,"salmon"
"11490","Lrrc24",9,"magenta"
"11491","ODR4_like_gene3604",8,"pink"
"11492","Tpr",2,"blue"
"11493","Prg4",0,"grey"
"11494","Hmcn1",5,"green"
"11495","Lrrc14",0,"grey"
"11496","Ivns1abp",3,"brown"
"11497","Swt1",3,"brown"
"11498","Trmt1l",4,"yellow"
"11499","Rnf2",18,"lightgreen"
"11500","Fam129a",5,"green"
"11501","Edem3",4,"yellow"
"11502","CUNH1orf21",6,"red"
"11503","Tsen15",0,"grey"
"11504","Colgalt2",6,"red"
"11505","Rgl1",2,"blue"
"11506","Arpc5",12,"tan"
"11507","Mfsd3",15,"midnightblue"
"11508","Smg7",5,"green"
"11509","Nmnat2",2,"blue"
"11510","Lamc1",5,"green"
"11511","Dhx9",2,"blue"
"11512","Npl",25,"orange"
"11513","Rgs8",24,"darkgrey"
"11514","Rgs16",6,"red"
"11515","Gpt",10,"purple"
"11516","Glul",16,"lightcyan"
"11517","Cacna1e",11,"greenyellow"
"11518","Ppp1r16a",10,"purple"
"11519","Ier5",0,"grey"
"11520","MR1_containing",0,"grey"
"11521","Stx6",4,"yellow"
"11522","Kiaa1614",0,"grey"
"11523","Xpr1",4,"yellow"
"11524","Acbd6",1,"turquoise"
"11525","Lhx4",0,"grey"
"11526","Qsox1",1,"turquoise"
"11527","Cep350",4,"yellow"
"11528","Tor1aip1",4,"yellow"
"11529","TOR1AIP2_containing",12,"tan"
"11530","LOC101976508",4,"yellow"
"11531","Kifc2",10,"purple"
"11532","Soat1",2,"blue"
"11533","Abl2",5,"green"
"11534","Tor3a",3,"brown"
"11535","Fam20b",18,"lightgreen"
"11536","Ralgps2",5,"green"
"11537","Cyhr1",1,"turquoise"
"11538","Rasal2",5,"green"
"11539","LOC101956422",1,"turquoise"
"11540","Sec16b",10,"purple"
"11541","Brinp2",1,"turquoise"
"11542","Astn1",13,"salmon"
"11543","Tonsl",0,"grey"
"11544","Rfwd2",1,"turquoise"
"11545","Tnr",2,"blue"
"11546","Kiaa0040",14,"cyan"
"11547","Mrps14",1,"turquoise"
"11548","Cacybp",1,"turquoise"
"11549","Rabgap1l",2,"blue"
"11550","Vps28",1,"turquoise"
"11551","Rc3h1",13,"salmon"
"11552","Zbtb37",4,"yellow"
"11553","LOC101963015",3,"brown"
"11554","Dars2",5,"green"
"11555","Klhl20",3,"brown"
"11556","Prdx6",9,"magenta"
"11557","Suco",5,"green"
"11558","CUNH1orf105",9,"magenta"
"11559","Pigc",1,"turquoise"
"11560","Dnm3",2,"blue"
"11561","Cpsf1",1,"turquoise"
"11562","Mettl13",0,"grey"
"11563","Vamp4",8,"pink"
"11564","Prrc2c",5,"green"
"11565","Adck5",10,"purple"
"11566","Fmo2",3,"brown"
"11567","LOC101970518",0,"grey"
"11568","Gorab",4,"yellow"
"11569","Kifap3",6,"red"
"11570","Scyl3",3,"brown"
"11571","Slc52a2",1,"turquoise"
"11572","CUNH1orf112",0,"grey"
"11573","Mettl18",0,"grey"
"11574","Selp",0,"grey"
"11575","F5",14,"cyan"
"11576","Slc19a2",18,"lightgreen"
"11577","Ccdc181",1,"turquoise"
"11578","Blzf1",3,"brown"
"11579","Nme7",3,"brown"
"11580","Fbxl6",1,"turquoise"
"11581","Atp1b1",6,"red"
"11582","Dpt",6,"red"
"11583","Sft2d2",10,"purple"
"11584","Tiprl",2,"blue"
"11585","Gpr161",0,"grey"
"11586","Dcaf6",6,"red"
"11587","Mpc2",1,"turquoise"
"11588","Adcy10",7,"black"
"11589","Mpzl1",0,"grey"
"11590","Rcsd1",15,"midnightblue"
"11591","Creg1",1,"turquoise"
"11592","Pou2f1",5,"green"
"11593","Ildr2",24,"darkgrey"
"11594","Tada1",1,"turquoise"
"11595","Pogk",4,"yellow"
"11596","Fam78b",7,"black"
"11597","Uck2",3,"brown"
"11598","Scrt1",28,"skyblue"
"11599","Tmco1",1,"turquoise"
"11600","Aldh9a1",9,"magenta"
"11601","Mgst3",1,"turquoise"
"11602","Rxrg",1,"turquoise"
"11603","Pbx1",6,"red"
"11604","Nuf2",1,"turquoise"
"11605","Dgat1",1,"turquoise"
"11606","Rgs5",0,"grey"
"11607","Pcdh7",2,"blue"
"11608","Cetn3",1,"turquoise"
"11609","Hsf1",10,"purple"
"11610","Arap2",4,"yellow"
"11611","Nwd2",18,"lightgreen"
"11612","Rell1",13,"salmon"
"11613","Pgm2",3,"brown"
"11614","Bop1",0,"grey"
"11615","Tbc1d1",2,"blue"
"11616","Klf3",5,"green"
"11617","Tlr1",7,"black"
"11618","Fam114a1",13,"salmon"
"11619","Klhl5",5,"green"
"11620","Scx",9,"magenta"
"11621","Wdr19",4,"yellow"
"11622","Rfc1",5,"green"
"11623","Rpl9",1,"turquoise"
"11624","Lias",1,"turquoise"
"11625","Ugdh",4,"yellow"
"11626","Smim14",8,"pink"
"11627","Mroh1",10,"purple"
"11628","Ube2k",8,"pink"
"11629","Pds5a",4,"yellow"
"11630","N4bp2",4,"yellow"
"11631","Rbm47",14,"cyan"
"11632","Apbb2",2,"blue"
"11633","Uchl1",1,"turquoise"
"11634","Limch1",5,"green"
"11635","Tmem33",17,"grey60"
"11636","Slc30a9",8,"pink"
"11637","Hgh1",15,"midnightblue"
"11638","Atp8a1",2,"blue"
"11639","Kctd8",6,"red"
"11640","Guf1",6,"red"
"11641","Gnpda2",18,"lightgreen"
"11642","Gabrg1",5,"green"
"11643","Gabra2",2,"blue"
"11644","Wdr97",7,"black"
"11645","Gabrb1",2,"blue"
"11646","Commd8",1,"turquoise"
"11647","Atp10d",11,"greenyellow"
"11648","Nfxl1",4,"yellow"
"11649","Maf1",15,"midnightblue"
"11650","Slain2",5,"green"
"11651","Slc10a4",10,"purple"
"11652","Fryl",5,"green"
"11653","Ociad1",6,"red"
"11654","Ociad2",2,"blue"
"11655","Sharpin",1,"turquoise"
"11656","Dcun1d4",2,"blue"
"11657","Sgcb",0,"grey"
"11658","Usp46",18,"lightgreen"
"11659","LOC101977890",3,"brown"
"11660","CYC1_like",1,"turquoise"
"11661","Rasl11b",3,"brown"
"11662","Scfd2",1,"turquoise"
"11663","Fip1l1",2,"blue"
"11664","Lnx1",6,"red"
"11665","Chic2",0,"grey"
"11666","Pdgfra",7,"black"
"11667","Mblac2",17,"grey60"
"11668","Gpaa1",1,"turquoise"
"11669","Kit",2,"blue"
"11670","Kdr",4,"yellow"
"11671","Srd5a3",19,"lightyellow"
"11672","Tmem165",12,"tan"
"11673","Clock",4,"yellow"
"11674","Exosc4",1,"turquoise"
"11675","EXOC1",1,"turquoise"
"11676","Cep135",11,"greenyellow"
"11677","Kiaa1211",2,"blue"
"11678","Aasdh",3,"brown"
"11679","Ppat",17,"grey60"
"11680","Paics",1,"turquoise"
"11681","Srp72",8,"pink"
"11682","Oplah",7,"black"
"11683","Arl9",8,"pink"
"11684","Hopx",1,"turquoise"
"11685","Rest",4,"yellow"
"11686","Noa1",2,"blue"
"11687","Polr2b",8,"pink"
"11688","Igfbp7",27,"white"
"11689","Smpd5",3,"brown"
"11690","Otud7a",25,"orange"
"11691","Klf13",15,"midnightblue"
"11692","Mtmr10",11,"greenyellow"
"11693","Fan1",8,"pink"
"11694","Mphosph10",23,"darkturquoise"
"11695","Mcee",1,"turquoise"
"11696","Apba2",1,"turquoise"
"11697","Fam189a1",2,"blue"
"11698","Nsmce3",12,"tan"
"11699","Tjp1",4,"yellow"
"11700","Tarsl2",8,"pink"
"11701","Tm2d3",12,"tan"
"11702","LOC106144746",7,"black"
"11703","Pcsk6",10,"purple"
"11704","Snrpa1",12,"tan"
"11705","Selenos",1,"turquoise"
"11706","Chsy1",3,"brown"
"11707","Lrrk1",25,"orange"
"11708","Asb7",4,"yellow"
"11709","Lins1",4,"yellow"
"11710","Parp10",7,"black"
"11711","Cers3",0,"grey"
"11712","Lysmd4",0,"grey"
"11713","Mef2a",2,"blue"
"11714","Lrrc28",1,"turquoise"
"11715","Ttc23",9,"magenta"
"11716","Synm",5,"green"
"11717","Igf1r",4,"yellow"
"11718","Grina",1,"turquoise"
"11719","Arrdc4",3,"brown"
"11720","Nr2f2",14,"cyan"
"11721","LOC110597659",14,"cyan"
"11722","LOC101957084",26,"darkorange"
"11723","MKRN1_like_gene3980",12,"tan"
"11724","Rgma",1,"turquoise"
"11725","Chd2",4,"yellow"
"11726","FAM174B_containing",1,"turquoise"
"11727","St8sia2",24,"darkgrey"
"11728","Slco3a1",2,"blue"
"11729","Sv2b",0,"grey"
"11730","EPPK1_containing",5,"green"
"11731","Akap13",5,"green"
"11732","Klhl25",3,"brown"
"11733","Ntrk3",26,"darkorange"
"11734","Zcchc9",1,"turquoise"
"11735","Polr3g",8,"pink"
"11736","Nrbp2",10,"purple"
"11737","Mrpl46",19,"lightyellow"
"11738","Mrps11",0,"grey"
"11739","Det1",0,"grey"
"11740","Aen",12,"tan"
"11741","Isg20",15,"midnightblue"
"11742","Acan",25,"orange"
"11743","Mfge8",9,"magenta"
"11744","Puf60",1,"turquoise"
"11745","Abhd2",2,"blue"
"11746","Rlbp1",10,"purple"
"11747","Polg",1,"turquoise"
"11748","MIR9-3HG_containing",5,"green"
"11749","Scrib",20,"royalblue"
"11750","Kif7",10,"purple"
"11751","Pex11a",7,"black"
"11752","Anpep",27,"white"
"11753","AP3S2",2,"blue"
"11754","Arpin",1,"turquoise"
"11755","Znf710",3,"brown"
"11756","Idh2",1,"turquoise"
"11757","Sema4b",7,"black"
"11758","Cib1",1,"turquoise"
"11759","TTLL13P_containing",21,"darkred"
"11760","Ngrn",19,"lightyellow"
"11761","Vps33b",1,"turquoise"
"11762","Fam83h",7,"black"
"11763","Prc1",10,"purple"
"11764","Rccd1",0,"grey"
"11765","Unc45a",0,"grey"
"11766","Hddc3",1,"turquoise"
"11767","Man2a2",16,"lightcyan"
"11768","Fes",10,"purple"
"11769","Furin",11,"greenyellow"
"11770","LOC106144706",0,"grey"
"11771","Crtc3",11,"greenyellow"
"11772","Iqgap1",5,"green"
"11773","Zscan2",3,"brown"
"11774","Wdr73",1,"turquoise"
"11775","Nmb",9,"magenta"
"11776","Sec11a",3,"brown"
"11777","Znf592",4,"yellow"
"11778","Pde8a",0,"grey"
"11779","Rps17",1,"turquoise"
"11780","Cpeb1",12,"tan"
"11781","Ap3b2",10,"purple"
"11782","Znf707",3,"brown"
"11783","Whamm",3,"brown"
"11784","Homer2",4,"yellow"
"11785","Fam103a1",1,"turquoise"
"11786","CUNH15orf40",1,"turquoise"
"11787","Btbd1",17,"grey60"
"11788","HDGFL3_containing",6,"red"
"11789","Tm6sf1",23,"darkturquoise"
"11790","Znf623",3,"brown"
"11791","Hdgfl3",2,"blue"
"11792","Sh3gl3",1,"turquoise"
"11793","Efl1",19,"lightyellow"
"11794","Mex3b",3,"brown"
"11795","Stard5",4,"yellow"
"11796","Il16",7,"black"
"11797","Tsta3",10,"purple"
"11798","Tlnrd1",1,"turquoise"
"11799","Mesd",3,"brown"
"11800","Cemip",4,"yellow"
"11801","Abhd17c",12,"tan"
"11802","Arnt2",13,"salmon"
"11803","Kiaa1217",25,"orange"
"11804","Lysmd3",3,"brown"
"11805","Pycr3",11,"greenyellow"
"11806","Arhgap21",5,"green"
"11807","Prtfdc1",22,"darkgreen"
"11808","Enkur",14,"cyan"
"11809","Thnsl1",4,"yellow"
"11810","Gpr158",2,"blue"
"11811","Myo3a",14,"cyan"
"11812","Gad2",2,"blue"
"11813","Apbb1ip",0,"grey"
"11814","Tigd5",24,"darkgrey"
"11815","LOC101961113",13,"salmon"
"11816","Abi1",2,"blue"
"11817","Acbd5",4,"yellow"
"11818","Yme1l1",8,"pink"
"11819","Ccdc3",7,"black"
"11820","Camk1d",2,"blue"
"11821","Eef1d",1,"turquoise"
"11822","Cdc123",1,"turquoise"
"11823","Nudt5",1,"turquoise"
"11824","Sec61a2",3,"brown"
"11825","Dhtkd1",22,"darkgreen"
"11826","Upf2",7,"black"
"11827","Proser2",2,"blue"
"11828","Echdc3",13,"salmon"
"11829","Naprt",9,"magenta"
"11830","Usp6nl",5,"green"
"11831","Celf2",16,"lightcyan"
"11832","Taf3",16,"lightcyan"
"11833","LOC106144712",0,"grey"
"11834","Atp5c1",1,"turquoise"
"11835","Kin",4,"yellow"
"11836","Itih5",5,"green"
"11837","Sfmbt2",4,"yellow"
"11838","Prkcq",0,"grey"
"11839","Pfkfb3",3,"brown"
"11840","Rbm17",1,"turquoise"
"11841","Gsdmd",1,"turquoise"
"11842","Fbxo18",1,"turquoise"
"11843","Ankrd16",0,"grey"
"11844","Gdi2",23,"darkturquoise"
"11845","Fam208b",4,"yellow"
"11846","Asb13",1,"turquoise"
"11847","Zc3h3",0,"grey"
"11848","Net1",7,"black"
"11849","AKR1C3_like",0,"grey"
