unique_gene_symbol,cluster_liv,cluster_fb,cluster_hy,cluster_med,liv_LRT_padj,gro_LRT_padj,gropro_LRT_padj,fb_LRT_padj,hy_LRT_padj,med_LRT_padj,adr_LRT_padj,kid_LRT_padj,gene_id,source,orf_len,micropeptide_pred,micropeptide_homology,exons,rna_len,transcript_id,novel,min_padj,domains,br_expr,edited,majiq_directed
Pmpca,insig,Winter_high,Winter_high,Winter_high,0.07021540547843824,1.23451342326397e-9,1.5379242000680786e-5,7.779876803763215e-9,7.681006567496326e-11,1.7350631670155868e-10,0.0024478523851721077,0.509479971380359,gene19317,reference,425,FALSE,NA,12,2468,rna33110,0,7.681006567496326e-11,0,1,FALSE,0
Ubac1,insig,insig,Winter_high,insig,0.49802748258861756,1.3879866936597796e-4,2.5229015596951375e-5,0.1048153390115822,1.5946708609885907e-7,0.02109616457570136,0.0021711389428970673,0.009578956620564637,gene19329,reference,303,FALSE,NA,9,1609,rna33139,0,1.5946708609885907e-7,0,1,FALSE,0
Kiaa0319l,Cold_high_EH,insig,Cold_high_EH,insig,4.0734391430153525e-15,7.167852531738204e-5,5.883362490144385e-4,0.012052416758377316,3.806563598339782e-8,0.05695724666552949,0.9079614672827888,0.08728105151304016,gene1934,reference,1046,FALSE,NA,21,4292,rna3688,0,4.0734391430153525e-15,0,1,FALSE,0
Stkld1,Cold_high_EH,filtered,filtered,filtered,3.174869180127662e-4,0.021253585530436433,9.930744476270804e-4,NA,NA,NA,1.5818292666867084e-7,6.71024148783591e-5,gene19360,reference,684,FALSE,NA,18,2518,rna33188,0,1.5818292666867084e-7,0,1,FALSE,0
CUNH6orf62,insig,insig,insig,Cold_low_EH,0.0013642099066821412,9.137600107653414e-12,3.267941035676983e-5,0.2672972232969308,0.07902196677244051,7.611452281866737e-6,0.41667127860906783,0.3502241341385077,gene19399,reference,229,FALSE,NA,5,2303,rna33234,0,9.137600107653414e-12,0,1,FALSE,0
LOC101976763,NA,NA,NA,NA,NA,5.121044796271903e-9,7.538596849075654e-5,NA,NA,NA,0.45515472450664096,NA,gene19434,reference,226,FALSE,NA,3,1106,rna33279,0,5.121044796271903e-9,0,1,FALSE,0
Abt1,insig,insig,IBA_high,insig,0.004402183677650215,9.653314603038618e-8,2.4916057282998164e-4,0.01702936591486007,2.7173652372672097e-4,0.004176249967188361,0.08821480142398266,0.0010126045807214775,gene19469,reference,271,FALSE,NA,3,2195,rna33312,0,9.653314603038618e-8,0,1,FALSE,0
Map7d1,insig,insig,insig,insig,0.20008092320382395,7.245246348705888e-10,4.6819406155650696e-8,0.43927866121047004,0.008587717390563129,0.0034216384959989436,0.3994086065650959,0.003405331597981934,gene1949,reference,844,FALSE,NA,17,3237,rna3720,0,7.245246348705888e-10,0,1,FALSE,0
Slc12a6,insig,IBA_high,insig,insig,0.934152734597768,4.797767700272254e-4,9.071892063145652e-6,5.581259697625082e-6,0.714088230498118,0.6992686061795279,0.6317545104618302,0.61631913894253465,gene19611,reference,1150,FALSE,NA,25,5553,rna33469,0,5.581259697625082e-6,0,1,FALSE,0
Ankrd49,insig,Cold_low_EH,Cold_low_EM,Cold_low_EM,0.0452049795883264,1.1890947932026331e-28,4.75499581689643e-5,2.089380446582031e-9,1.0635785054334329e-17,6.843240902885117e-25,7.1391561184777545e-9,0.03198717368815667,gene19658,reference,239,FALSE,NA,3,2859,rna33523,0,1.1890947932026331e-28,0,1,FALSE,0
Clu,insig,Cold_high_EM,IBA_low,insig,0.00491856999207202,1.2242334358015526e-9,6.907092530541292e-10,4.3564136427812766e-8,1.957435657630503e-6,0.008930124702017966,0.15227379713491407,0.011923904068227315,gene19692,reference,448,FALSE,NA,9,1686,rna33576,0,6.907092530541292e-10,0,1,TRUE,0
Sept11,IBA_high,Winter_low,Cold_low_EL,Winter_low,2.122496728161108e-12,0.13647093772999136,1.3326611173425343e-5,1.426658942397459e-4,3.59313702873306e-15,4.887924999257232e-15,0.8238273724331596,0.203057122567021,gene19743,reference,432,FALSE,NA,11,5155,rna33670,0,3.59313702873306e-15,0,1,FALSE,0
Ankfy1,insig,insig,insig,insig,0.7051659018455055,8.712876833766756e-7,2.2680340926427517e-4,0.008110145826640928,0.7430086438443477,0.654177542940618,0.24718939519834315,0.16181922160927167,gene19791,reference,1170,FALSE,NA,25,7509,rna33743,0,8.712876833766756e-7,0,1,TRUE,0
Slc13a5,insig,insig,Unassigned,insig,0.0014072265414022103,0.0027670864923256665,2.947729575346803e-6,0.07751834405488327,3.67239065878295e-6,0.014388398845798657,NA,NA,gene19802,reference,570,FALSE,NA,12,4542,rna33755,0,2.947729575346803e-6,0,1,FALSE,0
Nup88,insig,insig,insig,insig,0.4720739573667151,9.417488958796282e-15,1.8753825134602412e-30,0.002287465745431454,0.0016171848653327929,0.007662639360699516,3.150820455363194e-7,0.04492334584881677,gene19822,reference,757,FALSE,NA,17,2458,rna33789,0,1.8753825134602412e-30,0,1,TRUE,0
Egfr,insig,insig,insig,insig,0.06570648116290621,0.018909891567802678,9.293920443919335e-13,0.8873421052179616,0.5688721080343363,0.5196934787009444,0.0018635139929374985,0.38591748465678416,gene19869,reference,1215,TRUE,NA,27,4724,rna33867,0,9.293920443919335e-13,0,1,FALSE,0
Slc16a2,insig,insig,insig,Unassigned,0.0011073416200752942,0.2221536368494942,5.89140740568414e-6,0.6763635803130459,0.4385265776990403,1.4664021618662392e-5,0.04393742062039288,0.8746911093751764,gene19966,reference,543,FALSE,NA,6,4967,rna33996,0,5.89140740568414e-6,0,1,FALSE,0
Rlim,Cold_low_EM,insig,IBA_high,insig,9.685359577295028e-5,6.572409310347031e-29,1.9116734331416026e-4,0.1083723767996699,8.230161308519572e-6,0.002034679385179682,0.07061456679525728,0.054531388011973284,gene19967,reference,611,TRUE,NA,5,7404,rna33998,0,6.572409310347031e-29,0,1,FALSE,0
Acad8,Winter_low,insig,insig,filtered,3.697334221062309e-4,0.10529961052293688,6.883896488629957e-9,0.3146329306463843,0.09515347018036259,NA,1.328343862921661e-8,0.009838629926450172,gene20009,reference,502,FALSE,NA,12,1781,rna34040,0,6.883896488629957e-9,0,1,FALSE,0
Mfsd2a,IBA_low,insig,insig,insig,6.830760121083979e-6,4.2156707436969104e-4,1.2463748880813398e-12,0.06125854574255127,0.01473102990907987,0.18137677806426342,NA,0.5715102216364992,gene2002,reference,529,FALSE,NA,14,2057,rna3822,0,1.2463748880813398e-12,0,1,FALSE,0
Herc3,insig,insig,insig,insig,0.43032507615275933,0.2506878387749136,5.785670467874782e-13,0.5595525854878886,0.8676883631699059,0.21966802774231928,0.08522967262519054,0.09582938200614653,gene20033,reference,1050,FALSE,NA,26,4847,rna34085,0,5.785670467874782e-13,0,1,FALSE,0
Rlf,Cold_high_EL,insig,insig,insig,3.61875671446374e-5,5.951592311882039e-7,2.2337594229718683e-4,0.080579547146125,0.005653987862305254,0.1781780811442615,0.0023140186238730757,0.6232462207776104,gene2006,reference,1184,FALSE,NA,9,3562,rna3832,0,5.951592311882039e-7,0,1,TRUE,0
Sh3d19,insig,Cold_low_EH,Cold_low_EM,Unassigned,0.13436432473143564,0.006779619272345153,4.279527042100094e-5,7.280317039356854e-6,1.8412472450854158e-21,2.3893387562584497e-7,9.008488068691612e-5,0.11277566768592207,gene20093,reference,743,FALSE,NA,20,7535,rna34200,0,1.8412472450854158e-21,0,1,FALSE,0
Cttnbp2nl,insig,Cold_low_EH,Cold_low_EM,Cold_low_EM,0.04227723825862813,2.1407330011891878e-7,2.4609936507628365e-6,7.8672209450747e-11,1.617384257354193e-26,4.656377782698748e-23,0.03590958758521385,0.03844013919872667,gene20122,reference,639,FALSE,NA,6,4791,rna34248,0,1.617384257354193e-26,0,1,FALSE,0
Wnt2b,insig,filtered,filtered,filtered,0.08472556243471814,0.13364523990928773,2.529478475473527e-6,NA,NA,NA,0.6373660343115586,9.818665156211223e-6,gene20124,reference,392,FALSE,NA,5,3979,rna34262,0,2.529478475473527e-6,0,1,FALSE,0
Hipk1,insig,Unassigned,Cold_low_EL,insig,0.08656976088485557,1.189006450121009e-8,2.088129237878122e-11,2.4991514238612147e-4,2.734405588296134e-4,0.20311205493524553,0.7114498716677725,0.9978327738811809,gene20150,reference,1208,FALSE,NA,16,8058,rna34293,0,2.088129237878122e-11,0,1,FALSE,0
Trim33,insig,insig,insig,insig,0.9575028280973392,0.16507268199812616,3.3888376518205424e-6,0.6758537883417391,0.38299438740588276,0.22378765109200366,0.6668184822648243,0.6496183822004522,gene20155,reference,1182,FALSE,NA,22,8485,rna34302,0,3.3888376518205424e-6,0,1,TRUE,0
Mospd1,insig,IBA_high,filtered,filtered,0.06624677864114903,2.4112944101587025e-8,1.350661028626471e-4,4.43414387821147e-5,NA,NA,0.063417291081286,NA,gene20167,reference,213,FALSE,NA,6,1244,rna34314,0,2.4112944101587025e-8,0,1,FALSE,0
Rap2c,insig,insig,insig,insig,0.39829126403537884,1.0147025265893457e-18,3.5807609837369677e-9,0.46714713944207825,0.03384597964542767,0.012877859147018162,0.17944772770889553,1.4337202738007479e-5,gene20184,reference,183,FALSE,NA,4,3687,rna34343,0,1.0147025265893457e-18,0,1,FALSE,0
Atg4c,insig,IBA_low,insig,insig,0.07828157079314053,1.5764768332810004e-16,4.184481696931455e-6,8.812461420389793e-6,0.02620290414174116,0.0014937354632752716,0.1991445539383411,0.18577735581070864,gene20193,reference,473,FALSE,NA,13,3503,rna34361,0,1.5764768332810004e-16,0,1,FALSE,0
E4f1,insig,insig,insig,insig,0.30532305775809676,0.022806645480041104,3.34038903862166e-4,0.048129860068770056,0.2027143646344277,0.024465418139506107,0.5627383359958485,0.7444064967003949,gene20295,reference,815,FALSE,NA,16,2674,rna34548,0,3.34038903862166e-4,0,1,FALSE,0
Cramp1,insig,insig,insig,insig,0.36302352349365974,9.545184478653538e-5,7.309310538136075e-15,0.019623780587856143,0.0020421596029080815,0.32792917942335303,0.07260991867589807,0.7176064333227472,gene20331,reference,1072,FALSE,NA,20,6993,rna34662,0,7.309310538136075e-15,0,1,FALSE,0
Zmynd12,insig,insig,insig,insig,0.027427210147740425,8.592811741454156e-14,6.203776262349822e-19,0.41705647516568484,0.4065843925358654,0.10282131233113809,0.02650140855380417,0.029786536773843134,gene2034,reference,366,TRUE,NA,8,1541,rna3876,0,6.203776262349822e-19,0,1,TRUE,0
Kiaa1143,SA_Low,insig,insig,insig,3.100306863079031e-6,4.468655384668043e-22,8.83921751020858e-15,0.5527697971401697,0.3285468267835587,0.3584058415973809,8.168356284498211e-7,0.007194605929851055,gene20372,reference,159,FALSE,NA,4,1408,rna34737,0,4.468655384668043e-22,0,1,FALSE,0
Tcaim,insig,insig,insig,insig,0.05626858461491232,2.6586852974466344e-4,2.647207985132821e-6,0.3211291916454849,0.03257895480605633,0.24478942654230637,0.2945568737365842,0.05495773682809676,gene20380,reference,513,FALSE,NA,12,3798,rna34758,0,2.647207985132821e-6,0,1,FALSE,0
Abhd5,Winter_low,IBA_high,insig,filtered,4.047290944321664e-12,1.017625579860471e-6,3.5436654961445177e-4,2.987636070086452e-4,0.0150893395387251,NA,2.1678504109838903e-5,0.9988772298316642,gene20383,reference,349,FALSE,NA,7,3277,rna34764,0,4.047290944321664e-12,0,1,FALSE,0
CYP8B1,Winter_low,filtered,filtered,filtered,6.011186279565819e-14,1.7862768950165598e-22,3.35833640405776e-8,NA,NA,NA,NA,NA,gene20391,human_blastn,501,FALSE,NA,1,1506,rna34778,0,1.7862768950165598e-22,0,1,FALSE,0
P3h1,insig,Unassigned,insig,insig,0.24366185383644837,0.012509511631327727,3.652793409367859e-4,1.1103007557953922e-4,0.5350922090010168,0.02246875812458073,0.05615067319866852,0.2719763328542934,gene2041,reference,760,FALSE,NA,16,2455,rna3885,0,1.1103007557953922e-4,0,1,TRUE,0
Gch1,Winter_low,filtered,IBA_high,filtered,6.8893964913559534e-15,1.6251915112450756e-5,2.4429426483869162e-12,NA,2.533628900340823e-4,NA,0.0010968744948760098,0.9773188502378813,gene20416,reference,250,FALSE,NA,6,2934,rna34828,0,6.8893964913559534e-15,0,1,FALSE,0
Ero1a,insig,insig,insig,Unassigned,0.07636152759079891,5.556525221145222e-4,2.449900633120833e-13,0.0026981647884303287,0.0018236234732160437,1.4775586280019886e-4,0.257468970972547,0.6881226351968651,gene20433,reference,468,FALSE,NA,16,4725,rna34853,0,2.449900633120833e-13,0,1,FALSE,0
Lin7a,Cold_low_EL,insig,insig,insig,9.959284548938574e-9,8.235218414930937e-13,1.3408670218119845e-9,0.09236253148904504,0.014138811320926764,0.7581617667480721,8.59339846633673e-5,NA,gene20452,reference,232,FALSE,NA,6,4547,rna34876,0,8.235218414930937e-13,0,1,FALSE,0
Ndufaf4,insig,insig,insig,insig,0.012895095767339885,1.4466502614478997e-15,3.1053433623100575e-13,0.44613797812117073,0.0018263049246109641,0.5664682592723218,0.02595081815538731,0.9773188502378813,gene20460,reference,174,FALSE,NA,3,2496,rna34889,0,1.4466502614478997e-15,0,1,FALSE,0
Znf691,insig,Cold_low_EM,insig,Cold_low_EL,0.01487107628969215,0.16121159968331317,5.118403528687777e-4,6.983457664044615e-5,0.002035022016243343,5.552004799552302e-7,0.005904330368075463,0.0017691338703886928,gene2047,reference,284,TRUE,NA,2,3553,rna3893,0,5.552004799552302e-7,0,1,FALSE,0
Manea,insig,insig,Cold_low_EM,insig,0.6889298339717643,0.9046842994476274,2.5264970323744286e-8,0.010315052216439467,1.0512046016074659e-5,0.44630909888413584,0.5905785924743165,0.3687908510001796,gene20472,reference,460,FALSE,NA,5,1806,rna34897,0,2.5264970323744286e-8,0,1,FALSE,0
Alcam,insig,insig,insig,insig,0.3198733329431817,0.9528080138966651,4.2478937771067885e-7,0.0032357877150678924,0.0013708410815088247,0.9801840413872867,0.17902455118660937,0.2559805275214596,gene20494,reference,583,FALSE,NA,16,4935,rna34920,0,4.2478937771067885e-7,0,1,FALSE,0
Clcc1,insig,insig,insig,insig,0.06165195328709398,4.761518374110515e-21,2.160303307207684e-10,0.004450985244146519,0.03983663399857839,0.5388606603422005,0.5715435937209422,0.24035056292799703,gene20529,reference,549,FALSE,NA,11,3190,rna34977,0,4.761518374110515e-21,0,1,TRUE,0
Sort1,insig,insig,insig,insig,0.36074088490926653,0.001405130579800154,8.189597481549289e-4,0.06405947060005028,0.018320460998466324,0.6807337584601663,0.8554269206954195,0.9587279949124223,gene20539,reference,851,FALSE,NA,21,6962,rna35000,0,8.189597481549289e-4,0,1,TRUE,0
Cic,Cold_high_EL,insig,insig,insig,7.259846598940423e-6,1.9800515923514226e-6,6.030574619039663e-5,0.017022817365477408,0.009431503708403198,0.8518562472128516,6.708565279967643e-5,0.4783115982798574,gene20604,reference,2511,FALSE,NA,21,8312,rna35108,0,1.9800515923514226e-6,0,1,FALSE,0
Dedd2,insig,insig,Cold_low_EL,Unassigned,0.08042085171942868,0.08904911166347164,9.55331931658777e-7,0.01567096766724887,4.712717220165316e-6,6.415082794890257e-5,0.007684969032771562,0.7453709077071011,gene20608,reference,327,FALSE,NA,5,1984,rna35117,0,9.55331931658777e-7,0,1,FALSE,0
Irgq,insig,insig,IBA_high,insig,0.006824938466225403,5.537579546774166e-26,8.892348052803984e-4,0.061120583735817455,5.080279496223244e-10,0.0010283595486610536,7.000324959362031e-12,0.07555994286615392,gene20630,reference,699,FALSE,NA,3,6760,rna35148,0,5.537579546774166e-26,0,1,FALSE,0
Smg9,insig,insig,Cold_high_EH,insig,0.10805181739046105,0.08045420493662567,8.369721035319514e-13,0.08714102100796416,3.882386366348647e-6,0.1164075845567566,0.031423885367216124,0.010914468150109243,gene20638,reference,520,FALSE,NA,14,2647,rna35160,0,8.369721035319514e-13,0,1,FALSE,0
Nectin2,insig,insig,insig,insig,0.16940047835280947,0.10279748074532508,8.862519313618817e-13,0.09851349650003105,0.8799111119838021,0.7546029110996625,7.784247442631635e-4,0.32253093539975375,gene20659,reference,534,TRUE,NA,9,2761,rna35195,0,8.862519313618817e-13,0,1,FALSE,0
Fbxo46,insig,Cold_low_EM,Cold_low_EM,Cold_low_EL,0.7023003487885263,6.273702510003428e-7,6.951834495017714e-5,1.1348022255455064e-8,3.8916052072250844e-9,7.860473768105181e-11,6.934971829424441e-11,0.057326568870076956,gene20694,reference,603,FALSE,NA,2,2985,rna35248,0,6.934971829424441e-11,0,1,FALSE,0
Ptprf,insig,Cold_low_EL,Cold_low_EL,insig,0.1048317629552993,0.49444746835487674,3.371700037015739e-8,2.1022534181032705e-8,2.1669511118969798e-4,0.09185197290087758,0.19084159437116607,0.28103559815568097,gene2070,reference,1933,FALSE,NA,37,7631,rna3922,0,2.1022534181032705e-8,0,1,FALSE,0
Bche,IBA_low,Cold_high_EH,insig,Unassigned,9.339122455389314e-4,0.0022667605494063906,8.528553815173897e-5,4.7460427166020236e-4,0.001107644639666646,5.364388688592687e-4,0.27797455419965045,0.001101514048721878,gene20718,reference,697,FALSE,NA,4,2124,rna35279,0,8.528553815173897e-5,0,1,FALSE,0
Smc4,insig,insig,insig,insig,0.01967680027008627,4.670649455582586e-6,3.492648916398884e-7,0.14678577608224241,0.107232660008864,0.24745005404871273,0.18642317538787087,6.379597384887076e-5,gene20723,reference,1287,FALSE,NA,24,4916,rna35286,0,3.492648916398884e-7,0,1,FALSE,0
C1rl,insig,filtered,filtered,filtered,0.12812383793092422,4.911163173971601e-22,3.4049603382279145e-6,NA,NA,NA,1.7603935663967127e-5,0.5715102216364992,gene20754,reference,410,FALSE,NA,5,1677,rna35320,0,4.911163173971601e-22,0,1,FALSE,0
C1s,insig,insig,Unassigned,insig,0.8811413209258709,0.009971827033472996,8.661567388103871e-4,0.44285106607175656,8.513980528145591e-5,0.5457886197658229,2.262080934170381e-4,1.637145824867534e-5,gene20756,reference,695,FALSE,NA,12,2734,rna35323,0,1.637145824867534e-5,0,1,FALSE,0
Emg1,IBA_high,insig,insig,insig,4.054592463311085e-5,2.362252219922782e-15,1.035336823499668e-5,0.14576141761488598,0.4628565410752927,0.0918259502839286,0.04059972880035236,0.5326502188639407,gene20759,reference,244,FALSE,NA,6,1033,rna35327,0,2.362252219922782e-15,0,1,FALSE,0
Cops7a,SpD_high,insig,IBA_low,insig,3.729445038548645e-4,3.3260434965555254e-16,1.8172189774373507e-7,0.006406246261341153,2.7311820637031002e-5,0.19953561040206116,0.010873601159709149,0.6328712808136931,gene20779,reference,275,TRUE,NA,8,1703,rna35358,0,3.3260434965555254e-16,0,1,FALSE,0
Erlin2,insig,insig,IBA_low,insig,0.23646121474037535,7.066805507693413e-8,2.522905315046101e-5,0.12231776251835574,3.8055862816901877e-5,0.10994308100065954,0.17067536165844313,8.093033193461138e-6,gene20807,reference,339,FALSE,NA,12,4083,rna35430,0,7.066805507693413e-8,0,1,FALSE,0
Rab11fip1,insig,insig,Cold_low_EL,Cold_low_EM,0.040599889296862576,0.09297826819289487,5.235852023918449e-24,0.005624757033774027,1.6263906966593323e-25,9.301822446834409e-4,0.4329403043690301,0.7072847099627553,gene20812,reference,1248,FALSE,NA,6,7976,rna35439,0,1.6263906966593323e-25,0,1,FALSE,0
Adam9,insig,insig,insig,insig,0.9922701582164708,0.07018522603244526,1.3241019748589145e-4,0.0690227244513915,0.004490980906753709,0.010574075870264035,0.004629539274913818,0.2188353941324623,gene20836,reference,819,FALSE,NA,22,3545,rna35485,0,1.3241019748589145e-4,0,1,FALSE,0
Thnsl2,Winter_low,insig,insig,insig,4.6724492147730455e-5,0.0418518782192095,5.054213480521114e-4,0.007283277420021101,0.002439118489662867,0.006675311552232047,0.0027359608137944836,0.1440877851407428,gene20871,reference,484,FALSE,NA,9,2592,rna35528,0,4.6724492147730455e-5,0,1,FALSE,0
Chmp3,insig,insig,insig,insig,0.49974613101208115,0.44630762823935755,2.1989983433508674e-4,0.2252614490330316,0.0012363487015368997,0.04326253527946234,0.24185362559560492,0.33728732220903057,gene20881,reference,197,FALSE,NA,5,1043,rna35540,0,2.1989983433508674e-4,0,1,FALSE,0
Polr1a,IBA_high,Cold_low_EL,IBA_high,IBA_high,1.4316867654574917e-14,1.8081832314595756e-5,2.1624854053248956e-7,1.7542786143714976e-12,1.9653968812006398e-23,4.183125156443369e-6,5.566599756573351e-4,0.4285160774359915,gene20887,reference,1708,FALSE,NA,34,5872,rna35553,0,1.9653968812006398e-23,0,1,FALSE,0
Mat2a,IBA_high,Cold_low_EM,Cold_low_EM,Cold_low_EM,4.717298459314785e-17,0.0031205162535464463,7.251835087378679e-4,6.470625338852239e-9,9.732302487503934e-22,1.0141811077952294e-13,1.897212743525227e-9,0.5799269634094936,gene20900,reference,522,FALSE,NA,9,3070,rna35568,0,9.732302487503934e-22,0,1,FALSE,0
Retsat,insig,insig,insig,insig,0.696497600821049,1.1521579822037682e-5,6.955890063178178e-4,0.0796314925859836,0.2799597058155391,0.7889700056247256,0.2481876418875536,0.677891131307798,gene20904,reference,610,FALSE,NA,11,2683,rna35578,0,1.1521579822037682e-5,0,1,TRUE,0
ZNF714_containing,Winter_low,Cold_low_EM,IBA_high,Cold_low_EM,6.046133682496226e-6,0.0028856936663291463,3.1952516962179485e-9,3.3430161384424326e-9,1.4212030224677896e-4,2.973380004956356e-6,0.0770326488030863,0.08372636358647788,gene20908,human_blastn,583,FALSE,NA,4,3277,rna35581,0,3.1952516962179485e-9,1,1,TRUE,0
Nfam1,insig,filtered,insig,filtered,0.168807505576772,8.921892731557306e-5,7.789736561587872e-9,NA,0.6787330553915927,NA,0.2852819631037573,6.766712051526055e-4,gene21003,reference,268,TRUE,NA,6,2635,rna35752,0,7.789736561587872e-9,0,1,FALSE,0
Serhl2,insig,Cold_high_EH,Cold_high_EH,Cold_high_EH,0.007592782598530317,0.18932012830044886,1.0431480107787207e-9,1.003820339581797e-4,2.8451508273673976e-4,8.443242228339105e-4,0.02795958157361158,0.4174004060666428,gene21005,reference,309,FALSE,NA,14,1314,rna35754,0,1.0431480107787207e-9,0,1,FALSE,0
Pacsin2,Unassigned,insig,insig,insig,2.3173462879076617e-5,0.013162340675096623,7.399201584344585e-5,0.06644894167168729,0.23929880456394076,0.004547481219659046,0.004220823421709284,0.3504288373541272,gene21011,reference,488,FALSE,NA,12,1694,rna35764,0,2.3173462879076617e-5,0,1,FALSE,0
Sap18,insig,Cold_high_EH,Winter_high,Cold_high_EL,0.1637980026642878,7.706739622122382e-21,2.4178522616082352e-5,1.43044534203716e-4,3.157326852995329e-7,1.2266390175920528e-5,0.03870369802935311,0.25593656029976997,gene21047,reference,172,FALSE,NA,4,2698,rna35803,0,7.706739622122382e-21,0,1,FALSE,0
Mphosph8,insig,insig,insig,insig,0.11554536933070253,1.570810690861056e-5,8.159746479772987e-16,0.235143258144038,0.25031666775381306,0.016229970493109466,0.009060259069142243,0.9326618716489429,gene21068,reference,874,FALSE,NA,13,3112,rna35840,0,8.159746479772987e-16,0,1,FALSE,0
Nasp,insig,Cold_low_EM,insig,insig,0.0016963758595087144,7.521219339537474e-31,1.7401789768007135e-5,6.901168163502743e-4,0.0718040734878107,0.07412246999580405,0.008881923545096825,0.9745327313251623,gene2112,reference,789,FALSE,NA,15,3270,rna4025,0,7.521219339537474e-31,0,1,TRUE,0
Tssk4,NA,NA,NA,NA,NA,0.03532698819205309,1.1212480520851505e-8,NA,NA,NA,0.11739974871920322,NA,gene21154,reference,338,FALSE,NA,4,1706,rna35975,0,1.1212480520851505e-8,0,1,FALSE,0
DHRS4_like,insig,insig,Cold_high_EH,insig,0.0011542902327800037,1.6682740219550006e-5,1.084226434251164e-16,0.00933876003892887,3.5703015887152634e-7,0.002616050005467733,0.3055744062383116,0.6451151995512251,gene21171,human_blastn,279,FALSE,NA,9,1239,rna36026,0,1.084226434251164e-16,1,1,FALSE,0
Lrp10,insig,insig,insig,insig,0.04650850088865896,7.844469282711189e-12,5.1987805432282415e-5,0.002524546032081986,0.012133905010108272,0.3079215593285342,0.5858072916238999,0.5211198049975913,gene21207,reference,713,FALSE,NA,7,3200,rna36090,0,7.844469282711189e-12,0,1,FALSE,0
Dad1,insig,insig,insig,insig,0.7744591456824653,1.1543659783628044e-13,4.305975608370645e-6,0.02685080124519056,0.122831551213277,0.4442896853842085,0.021861380041739167,0.39594895124095036,gene21216,reference,113,FALSE,NA,3,732,rna36102,0,1.1543659783628044e-13,0,1,FALSE,0
Nsun4,insig,insig,insig,insig,0.02210028434100361,0.9011669487827445,1.7816336704824407e-6,0.3442599766358981,0.07958972139628835,0.9771686797045369,0.9089877216116895,0.9508125297650529,gene2126,reference,381,FALSE,NA,6,2098,rna4056,0,1.7816336704824407e-6,0,1,FALSE,0
COX10_containing,insig,insig,insig,insig,0.07660051779349333,0.942820411157988,1.0063699035877258e-9,0.01669730360235115,0.08381182236787406,0.11758039471049693,0.2715167969858865,0.9285388881354953,gene21321,human_blastn,444,FALSE,NA,7,3401,rna36176,0,1.0063699035877258e-9,1,1,FALSE,0
Hacd2,insig,insig,insig,insig,0.04525344990976668,0.021616574611646042,3.309901535441218e-5,0.057491968134782315,0.010084469998875767,0.017575947375756597,0.429955794486803,5.109223219251823e-4,gene21350,reference,254,FALSE,NA,7,3610,rna36221,0,3.309901535441218e-5,0,1,TRUE,0
Bmpr2,insig,insig,insig,insig,0.17135927759917471,6.108383836958988e-9,4.6819054898178756e-5,0.707670357285239,0.1484915625541424,0.6986502671245344,0.17945414241074956,0.309381744531671,gene21388,reference,1050,FALSE,NA,14,11098,rna36306,0,6.108383836958988e-9,0,1,FALSE,0
CYP20A1_like,NA,NA,NA,NA,NA,0.23441530135338912,4.2367033366481067e-7,NA,NA,NA,0.4337136478293258,0.5983503390830716,gene21395,human_blastn,462,FALSE,NA,13,2311,rna36323,0,4.2367033366481067e-7,1,1,FALSE,0
Agpat1,Cold_low_EM,insig,Unassigned,insig,1.9340922768267604e-5,7.504629753093388e-32,5.829357860992139e-5,0.36543637450321403,3.2472683063514202e-6,0.7859860059499857,0.025557746369667688,0.5819203462341529,gene21433,reference,287,TRUE,NA,7,2246,rna36348,0,7.504629753093388e-32,0,1,FALSE,0
Apom,insig,filtered,filtered,filtered,0.6436216793636126,1.8019146615905793e-16,1.4933632942402975e-5,NA,NA,NA,0.11040403964019663,0.9917406505481566,gene21476,reference,282,FALSE,NA,3,2498,rna36434,0,1.8019146615905793e-16,0,1,FALSE,0
Ncoa4,Cold_low_EL,insig,Cold_low_EL,insig,3.7585755030417804e-7,4.8316166512488074e-8,2.8140632282786132e-12,0.004343306809655065,1.97491475471172e-14,0.0017069356239889151,0.26774671742115763,0.16799609502276716,gene21506,reference,625,FALSE,NA,10,3543,rna36492,0,1.97491475471172e-14,0,1,FALSE,0
Pclo,NA,insig,insig,insig,NA,0.2983401582128089,8.281224894349781e-8,0.12190986619793034,0.24474143913500485,0.8323101707349728,0.3394841505858131,0.1966266734093895,gene21625,reference,5055,FALSE,NA,26,16558,rna36650,0,8.281224894349781e-8,0,1,FALSE,0
Vps35,insig,insig,insig,insig,0.8495153715818473,0.010859214567410872,2.5495967618108364e-6,0.5859393388473486,0.7556272602293599,0.8153636802029294,0.09533285084592678,0.006546095976001713,gene2164,reference,796,FALSE,NA,17,3266,rna4108,0,2.5495967618108364e-6,0,1,FALSE,0
Minpp1,Cold_low_EL,Cold_low_EM,Cold_low_EM,Cold_low_EM,2.1917426267309305e-8,9.401919201831904e-12,4.968935193556502e-4,1.062263858567361e-5,5.362803793392424e-4,2.7504985973161324e-5,0.2800555467188024,5.435391209002869e-6,gene21650,reference,487,FALSE,NA,5,2354,rna36679,0,9.401919201831904e-12,0,1,FALSE,0
