"","topcorgene","module_color","module_n","module_genes","membership"
"375","TCAF1_like","lightgreen",18,128,0.820900930193294
"376","RALYL_like_gene18440","lightgreen",18,128,0.818013442399205
"377","Pi4ka","lightgreen",18,128,0.812986742919965
"378","Lsamp","lightgreen",18,128,0.812950823968155
"379","Akap12","lightgreen",18,128,0.811652917024336
"380","Sucla2","lightgreen",18,128,0.809171414761662
"381","Znf280d","lightyellow",19,126,0.892728052207483
"382","Ppid","lightyellow",19,126,0.892280327966538
"383","Vps50","lightyellow",19,126,0.866151683687898
"384","Jkamp","lightyellow",19,126,0.86447180781701
"385","Ipo7","lightyellow",19,126,0.864120309793621
"386","Wdr47","lightyellow",19,126,0.849559651629935
"387","Ppm1a","lightyellow",19,126,0.839676536284681
"388","Snx16","lightyellow",19,126,0.838242229595688
"389","Hsph1","lightyellow",19,126,0.833782101806816
"390","Stip1","lightyellow",19,126,0.832327540485386
"391","Hspa4l","lightyellow",19,126,0.830028426955239
"392","Hspa8","lightyellow",19,126,0.823040449918694
"393","Ahcyl2","lightyellow",19,126,0.822084684973166
"394","G34280","lightyellow",19,126,0.817471368433059
"395","Mat2b","lightyellow",19,126,0.816216608965447
"396","Rngtt","lightyellow",19,126,0.814476376428226
"397","HSPH1","lightyellow",19,126,0.807224650861884
"398","B3galnt1","lightyellow",19,126,0.804461533383827
"399","Dnal1","lightyellow",19,126,0.804117582396107
"400","Syt4","lightyellow",19,126,0.79965711707816
"401","Lrrc4b","royalblue",20,115,0.850704289739003
"402","Grip2","royalblue",20,115,0.842008487724943
"403","Adarb1","royalblue",20,115,0.835947271332275
"404","Ccdc85b","royalblue",20,115,0.827481495724254
"405","Map3k10","royalblue",20,115,0.826223418996374
"406","Abhd8","royalblue",20,115,0.818775034661632
"407","Jph3","royalblue",20,115,0.818195671556989
"408","Grk2","royalblue",20,115,0.809507601631617
"409","Gramd1a","royalblue",20,115,0.784917297268557
"410","Selenoo","royalblue",20,115,0.767093369722401
"411","Morn4","royalblue",20,115,0.765173409172589
"412","Ppp1r9b","royalblue",20,115,0.756902573520439
"413","Stx1b","royalblue",20,115,0.755090823383796
"414","CUNH14orf132","royalblue",20,115,0.754809996705247
"415","Znf385a","royalblue",20,115,0.749297462409256
"416","Ywhah","royalblue",20,115,0.741934803185664
