"","gene","r","module_color","module_n"
"7268","Kcnt2",0.763728111689044,"yellow",4
"7269","CFH_containing",0.760870262885083,"greenyellow",11
"7270","Arhgap18",0.615229031781437,"brown",3
"7271","Lama2",0.634662042849282,"royalblue",20
"7272","Ptprk",0.301405083585351,"grey",0
"7273","Arpc3",0.697886795645973,"grey",0
"7274","Soga3",0.536358062899678,"grey60",17
"7275","Kiaa0408",0.752209274146975,"darkred",21
"7276","Echdc1",0.834748182811713,"orange",25
"7277","Rnf146",-0.131717153151551,"grey",0
"7278","Rspo3",0.468432377604714,"yellow",4
"7279","Cenpw",0.421574596115974,"brown",3
"7280","Trmt11",0.707842928375988,"grey",0
"7281","Hint3",0.633123489581888,"darkorange",26
"7282","Ncoa7",0.60268574064337,"salmon",13
"7283","Cep85",0.884715990310187,"turquoise",1
"7284","Hddc2",0.38097019348575,"grey",0
"7285","Tpd52l1",0.755843771736924,"green",5
"7286","Rnf217",0.127023832077614,"grey",0
"7287","Sh3bgrl3",0.708323849555204,"darkgrey",24
"7288","Cyyr1",0.11218265024012,"brown",3
"7289","App",0.864764848625959,"yellow",4
"7290","Gabpa",0.662444508298942,"greenyellow",11
"7291","Atp5j",0.879065553534006,"brown",3
"7292","Jam2",0.641627552210705,"darkolivegreen",33
"7293","Mrpl39",0.806630430163122,"brown",3
"7294","LOC106145193",0.555781808370042,"turquoise",1
"7295","Ubxn11",0.387001376878821,"yellow",4
"7296","LOC110599131",-0.414292711874486,"grey",0
"7297","ZNF91_like_gene17851",0.804772767486138,"turquoise",1
"7298","Gas8",0.79736167377353,"darkturquoise",23
"7299","Dbndd1",0.49818728758682,"sienna3",35
"7300","AFG3L1P_containing_gene17855",0.49936668399305,"blue",2
"7301","Def8",0.551815981706407,"cyan",14
"7302","Tubb3",0.759232505729357,"blue",2
"7303","Tcf25",0.83243025897645,"green",5
"7304","Spire2",0.834068303376502,"lightcyan",16
"7305","Fanca",0.528677791337105,"black",7
"7306","Znf276",0.8330342693984,"turquoise",1
"7307","Vps9d1",0.674352510372822,"darkturquoise",23
"7308","Spata2l",-0.87114139662892,"grey",0
"7309","Cdk10",0.747776882082139,"yellowgreen",36
"7310","Chmp1a",0.594888392409553,"lightyellow",19
"7311","Cpne7",0.695803485863747,"yellow",4
"7312","Rpl13",0.734405121950186,"brown",3
"7313","Spg7",0.791268022059569,"blue",2
"7314","Ankrd11",0.783718717998755,"turquoise",1
"7315","Acsf3",-0.264539635485733,"grey",0
"7316","Cbfa2t3",0.555769522685706,"yellow",4
"7317","Trappc2l",0.67945713728386,"blue",2
"7318","Galns",0.603523235128688,"blue",2
"7319","Aprt",0.652845557973294,"black",7
"7320","Piezo1",0.873276160739867,"magenta",9
"7321","Ctu2",0.706732166983358,"magenta",9
"7322","Rnf166",0.817999685532852,"turquoise",1
"7323","Mvd",0.697092735138311,"magenta",9
"7324","CYBA_like",0.807384424193161,"blue",2
"7325","Zc3h18",0.789965681935176,"royalblue",20
"7326","Banp",0.897067477874547,"turquoise",1
"7327","Slc7a5",0.825646246701265,"lightcyan",16
"7328","Klhdc4",0.514444696759276,"blue",2
"7329","Jph3",0.879461763975902,"yellow",4
"7330","LOC110599133",-0.203258840995442,"grey",0
"7331","Zcchc14",0.749600443901963,"turquoise",1
"7332","Fbxo31",0.723030210234827,"tan",12
"7333","Mthfsd",0.667609377241928,"cyan",14
"7334","Irf8",0.586307817613007,"yellow",4
"7335","COX4I1_like",0.886621504350067,"brown",3
"7336","Emc8",0.444727606196065,"blue",2
"7337","Dhdds",0.765619241689252,"blue",2
"7338","Gse1",0.535537347878843,"yellow",4
"7339","Kiaa0513",0.846428731672912,"royalblue",20
"7340","Zdhhc7",0.697382458918668,"turquoise",1
"7341","Usp10",0.799129845912744,"pink",8
