"","gene","n","module_n","module_color"
"739","COX14_like_G25155",7,1,"turquoise"
"740","COX20_like",23,1,"turquoise"
"741","COX4I1_like",164,1,"turquoise"
"742","COX5A",3,0,"grey"
"743","COX5B_like_gene22048",237,1,"turquoise"
"744","COX6A1",97,1,"turquoise"
"745","COX6B1_gene11475",83,1,"turquoise"
"746","COX7A2",48,1,"turquoise"
"747","COX7A2L_containing",37,1,"turquoise"
"748","COX7B_gene19995",42,1,"turquoise"
"749","COX7C_like",82,1,"turquoise"
"750","COX8A_like",161,1,"turquoise"
"751","Cpd",4,4,"yellow"
"752","Cpeb2",6,2,"blue"
"753","Cpeb3",23,2,"blue"
"754","Cpeb4",38,2,"blue"
"755","Cplx1",3,1,"turquoise"
"756","Cpm",233,3,"brown"
"757","Cpne9",3,1,"turquoise"
"758","Cpsf1",5,1,"turquoise"
"759","Cpsf2",40,5,"green"
"760","Cpsf6",33,4,"yellow"
"761","Cpt1c",3,10,"purple"
"762","Crat",10,1,"turquoise"
"763","Crbn",109,1,"turquoise"
"764","Crcp",7,1,"turquoise"
"765","Creb3l2",9,11,"greenyellow"
"766","Crebl2",8,5,"green"
"767","Crebrf",52,4,"yellow"
"768","Creg1",7,1,"turquoise"
"769","Creg2",63,2,"blue"
"770","Crhr2",28,14,"cyan"
"771","Crim1",10,8,"pink"
"772","CRIPT",3,1,"turquoise"
"773","Crkl",24,4,"yellow"
"774","Crlf3",9,3,"brown"
"775","Crnkl1",44,4,"yellow"
"776","Crtc3",24,11,"greenyellow"
"777","Cs",177,8,"pink"
"778","Csde1",43,8,"pink"
"779","CSDE1_G5021",22,1,"turquoise"
"780","Csf1",30,3,"brown"
"781","Csmd2",6,4,"yellow"
"782","Csnk1a1",27,8,"pink"
"783","Csnk1g1",41,4,"yellow"
"784","Csnk2a2",3,12,"tan"
"785","Csnk2b",252,1,"turquoise"
"786","Cspg5",7,1,"turquoise"
"787","Csrnp2",119,3,"brown"
"788","Csrnp3",40,2,"blue"
"789","Csrp1",3,9,"magenta"
"790","Csrp2",7,9,"magenta"
"791","Cstb",152,1,"turquoise"
"792","Cstf1",45,1,"turquoise"
"793","Cstf2t",14,4,"yellow"
"794","Ctbp1",108,1,"turquoise"
"795","Ctdnep1",16,1,"turquoise"
"796","Ctdsp2",213,3,"brown"
"797","Ctdspl2",4,4,"yellow"
"798","Ctif",3,6,"red"
"799","CTNNA3_containing",21,7,"black"
"800","Ctnnbip1",3,1,"turquoise"
"801","Ctnnbl1",48,1,"turquoise"
"802","Ctnnd1",38,4,"yellow"
"803","Ctnnd2",3,13,"salmon"
"804","Ctr9",14,4,"yellow"
"805","Ctsa",4,0,"grey"
"806","CTSB_containing",6,1,"turquoise"
"807","Ctsd",57,1,"turquoise"
"808","Ctsk",22,11,"greenyellow"
"809","Cttnbp2",4,4,"yellow"
"810","Cttnbp2nl",149,4,"yellow"
"811","Ctu2",8,1,"turquoise"
"812","Cuedc2",75,1,"turquoise"
"813","Cul1",9,1,"turquoise"
"814","Cul3",23,8,"pink"
"815","Cul5",36,5,"green"
"816","Cul9",5,10,"purple"
"817","CUNH10orf10",4,3,"brown"
"818","CUNH11orf24",11,1,"turquoise"
"819","CUNH11orf49",2,7,"black"
"820","CUNH11orf58",9,8,"pink"
"821","CUNH11orf68",113,1,"turquoise"
"822","CUNH11orf87",5,2,"blue"
"823","CUNH11orf96",14,1,"turquoise"
"824","CUNH11orf98",6,12,"tan"
"825","CUNH12orf10",9,1,"turquoise"
"826","CUNH12orf57",53,1,"turquoise"
"827","CUNH14orf2",32,1,"turquoise"
"828","CUNH14orf28",204,3,"brown"
"829","CUNH15orf40",14,1,"turquoise"
"830","CUNH16orf45",51,0,"grey"
"831","CUNH16orf58",117,6,"red"
"832","CUNH16orf91",10,1,"turquoise"
"833","CUNH17orf49",50,1,"turquoise"
"834","CUNH18orf25",3,4,"yellow"
"835","CUNH18orf54",142,11,"greenyellow"
"836","CUNH19orf25",8,1,"turquoise"
"837","CUNH19orf66",41,1,"turquoise"
"838","CUNH19orf70",48,1,"turquoise"
"839","CUNH1orf122",11,1,"turquoise"
"840","CUNH1orf198",5,13,"salmon"
"841","CUNH1orf216",6,0,"grey"
"842","CUNH20orf194",10,4,"yellow"
"843","CUNH20orf27",23,1,"turquoise"
"844","CUNH21orf91",69,3,"brown"
"845","CUNH3orf18",22,6,"red"
"846","CUNH3orf38",11,4,"yellow"
"847","CUNH5orf15",8,8,"pink"
"848","CUNH5orf24",19,4,"yellow"
"849","CUNH6orf136",194,6,"red"
"850","CUNH6orf47",31,3,"brown"
"851","CUNH6orf89",7,1,"turquoise"
"852","CUNH7orf43",7,0,"grey"
"853","CUNH8orf59",10,1,"turquoise"
"854","CUNH9orf16",149,1,"turquoise"
"855","CUNH9orf3",25,3,"brown"
"856","CUNH9orf78",63,1,"turquoise"
"857","CUNHXorf38",4,8,"pink"
"858","Cuta",179,1,"turquoise"
"859","Cxxc5",2,6,"red"
"860","CYB561_containing",2,6,"red"
"861","CYB561D1_containing",6,11,"greenyellow"
"862","CYB5B_like",1,8,"pink"
"863","CYB5R3_like",17,1,"turquoise"
"864","CYBA_like",5,1,"turquoise"
"865","CYC1_like",164,1,"turquoise"
"866","CYCS_gene22737",38,1,"turquoise"
"867","Cyfip2",130,2,"blue"
"868","CYFIP2_like",3,9,"magenta"
"869","Cygb",48,6,"red"
"870","Cyld",44,2,"blue"
"871","CYP1B1_containing",37,14,"cyan"
"872","CYP2S1_like",5,6,"red"
"873","D2hgdh",5,1,"turquoise"
"874","Daam1",5,5,"green"
"875","Dab1",13,2,"blue"
"876","Dact3",4,9,"magenta"
"877","Dad1",16,1,"turquoise"
"878","Dagla",2,6,"red"
"879","Dao",9,7,"black"
"880","Dap3",31,1,"turquoise"
"881","Dars",16,1,"turquoise"
"882","Dazap2",139,1,"turquoise"
"883","Dbi",7,9,"magenta"
"884","Dbndd2",49,1,"turquoise"
"885","Dbnl",11,6,"red"
"886","Dbx2",2,5,"green"
"887","DCAF10_like",83,4,"yellow"
"888","Dcaf12",80,3,"brown"
"889","Dcaf7",9,2,"blue"
"890","Dcaf8",44,6,"red"
"891","Dcc",21,2,"blue"
"892","Dclk1",70,2,"blue"
"893","Dclre1a",43,3,"brown"
"894","Dcp1a",32,4,"yellow"
"895","Dctn1",92,6,"red"
"896","Dctn2",127,1,"turquoise"
"897","Dctn3",159,1,"turquoise"
"898","Dctn5",26,1,"turquoise"
"899","Dcun1d2",10,1,"turquoise"
"900","Dcun1d3",28,4,"yellow"
"901","Dda1",172,1,"turquoise"
"902","Ddb1",98,8,"pink"
"903","Ddhd2",8,8,"pink"
"904","Ddit3",4,1,"turquoise"
"905","Ddit4l",90,3,"brown"
"906","Ddost",39,1,"turquoise"
"907","Ddr1",13,1,"turquoise"
"908","Ddr2",3,5,"green"
"909","Ddx1",33,1,"turquoise"
"910","Ddx17",68,11,"greenyellow"
"911","DDX19A",4,2,"blue"
"912","Ddx21",11,2,"blue"
"913","Ddx24",38,0,"grey"
"914","DDX46_like",24,5,"green"
"915","Ddx56",8,8,"pink"
"916","Ddx6",2,17,"grey60"
"917","Deaf1",6,1,"turquoise"
"918","Dedd",18,3,"brown"
"919","Dennd1a",3,10,"purple"
"920","Dennd1c",58,1,"turquoise"
"921","Dennd4a",45,5,"green"
"922","Dennd6b",9,10,"purple"
"923","Denr",33,1,"turquoise"
"924","Depdc5",2,25,"orange"
"925","Derl1",15,1,"turquoise"
"926","Desi2",8,4,"yellow"
"927","Dffa",8,1,"turquoise"
"928","Dfna5",4,1,"turquoise"
"929","Dgat1",10,1,"turquoise"
"930","Dgcr2",45,6,"red"
"931","Dgcr8",30,11,"greenyellow"
"932","Dgkd",23,11,"greenyellow"
"933","Dgki",5,2,"blue"
"934","Dhdds",155,8,"pink"
"935","Dhrs11",10,1,"turquoise"
"936","DHRS4_like",6,1,"turquoise"
"937","Dhrsx",17,1,"turquoise"
"938","Dhx30",28,6,"red"
"939","Dhx33",24,4,"yellow"
"940","Dhx36",13,8,"pink"
"941","Dhx8",33,2,"blue"
"942","Dicer1",5,4,"yellow"
"943","Dido1",4,11,"greenyellow"
"944","Dip2b",29,4,"yellow"
"945","Dip2c",86,2,"blue"
"946","DIPK2A_like",178,3,"brown"
"947","Diras1",8,0,"grey"
"948","Diras3",12,6,"red"
"949","Disp2",68,2,"blue"
"950","Dixdc1",132,4,"yellow"
"951","Dkk3",91,6,"red"
"952","Dlat",40,2,"blue"
"953","Dld",78,1,"turquoise"
"954","Dlg1",16,4,"yellow"
"955","Dlg2",2,24,"darkgrey"
"956","Dlg5",15,4,"yellow"
"957","Dlk1",33,2,"blue"
"958","Dll4",55,3,"brown"
"959","Dlst",76,8,"pink"
"960","Dmap1",121,1,"turquoise"
"961","Dmd",19,11,"greenyellow"
"962","DMD",77,4,"yellow"
"963","Dmtn",12,1,"turquoise"
"964","Dmwd",71,6,"red"
"965","Dmxl1",12,4,"yellow"
"966","Dmxl2",80,2,"blue"
"967","Dnaaf2",10,1,"turquoise"
"968","Dnah5",14,14,"cyan"
"969","Dnaja2",5,23,"darkturquoise"
"970","Dnaja3",8,8,"pink"
"971","Dnajb14",57,2,"blue"
"972","DNAJB14_containing",5,1,"turquoise"
"973","DNAJB6_gene20002",6,1,"turquoise"
"974","Dnajc18",79,2,"blue"
"975","Dnajc19",3,1,"turquoise"
"976","Dnajc27",43,2,"blue"
"977","Dnajc30",4,1,"turquoise"
"978","Dnajc5",10,6,"red"
"979","Dnajc6",110,2,"blue"
"980","Dnajc7",94,1,"turquoise"
"981","Dnajc8",17,1,"turquoise"
"982","Dnase1l2",73,3,"brown"
"983","Dner",24,6,"red"
"984","Dnm1",5,6,"red"
"985","Dnm1l",16,8,"pink"
"986","Dnm2",16,10,"purple"
"987","Dnm3",105,2,"blue"
"988","Dnmt1",32,4,"yellow"
"989","Dnmt3a",4,21,"darkred"
"990","Dnpep",21,1,"turquoise"
"991","Dock10",1,5,"green"
"992","Dock3",77,2,"blue"
"993","DOCK3",5,1,"turquoise"
"994","Dock8",187,11,"greenyellow"
"995","Dok6",9,2,"blue"
"996","DOK6",31,2,"blue"
"997","Dolk",32,1,"turquoise"
"998","Dolpp1",3,0,"grey"
"999","Dopey1",17,4,"yellow"
"1000","Dph7",6,1,"turquoise"
"1001","Dpm3",7,1,"turquoise"
"1002","Dpp3",16,1,"turquoise"
"1003","Dpp7",5,1,"turquoise"
"1004","Dpy30",7,1,"turquoise"
"1005","Dpysl2",28,2,"blue"
"1006","Drap1",5,1,"turquoise"
"1007","Drc1",7,14,"cyan"
"1008","Drg1",30,1,"turquoise"
"1009","Drg2",6,1,"turquoise"
"1010","Dscr3",30,1,"turquoise"
"1011","Dsg2",16,14,"cyan"
"1012","Dst",15,5,"green"
"1013","Dstn",9,1,"turquoise"
"1014","Dstyk",14,2,"blue"
"1015","Dtd1",57,1,"turquoise"
"1016","Dtx2",3,7,"black"
"1017","Dusp1",173,1,"turquoise"
"1018","Dusp11",4,4,"yellow"
"1019","Dusp26",86,1,"turquoise"
"1020","Dusp3",91,8,"pink"
"1021","Dusp6",69,3,"brown"
"1022","DUSP7_G34889",7,3,"brown"
"1023","DUSP7_gene26322",98,3,"brown"
"1024","Dvl1",4,10,"purple"
"1025","Dvl2",161,3,"brown"
"1026","Dync1i2",3,1,"turquoise"
"1027","Dync1li2",6,2,"blue"
"1028","Dynll1",6,3,"brown"
"1029","Dyrk1a",6,2,"blue"
"1030","Dysf",4,1,"turquoise"
"1031","Dzank1",2,13,"salmon"
"1032","Ebf3",3,2,"blue"
"1033","ECE1_containing_gene25753",2,0,"grey"
"1034","ECE1_like",2,0,"grey"
"1035","Ech1",153,1,"turquoise"
"1036","Eci1",5,1,"turquoise"
"1037","Eci2",42,1,"turquoise"
"1038","Ecsit",211,1,"turquoise"
"1039","Edem3",33,4,"yellow"
"1040","Edf1",47,1,"turquoise"
"1041","Eea1",23,2,"blue"
"1042","Eed",31,3,"brown"
"1043","Eef1a2",5,0,"grey"
"1044","Eef1b2",6,1,"turquoise"
"1045","Eef1d",20,1,"turquoise"
"1046","Eef2k",90,11,"greenyellow"
"1047","Efemp2",5,1,"turquoise"
"1048","Efhc1",3,13,"salmon"
"1049","Efr3a",5,18,"lightgreen"
"1050","Efr3b",14,13,"salmon"
"1051","Efs",3,10,"purple"
"1052","Eftud2",36,1,"turquoise"
"1053","Ehd1",2,1,"turquoise"
"1054","Ehd3",24,1,"turquoise"
"1055","Eid1",29,1,"turquoise"
"1056","Eif1",11,1,"turquoise"
"1057","Eif1ax",52,8,"pink"
"1058","Eif2a",53,1,"turquoise"
"1059","Eif2ak1",91,1,"turquoise"
"1060","Eif2ak4",3,13,"salmon"
"1061","Eif2b5",37,1,"turquoise"
"1062","Eif2d",45,1,"turquoise"
"1063","Eif2s1",6,1,"turquoise"
"1064","Eif3a",23,5,"green"
"1065","Eif3b",8,1,"turquoise"
"1066","EIF3CL",126,8,"pink"
"1067","Eif3d",60,1,"turquoise"
"1068","Eif3f",16,1,"turquoise"
"1069","Eif3g",22,1,"turquoise"
"1070","Eif3h",12,1,"turquoise"
"1071","Eif3i",74,1,"turquoise"
"1072","Eif3k",186,1,"turquoise"
"1073","Eif3l",225,1,"turquoise"
"1074","Eif3m",8,1,"turquoise"
"1075","Eif4a1",3,1,"turquoise"
"1076","Eif4a3",6,1,"turquoise"
"1077","Eif4b",13,8,"pink"
"1078","Eif4ebp2",39,3,"brown"
"1079","Eif4g1",3,2,"blue"
"1080","Eif4g2",34,2,"blue"
"1081","Eif4g3",85,2,"blue"
"1082","Eif4h",94,1,"turquoise"
"1083","Eif5a",42,1,"turquoise"
"1084","Eif5b",4,19,"lightyellow"
"1085","Eif6",25,1,"turquoise"
"1086","Eipr1",18,1,"turquoise"
"1087","Elac1",3,2,"blue"
"1088","Elac2",16,1,"turquoise"
"1089","Elavl1",7,4,"yellow"
"1090","Elavl2",18,2,"blue"
"1091","Elf2",5,11,"greenyellow"
"1092","Elk4",25,4,"yellow"
"1093","Ell",6,3,"brown"
"1094","Ell2",98,3,"brown"
"1095","Elmod1",7,6,"red"
"1096","Elmod3",68,1,"turquoise"
"1097","Elmsan1",168,3,"brown"
"1098","Eln",27,10,"purple"
"1099","Elob",70,1,"turquoise"
"1100","Eloc",4,1,"turquoise"
"1101","Elof1",11,0,"grey"
"1102","Elovl7",18,14,"cyan"
"1103","Elp1",13,8,"pink"
"1104","Elp5",37,1,"turquoise"
"1105","Emc3",21,1,"turquoise"
"1106","Emc6",13,0,"grey"
"1107","Emc7",45,1,"turquoise"
"1108","Emc8",8,0,"grey"
"1109","Emd",23,1,"turquoise"
"1110","Eml1",14,13,"salmon"
"1111","Eml2",11,0,"grey"
"1112","Eml5",12,5,"green"
"1113","Emp3",5,1,"turquoise"
"1114","Emsy",128,4,"yellow"
"1115","Enah",4,5,"green"
"1116","Enho",21,1,"turquoise"
"1117","Eno1",117,1,"turquoise"
"1118","Eno2",44,6,"red"
"1119","Enpp2",50,14,"cyan"
"1120","Enpp4",6,7,"black"
"1121","Enpp5",77,2,"blue"
"1122","Ensa",23,1,"turquoise"
"1123","ENSSTOG00000014826",45,1,"turquoise"
"1124","ENSSTOG00000031411",4,7,"black"
"1125","ENSSTOG00000032645",9,0,"grey"
"1126","ENSSTOG00000033080",1,0,"grey"
"1127","ENSSTOG00000034702",257,3,"brown"
"1128","Entpd4",56,2,"blue"
"1129","Eny2",5,1,"turquoise"
"1130","Ep300",46,4,"yellow"
"1131","Ep400",3,25,"orange"
"1132","Epb41",34,11,"greenyellow"
"1133","Epb41l4b",9,2,"blue"
"1134","Epb41l5",55,11,"greenyellow"
"1135","Epdr1",11,1,"turquoise"
"1136","Epg5",9,5,"green"
"1137","Ephb1",41,6,"red"
"1138","Epm2aip1",22,2,"blue"
"1139","Epn1",104,1,"turquoise"
"1140","EPS15_gene25602",7,5,"green"
"1141","Eps15l1",8,6,"red"
"1142","Erbb3",28,4,"yellow"
"1143","Erbb4",4,5,"green"
"1144","Erbin",5,5,"green"
"1145","Erc1",5,5,"green"
"1146","ERC2_like_gene1406",6,2,"blue"
"1147","Ercc1",41,1,"turquoise"
"1148","Ercc3",9,0,"grey"
"1149","Ercc4",10,2,"blue"
"1150","Ercc6",3,5,"green"
"1151","Ergic3",95,1,"turquoise"
"1152","Eri3",106,1,"turquoise"
"1153","Erich1",3,6,"red"
"1154","Erlec1",5,6,"red"
"1155","Ern1",92,4,"yellow"
"1156","Ero1a",15,2,"blue"
"1157","Erp29",67,1,"turquoise"
"1158","Esco1",51,3,"brown"
"1159","Esf1",5,4,"yellow"
"1160","Etaa1",12,4,"yellow"
"1161","Etf1",28,2,"blue"
"1162","Etfa",11,1,"turquoise"
"1163","Ethe1",107,1,"turquoise"
"1164","Etv3",13,4,"yellow"
"1165","Evi2a",9,9,"magenta"
"1166","Evi5",4,5,"green"
"1167","Evi5l",6,10,"purple"
"1168","Evl",36,0,"grey"
"1169","Exoc3",63,1,"turquoise"
"1170","EXOC4_like_gene13945",37,1,"turquoise"
"1171","EXOC4_like_gene13947",11,2,"blue"
"1172","Exoc5",7,17,"grey60"
"1173","Exoc7",21,1,"turquoise"
"1174","Exosc4",180,1,"turquoise"
"1175","Exosc9",5,1,"turquoise"
"1176","Extl1",37,1,"turquoise"
"1177","Extl2",39,6,"red"
"1178","Eya3",57,4,"yellow"
"1179","Ezr",49,14,"cyan"
"1180","F5",4,14,"cyan"
"1181","Fa2h",4,7,"black"
"1182","Faah",11,2,"blue"
"1183","Faap20",18,1,"turquoise"
"1184","Fadd",180,3,"brown"
"1185","Fads3",4,1,"turquoise"
"1186","Faf1",211,1,"turquoise"
"1187","Faim2",7,6,"red"
"1188","Fam109a",39,3,"brown"
"1189","Fam117a",17,14,"cyan"
"1190","FAM120C",52,4,"yellow"
"1191","Fam124a",7,4,"yellow"
"1192","Fam126a",22,4,"yellow"
"1193","Fam126b",7,18,"lightgreen"
"1194","Fam131c",2,1,"turquoise"
"1195","Fam135a",49,4,"yellow"
"1196","Fam135b",22,2,"blue"
"1197","Fam136a",8,3,"brown"
"1198","Fam13a",17,4,"yellow"
"1199","Fam160a1",14,14,"cyan"
"1200","Fam160b1",4,16,"lightcyan"
"1201","Fam162a",4,1,"turquoise"
"1202","Fam163b",4,1,"turquoise"
"1203","Fam168a",53,2,"blue"
"1204","Fam168b",83,2,"blue"
"1205","Fam169a",93,5,"green"
"1206","Fam171b",58,5,"green"
"1207","FAM172A_like",30,1,"turquoise"
"1208","Fam173a",19,9,"magenta"
"1209","Fam181a",3,1,"turquoise"
"1210","Fam192a",20,0,"grey"
"1211","Fam199x",33,4,"yellow"
"1212","Fam208b",27,4,"yellow"
"1213","Fam217a",10,14,"cyan"
"1214","Fam217b",12,2,"blue"
"1215","Fam219a",56,2,"blue"
"1216","FAM219A_containing",32,1,"turquoise"
"1217","Fam222b",11,16,"lightcyan"
"1218","FAM222B",16,3,"brown"
"1219","Fam234b",5,2,"blue"
"1220","FAM241B_containing",97,1,"turquoise"
"1221","Fam43a",114,3,"brown"
"1222","Fam46a",135,3,"brown"
"1223","Fam49b",89,8,"pink"
"1224","Fam50a",17,1,"turquoise"
"1225","Fam57a",36,3,"brown"
"1226","Fam69a",40,13,"salmon"
"1227","Fam69b",68,1,"turquoise"
"1228","FAM78A_containing",82,3,"brown"
"1229","Fam8a1",15,18,"lightgreen"
"1230","Fam98c",9,1,"turquoise"
"1231","Far1",14,4,"yellow"
"1232","Farsa",101,1,"turquoise"
"1233","Fastk",92,1,"turquoise"
"1234","Fastkd1",41,4,"yellow"
"1235","Fat1",4,5,"green"
"1236","Fau",103,1,"turquoise"
"1237","Faxc",60,2,"blue"
"1238","Fbxl14",181,3,"brown"
"1239","Fbxl15",6,1,"turquoise"
"1240","Fbxl16",3,0,"grey"
"1241","Fbxl17",2,13,"salmon"
"1242","Fbxl20",6,5,"green"
"1243","FBXL20_like",3,1,"turquoise"
"1244","Fbxl5",2,1,"turquoise"
"1245","Fbxo11",19,8,"pink"
"1246","Fbxo21",10,2,"blue"
"1247","Fbxo3",5,8,"pink"
"1248","Fbxo30",207,4,"yellow"
"1249","Fbxo31",9,1,"turquoise"
"1250","Fbxo41",4,16,"lightcyan"
"1251","Fbxo44",62,1,"turquoise"
"1252","Fbxo45",2,18,"lightgreen"
"1253","Fbxo46",34,3,"brown"
"1254","Fbxo6",114,1,"turquoise"
"1255","Fbxo7",6,1,"turquoise"
"1256","Fbxw11",43,2,"blue"
"1257","Fbxw5",3,1,"turquoise"
"1258","Fbxw8",33,1,"turquoise"
"1259","Fcho1",5,10,"purple"
"1260","Fcho2",14,4,"yellow"
"1261","Fem1a",83,6,"red"
"1262","Fem1b",7,2,"blue"
"1263","Fez1",13,1,"turquoise"
"1264","Fgd4",5,5,"green"
"1265","Fgf12",118,2,"blue"
"1266","Fgf13",4,6,"red"
"1267","Fgf14",34,2,"blue"
"1268","FGF2_containing",69,3,"brown"
"1269","Fgfr2",60,4,"yellow"
"1270","Fh",30,1,"turquoise"
"1271","Fhl1",10,6,"red"
"1272","Fhod3",18,6,"red"
"1273","Fibp",178,1,"turquoise"
"1274","Fign",31,4,"yellow"
"1275","Fip1l1",4,2,"blue"
"1276","Fis1",23,1,"turquoise"
"1277","Fitm2",9,1,"turquoise"
"1278","Fiz1",23,3,"brown"
"1279","Fkbp1a",88,1,"turquoise"
"1280","Fkbp2",14,1,"turquoise"
"1281","Fkbp3",13,1,"turquoise"
"1282","Fkbp8",144,1,"turquoise"
"1283","Fkrp",25,1,"turquoise"
"1284","Flot1",47,1,"turquoise"
"1285","Flot2",5,6,"red"
"1286","Flrt2",3,4,"yellow"
"1287","FLRT2_like",10,3,"brown"
"1288","Flywch1",29,6,"red"
"1289","Fmnl2",13,11,"greenyellow"
"1290","Fn3k",3,1,"turquoise"
"1291","Fn3krp",56,1,"turquoise"
"1292","Fnbp1l",2,5,"green"
"1293","Fndc10",5,1,"turquoise"
"1294","Fndc3a",25,5,"green"
"1295","Fndc4",3,1,"turquoise"
"1296","Fndc9",6,6,"red"
"1297","Fnip1",24,4,"yellow"
"1298","Fnip2",23,4,"yellow"
"1299","Focad",37,14,"cyan"
"1300","Foxj3",40,2,"blue"
"1301","Foxk1",3,16,"lightcyan"
"1302","Foxn2",14,4,"yellow"
"1303","Foxo3",6,4,"yellow"
"1304","Foxo4",31,7,"black"
"1305","Foxq1",67,3,"brown"
"1306","Frem1",55,14,"cyan"
"1307","Frmpd3",6,2,"blue"
"1308","Frrs1l",133,2,"blue"
"1309","Fry",135,2,"blue"
"1310","Fryl",38,5,"green"
"1311","Fsd1",3,1,"turquoise"
"1312","FSTL5_like_gene24532",53,2,"blue"
"1313","Fubp1",133,4,"yellow"
"1314","Fuca1",31,1,"turquoise"
"1315","Fut11",125,4,"yellow"
"1316","Fut4",62,3,"brown"
"1317","Fut9",5,5,"green"
"1318","FUT9_containing",2,5,"green"
"1319","Fuz",5,10,"purple"
"1320","Fxyd1",4,9,"magenta"
"1321","Fyco1",176,3,"brown"
"1322","Fyttd1",18,2,"blue"
"1323","Fzd3",9,4,"yellow"
"1324","FZD3_containing",5,4,"yellow"
"1325","Fzd4",6,4,"yellow"
"1326","G10411",9,0,"grey"
"1327","G10744",4,21,"darkred"
"1328","G10805",39,3,"brown"
"1329","G10810",31,11,"greenyellow"
"1330","G10915",239,3,"brown"
"1331","G10940",10,1,"turquoise"
"1332","G11048",38,8,"pink"
"1333","G11198",2,0,"grey"
"1334","G11787",3,11,"greenyellow"
"1335","G11838",3,4,"yellow"
"1336","G12081",38,3,"brown"
"1337","G12251",11,5,"green"
"1338","G12252",42,5,"green"
"1339","G1232",10,0,"grey"
"1340","G12343",11,5,"green"
"1341","G12421",146,3,"brown"
"1342","G12563",5,20,"royalblue"
"1343","G12628",19,1,"turquoise"
"1344","G12638",3,14,"cyan"
"1345","G12918",1,0,"grey"
"1346","G13115",4,9,"magenta"
"1347","G13286",6,1,"turquoise"
"1348","G13329",24,11,"greenyellow"
"1349","G13793",39,3,"brown"
"1350","G13856",15,9,"magenta"
"1351","G13867",11,2,"blue"
"1352","G1404",17,1,"turquoise"
"1353","G1425",31,7,"black"
"1354","G14318",78,13,"salmon"
"1355","G14323",12,4,"yellow"
"1356","G14332",4,1,"turquoise"
"1357","G14765",98,13,"salmon"
"1358","G14771",12,5,"green"
"1359","G14778",11,11,"greenyellow"
"1360","G14901",23,3,"brown"
"1361","G14946",3,5,"green"
"1362","G14950",321,3,"brown"
"1363","G15132",12,1,"turquoise"
"1364","G15133",9,11,"greenyellow"
"1365","G15190",2,0,"grey"
"1366","G15242",3,0,"grey"
"1367","G15243",3,0,"grey"
"1368","G15262",3,0,"grey"
"1369","G15282",31,3,"brown"
"1370","G15528",3,9,"magenta"
"1371","G15624",4,20,"royalblue"
"1372","G15924",3,1,"turquoise"
"1373","G16112",9,5,"green"
"1374","G1619",4,3,"brown"
"1375","G16353",122,11,"greenyellow"
"1376","G16444",262,3,"brown"
"1377","G16448",233,3,"brown"
"1378","G16535",3,5,"green"
"1379","G16591",10,0,"grey"
"1380","G16749",8,5,"green"
"1381","G1686",16,4,"yellow"
"1382","G17099",3,7,"black"
"1383","G17258",30,3,"brown"
"1384","G17918",34,14,"cyan"
"1385","G17997",6,5,"green"
"1386","G1808",90,2,"blue"
"1387","G18437",7,0,"grey"
"1388","G18539",187,3,"brown"
"1389","G18565",9,0,"grey"
"1390","G18625",54,4,"yellow"
"1391","G18628",164,3,"brown"
"1392","G18649",158,3,"brown"
"1393","G18650",229,4,"yellow"
"1394","G18664",12,11,"greenyellow"
"1395","G18681",4,11,"greenyellow"
"1396","G1874",92,11,"greenyellow"
"1397","G18994",6,1,"turquoise"
"1398","G19192",98,3,"brown"
"1399","G19820",1,0,"grey"
"1400","G19946",46,3,"brown"
"1401","G20217",4,0,"grey"
"1402","G20284",32,3,"brown"
"1403","G20291",3,3,"brown"
"1404","G2032",3,3,"brown"
"1405","G20343",111,3,"brown"
"1406","G20435",5,1,"turquoise"
"1407","G20619",24,11,"greenyellow"
"1408","G21322",4,20,"royalblue"
"1409","G21359",3,1,"turquoise"
"1410","G21413",23,4,"yellow"
"1411","G21623",20,1,"turquoise"
"1412","G21638",11,8,"pink"
"1413","G21727",260,3,"brown"
"1414","G21728",205,3,"brown"
"1415","G21737",3,3,"brown"
"1416","G21909",6,11,"greenyellow"
"1417","G21914",3,0,"grey"
"1418","G22000",5,6,"red"
"1419","G22219",126,4,"yellow"
"1420","G22390",4,3,"brown"
"1421","G22416",14,5,"green"
"1422","G22579",7,1,"turquoise"
"1423","G22635",17,13,"salmon"
"1424","G22668",2,21,"darkred"
"1425","G22730",137,1,"turquoise"
"1426","G2293",91,1,"turquoise"
"1427","G22932",106,3,"brown"
"1428","G23081",5,11,"greenyellow"
"1429","G23171",72,3,"brown"
"1430","G23225",104,11,"greenyellow"
"1431","G23226",89,11,"greenyellow"
"1432","G23273",3,21,"darkred"
"1433","G23320",123,11,"greenyellow"
"1434","G23329",33,11,"greenyellow"
"1435","G2338",5,4,"yellow"
"1436","G23610",6,20,"royalblue"
"1437","G23786",5,26,"darkorange"
"1438","G23816",3,26,"darkorange"
"1439","G23820",6,11,"greenyellow"
"1440","G23855",5,21,"darkred"
"1441","G23864",4,21,"darkred"
"1442","G23874",4,21,"darkred"
"1443","G23882",101,11,"greenyellow"
"1444","G23924",24,3,"brown"
"1445","G23925",24,11,"greenyellow"
"1446","G24004",4,8,"pink"
"1447","G24021",2,11,"greenyellow"
"1448","G24057",2,3,"brown"
"1449","G24079",3,21,"darkred"
"1450","G24336",4,8,"pink"
"1451","G245",1,13,"salmon"
"1452","G24680",4,2,"blue"
